date,USDCHF,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,GBPCAD,GBPAUD,EURJPY,NZDJPY,empty,sum
2015.11.23,1.999999999990898,-365.99999999999966,-639.9999999999961,-443.99999999999994,287.9999999999994,-154.0000000000097,406.9999999999965,295.99999999999625,-392.9999999999989,-1324.000000000014,194.99999999999318,-373.9999999999952,,-2507.0000000000373
2015.11.23,72.0000000000054,-304.00000000000205,-653.999999999999,-364.9999999999931,222.99999999999542,-163.00000000000205,424.99999999999716,356.00000000000074,-652.0000000000082,-1561.0000000000123,192.00000000000728,-311.9999999999976,,-2743.0000000000086
2015.11.23,87.99999999999919,-293.99999999999693,-634.0000000000013,-463.9999999999977,282.9999999999888,-184.00000000000637,450.00000000000284,361.0000000000002,-591.0000000000082,-1474.9999999999818,195.99999999999795,-447.9999999999933,,-2711.999999999997
2015.11.23,-1.999999999990898,-347.0000000000084,-775.9999999999989,-502.00000000000244,275.9999999999874,-204.00000000000418,394.999999999996,370.00000000000364,-634.9999999999856,-1379.9999999999814,115.0000000000091,-457.9999999999984,,-3147.9999999999736
2015.11.23,55.99999999998939,-325.00000000000284,-734.0000000000124,-480.0000000000027,231.0000000000034,-144.0000000000108,444.0000000000026,385.99999999999744,-735.000000000019,-1406.9999999999804,235.99999999999,-442.99999999999784,,-2915.000000000043
2015.11.23,-164.00000000000858,-385.0000000000051,-808.0000000000088,-595.9999999999966,45.99999999999049,-32.0000000000098,243.99999999999977,265.99999999999955,-668.0000000000241,-1330.0000000000089,156.0000000000059,-549.9999999999972,,-3821.000000000063
2015.11.23,-168.99999999999693,-352.00000000000387,-905.0000000000002,-536.0000000000032,-11.00000000000545,5.999999999994898,203.00000000000296,319.0000000000026,-876.0000000000101,-1309.0000000000045,162.00000000000614,-493.9999999999998,,-3962.0000000000173
2015.11.23,-144.0000000000108,-343.0000000000035,-1085.0000000000027,-541.9999999999981,127.99999999999478,41.99999999998649,221.00000000000364,436.00000000000307,-1007.0000000000246,-1253.9999999999995,222.0000000000084,-509.00000000000034,,-3835.000000000043
2015.11.23,-239.99999999999577,-362.99999999999955,-713.9999999999924,-504.9999999999999,132.99999999998312,102.99999999998644,128.0000000000001,154.99999999999403,-243.99999999999977,-884.0000000000181,194.99999999999318,-449.99999999998863,,-2686.0000000000373
2015.11.23,-156.00000000000057,-344.99999999999886,-232.99999999999432,-412.9999999999967,80.99999999999774,99.99999999998899,210.99999999999852,-56.99999999999594,246.00000000001288,-492.9999999999879,276.9999999999868,-350.9999999999991,,-1132.9999999999884
2015.11.23,-154.99999999999403,-350.9999999999991,-368.9999999999971,-534.9999999999966,185.99999999999727,7.0000000000014495,218.00000000000352,24.000000000001798,170.00000000000347,-715.9999999999833,175.99999999998772,-495.9999999999951,,-1840.99999999997
2015.11.23,-151.00000000001222,-338.99999999999864,-466.00000000001086,-485.99999999999756,107.99999999999699,48.000000000003595,207.9999999999984,90.99999999999665,-84.0000000000174,-1063.9999999999982,212.99999999999386,-439.9999999999977,,-2362.0000000000427
2015.11.23,-15.999999999993797,-177.99999999999727,-486.999999999993,-402.00000000000233,96.99999999999153,89.00000000000574,204.9999999999983,193.99999999999417,-403.00000000002,-1035.9999999999925,263.00000000000523,-442.99999999999784,,-2117.000000000002
2015.11.23,-82.00000000000429,-153.99999999999636,-523.0000000000068,-453.0000000000034,71.99999999998319,31.999999999987594,108.00000000000409,165.9999999999995,-353.0000000000033,-1080.0000000000143,88.99999999999864,-522.9999999999961,,-2701.000000000052
2015.11.23,102.00000000000209,9.000000000000341,-307.99999999999716,-417.0000000000007,153.00000000000313,-25.00000000000835,152.00000000000102,209.9999999999991,-261.00000000002234,-947.9999999999933,67.00000000000728,-573.9999999999981,,-1840.0000000000068
2015.11.23,-45.99999999999049,-118.99999999999977,-168.99999999999693,-449.9999999999948,52.99999999999194,-70.99999999999883,114.99999999999488,-12.999999999996348,98.99999999998244,-947.9999999999933,-27.000000000015234,-542.9999999999922,,-2119.0000000000086
2015.11.23,-100.0000000000112,-125.0,-317.9999999999961,-483.0000000000001,292.9999999999877,-147.00000000000824,58.9999999999975,32.999999999994145,276.9999999999939,-554.9999999999944,-186.00000000000705,-579.9999999999983,,-1832.0000000000418
2015.11.23,-163.00000000000205,-228.9999999999992,-425.0000000000087,-483.0000000000001,208.99999999999253,-195.9999999999962,88.00000000000807,48.99999999999905,129.00000000000134,-811.9999999999905,-210.00000000000796,-510.9999999999957,,-2553.999999999999
2015.11.23,-150.00000000000568,-200.00000000000284,-316.0000000000052,-475.99999999999864,286.99999999999284,-229.99999999999687,76.99999999999818,-4.999999999999449,375.0000000000142,-646.0000000000132,-269.00000000000546,-519.999999999996,,-2073.000000000018
2015.11.23,-21.00000000000435,-81.00000000000307,-262.999999999991,-441.99999999999795,461.0000000000003,-219.00000000001364,112.99999999999955,63.99999999999739,431.99999999998795,-465.99999999998863,-211.00000000001273,-560.9999999999928,,-1194.000000000019
2015.11.23,-34.000000000000696,-72.00000000000273,-285.00000000000193,-436.00000000000307,424.99999999998647,-164.99999999999292,88.99999999999864,66.99999999999484,375.99999999997635,-423.0000000000178,-173.00000000000182,-555.9999999999974,,-1187.000000000062
2015.11.23,-60.99999999999994,-67.00000000000728,-374.999999999992,-441.99999999999795,409.99999999999926,-205.00000000001074,55.00000000000682,97.9999999999981,269.9999999999925,-423.0000000000178,-259.9999999999909,-567.9999999999978,,-1568.0000000000177
2015.11.23,0.0,-27.000000000001023,-432.9999999999945,-405.9999999999952,468.00000000000176,-182.99999999999983,84.00000000000318,175.00000000000293,131.99999999997658,-518.9999999999806,-200.9999999999934,-546.999999999997,,-1456.999999999977
2015.11.23,-19.999999999997797,1.0000000000047748,-479.0000000000072,-431.0000000000036,531.9999999999991,-154.99999999999403,31.999999999996476,185.99999999999727,190.00000000000128,-567.9999999999907,-222.0000000000084,-598.9999999999895,,-1532.9999999999925
2015.11.23,-26.999999999999247,-21.000000000000796,-466.9999999999952,-436.00000000000307,554.9999999999944,-137.9999999999937,46.999999999997044,171.99999999999437,245.0000000000063,-590.0000000000016,-187.99999999998818,-588.9999999999986,,-1436.9999999999882
2015.11.23,-1.999999999990898,-87.0000000000033,-516.0000000000053,-443.99999999999994,597.0000000000031,-146.00000000000168,143.00000000000068,219.00000000000253,182.99999999999983,-551.0000000000126,-96.00000000000364,-557.9999999999927,,-1258.000000000004
2015.11.23,39.999999999995595,-54.000000000002046,-459.0000000000094,-446.00000000000193,686.9999999999932,-167.00000000000603,155.00000000000114,219.99999999999798,302.9999999999866,-437.99999999998283,-106.99999999999932,-578.9999999999935,,-845.0000000000206
2015.11.23,34.000000000000696,-18.000000000000682,-429.99999999999704,-414.9999999999987,653.999999999999,-151.9999999999966,120.00000000000455,195.00000000000074,319.0000000000026,-408.00000000000836,-134.00000000001455,-568.9999999999884,,-803.9999999999967
2015.11.23,123.00000000000644,1.9999999999953388,-383.0,-375.0000000000031,699.9999999999895,-165.9999999999995,177.0000000000067,234.99999999999633,293.0000000000099,-469.0000000000083,-57.999999999992724,-524.9999999999915,,-445.9999999999909
2015.11.24,99.00000000000463,-42.00000000000159,-340.00000000000693,-387.000000000004,654.9999999999834,-143.00000000000423,168.99999999999693,202.9999999999976,346.0000000000019,-511.000000000017,-31.00000000000591,-503.0000000000001,,-485.0000000000553
2015.11.24,78.00000000000028,-57.00000000000216,-344.99999999999534,-441.0000000000025,652.9999999999925,-137.9999999999937,207.00000000000784,185.00000000000182,355.99999999997857,-350.9999999999902,-18.000000000000682,-551.9999999999925,,-422.99999999999613
2015.11.24,45.000000000006146,-121.99999999999989,-354.9999999999942,-471.99999999999466,624.0000000000023,-126.0000000000039,222.99999999999898,168.00000000000148,370.999999999988,-538.9999999999784,26.999999999986812,-561.9999999999976,,-717.999999999985
2015.11.24,66.99999999999484,-123.99999999999523,-354.9999999999942,-473.0000000000012,595.9999999999966,-104.99999999999955,246.9999999999999,182.00000000000438,293.99999999997203,-703.9999999999935,81.99999999999363,-570.999999999998,,-864.0000000000202
2015.11.24,69.00000000000794,-100.99999999999909,-374.999999999992,-468.00000000000176,628.9999999999907,-148.99999999999915,231.99999999999932,192.00000000000327,316.99999999998954,-612.0000000000125,14.000000000010004,-575.9999999999934,,-827.9999999999972
2015.11.24,104.99999999999955,-52.00000000000671,-334.00000000001205,-426.9999999999996,696.999999999992,-168.0000000000126,227.00000000000387,199.00000000000472,371.99999999999454,-586.999999999982,-30.000000000001137,-558.9999999999975,,-557.0000000000169
2015.11.24,153.00000000000313,10.99999999999568,-278.00000000000045,-385.000000000002,655.9999999999899,-182.99999999999983,225.9999999999991,202.0000000000022,326.0000000000041,-601.9999999999915,-46.999999999997044,-538.9999999999873,,-459.99999999998397
2015.11.24,164.00000000000858,105.99999999999454,-191.99999999999218,-265.0000000000041,682.9999999999892,-158.99999999999804,144.99999999999602,161.00000000000003,466.9999999999952,-339.0000000000004,-104.99999999998977,-463.99999999999864,,202.00000000000023
2015.11.24,116.99999999998934,87.0000000000033,-211.00000000000563,-265.99999999999955,594.99999999999,-120.00000000000898,112.99999999999955,138.00000000000477,405.9999999999952,-451.99999999998573,-91.00000000000819,-448.99999999999807,,-133.00000000002393
2015.11.24,119.00000000000244,55.999999999997385,-235.00000000000742,-307.0000000000017,580.0000000000027,-144.0000000000108,138.9999999999958,154.99999999999403,350.9999999999902,-635.9999999999922,-92.99999999998931,-476.99999999998965,,-492.0000000000084
2015.11.24,106.00000000000608,45.000000000001705,-211.00000000000563,-353.99999999999875,580.999999999987,-158.99999999999804,134.00000000000034,127.99999999999478,408.00000000000836,-593.9999999999834,-110.99999999999,-528.9999999999964,,-555.9999999999739
2015.11.24,110.99999999999443,57.00000000000216,-188.00000000001037,-322.9999999999955,578.9999999999961,-181.9999999999933,132.000000000005,122.99999999999534,436.00000000001415,-525.0000000000199,-147.99999999999613,-500.99999999999056,,-428.99999999999864
2015.11.24,110.99999999999443,64.99999999999773,-192.99999999999872,-334.9999999999964,577.0000000000052,-202.9999999999976,121.99999999999989,124.00000000000189,415.0000000000098,-448.000000000004,-179.00000000000205,-521.0000000000008,,-464.9999999999907
2015.11.24,116.00000000000499,43.99999999999693,-229.00000000001253,-348.00000000000387,581.9999999999936,-222.99999999999542,150.00000000000568,146.99999999999713,373.00000000000114,-522.0000000000002,-182.99999999999272,-524.0000000000009,,-617.0000000000061
2015.11.24,45.99999999999049,78.00000000000296,-243.99999999999977,-376.99999999999403,495.99999999998533,-198.99999999999363,33.00000000000125,100.00000000000009,362.99999999998,-403.99999999998215,-269.00000000000546,-581.9999999999936,,-959.0000000000085
2015.11.24,82.99999999998863,140.99999999999113,-182.99999999999983,-341.99999999999784,509.99999999998823,-168.99999999999693,13.00000000000523,95.99999999999609,394.00000000000546,-424.99999999998647,-256.0000000000002,-579.9999999999983,,-718.0000000000048
2015.11.24,-15.00000000000945,58.9999999999975,-181.9999999999933,-368.9999999999971,409.99999999999926,-158.0000000000137,-24.999999999991473,21.00000000000435,470.00000000001484,-422.00000000001125,-280.00000000000114,-559.9999999999881,,-1050.9999999999895
2015.11.24,28.000000000005798,114.99999999999488,-96.00000000000719,-281.99999999999335,360.9999999999891,-146.00000000000168,-30.000000000001137,4.999999999999449,455.0000000000054,-254.00000000002086,-277.9999999999916,-484.99999999999943,,-607.0000000000207
2015.11.24,29.999999999996696,97.99999999999898,-59.99999999999339,-309.99999999999915,302.9999999999866,-49.99999999999449,-4.0000000000048885,-17.999999999995797,422.00000000001125,-431.99999999998795,-131.00000000000023,-512.0000000000005,,-663.9999999999828
2015.11.24,14.000000000002899,159.9999999999966,-79.99999999999119,-297.9999999999983,305.9999999999841,-15.999999999993797,-81.00000000000307,-14.999999999998348,431.99999999998795,-240.00000000001796,-179.00000000000205,-537.9999999999967,,-535.0000000000299
2015.11.24,89.00000000000574,245.00000000000455,-89.00000000000574,-254.99999999999412,655.9999999999899,-43.999999999999595,-79.9999999999983,44.99999999999504,723.9999999999914,304.9999999999997,-211.9999999999891,-538.9999999999873,,845.0000000000123
2015.11.24,168.99999999999693,388.9999999999958,-173.00000000000094,-310.9999999999946,751.9999999999972,24.000000000001798,-144.99999999999602,158.99999999999804,565.9999999999776,-471.9999999999835,-195.99999999999795,-704.9999999999983,,56.999999999996135
2015.11.24,106.99999999999044,233.0000000000041,-127.99999999999478,-361.9999999999957,730.9999999999927,-7.0000000000014495,-43.99999999999693,80.00000000000229,737.9999999999942,36.0000000000138,-128.00000000001432,-662.9999999999967,,592.9999999999978
2015.11.24,75.00000000000284,259.9999999999909,-242.99999999999324,-353.0000000000033,556.0000000000009,-8.999999999992347,-109.99999999999943,122.99999999999534,389.99999999997925,79.99999999999119,-201.99999999999818,-669.9999999999875,,-103.00000000001364
2015.11.24,92.99999999998754,227.99999999999443,-300.00000000001137,-414.00000000000324,699.9999999999895,-85.00000000000173,-57.00000000000216,168.99999999999693,458.9999999999872,269.9999999999925,-234.00000000000887,-719.9999999999989,,108.99999999992201
2015.11.24,207.00000000000162,248.00000000000466,-303.0000000000088,-412.9999999999967,821.000000000005,-104.99999999999955,58.9999999999975,258.0000000000027,387.000000000004,123.00000000000644,-133.00000000000978,-735.99999999999,,413.00000000001705
2015.11.24,255.99999999998957,271.99999999999136,-292.00000000000335,-415.99999999999415,922.0000000000006,-173.00000000000094,91.99999999999875,285.00000000000193,449.0000000000105,267.99999999997937,-179.00000000000205,-750.0,,733.9999999999716
2015.11.24,121.99999999999989,253.0000000000001,-439.99999999999596,-492.0000000000035,846.9999999999977,-83.00000000001084,-42.00000000000159,270.99999999999903,380.00000000000256,171.00000000001003,-222.0000000000084,-835.9999999999985,,-71.00000000000966
2015.11.24,212.99999999999653,262.00000000000045,-309.0000000000037,-497.99999999999847,1027.9999999999845,-154.99999999999403,54.000000000002046,263.0000000000021,644.0000000000001,262.999999999991,-204.00000000000773,-847.999999999999,,712.9999999999737
2015.11.24,214.00000000000307,302.99999999999727,-292.00000000000335,-504.9999999999999,1273.9999999999973,-141.99999999999767,13.999999999995794,251.00000000000122,979.9999999999809,513.9999999999923,-228.00000000000864,-887.0000000000005,,1495.9999999999577
2015.11.24,204.00000000000418,335.9999999999985,-364.9999999999931,-483.0000000000001,1359.9999999999834,-104.99999999999955,-31.999999999996476,292.00000000000335,1012.999999999975,771.9999999999949,-225.9999999999991,-878.9999999999907,,1886.9999999999807
2015.11.24,259.9999999999936,394.999999999996,-289.0000000000059,-371.99999999999454,1380.9999999999877,-35.00000000000725,-24.00000000000091,287.9999999999994,1032.9999999999727,758.9999999999985,-143.00000000000068,-782.999999999987,,2469.999999999952
2015.11.24,215.00000000000963,311.9999999999976,-103.00000000000864,-265.99999999999955,1326.000000000005,-139.00000000000023,9.000000000000341,148.0000000000037,1323.0000000000075,1088.0000000000223,-234.00000000000887,-598.9999999999895,,3080.0000000000396
2015.11.24,157.99999999999147,231.99999999999932,-12.999999999996348,-280.00000000000244,1285.9999999999873,-147.00000000000824,-25.99999999999625,97.00000000000264,1551.9999999999977,1368.999999999998,-280.00000000000114,-552.9999999999973,,3394.9999999999754
2015.11.24,113.99999999999189,277.9999999999916,-113.99999999999189,-282.99999999999994,1312.000000000002,-191.99999999999218,-85.99999999999852,75.9999999999983,1497.9999999999993,1339.9999999999857,-393.0000000000007,-594.9999999999989,,2954.9999999999854
2015.11.24,212.99999999999653,364.0000000000043,-85.00000000000173,-244.99999999999523,1394.9999999999907,-215.00000000000963,-45.000000000001705,136.99999999999824,1449.9999999999957,1227.0000000000002,-383.0000000000098,-602.9999999999944,,3209.9999999999727
2015.11.24,170.99999999998784,304.00000000000205,29.999999999996696,-237.99999999999378,1473.9999999999975,-202.9999999999976,-36.99999999999193,38.0000000000047,1818.0000000000084,1676.000000000011,-355.99999999999454,-555.9999999999974,,4121.000000000034
2015.11.24,296.0000000000074,358.0000000000041,175.99999999999838,-181.9999999999933,1656.9999999999973,-191.99999999999218,61.00000000000705,51.99999999999649,2022.9999999999748,1833.000000000018,-239.00000000000432,-524.9999999999915,,5318.000000000021
2015.11.24,364.9999999999931,399.9999999999915,282.0000000000045,-148.0000000000037,1637.9999999999839,-241.00000000000233,94.99999999999886,39.00000000000014,2037.9999999999843,1783.0000000000014,-260.9999999999957,-509.00000000000034,,5480.999999999955
2015.11.24,326.0000000000041,393.0000000000007,212.99999999999653,-146.00000000000168,1539.0000000000014,-272.00000000000557,55.00000000000682,48.000000000003595,1879.9999999999707,1456.9999999999973,-336.9999999999891,-501.99999999999534,,4653.999999999989
2015.11.24,407.0000000000018,408.9999999999918,340.00000000000693,-143.9999999999997,1567.9999999999916,-249.99999999999466,135.99999999999568,36.0000000000027,1947.999999999972,1560.000000000006,-227.00000000000387,-509.9999999999909,,5272.99999999998
2015.11.24,302.0000000000023,423.0000000000018,245.99999999999068,-173.00000000000094,1407.999999999987,-259.0000000000092,-3.0000000000001137,14.999999999998348,1794.9999999999911,1488.9999999999848,-381.0000000000002,-556.999999999988,,4304.999999999958
2015.11.24,436.9999999999985,507.000000000005,350.00000000000585,-15.999999999993797,1497.9999999999993,-258.0000000000027,79.00000000000773,56.0000000000005,1805.000000000012,1461.9999999999854,-294.00000000001114,-414.99999999999204,,5211.000000000015
2015.11.24,418.9999999999916,382.99999999999557,363.0000000000022,-63.00000000000195,1495.9999999999861,-289.0000000000059,176.00000000000193,34.99999999999615,1853.999999999978,1551.9999999999977,-223.99999999998954,-399.0000000000009,,5302.999999999952
2015.11.24,337.0000000000095,320.99999999999795,224.000000000002,-68.99999999999685,1410.9999999999845,-307.99999999999716,137.00000000000045,51.99999999999649,1698.9999999999839,1526.0000000000052,-295.99999999999227,-363.9999999999901,,4670.000000000005
2015.11.24,323.99999999999096,346.9999999999942,182.99999999999983,-68.00000000000139,1461.9999999999854,-283.99999999999534,99.00000000000375,68.00000000000139,1722.0000000000014,1684.999999999981,-304.00000000000205,-376.99999999999534,,4856.999999999964
2015.11.24,248.99999999998812,317.99999999999784,211.99999999998997,-2.000000000002,1380.0000000000034,-242.00000000000887,34.000000000006025,-2.999999999997449,1825.999999999972,1810.0000000000005,-320.99999999999795,-278.99999999999636,,4981.9999999999545
2015.11.24,235.99999999999176,293.99999999999693,228.99999999999034,-19.999999999997797,1343.9999999999895,-228.00000000000597,57.00000000000216,4.000000000004,1779.9999999999816,1980.000000000004,-277.9999999999916,-298.9999999999924,,5098.999999999972
2015.11.25,252.99999999999213,266.9999999999959,235.00000000000742,-24.999999999997247,1306.9999999999916,-191.00000000000784,78.00000000000296,4.999999999999449,1766.9999999999852,1899.0000000000061,-211.00000000001273,-274.9999999999915,,5108.999999999971
2015.11.25,249.99999999999466,304.00000000000205,245.0000000000063,-29.999999999996696,1296.9999999999925,-211.00000000000563,31.00000000000591,-14.000000000002899,1764.9999999999723,2090.000000000014,-260.9999999999957,-300.9999999999877,,5164.999999999998
2015.11.25,235.00000000000742,307.9999999999927,263.99999999999756,41.9999999999976,1290.9999999999977,-200.00000000000017,25.99999999999625,-46.999999999997044,1804.0000000000057,1977.999999999991,-269.00000000000546,-210.99999999999852,,5220.999999999985
2015.11.25,200.00000000000017,305.9999999999974,211.99999999998997,-0.999999999995449,1280.9999999999989,-178.99999999999582,-6.000000000000227,-43.999999999999595,1777.0000000000064,1881.9999999999836,-296.99999999999704,-265.99999999999113,,4864.999999999997
2015.11.25,285.00000000000193,391.9999999999959,303.0000000000088,117.00000000000044,1296.9999999999925,-148.99999999999915,9.000000000000341,-31.999999999998696,1767.9999999999918,2050.9999999999804,-241.99999999999022,-181.99999999998795,,5616.999999999996
2015.11.25,289.9999999999903,387.999999999991,269.00000000000813,51.000000000001044,1371.9999999999955,-202.00000000001327,15.000000000000568,-9.00000000000345,1808.9999999999939,2028.0000000000075,-301.00000000001614,-256.9999999999908,,5452.999999999964
2015.11.25,287.9999999999994,483.99999999999466,320.00000000000915,102.00000000000209,1316.9999999999905,-130.99999999999224,-82.99999999999841,-39.999999999995595,1820.9999999999836,1995.0000000000134,-307.00000000001637,-259.9999999999909,,5505.999999999999
2015.11.25,306.9999999999906,444.0000000000026,314.99999999999864,124.00000000000189,1302.9999999999875,-75.00000000000284,-21.000000000000796,-21.999999999999797,1753.9999999999889,1852.000000000009,-177.99999999999727,-203.99999999999352,,5598.9999999999845
2015.11.25,331.999999999999,519.999999999996,414.9999999999876,168.00000000000148,1253.9999999999995,-36.0000000000138,-64.99999999999773,-63.00000000000195,1794.9999999999911,1934.0000000000134,-182.99999999999272,-204.9999999999983,,5865.9999999999845
2015.11.25,375.9999999999986,558.9999999999975,455.0000000000054,224.9999999999974,1200.9999999999854,-43.999999999999595,-48.99999999999238,-51.000000000001044,1695.000000000002,1882.9999999999902,-168.00000000000637,-159.9999999999966,,5921.999999999981
2015.11.25,327.99999999999494,512.999999999991,401.00000000000693,194.0000000000053,1225.9999999999939,-49.00000000001015,-60.000000000002274,-60.00000000000449,1737.0000000000107,1953.0000000000048,-193.00000000001205,-164.99999999999204,,5824.999999999986
2015.11.25,356.00000000000074,483.99999999999466,435.9999999999919,228.00000000000597,1227.0000000000002,-43.999999999999595,0.0,-58.99999999999794,1751.0000000000136,2143.000000000006,-117.999999999995,-105.99999999999454,,6298.000000000027
2015.11.25,272.00000000000557,405.00000000000114,398.9999999999938,206.00000000000617,1158.9999999999989,-56.99999999999594,-22.999999999996135,-97.9999999999981,1764.00000000001,2072.9999999999914,-159.9999999999966,-78.99999999999352,,5861.000000000026
2015.11.25,228.00000000000597,408.9999999999918,336.9999999999873,172.00000000000549,1113.9999999999927,-73.99999999999629,-78.00000000000296,-95.99999999999609,1700.999999999997,1901.9999999999816,-235.99999999999,-125.0,,5253.999999999976
2015.11.25,224.000000000002,391.9999999999959,333.0000000000055,173.00000000000094,1146.9999999999868,-63.000000000013046,-66.99999999999307,-95.99999999999609,1739.999999999986,2133.9999999999914,-224.99999999999432,-111.99999999999477,,5579.999999999976
2015.11.25,246.99999999999721,450.9999999999934,422.9999999999956,204.00000000000418,1095.999999999986,-73.00000000001194,-91.99999999999875,-131.00000000000333,1760.9999999999905,2052.9999999999936,-253.00000000001432,-112.99999999999955,,5572.999999999933
2015.11.25,344.99999999999534,495.9999999999951,412.9999999999967,187.9999999999993,1212.9999999999975,-107.99999999999699,-25.99999999999625,-51.000000000001044,1707.9999999999984,1881.9999999999836,-219.99999999999886,-159.9999999999966,,5679.999999999976
2015.11.25,353.99999999998766,527.000000000001,441.0000000000025,212.99999999999653,1195.999999999997,-86.99999999999264,-46.999999999997044,-60.00000000000449,1717.999999999975,2032.999999999996,-217.00000000001296,-154.99999999998693,,5915.999999999962
2015.11.25,390.0000000000015,495.9999999999951,404.0000000000044,206.00000000000617,1356.999999999986,-19.00000000001345,30.000000000001137,-12.999999999996348,1801.9999999999925,2248.99999999999,-57.999999999992724,-140.00000000000057,,6703.999999999973
