date,USDCAD,EURCHF,GBPJPY,EURJPY,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.07.01,-113.00000000000753,-228.99999999999034,-420.0000000000159,-302.0000000000067,0.0,-121.00000000000443,-63.00000000000195,-128.000000000017,,-1376.000000000044
2019.07.01,7.999999999985796,-245.99999999999068,-427.0000000000209,-382.000000000005,124.99999999999733,-161.00000000000003,-71.99999999999429,-118.00000000001809,,-1273.0000000000462
2019.07.01,-24.000000000001798,-287.9999999999994,-574.0000000000123,-515.0000000000006,86.99999999999264,-126.0000000000039,-51.99999999999649,-104.99999999999955,,-1597.0000000000214
2019.07.01,38.0000000000047,-337.99999999999386,-790.0000000000205,-686.9999999999976,42.999999999993044,-138.00000000000477,-71.99999999999429,-83.00000000001084,,-2027.0000000000243
2019.07.01,15.999999999993797,-334.9999999999964,-778.9999999999964,-671.0000000000065,109.99999999998789,-135.00000000000733,-109.00000000000354,-78.00000000000028,,-1981.0000000000286
2019.07.01,31.999999999987594,-333.9999999999899,-644.0000000000055,-543.9999999999969,165.9999999999995,-106.00000000000608,-115.99999999999389,-14.000000000002899,,-1560.000000000008
2019.07.01,32.999999999994145,-302.0000000000023,-572.0000000000027,-448.99999999999807,191.99999999999218,-57.00000000000705,-93.99999999999409,25.999999999992696,,-1223.0000000000252
2019.07.01,73.99999999999629,-242.99999999999324,-405.00000000000114,-302.0000000000067,58.000000000002494,19.00000000000235,-87.99999999999919,84.99999999997954,,-802.0000000000196
2019.07.01,75.00000000000284,-320.9999999999935,-421.99999999999704,-292.0000000000016,-87.99999999999919,76.99999999999375,6.0000000000060005,2.999999999997449,,-961.9999999999911
2019.07.01,99.99999999998899,-315.99999999998295,-402.00000000001523,-254.0000000000049,-148.00000000001478,131.99999999999878,77.00000000000485,10.999999999983245,,-800.000000000042
2019.07.01,131.99999999999878,-366.999999999984,-512.0000000000005,-213.99999999999864,-164.99999999999292,132.99999999999423,56.0000000000005,34.000000000000696,,-902.9999999999819
2019.07.01,141.99999999999767,-368.9999999999971,-485.00000000001364,-221.00000000000364,-73.00000000001194,122.99999999999534,43.00000000000415,64.99999999998174,,-775.0000000000474
2019.07.01,119.00000000000244,-373.99999999998545,-478.00000000000864,-213.00000000000807,1.0000000000065512,109.99999999999899,34.99999999999615,54.99999999998284,,-745.0000000000151
2019.07.01,117.99999999999588,-464.9999999999821,-484.00000000000887,-243.0000000000092,-53.999999999998494,117.00000000000044,53.999999999998494,51.99999999998539,,-905.0000000000184
2019.07.01,146.00000000000168,-516.9999999999897,-528.00000000002,-281.9999999999965,-18.0000000000069,126.99999999999933,14.999999999998348,78.00000000000028,,-979.0000000000134
2019.07.01,150.00000000000568,-503.99999999999335,-512.0000000000005,-237.00000000000898,31.000000000003247,124.99999999999733,21.999999999999797,87.99999999999919,,-836.9999999999978
2019.07.01,161.99999999999548,-453.99999999999886,-493.9999999999998,-168.00000000000637,82.00000000000429,121.99999999999989,11.00000000000545,51.000000000001044,,-687.9999999999989
2019.07.01,207.99999999998596,-424.99999999998647,-414.0000000000157,-52.99999999999727,96.99999999999153,214.00000000000307,109.99999999999899,83.9999999999952,,-179.00000000002458
2019.07.01,151.9999999999966,-461.99999999998465,-496.0000000000093,-206.00000000000307,78.00000000000028,219.99999999999798,129.9999999999968,62.99999999999084,,-521.0000000000147
2019.07.01,156.00000000000057,-482.999999999989,-549.0000000000066,-251.00000000000477,18.999999999991246,221.99999999999997,146.00000000000168,52.99999999999194,,-687.000000000015
2019.07.01,102.99999999998644,-455.99999999998977,-522.0000000000198,-234.00000000000887,70.99999999999883,214.00000000000307,126.0000000000039,51.99999999998539,,-646.0000000000407
2019.07.01,35.999999999991594,-400.00000000000034,-359.00000000000887,-103.00000000000864,170.00000000000347,219.99999999999798,131.00000000000333,40.99999999997994,,-264.00000000004155
2019.07.01,121.99999999999989,-417.99999999998505,-156.0000000000059,-23.000000000010346,170.99999999998784,203.99999999999307,95.99999999999609,40.99999999997994,,36.99999999995551
2019.07.01,146.00000000000168,-516.9999999999897,2.999999999985903,-49.99999999999716,192.99999999999872,178.99999999999582,21.999999999999797,112.000000000001,,87.99999999999613
2019.07.01,163.00000000000205,-536.9999999999875,133.99999999998613,-2.0000000000095497,238.99999999998923,168.00000000000148,-4.999999999999449,105.99999999998388,,265.99999999996624
2019.07.01,217.0000000000005,-472.9999999999901,42.999999999977945,27.999999999991587,219.99999999999798,165.9999999999995,70.0000000000034,63.99999999999739,,334.9999999999782
2019.07.01,205.99999999999508,-407.0000000000018,-38.000000000010914,-36.000000000001364,137.9999999999937,164.99999999999292,97.00000000000264,56.99999999999594,,181.9999999999662
2019.07.01,190.00000000000128,-405.9999999999952,10.99999999999568,-63.00000000000239,7.0000000000014495,173.00000000000094,97.00000000000264,55.99999999998939,,64.99999999999378
2019.07.01,102.00000000000209,-470.9999999999992,51.9999999999925,-298.0000000000018,-263.00000000001324,185.99999999999727,107.00000000000153,47.99999999998139,,-537.0000000000393
2019.07.01,114.99999999999844,-439.99999999999596,24.999999999977263,-256.0000000000002,-181.9999999999933,242.99999999999324,146.00000000000168,71.99999999998319,,-277.0000000000357
2019.07.01,127.99999999999478,-493.99999999999443,-229.00000000001342,-314.9999999999977,-252.0000000000078,237.99999999999378,143.00000000000423,75.99999999998718,,-705.0000000000335
2019.07.01,134.99999999999625,-575.9999999999987,-242.00000000001864,-326.0000000000076,-287.9999999999994,234.99999999999633,163.00000000000205,51.000000000001044,,-848.0000000000288
2019.07.01,131.99999999999878,-557.9999999999918,-230.0000000000182,-284.9999999999966,-258.0000000000027,261.0000000000001,163.99999999999747,65.99999999998829,,-708.0000000000246
