date,EURUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,AUDNZD,empty,sum
2019.05.06,-329.00000000000153,-119.99999999998678,-292.9999999999988,-36.0000000000027,-412.00000000000125,-505.99999999998425,,-1695.9999999999752
2019.05.06,-357.00000000000733,-58.000000000002494,-277.000000000005,-19.00000000000235,-375.9999999999986,-510.99999999999477,,-1598.0000000000105
2019.05.06,-383.0,-116.99999999998934,-316.0000000000052,-63.00000000000195,-378.00000000000057,-499.000000000005,,-1756.000000000002
2019.05.06,-358.9999999999982,-153.9999999999875,-317.0000000000006,-43.999999999999595,-405.9999999999952,-516.9999999999897,,-1796.999999999971
2019.05.06,-353.0000000000033,-116.99999999998934,-317.0000000000006,-37.00000000000925,-392.9999999999989,-539.999999999985,,-1756.9999999999864
2019.05.06,-343.99999999998875,-208.99999999999253,-331.0000000000035,-60.99999999999994,-431.99999999999903,-522.9999999999845,,-1899.9999999999684
2019.05.06,-348.9999999999993,-224.99999999998633,-353.0000000000033,-65.00000000000395,-446.9999999999974,-543.0000000000045,,-1981.999999999995
2019.05.06,-340.00000000000693,-215.99999999999397,-351.99999999999676,-74.00000000000739,-444.9999999999954,-529.999999999986,,-1956.9999999999864
2019.05.06,-310.9999999999946,-174.99999999999181,-321.0000000000046,-42.0000000000087,-437.999999999994,-556.9999999999853,,-1843.999999999979
2019.05.06,-306.00000000000625,-122.99999999998423,-309.0000000000037,-65.99999999999939,-430.9999999999925,-539.0000000000006,,-1773.9999999999864
2019.05.07,-282.0000000000045,-121.99999999999989,-263.0000000000021,-99.00000000000463,-390.0000000000015,-434.000000000001,,-1590.0000000000136
2019.05.07,-251.00000000000122,-129.99999999998568,-226.99999999999943,-3.0000000000085514,-351.0000000000013,-435.9999999999919,,-1397.9999999999882
2019.05.07,-279.99999999999136,-7.0000000000014495,-231.0000000000034,-39.00000000000014,-341.0000000000024,-424.99999999998647,,-1322.9999999999852
2019.05.07,-280.9999999999979,-43.999999999999595,-231.99999999999886,-58.000000000002494,-332.99999999999443,-390.0000000000015,,-1337.9999999999948
2019.05.07,-307.99999999999716,-65.00000000000395,-250.00000000000577,-50.0000000000056,-342.9999999999933,-404.0000000000044,,-1420.0000000000102
2019.05.07,-307.99999999999716,-68.99999999998573,-265.0000000000041,-47.00000000000814,-356.9999999999962,-436.9999999999985,,-1482.99999999999
2019.05.07,-320.9999999999935,-109.00000000000354,-285.00000000000193,-45.000000000006146,-358.9999999999982,-458.9999999999872,,-1577.9999999999905
2019.05.07,-313.00000000000773,-139.00000000000023,-287.0000000000039,-49.00000000001015,-378.00000000000057,-499.000000000005,,-1665.0000000000275
2019.05.07,-297.9999999999983,-224.99999999998633,-314.99999999999864,-42.0000000000087,-390.99999999999693,-529.999999999986,,-1800.999999999975
2019.05.07,-339.0000000000004,-339.99999999998477,-370.9999999999991,-78.00000000000028,-425.99999999999307,-543.999999999989,,-2097.999999999967
2019.05.07,-340.00000000000693,-346.9999999999862,-368.00000000000165,-73.00000000000084,-414.9999999999987,-561.9999999999958,,-2104.99999999999
2019.05.07,-343.99999999998875,-353.0000000000033,-351.99999999999676,-56.0000000000005,-413.99999999999216,-549.9999999999839,,-2068.9999999999654
2019.05.07,-360.9999999999891,-364.9999999999931,-338.00000000000495,-50.0000000000056,-400.9999999999958,-553.9999999999878,,-2068.9999999999764
2019.05.07,-367.0000000000062,-327.99999999999494,-307.0000000000017,-18.0000000000069,-363.99999999999767,-548.9999999999995,,-1933.000000000007
2019.05.07,-371.00000000001023,-354.9999999999942,-353.0000000000033,-53.00000000000304,-400.9999999999958,-587.0000000000042,,-2120.0000000000105
2019.05.07,-432.9999999999945,-452.99999999999227,-805.9999999999956,-246.00000000000176,-851.9999999999972,-1031.000000000004,,-3820.9999999999854
2019.05.07,-428.9999999999905,-393.99999999998323,-760.0000000000051,-152.00000000000767,-783.9999999999958,-1029.9999999999975,,-3548.99999999998
2019.05.07,-449.9999999999948,-309.0000000000037,-704.0000000000047,-150.00000000000568,-749.9999999999951,-1005.9999999999958,,-3369.0
2019.05.07,-469.0000000000083,-346.9999999999862,-739.9999999999962,-177.00000000000495,-791.9999999999927,-957.9999999999922,,-3482.999999999981
2019.05.07,-459.99999999999375,-339.99999999998477,-739.0000000000008,-164.00000000000858,-775.9999999999989,-956.0000000000013,,-3434.999999999988
2019.05.07,-448.9999999999883,-332.9999999999833,-687.0000000000043,-126.99999999999933,-737.9999999999942,-934.9999999999969,,-3268.9999999999663
2019.05.07,-452.99999999999227,-339.0000000000004,-648.0000000000041,-101.00000000000664,-769.999999999993,-953.0000000000039,,-3264.0
2019.05.07,-273.9999999999965,-221.99999999998886,-592.0000000000036,-41.000000000002146,-785.0000000000024,-943.000000000005,,-2856.9999999999986
2019.05.07,-304.9999999999997,-212.99999999999653,-582.0000000000048,-53.00000000000304,-746.9999999999976,-910.9999999999951,,-2810.9999999999964
2019.05.07,-282.0000000000045,-147.99999999999258,-536.9999999999986,-26.999999999999247,-707.000000000002,-895.0000000000014,,-2595.999999999998
2019.05.07,-333.9999999999899,-126.0000000000039,-528.0000000000063,-17.000000000000348,-714.999999999999,-896.9999999999923,,-2616.999999999992
2019.05.07,-351.99999999999676,-124.99999999999733,-519.0000000000028,-17.000000000000348,-749.9999999999951,-914.9999999999991,,-2677.9999999999914
2019.05.07,-302.0000000000023,-95.999999999985,-509.9999999999993,34.000000000000696,-739.0000000000008,-960.9999999999897,,-2573.9999999999764
2019.05.07,-276.9999999999939,36.999999999998145,-505.99999999999534,75.9999999999983,-763.9999999999981,-1024.0000000000027,,-2457.9999999999936
2019.05.07,-273.9999999999965,2.999999999997449,-585.0000000000022,27.999999999994696,-861.0000000000007,-1039.9999999999966,,-2729.0000000000036
2019.05.07,-175.99999999999838,96.00000000000719,-528.0000000000063,65.99999999999939,-832.9999999999949,-1031.9999999999884,,-2406.9999999999814
2019.05.07,-201.99999999999108,60.99999999999994,-490.00000000000153,85.99999999999719,-790.0000000000018,-983.0000000000006,,-2317.9999999999977
2019.05.07,-133.00000000000534,94.00000000001629,-431.0000000000036,97.9999999999981,-781.9999999999939,-949.9999999999842,,-2103.9999999999727
2019.05.07,-160.99999999998892,147.00000000000824,-453.0000000000034,76.99999999999375,-819.9999999999985,-980.9999999999875,,-2190.9999999999764
2019.05.07,-182.99999999999983,178.00000000001148,-448.9999999999994,51.99999999999649,-831.9999999999994,-944.9999999999958,,-2178.9999999999864
2019.05.07,-218.99999999999142,161.00000000001114,-419.9999999999982,79.99999999999119,-869.999999999993,-882.000000000005,,-2149.9999999999854
2019.05.07,-201.99999999999108,128.000000000017,-402.00000000000233,100.00000000000009,-832.9999999999949,-880.9999999999984,,-2089.99999999997
2019.05.07,-151.9999999999966,124.00000000001299,-416.00000000000523,76.99999999999375,-835.9999999999923,-861.0000000000007,,-2063.999999999988
2019.05.07,-79.00000000000685,138.0000000000159,-367.0000000000062,118.99999999999133,-764.9999999999934,-872.9999999999905,,-1826.9999999999895
2019.05.07,-48.000000000003595,118.00000000001809,-395.99999999999636,97.9999999999981,-766.0,-887.9999999999999,,-1881.9999999999836
2019.05.07,-85.00000000000173,137.00000000000932,-390.99999999999693,100.00000000000009,-754.9999999999945,-871.9999999999839,,-1865.9999999999677
2019.05.07,-82.00000000000429,260.0000000000158,-373.99999999999653,82.99999999999974,-685.9999999999977,-815.9999999999945,,-1614.9999999999775
2019.05.07,-79.99999999999119,270.99999999999903,-351.99999999999676,96.99999999999153,-653.999999999999,-807.0000000000022,,-1524.9999999999986
2019.05.07,-218.99999999999142,226.99999999999943,-397.0000000000029,28.999999999990145,-632.9999999999947,-764.9999999999934,,-1757.9999999999927
2019.05.07,-153.00000000000313,243.99999999999977,-399.0000000000049,31.999999999998696,-636.9999999999986,-766.0,,-1679.0000000000082
2019.05.07,-211.00000000000563,148.00000000001478,-438.00000000000506,-2.000000000002,-658.0000000000031,-814.0000000000036,,-1975.0000000000045
2019.05.07,-218.00000000000708,133.00000000000534,-451.0000000000014,26.999999999999247,-690.9999999999972,-827.0,,-2027.0000000000011
2019.05.07,-222.99999999999542,148.99999999999915,-463.9999999999977,31.999999999998696,-695.0000000000011,-858.0000000000032,,-2058.9999999999995
2019.05.08,-208.99999999999253,97.9999999999981,-448.000000000004,-4.000000000004,-698.9999999999941,-839.9999999999964,,-2101.9999999999927
2019.05.08,-235.99999999999176,139.00000000000023,-468.00000000000176,17.999999999995797,-705.0000000000001,-838.9999999999898,,-2090.9999999999873
2019.05.08,-228.99999999999034,134.99999999999625,-472.00000000000574,35.999999999991594,-712.9999999999969,-902.0000000000028,,-2145.0000000000077
2019.05.08,-225.00000000000853,134.00000000001188,-472.00000000000574,63.99999999999739,-710.999999999995,-916.99999999999,,-2126.99999999999
2019.05.08,-219.99999999999798,146.00000000000168,-453.0000000000034,59.99999999999339,-705.9999999999956,-912.0000000000017,,-2085.0000000000036
2019.05.08,-201.00000000000674,151.9999999999966,-441.0000000000025,54.999999999993946,-700.0000000000006,-892.9999999999883,,-2028.0000000000073
2019.05.08,-211.99999999998997,143.00000000000423,-463.9999999999977,30.999999999992145,-727.9999999999953,-869.999999999993,,-2099.9999999999795
2019.05.08,-214.00000000000307,141.99999999999767,-480.99999999999807,32.999999999994145,-730.9999999999927,-895.0000000000014,,-2146.0000000000036
2019.05.08,-258.0000000000027,124.00000000001299,-521.0000000000048,15.999999999993797,-751.0000000000017,-923.9999999999915,,-2313.9999999999936
2019.05.08,-289.0000000000059,70.0000000000145,-553.0000000000035,5.999999999994898,-771.9999999999949,-997.0000000000034,,-2534.999999999998
2019.05.08,-313.00000000000773,70.99999999999883,-534.0000000000011,12.999999999996348,-754.9999999999945,-1848.0000000000052,,-3366.0000000000136
2019.05.08,-326.9999999999884,60.99999999999994,-561.0000000000003,207.99999999999707,-774.9999999999924,-1397.0000000000039,,-2790.999999999988
2019.05.08,-347.9999999999928,35.00000000000725,-594.0000000000057,187.9999999999993,-795.0000000000013,-1458.0000000000036,,-2971.999999999997
2019.05.08,-331.999999999999,53.00000000001415,-553.999999999999,261.99999999999557,-752.9999999999926,-1417.0000000000016,,-2740.9999999999827
2019.05.08,-347.0000000000084,39.00000000001125,-575.0000000000033,157.99999999999147,-759.999999999994,-1310.9999999999955,,-2795.999999999998
2019.05.08,-356.00000000000074,43.00000000001525,-570.9999999999993,134.0000000000008,-761.999999999996,-1241.0000000000032,,-2752.999999999983
2019.05.08,-340.9999999999913,34.000000000000696,-570.9999999999993,128.99999999999022,-763.9999999999981,-1190.0000000000023,,-2703.0
2019.05.08,-354.0000000000099,52.000000000007596,-565.0000000000044,108.99999999999244,-791.9999999999927,-1161.9999999999964,,-2712.0000000000036
2019.05.08,-415.99999999999415,24.000000000001798,-583.0000000000002,119.99999999999788,-820.999999999994,-1217.0000000000014,,-2892.99999999999
2019.05.08,-414.00000000000324,-10.999999999983245,-572.0000000000058,98.99999999999353,-773.9999999999969,-1168.9999999999977,,-2840.9999999999936
2019.05.08,-390.0000000000015,-10.999999999983245,-555.0000000000055,97.9999999999981,-773.9999999999969,-1143.9999999999895,,-2775.9999999999786
2019.05.08,-367.0000000000062,33.00000000001635,-570.9999999999993,67.9999999999903,-770.9999999999994,-1095.0000000000016,,-2703.0
2019.05.08,-400.00000000000034,11.00000000000545,-570.0000000000039,62.99999999999084,-680.0000000000028,-1103.9999999999939,,-2680.0000000000045
2019.05.08,-365.99999999999966,2.999999999997449,-539.0000000000006,74.99999999999174,-661.9999999999959,-1079.999999999992,,-2568.999999999999
2019.05.08,-307.99999999999716,97.00000000001374,-475.99999999999864,123.99999999999079,-600.0000000000006,-1054.9999999999836,,-2217.9999999999754
2019.05.08,-347.9999999999928,137.00000000000932,-439.0000000000005,137.9999999999937,-546.9999999999975,-1027.9999999999845,,-2086.9999999999723
2019.05.08,-324.9999999999975,206.00000000001728,-390.99999999999693,159.9999999999935,-468.00000000000176,-987.0000000000045,,-1804.99999999999
2019.05.08,-336.00000000000296,212.00000000001216,-365.0000000000042,200.99999999999562,-448.9999999999994,-994.9999999999903,,-1731.999999999989
2019.05.08,-363.0000000000022,172.0000000000166,-365.99999999999966,172.99999999998983,-461.99999999999574,-970.0000000000042,,-1815.9999999999955
2019.05.08,-364.9999999999931,84.0000000000174,-363.99999999999767,156.00000000000057,-463.0000000000023,-933.9999999999905,,-1885.9999999999654
2019.05.08,-331.999999999999,-82.99999999998863,-414.9999999999987,112.99999999999643,-619.9999999999983,-916.99999999999,,-2253.999999999978
2019.05.08,-333.0000000000055,-51.000000000001044,-470.9999999999992,78.99999999999574,-671.9999999999948,-987.0000000000045,,-2435.000000000009
2019.05.08,-317.9999999999961,83.00000000001084,-421.0000000000047,115.99999999999389,-602.0000000000025,-922.0000000000006,,-2063.999999999999
2019.05.08,-343.99999999998875,9.000000000014552,-422.9999999999956,126.99999999999933,-619.0000000000028,-954.9999999999948,,-2204.999999999968
2019.05.08,-310.9999999999946,48.000000000003595,-406.00000000000637,134.99999999999625,-619.0000000000028,-985.999999999998,,-2139.000000000002
2019.05.08,-354.0000000000099,26.0000000000149,-475.0000000000032,139.99999999999568,-629.9999999999973,-1052.9999999999927,,-2345.9999999999927
2019.05.08,-387.000000000004,-99.99999999998899,-461.0000000000003,101.99999999999099,-626.9999999999998,-1007.0000000000024,,-2480.000000000004
2019.05.08,-426.9999999999996,-78.99999999998464,-434.9999999999965,132.99999999999423,-592.9999999999991,-1005.9999999999958,,-2406.9999999999814
2019.05.08,-385.99999999999744,33.00000000001635,-372.0000000000057,169.99999999999238,-519.0000000000028,-953.9999999999882,,-2027.9999999999854
2019.05.08,-201.00000000000674,80.99999999999774,-290.00000000000136,246.99999999999721,-553.999999999999,-968.9999999999976,,-1686.0000000000095
2019.05.08,-185.99999999999727,97.00000000001374,-287.9999999999994,263.99999999999756,-563.0000000000024,-1007.0000000000024,,-1682.99999999999
2019.05.08,-204.99999999998852,117.00000000001154,-289.0000000000059,287.9999999999994,-563.9999999999978,-1005.9999999999958,,-1658.9999999999773
2019.05.08,-190.00000000000128,171.00000000001003,-258.0000000000027,298.9999999999937,-526.9999999999997,-997.0000000000034,,-1502.0000000000032
2019.05.08,-229.99999999999687,156.00000000000057,-268.0000000000016,301.9999999999912,-531.9999999999991,-1000.0000000000009,,-1572.0000000000068
2019.05.08,-229.99999999999687,160.00000000000458,-251.00000000000122,297.9999999999983,-544.0,-981.999999999994,,-1548.999999999989
2019.05.08,-241.00000000000233,171.00000000001003,-251.99999999999667,285.9999999999974,-544.0,-970.9999999999885,,-1550.99999999998
2019.05.08,-226.99999999999943,215.00000000000963,-217.0000000000005,296.9999999999917,-515.9999999999942,-912.999999999986,,-1360.9999999999789
2019.05.08,-214.00000000000307,221.00000000000452,-217.0000000000005,269.9999999999925,-534.0000000000011,-931.9999999999995,,-1406.0000000000073
2019.05.09,-225.99999999999287,128.000000000017,-233.00000000000543,270.99999999999903,-563.9999999999978,-909.9999999999886,,-1533.9999999999686
2019.05.09,-231.0000000000034,155.00000000001623,-251.00000000000122,262.999999999991,-542.9999999999935,-890.9999999999974,,-1497.9999999999882
2019.05.09,-259.0000000000092,188.00000000001037,-263.99999999999756,234.99999999999633,-559.9999999999939,-895.9999999999857,,-1555.9999999999795
2019.05.09,-268.0000000000016,164.00000000000858,-275.000000000003,180.99999999999784,-573.9999999999967,-880.9999999999984,,-1652.9999999999932
2019.05.09,-270.99999999999903,156.00000000000057,-280.00000000000244,170.99999999999892,-590.999999999997,-827.9999999999843,,-1642.9999999999834
2019.05.09,-275.000000000003,158.0000000000137,-280.00000000000244,178.00000000000037,-591.9999999999925,-827.0,,-1637.9999999999839
2019.05.09,-268.0000000000016,165.00000000001512,-258.0000000000027,195.9999999999962,-564.9999999999933,-832.9999999999949,,-1562.9999999999811
2019.05.09,-236.99999999999832,190.00000000000128,-224.9999999999974,182.99999999999983,-524.0000000000023,-785.9999999999978,,-1398.9999999999945
2019.05.09,-245.99999999999068,197.00000000000273,-185.00000000000182,225.99999999999287,-498.9999999999939,-747.9999999999931,,-1254.9999999999839
2019.05.09,-236.99999999999832,234.00000000000088,-141.99999999999767,261.0000000000001,-463.9999999999977,-748.9999999999997,,-1096.9999999999923
2019.05.09,-198.99999999999363,263.99999999999756,-95.99999999999609,306.9999999999906,-425.99999999999307,-731.9999999999993,,-881.9999999999939
2019.05.09,-195.9999999999962,273.0000000000121,-82.99999999999974,294.9999999999897,-417.0000000000007,-702.0000000000026,,-829.9999999999974
2019.05.09,-211.00000000000563,256.00000000001177,-75.9999999999983,289.9999999999903,-390.99999999999693,-699.9999999999895,,-831.9999999999884
2019.05.09,-214.00000000000307,253.00000000001432,-92.99999999999864,289.9999999999903,-417.99999999999613,-716.0000000000056,,-897.9999999999989
2019.05.09,-211.00000000000563,270.99999999999903,-95.99999999999609,287.9999999999994,-419.00000000000273,-722.0000000000005,,-889.0000000000065
2019.05.09,-238.99999999998923,263.00000000001324,-80.99999999999774,289.9999999999903,-395.99999999999636,-717.9999999999964,,-880.9999999999761
2019.05.09,-259.9999999999936,273.0000000000121,-97.9999999999981,265.99999999999955,-413.99999999999216,-709.0000000000041,,-941.9999999999762
2019.05.09,-266.999999999995,284.00000000001756,-104.99999999999955,252.99999999999213,-407.0000000000018,-699.0000000000052,,-940.9999999999919
2019.05.09,-297.9999999999983,296.0000000000074,-114.00000000000298,247.99999999999267,-380.999999999998,-679.9999999999917,,-928.9999999999909
2019.05.09,-319.0000000000026,319.0000000000026,-122.99999999999534,227.99999999999488,-361.9999999999957,-685.0000000000023,,-941.9999999999984
2019.05.09,-322.00000000000006,307.99999999999716,-114.99999999999844,231.99999999999886,-351.0000000000013,-675.0000000000034,,-923.0000000000072
2019.05.09,-289.9999999999903,273.0000000000121,-104.00000000000409,223.99999999999088,-256.99999999999613,-651.0000000000016,,-804.9999999999891
2019.05.09,-177.00000000000495,290.9999999999968,-56.0000000000005,256.0000000000007,-168.99999999999693,-615.9999999999943,,-470.9999999999992
2019.05.09,-184.99999999999073,287.9999999999994,-95.00000000000064,256.0000000000007,-230.99999999999233,-662.9999999999914,,-629.999999999975
2019.05.09,-217.0000000000005,243.00000000001543,-109.99999999999899,233.99999999998977,-263.0000000000021,-705.0000000000001,,-817.9999999999966
2019.05.09,-265.99999999998846,223.00000000001762,-124.99999999999733,254.99999999999412,-285.00000000000193,-699.0000000000052,,-896.9999999999812
2019.05.09,-252.99999999999213,189.00000000001694,-114.99999999999844,265.99999999999955,-280.00000000000244,-703.9999999999935,,-896.99999999997
2019.05.09,-204.99999999998852,173.00000000000094,-156.00000000000057,264.999999999993,-378.00000000000057,-757.999999999992,,-1058.9999999999877
2019.05.09,-212.99999999999653,184.00000000000637,-90.99999999999665,279.99999999999136,-297.00000000000284,-682.9999999999892,,-819.9999999999875
2019.05.09,-187.99999999998818,219.99999999999798,-80.00000000000229,272.99999999998994,-266.999999999995,-678.0000000000008,,-719.9999999999984
2019.05.09,-262.999999999991,253.00000000001432,-99.00000000000463,247.99999999999267,-243.99999999999977,-675.0000000000034,,-779.9999999999918
2019.05.09,-293.99999999999426,270.99999999999903,-90.0000000000012,239.0000000000003,-156.99999999999602,-645.999999999991,,-676.9999999999832
2019.05.09,-293.0000000000099,371.00000000001023,-31.999999999998696,285.9999999999974,-69.9999999999923,-631.9999999999882,,-369.99999999998147
2019.05.09,-713.9999999999924,356.00000000000074,-129.9999999999968,163.99999999999747,-41.000000000002146,-619.9999999999983,,-984.9999999999914
2019.05.09,-798.0000000000098,307.99999999999716,-141.99999999999767,139.00000000000023,31.000000000003247,-583.0000000000002,,-1045.000000000007
2019.05.09,-754.9999999999945,235.00000000000742,-139.99999999999568,135.99999999999167,17.000000000000348,-600.9999999999849,,-1107.9999999999757
2019.05.09,-631.0000000000038,277.00000000001614,-90.99999999999665,221.99999999999997,72.0000000000054,-610.9999999999837,,-761.9999999999626
2019.05.09,-644.0000000000001,363.0000000000022,-104.00000000000409,212.99999999999653,97.9999999999981,-610.9999999999837,,-684.9999999999911
2019.05.09,-604.0000000000045,280.0000000000136,-158.0000000000026,156.99999999999602,-31.999999999998696,-615.9999999999943,,-972.9999999999905
2019.05.09,-502.00000000000244,200.00000000000017,-273.9999999999965,117.99999999999588,-209.9999999999991,-712.9999999999859,,-1380.9999999999877
2019.05.09,-533.0000000000057,221.00000000000452,-265.0000000000041,109.99999999999899,-163.99999999999747,-706.999999999991,,-1337.9999999999948
2019.05.09,-551.9999999999969,165.00000000001512,-304.9999999999997,68.99999999999685,-242.99999999999324,-709.9999999999884,,-1575.9999999999663
2019.05.09,-573.0000000000013,121.99999999999989,-306.00000000000625,72.99999999998974,-241.99999999999778,-703.9999999999935,,-1630.000000000009
2019.05.09,-537.9999999999941,41.000000000002146,-304.9999999999997,84.99999999999064,-244.99999999999523,-712.9999999999859,,-1674.999999999982
2019.05.09,-550.000000000006,82.00000000000429,-278.00000000000045,96.99999999999153,-181.9999999999933,-679.9999999999917,,-1510.9999999999957
2019.05.09,-509.00000000000387,43.999999999999595,-255.00000000000523,115.99999999999389,-164.99999999999292,-678.0000000000008,,-1447.0000000000095
2019.05.09,-500.9999999999959,46.0000000000127,-263.99999999999756,114.99999999999844,-186.99999999999272,-688.9999999999841,,-1479.999999999959
2019.05.09,-461.0000000000003,119.00000000000244,-219.99999999999798,143.9999999999997,-159.9999999999935,-671.9999999999837,,-1249.9999999999734
2019.05.10,-456.9999999999963,56.000000000011596,-248.00000000000378,97.9999999999981,-136.00000000000279,-651.9999999999859,,-1338.999999999979
2019.05.10,-486.999999999993,123.00000000000644,-241.99999999999778,95.00000000000064,-161.99999999999548,-629.9999999999973,,-1302.9999999999764
2019.05.10,-492.0000000000035,107.00000000001265,-243.00000000000432,100.99999999999554,-161.99999999999548,-645.999999999991,,-1334.9999999999861
2019.05.10,-489.0000000000061,138.0000000000159,-238.0000000000049,117.00000000000044,-163.00000000000205,-671.9999999999837,,-1306.9999999999804
2019.05.10,-489.99999999999045,130.0000000000079,-226.00000000000398,154.99999999999403,-171.99999999999437,-716.9999999999899,,-1319.9999999999768
2019.05.10,-495.000000000001,102.00000000000209,-238.0000000000049,135.99999999999167,-187.9999999999993,-706.999999999991,,-1390.0000000000025
2019.05.10,-570.0000000000039,-56.99999999999594,-329.00000000000153,65.99999999999939,-285.9999999999974,-750.9999999999906,,-1926.99999999999
