date,USDCHF,GBPUSD,AUDUSD,CHFJPY,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2021.09.20,-39.00000000000014,-219.00000000001364,-17.000000000000348,-171.00000000000648,-165.00000000000404,-263.99999999999756,-212.99999999999653,-113.9999999999759,-72.0000000000054,-85.99999999999852,-46.999999999997044,-24.999999999997247,-15.00000000000945,,-1447.0000000000025
2021.09.20,-39.00000000000014,-246.00000000001288,-50.0000000000056,-225.00000000000853,-161.00000000000003,-2.999999999997449,-80.99999999999774,-185.99999999997863,-106.00000000000608,-144.99999999999602,-60.99999999999284,-70.0000000000034,-32.999999999994145,,-1405.9999999999934
2021.09.20,-2.000000000002,-141.99999999999767,-56.0000000000005,-173.00000000000182,-175.00000000000293,11.00000000000545,-80.99999999999774,-149.99999999997726,-113.99999999999189,-99.99999999999432,-111.99999999999477,-48.000000000003595,-126.0000000000039,,-1267.999999999963
2021.09.20,60.99999999999994,-15.00000000000945,-40.00000000000669,-117.999999999995,-197.00000000000273,137.00000000000932,-34.000000000000696,-119.99999999997613,-43.999999999999595,-79.9999999999983,-90.99999999999397,-21.00000000000435,-154.99999999999403,,-716.9999999999716
2021.09.20,52.99999999999194,-39.00000000001125,-42.0000000000087,-144.00000000000546,-200.00000000000017,117.00000000001154,-4.999999999988347,-145.99999999998658,-31.000000000003247,-103.9999999999992,-106.99999999999932,48.99999999999905,-106.99999999999044,,-705.9999999999902
2021.09.20,49.99999999999449,-46.0000000000127,-33.000000000005244,-162.00000000000614,-192.00000000000327,178.99999999999582,19.999999999997797,-167.99999999997794,7.0000000000014495,-94.99999999999886,-105.99999999999454,73.99999999999629,-106.99999999999044,,-579.0000000000032
2021.09.20,60.99999999999994,-48.000000000003595,-72.0000000000054,-182.00000000000216,-201.00000000000674,106.00000000000608,-34.000000000000696,-194.99999999999318,-70.99999999999883,-158.99999999999181,-168.99999999999693,75.00000000000284,-87.99999999999919,,-976.9999999999897
2021.09.20,76.99999999999375,-36.999999999998145,-65.00000000000395,-177.0000000000067,-180.0000000000024,97.9999999999981,-34.000000000000696,-182.99999999999272,-72.0000000000054,-158.99999999999181,-161.99999999999193,90.99999999999665,-41.000000000002146,,-844.0000000000074
2021.09.20,78.99999999999574,-4.000000000004,12.000000000000899,-170.0000000000017,-201.00000000000674,137.00000000000932,127.00000000001043,-143.99999999997704,59.000000000009045,-118.99999999999977,-75.9999999999934,78.99999999999574,-18.0000000000069,,-238.99999999996842
2021.09.20,69.9999999999923,51.99999999998539,80.00000000000229,-158.00000000000125,-216.0000000000051,215.99999999999397,241.00000000000233,-100.99999999999909,185.99999999999727,-28.999999999996362,19.000000000005457,112.000000000001,15.999999999993797,,487.9999999999721
2021.09.20,89.99999999999008,117.99999999999588,168.99999999999693,-61.99999999999761,-246.00000000000176,141.00000000001333,375.9999999999986,13.00000000000523,341.00000000001353,70.00000000000739,164.00000000000148,78.99999999999574,140.0000000000068,,1393.0000000000257
2021.09.20,92.99999999999864,158.99999999999804,280.9999999999979,-28.000000000005798,-224.000000000002,180.0000000000024,578.9999999999961,56.000000000011596,509.00000000000387,90.00000000000341,293.00000000000637,97.9999999999981,239.00000000001143,,2325.00000000002
2021.09.20,83.9999999999952,109.99999999998789,241.99999999999778,-91.00000000000819,-209.9999999999991,323.0000000000066,544.9999999999955,19.000000000005457,434.000000000001,94.0000000000083,219.0000000000083,173.9999999999964,200.00000000000017,,2142.999999999995
2021.09.20,84.99999999999064,120.99999999999334,254.99999999999412,-64.99999999999773,-180.0000000000024,317.0000000000117,551.9999999999969,77.0000000000266,435.0000000000076,115.0000000000091,250.0,70.0000000000034,117.00000000001154,,2149.000000000045
2021.09.20,78.00000000000028,148.99999999999915,254.99999999999412,-61.00000000000705,-209.9999999999991,323.0000000000066,517.9999999999962,82.99999999999841,453.0000000000145,129.0000000000049,269.999999999996,76.99999999999375,130.0000000000079,,2194.0000000000055
2021.09.20,65.99999999999939,168.99999999999693,254.99999999999412,-73.0000000000075,-236.00000000000287,320.9999999999935,529.0000000000017,55.00000000000682,452.00000000000796,159.00000000000603,266.9999999999959,182.99999999999983,201.00000000000674,,2347.999999999999
2021.09.20,50.99999999998994,146.00000000000168,215.99999999999397,-99.00000000000375,-235.00000000000742,283.000000000011,448.000000000004,57.00000000001637,405.0000000000109,134.00000000000034,228.00000000000864,115.99999999999389,100.99999999999554,,1851.0000000000152
