date,GBPUSD,EURUSD,EURCHF,EURJPY,EURCAD,EURAUD,AUDCAD,empty,sum
2018.04.16,-1.0000000000065512,19.999999999997797,68.00000000000139,125.0,-4.000000000004,82.00000000000429,36.999999999998145,,326.9999999999911
2018.04.16,-8.000000000008,0.0,143.00000000000423,61.00000000000705,-45.000000000006146,64.0000000000196,50.0000000000056,,265.0000000000224
2018.04.16,-19.999999999997797,-11.00000000000545,236.99999999999832,147.00000000001978,103.99999999999298,-40.99999999997994,-109.99999999999899,,306.00000000002893
2018.04.16,2.999999999997449,-5.000000000010552,300.00000000001137,118.99999999999977,68.00000000000139,-164.99999999999292,-161.00000000000003,,159.00000000000645
2018.04.16,29.999999999996696,21.00000000000435,285.00000000000193,105.00000000001819,119.99999999998678,22.0000000000109,-85.99999999999719,,497.0000000000217
2018.04.16,78.99999999998464,25.999999999992696,270.00000000001467,128.00000000001432,132.99999999998312,-15.999999999993797,-119.99999999999788,,499.9999999999978
2018.04.16,105.99999999998388,66.99999999999484,241.00000000000233,8.000000000009777,227.99999999998377,43.999999999999595,-144.99999999999514,,548.9999999999791
2018.04.16,237.99999999998266,100.99999999999554,289.0000000000059,147.00000000001978,207.99999999998596,4.000000000004,-156.99999999999602,,829.9999999999977
2018.04.16,224.99999999998633,112.000000000001,266.0000000000107,94.99999999999886,204.99999999998852,-107.99999999999699,-224.000000000002,,570.9999999999864
2018.04.16,163.9999999999864,75.00000000000284,253.99999999999866,4.000000000019099,259.9999999999936,54.0000000000207,-156.99999999999602,,654.0000000000252
2018.04.16,226.99999999999943,102.99999999998644,246.00000000001288,-40.99999999999682,273.9999999999965,17.000000000000348,-190.00000000000128,,635.9999999999975
2018.04.16,237.99999999998266,112.000000000001,243.00000000001543,-179.00000000000205,297.9999999999983,78.00000000000028,-165.9999999999995,,623.9999999999961
2018.04.16,275.9999999999874,102.00000000000209,232.00000000000998,-161.00000000000136,295.99999999998516,16.000000000016,-202.0000000000022,,558.999999999997
2018.04.16,252.99999999999213,92.00000000000318,229.99999999999687,-137.9999999999768,278.9999999999848,8.000000000008,-197.00000000000273,,527.0000000000055
2018.04.16,214.99999999998744,58.000000000002494,226.00000000001506,-232.99999999997567,275.9999999999874,9.000000000014552,-193.99999999999417,,357.00000000003706
2018.04.16,183.99999999998417,21.00000000000435,256.00000000001177,-214.999999999975,240.9999999999801,-17.999999999984695,-192.00000000000327,,277.0000000000174
