date,EURUSD,empty,sum
2018.11.26,-69.00000000000794,,-69.00000000000794
2018.11.26,-59.99999999999339,,-59.99999999999339
2018.11.26,-69.00000000000794,,-69.00000000000794
2018.11.26,-89.00000000000574,,-89.00000000000574
2018.11.26,-69.00000000000794,,-69.00000000000794
2018.11.26,-52.99999999999194,,-52.99999999999194
2018.11.26,-102.99999999998644,,-102.99999999998644
2018.11.26,-130.99999999999224,,-130.99999999999224
2018.11.26,-100.99999999999554,,-100.99999999999554
2018.11.26,-116.00000000000499,,-116.00000000000499
2018.11.26,-107.99999999999699,,-107.99999999999699
2018.11.26,-41.99999999998649,,-41.99999999998649
2018.11.26,-25.999999999992696,,-25.999999999992696
2018.11.26,-21.999999999988695,,-21.999999999988695
2018.11.26,35.00000000000725,,35.00000000000725
2018.11.26,32.0000000000098,,32.0000000000098
2018.11.26,42.0000000000087,,42.0000000000087
2018.11.26,80.00000000001339,,80.00000000001339
2018.11.26,110.99999999999443,,110.99999999999443
2018.11.26,160.00000000000458,,160.00000000000458
2018.11.26,178.00000000001148,,178.00000000001148
2018.11.26,276.9999999999939,,276.9999999999939
2018.11.26,275.000000000003,,275.000000000003
2018.11.26,344.99999999999534,,344.99999999999534
2018.11.26,222.99999999999542,,222.99999999999542
2018.11.26,205.99999999999508,,205.99999999999508
2018.11.26,265.0000000000041,,265.0000000000041
2018.11.26,232.99999999999432,,232.99999999999432
2018.11.26,202.00000000001327,,202.00000000001327
2018.11.26,151.00000000001222,,151.00000000001222
2018.11.26,151.00000000001222,,151.00000000001222
2018.11.26,225.00000000000853,,225.00000000000853
2018.11.26,110.00000000001009,,110.00000000001009
2018.11.26,99.00000000000463,,99.00000000000463
2018.11.26,19.999999999997797,,19.999999999997797
2018.11.26,-15.999999999993797,,-15.999999999993797
2018.11.26,-14.999999999987246,,-14.999999999987246
2018.11.26,-45.000000000006146,,-45.000000000006146
2018.11.26,-52.000000000007596,,-52.000000000007596
2018.11.26,-31.999999999987594,,-31.999999999987594
2018.11.26,-139.00000000000023,,-139.00000000000023
2018.11.26,-119.00000000000244,,-119.00000000000244
2018.11.26,-103.99999999999298,,-103.99999999999298
2018.11.26,-113.00000000000753,,-113.00000000000753
2018.11.26,-109.99999999998789,,-109.99999999998789
2018.11.26,-73.99999999999629,,-73.99999999999629
2018.11.26,-144.99999999999514,,-144.99999999999514
2018.11.26,-143.99999999998857,,-143.99999999998857
2018.11.27,-139.00000000000023,,-139.00000000000023
2018.11.27,-112.000000000001,,-112.000000000001
2018.11.27,-99.99999999998899,,-99.99999999998899
2018.11.27,-89.99999999999008,,-89.99999999999008
2018.11.27,-89.00000000000574,,-89.00000000000574
2018.11.27,-82.00000000000429,,-82.00000000000429
2018.11.27,-110.99999999999443,,-110.99999999999443
2018.11.27,-110.99999999999443,,-110.99999999999443
2018.11.27,-113.00000000000753,,-113.00000000000753
2018.11.27,-75.99999999998718,,-75.99999999998718
2018.11.27,-75.00000000000284,,-75.00000000000284
2018.11.27,-62.000000000006494,,-62.000000000006494
2018.11.27,-62.000000000006494,,-62.000000000006494
2018.11.27,-53.999999999998494,,-53.999999999998494
2018.11.27,-34.000000000000696,,-34.000000000000696
2018.11.27,-12.999999999996348,,-12.999999999996348
2018.11.27,-19.999999999997797,,-19.999999999997797
2018.11.27,-165.9999999999995,,-165.9999999999995
2018.11.27,-245.99999999999068,,-245.99999999999068
2018.11.27,-299.00000000000483,,-299.00000000000483
2018.11.27,-343.00000000000443,,-343.00000000000443
2018.11.27,-313.99999999999204,,-313.99999999999204
2018.11.27,-287.9999999999994,,-287.9999999999994
2018.11.27,-302.0000000000023,,-302.0000000000023
2018.11.27,-302.9999999999866,,-302.9999999999866
2018.11.27,-297.9999999999983,,-297.9999999999983
2018.11.27,-241.00000000000233,,-241.00000000000233
2018.11.27,-218.00000000000708,,-218.00000000000708
2018.11.27,-255.00000000000523,,-255.00000000000523
2018.11.27,-212.99999999999653,,-212.99999999999653
2018.11.27,-153.9999999999875,,-153.9999999999875
2018.11.27,-246.99999999999721,,-246.99999999999721
2018.11.27,-195.9999999999962,,-195.9999999999962
2018.11.27,-425.99999999999307,,-425.99999999999307
2018.11.27,-483.99999999999557,,-483.99999999999557
2018.11.27,-514.9999999999987,,-514.9999999999987
2018.11.27,-546.9999999999864,,-546.9999999999864
2018.11.27,-614.0000000000034,,-614.0000000000034
2018.11.27,-621.0000000000049,,-621.0000000000049
2018.11.27,-567.9999999999907,,-567.9999999999907
2018.11.27,-550.000000000006,,-550.000000000006
2018.11.27,-483.99999999999557,,-483.99999999999557
2018.11.27,-448.000000000004,,-448.000000000004
2018.11.27,-463.9999999999977,,-463.9999999999977
2018.11.27,-489.99999999999045,,-489.99999999999045
2018.11.27,-487.99999999999955,,-487.99999999999955
2018.11.27,-459.99999999999375,,-459.99999999999375
2018.11.27,-536.9999999999875,,-536.9999999999875
2018.11.28,-541.9999999999981,,-541.9999999999981
2018.11.28,-466.9999999999952,,-466.9999999999952
2018.11.28,-487.99999999999955,,-487.99999999999955
2018.11.28,-452.00000000000796,,-452.00000000000796
2018.11.28,-458.9999999999872,,-458.9999999999872
2018.11.28,-543.0000000000045,,-543.0000000000045
2018.11.28,-539.0000000000006,,-539.0000000000006
2018.11.28,-533.0000000000057,,-533.0000000000057
2018.11.28,-516.0000000000053,,-516.0000000000053
