date,USDCHF,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2017.06.12,-56.0000000000005,-17.000000000000348,-116.99999999999022,-61.999999999995396,-358.9999999999982,-127.00000000001043,-43.999999999999595,-36.999999999998145,-47.9999999999925,0.0,-1.0000000000065512,-40.0000000000178,-53.999999999998494,-96.9999999999942,-87.99999999999386,-50.0000000000056,-28.000000000005798,,-1225.0000000000077
2017.06.12,-56.99999999999594,-21.00000000000435,-134.00000000000034,-9.999999999998899,-341.00000000001353,-127.00000000001043,-50.0000000000056,-33.000000000005244,-49.99999999999449,130.0000000000079,11.00000000000545,-36.999999999998145,-150.99999999999002,-125.0,-96.00000000000364,7.9999999999968985,-73.99999999999629,,-1157.0000000000068
2017.06.12,-72.99999999998974,-12.999999999996348,-125.0,21.999999999999797,-327.99999999999494,-146.00000000000168,-48.000000000003595,-41.9999999999976,-95.99999999999609,165.9999999999995,36.999999999998145,-21.00000000000435,-157.99999999999147,-122.99999999999045,-102.00000000000387,73.00000000000084,-80.99999999999774,,-1057.9999999999698
2017.06.12,-66.99999999999484,-21.00000000000435,-152.00000000000102,6.0000000000060005,-361.9999999999957,-116.00000000000499,-87.00000000000374,-12.000000000000899,-113.99999999999189,351.99999999999676,-38.0000000000047,39.999999999995595,-218.00000000000708,-144.99999999999602,-100.99999999999909,-5.999999999994898,-113.00000000000753,,-1154.0000000000084
2017.06.12,-56.99999999999594,-35.999999999991594,-90.99999999999397,6.0000000000060005,-363.0000000000022,-112.000000000001,-96.00000000000719,-19.00000000000235,-65.99999999999939,248.00000000000378,-82.00000000000429,5.999999999994898,-195.9999999999962,-135.99999999999568,-51.9999999999925,-19.999999999997797,-116.99999999998934,,-1182.9999999999648
2017.06.12,-89.99999999999008,-76.99999999999375,-73.99999999999807,19.00000000000235,-378.00000000001165,-117.00000000001154,-82.00000000000429,-21.00000000000435,-87.99999999999919,260.0000000000158,-66.99999999999484,-11.00000000000545,-150.00000000000568,-83.99999999998897,-22.999999999996135,46.00000000000159,-72.99999999998974,,-1009.9999999999741
2017.06.12,-83.9999999999952,-56.99999999999594,-49.99999999999716,17.000000000000348,-388.9999999999949,-120.00000000000898,-109.00000000000354,-51.99999999999649,-102.99999999999754,292.00000000000335,-86.99999999999264,-39.00000000001125,-157.00000000000713,-98.99999999998954,-30.9999999999917,-5.999999999994898,-127.99999999999478,,-1201.999999999968
2017.06.12,-64.99999999999284,-25.999999999992696,12.000000000000455,-19.00000000000235,-378.00000000001165,-124.99999999999733,-112.000000000001,-55.000000000005045,-56.99999999999594,277.00000000001614,-99.00000000000463,-32.0000000000098,-265.0000000000041,-70.99999999999795,-1.0000000000047748,-43.999999999999595,-175.99999999999838,,-1236.0000000000014
2017.06.12,-61.999999999995396,-4.000000000004,37.00000000000614,21.999999999999797,-361.9999999999957,-139.00000000000023,-118.00000000000699,-65.99999999999939,-81.9999999999932,226.00000000001506,-87.99999999999919,-39.00000000001125,-208.99999999999253,-82.99999999999841,-12.999999999991019,-14.999999999998348,-150.99999999999002,,-1145.9999999999545
2017.06.12,-100.99999999999554,-72.99999999998974,-30.9999999999917,19.999999999997797,-415.0000000000098,-124.00000000001299,-145.00000000000622,-45.000000000006146,-108.99999999999244,297.9999999999983,-171.00000000001003,-35.00000000000725,-119.00000000000244,-129.99999999999545,-10.000000000005116,-22.999999999995246,-85.00000000000173,,-1298.0000000000257
