date,EURUSD,EURCHF,CADJPY,NZDCAD,empty,sum
2017.12.18,-45.000000000006146,-31.999999999987594,-343.0000000000035,0.0,,-419.99999999999727
2017.12.18,-49.00000000001015,-46.999999999997044,-129.0000000000049,53.00000000000304,,-172.00000000000904
2017.12.18,-72.99999999998974,-92.99999999998754,-49.000000000006594,21.00000000000435,,-193.9999999999795
2017.12.18,-42.999999999993044,-58.99999999998684,-18.000000000000682,82.99999999999974,,-36.999999999980815
2017.12.18,-35.999999999991594,-129.00000000000134,-18.000000000000682,72.0000000000054,,-110.9999999999882
2017.12.18,-110.00000000001009,-153.9999999999875,-5.000000000009663,111.00000000000554,,-158.00000000000173
2017.12.18,-123.00000000000644,-126.99999999998823,4.9999999999954525,114.00000000000298,,-130.99999999999622
2017.12.18,-134.99999999999625,-126.99999999998823,-12.000000000000455,114.00000000000298,,-159.99999999998195
2017.12.18,-173.00000000000094,-133.99999999998968,6.999999999990791,133.00000000000534,,-166.9999999999945
2017.12.18,-192.99999999999872,-146.00000000000168,12.999999999991019,161.00000000000003,,-165.00000000000935
2017.12.18,-209.9999999999991,-167.9999999999904,36.99999999999193,113.00000000000753,,-227.99999999999002
2017.12.18,-217.0000000000005,-153.9999999999875,72.99999999999329,107.99999999999699,,-189.99999999999773
2017.12.18,-208.99999999999253,-143.99999999998857,100.99999999999909,99.00000000000463,,-152.9999999999774
2017.12.18,-198.00000000000927,-151.9999999999966,82.99999999999841,134.0000000000008,,-133.00000000000665
2017.12.18,-181.9999999999933,-146.00000000000168,91.99999999999875,143.9999999999997,,-91.99999999999656
2017.12.18,-191.00000000000784,-131.99999999999878,100.99999999999909,143.9999999999997,,-78.00000000000782
2017.12.18,-279.00000000000705,-175.99999999999838,120.99999999999511,134.0000000000008,,-200.00000000000955
2017.12.18,-270.99999999999903,-194.0000000000053,121.99999999999989,185.99999999999727,,-157.00000000000716
2017.12.18,-289.9999999999903,-214.99999999998744,131.00000000000023,219.00000000000253,,-154.99999999997496
2017.12.18,-375.9999999999986,-185.99999999999727,97.99999999999898,302.9999999999977,,-160.9999999999992
2017.12.18,-387.000000000004,-251.00000000000122,113.99999999999011,280.00000000000244,,-244.00000000001268
2017.12.18,-476.0000000000098,-266.999999999995,67.99999999999784,297.00000000000284,,-378.0000000000041
2017.12.18,-503.000000000009,-333.9999999999899,39.99999999999204,246.00000000000176,,-551.000000000005
2017.12.18,-516.0000000000053,-336.00000000000296,-32.00000000001069,246.00000000000176,,-638.0000000000173
2017.12.18,-462.9999999999912,-256.99999999999613,-71.00000000001216,197.99999999999818,,-593.0000000000013
2017.12.18,-520.0000000000093,-239.99999999999577,-100.99999999999909,196.00000000000728,,-664.9999999999969
2017.12.18,-547.999999999993,-256.99999999999613,-97.99999999999898,168.00000000000148,,-734.9999999999866
2017.12.18,-526.9999999999886,-210.99999999998343,-147.00000000000557,177.00000000000495,,-707.9999999999727
2017.12.18,-517.9999999999962,-200.00000000000017,-180.00000000000682,187.9999999999993,,-710.0000000000039
2017.12.18,-522.0000000000002,-207.99999999998596,-172.00000000001125,180.0000000000024,,-721.999999999995
2017.12.18,-546.000000000002,-190.00000000000128,-207.00000000000784,175.00000000000293,,-768.0000000000082
2017.12.18,-557.0000000000075,-211.99999999998997,-193.00000000001205,219.99999999999798,,-742.0000000000116
2017.12.18,-625.0000000000089,-228.99999999999034,-176.00000000000193,184.00000000000637,,-845.9999999999948
2017.12.18,-662.9999999999914,-249.99999999999466,-192.00000000000728,92.99999999999864,,-1011.9999999999945
2017.12.18,-804.0000000000047,-248.00000000000378,-133.00000000000978,70.99999999999883,,-1114.0000000000193
2017.12.18,-909.0000000000042,-210.99999999998343,-146.0000000000008,82.99999999999974,,-1182.9999999999889
2017.12.18,-729.0000000000018,-72.99999999998974,-187.00000000001182,63.00000000000195,,-926.0000000000015
2017.12.18,-626.9999999999998,-51.000000000001044,-183.00000000000693,89.00000000000574,,-772.000000000002
2017.12.18,-614.0000000000034,-21.00000000000435,-118.99999999999977,104.00000000000409,,-650.0000000000034
2017.12.18,-615.00000000001,63.99999999999739,-130.00000000000966,106.00000000000608,,-575.0000000000161
2017.12.18,-513.9999999999923,104.99999999999955,-143.00000000000068,112.000000000001,,-439.9999999999924
2017.12.18,-509.00000000000387,110.00000000001009,-106.99999999999932,74.00000000000739,,-431.9999999999857
2017.12.18,-541.9999999999981,96.00000000000719,-96.00000000000364,1.0000000000065512,,-540.999999999988
2017.12.18,-432.9999999999945,134.99999999999625,-99.00000000000375,4.000000000004,,-392.999999999998
2017.12.18,-418.9999999999916,131.99999999999878,-90.00000000000341,9.999999999998899,,-366.9999999999973
2017.12.18,-411.0000000000058,141.00000000001333,-97.99999999999898,-20.999999999993246,,-388.9999999999847
2017.12.18,-401.99999999999125,197.00000000000273,-68.00000000001205,-31.000000000003247,,-304.0000000000038
2017.12.18,-400.00000000000034,195.9999999999962,-89.00000000001285,-41.000000000002146,,-334.00000000001916
2017.12.19,-408.9999999999927,195.9999999999962,-85.00000000000796,-65.99999999999939,,-364.00000000000387
2017.12.19,-421.0000000000047,148.00000000001478,-63.00000000000239,-60.99999999999994,,-396.99999999999227
2017.12.19,-415.0000000000098,165.00000000001512,-56.000000000011596,-58.99999999999794,,-365.0000000000042
2017.12.19,-408.00000000000836,190.00000000000128,-64.00000000000716,-27.999999999994696,,-310.0000000000089
2017.12.19,-409.99999999999926,175.00000000001404,-40.00000000000625,-115.99999999999389,,-390.99999999998533
2017.12.19,-405.9999999999952,154.0000000000097,-47.000000000011255,-9.999999999998899,,-308.99999999999574
2017.12.19,-407.0000000000018,175.00000000001404,-56.000000000011596,140.0000000000068,,-147.99999999999258
