date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,NZDJPY,AUDNZD,empty,sum
2020.01.20,-38.0000000000047,-60.99999999999994,-66.00000000001049,66.00000000001049,101.00000000000664,83.9999999999952,-96.99999999999153,-118.00000000000921,-12.000000000000899,171.99999999999704,170.00000000000347,174.99999999999181,137.00000000000045,104.99999999999955,-142.00000000001012,-156.99999999998494,,318.9999999999929
2020.01.20,-75.9999999999983,-52.000000000007596,-38.0000000000047,60.99999999999994,98.0000000000092,109.99999999999899,-116.99999999998934,-72.00000000000273,-46.999999999997044,170.00000000001592,154.99999999999403,170.99999999998784,111.0000000000042,-5.999999999994898,-177.0000000000067,-104.99999999999955,,186.00000000000932
2020.01.20,-69.00000000000794,-43.00000000001525,-26.999999999999247,72.99999999998974,96.00000000000719,89.99999999999008,-93.99999999999409,-78.00000000000296,-34.000000000000696,149.0000000000009,158.0000000000137,185.99999999999727,93.00000000000352,36.0000000000138,-151.00000000001046,-131.99999999999878,,252.99999999998678
2020.01.20,-38.0000000000047,-24.000000000001798,-43.999999999999595,43.999999999999595,101.00000000000664,104.99999999999955,-75.99999999998718,-118.00000000000921,-24.999999999997247,140.00000000001478,96.00000000000719,225.99999999999287,120.00000000000455,19.00000000001345,-174.0000000000066,-120.99999999999334,,231.00000000003894
2020.01.20,-56.0000000000005,26.999999999999247,-31.000000000003247,65.00000000000395,92.00000000000318,93.99999999999409,-82.99999999998863,-103.9999999999992,-29.000000000001247,91.00000000000819,58.000000000002494,273.9999999999965,112.99999999999955,31.000000000003247,-163.0000000000109,-126.99999999998823,,252.00000000001847
2020.01.20,-79.00000000000685,45.99999999999049,-58.000000000002494,39.999999999995595,123.00000000000644,96.99999999999153,-137.9999999999937,-65.00000000001194,-60.00000000000449,55.00000000000682,0.0,394.9999999999898,129.0000000000049,53.00000000001415,-161.00000000000136,-165.9999999999995,,210.99999999997937
2020.01.20,-67.00000000000594,46.999999999997044,-83.9999999999952,12.999999999996348,123.00000000000644,100.00000000000009,-147.99999999999258,-72.00000000000273,-68.00000000000139,45.000000000015916,-39.999999999995595,387.99999999998835,151.00000000001046,85.00000000000173,-160.0000000000108,-156.99999999998494,,156.00000000002723
2020.01.20,-86.0000000000083,34.000000000000696,-83.9999999999952,-11.999999999989797,141.00000000000225,126.99999999999933,-170.99999999998784,-53.00000000001148,-90.99999999999665,64.99999999999773,-58.000000000002494,419.9999999999982,157.0000000000107,19.999999999997797,-195.0000000000074,-140.99999999999113,,73.00000000001637
2020.01.20,-70.99999999999883,123.99999999999079,-63.99999999999739,-5.000000000010552,107.00000000000153,85.99999999999719,-137.9999999999937,-67.00000000000728,-80.00000000000229,-37.99999999998249,-157.99999999999147,455.99999999998977,132.000000000005,95.00000000000064,-146.0000000000008,-156.99999999998494,,76.00000000001518
2020.01.20,-48.000000000003595,219.99999999999798,-22.999999999995246,68.00000000000139,34.000000000000696,39.999999999995595,-69.9999999999923,-40.00000000000625,-17.000000000000348,-207.9999999999984,-187.99999999998818,388.9999999999949,28.000000000005798,151.9999999999966,-58.9999999999975,-119.99999999998678,,158.00000000002436
2020.01.20,-68.00000000000139,205.99999999999508,-29.999999999996696,65.00000000000395,33.000000000005244,31.999999999998696,-99.99999999998899,-33.00000000000125,-39.00000000000014,-173.99999999997817,-174.99999999999181,372.9999999999789,54.000000000002046,180.0000000000024,-61.99999999999761,-127.99999999999478,,134.00000000003553
2020.01.20,-126.99999999999933,249.99999999999466,29.999999999996696,99.00000000000463,-1.999999999990898,-16.0000000000049,-102.99999999998644,15.999999999991132,-58.000000000002494,-204.99999999998408,-195.9999999999962,339.99999999998477,5.000000000009663,214.00000000000307,-19.000000000005457,-150.00000000000568,,78.0000000000091
2020.01.20,-114.00000000000298,290.9999999999968,73.99999999999629,87.99999999999919,-42.999999999993044,-50.0000000000056,-48.99999999998794,-19.000000000005457,-61.999999999995396,-225.9999999999991,-256.99999999999613,280.9999999999979,-25.99999999999625,229.00000000001253,6.999999999990791,-143.99999999998857,,-19.999999999977007
2020.01.20,-57.00000000000705,146.00000000000168,25.999999999992696,62.000000000006494,-21.999999999999797,-10.000000000010001,-34.99999999998504,-79.00000000000773,-29.000000000001247,-72.00000000000273,-99.00000000000463,130.99999999999224,24.00000000000091,204.00000000000418,-34.000000000006025,-110.99999999999443,,44.99999999997948
2020.01.20,-117.00000000000044,154.99999999999403,75.00000000000284,100.0000000000112,-69.9999999999923,-30.000000000007798,-51.99999999998539,-16.000000000005343,-56.0000000000005,-74.99999999998863,-65.00000000000395,15.999999999993797,-21.000000000000796,185.00000000001293,-18.000000000000682,-73.99999999999629,,-62.99999999996733
2020.01.20,-172.00000000000549,134.99999999999625,80.99999999999774,117.99999999999588,-113.99999999999189,-88.00000000001029,-109.00000000000354,43.99999999999693,-87.99999999999919,-43.99999999998272,-19.999999999997797,-136.00000000000279,-21.99999999999136,316.0000000000052,43.99999999999693,-93.99999999999409,,-148.99999999999022
2020.01.20,-118.00000000000699,24.000000000001798,49.99999999999449,79.00000000000685,-71.99999999999429,-14.000000000002899,-76.99999999999375,-23.000000000010346,-68.99999999999685,81.00000000001728,73.00000000001194,-180.0000000000024,15.000000000000568,182.0000000000155,-40.00000000000625,-43.999999999999595,,-132.99999999996496
2020.01.20,-151.00000000000114,11.00000000000545,62.99999999999084,76.0000000000094,-73.99999999999629,-34.000000000000696,-100.99999999999554,13.999999999995794,-97.00000000000264,99.00000000001796,83.9999999999952,-209.00000000001472,3.0000000000001137,212.00000000001216,-20.000000000010232,-70.99999999999883,,-194.99999999999315
2020.01.20,-152.00000000000767,75.99999999998718,62.99999999999084,75.00000000000284,-96.99999999999153,-68.00000000000139,-100.99999999999554,3.0000000000001137,-97.00000000000264,40.99999999999682,7.0000000000014495,-178.00000000001148,12.000000000000455,300.99999999999574,12.000000000000455,-92.00000000000318,,-195.00000000003757
2020.01.20,-131.00000000000333,76.99999999999375,82.00000000000429,117.00000000001154,-105.99999999999498,-110.00000000001009,-62.99999999999084,-10.000000000005116,-56.0000000000005,27.000000000015234,58.000000000002494,-197.00000000000273,-16.999999999995907,372.00000000001677,63.00000000000239,-144.99999999999514,,-38.999999999952166
2020.01.20,-124.00000000000189,-2.999999999997449,109.00000000000354,89.99999999999008,-119.99999999999788,-97.00000000000264,-26.999999999999247,-15.000000000000568,-63.99999999999739,112.00000000002319,130.0000000000079,-347.0000000000084,-51.00000000000193,304.00000000001535,52.99999999999727,-107.99999999999699,,-157.9999999999671
2020.01.20,-135.00000000000733,-22.0000000000109,85.00000000000173,36.999999999998145,-118.99999999999133,-89.00000000000574,-60.99999999999994,-2.0000000000095497,-104.99999999999955,133.00000000000978,82.00000000000429,-370.00000000000364,-24.999999999991473,312.00000000000114,42.00000000000159,-89.00000000000574,,-326.00000000000847
2020.01.20,-141.00000000000225,7.0000000000014495,86.99999999999264,42.0000000000087,-108.99999999999244,-95.00000000000064,-68.99999999998573,0.0,-107.99999999999699,109.00000000000887,53.999999999998494,-304.9999999999997,-21.99999999999136,322.00000000000006,45.99999999999227,-114.99999999999844,,-296.9999999999651
2020.01.20,-136.99999999999824,7.999999999985796,99.99999999998899,-14.000000000002899,-132.99999999999423,-99.00000000000463,-49.99999999999449,9.999999999990905,-134.0000000000008,88.00000000002228,-24.000000000001798,-373.00000000000114,-52.99999999999727,312.00000000000114,58.9999999999975,-85.00000000000173,,-525.0000000000106
2020.01.20,-136.00000000000279,96.99999999999153,86.99999999999264,-39.999999999995595,-96.99999999999153,-138.00000000000477,-62.99999999999084,27.000000000001023,-153.00000000000313,-32.99999999998704,-177.00000000000495,-144.0000000000108,-55.999999999997385,439.0000000000116,114.99999999999488,-205.99999999999508,,-477.99999999999227
2020.01.20,-192.00000000000327,22.999999999995246,93.99999999999409,-17.000000000000348,-66.99999999999484,-132.0000000000099,-114.99999999999844,94.99999999999886,-178.99999999999582,48.00000000000182,-42.999999999993044,-171.00000000001003,-69.00000000000261,409.0000000000149,109.99999999999943,-232.99999999999432,,-438.9999999999982
2020.01.20,-169.00000000000804,4.000000000004,89.00000000000574,-4.000000000004,-46.999999999997044,-102.00000000000209,-95.00000000000064,61.99999999999761,-155.00000000000514,74.00000000001228,-1.999999999990898,-141.00000000001333,-55.999999999997385,347.0000000000084,72.00000000000273,-221.99999999998886,,-344.9999999999766
2020.01.20,-142.00000000000878,24.000000000001798,82.00000000000429,-86.99999999999264,-47.9999999999925,-102.00000000000209,-72.99999999998974,16.999999999995907,-182.00000000000438,69.00000000001683,-137.9999999999937,-121.99999999999989,-33.999999999991815,356.00000000000074,66.0000000000025,-224.000000000002,,-537.9999999999554
2020.01.20,-143.9999999999997,-2.999999999997449,65.00000000000395,-127.00000000001043,-7.9999999999968985,-58.000000000002494,-95.999999999985,19.99999999999602,-204.99999999999963,97.00000000000841,-157.99999999999147,-42.0000000000087,-12.000000000000455,270.00000000001467,12.999999999991019,-212.99999999999653,,-600.9999999999748
2020.01.20,-158.99999999999804,-9.000000000014552,87.99999999999919,-92.00000000000318,-30.999999999992145,-65.00000000000395,-82.00000000000429,30.9999999999917,-197.00000000000273,117.00000000001864,-100.99999999999554,-110.00000000001009,-31.999999999996476,246.99999999999721,15.999999999991132,-182.99999999999983,,-562.0000000000231
2020.01.20,-162.0000000000066,7.0000000000014495,95.00000000000064,-112.000000000001,-56.0000000000005,-126.0000000000039,-80.99999999999774,32.99999999998704,-207.00000000000162,103.00000000000864,-137.9999999999937,-161.00000000001114,-39.00000000000148,385.00000000001313,88.99999999999864,-236.99999999999832,,-607.0000000000065
2020.01.20,-123.00000000000644,11.00000000000545,28.999999999990145,-104.99999999999955,-27.999999999994696,-60.99999999999994,-104.99999999999955,3.0000000000001137,-178.99999999999582,85.00000000000796,-143.00000000000423,-64.0000000000196,21.000000000000796,311.0000000000168,18.000000000000682,-168.99999999999693,,-498.99999999999466
2020.01.20,-97.00000000000264,-19.00000000001345,7.999999999985796,-120.00000000000898,7.0000000000014495,-26.000000000003798,-89.99999999999008,-22.00000000000557,-165.00000000000404,99.00000000001796,-127.99999999999478,-19.00000000001345,36.000000000001364,273.9999999999965,-15.000000000000568,-182.99999999999983,,-460.00000000003416
2020.01.20,-99.00000000000463,-39.00000000001125,1.999999999990898,-143.00000000000423,-8.999999999992347,-3.0000000000085514,-104.99999999999955,-11.00000000000989,-171.99999999999437,115.0000000000091,-126.0000000000039,-88.0000000000214,29.000000000010573,212.99999999999653,-32.00000000001069,-123.99999999999079,,-592.0000000000443
2020.01.20,-74.00000000000739,-39.00000000001125,-19.00000000001345,-130.0000000000079,-3.999999999992898,3.999999999992898,-89.99999999999008,-34.000000000006025,-146.99999999999713,123.00000000001887,-104.99999999999955,-76.0000000000094,57.00000000000216,236.00000000001398,-41.00000000001103,-113.99999999999189,,-453.0000000000102
2020.01.20,-51.000000000001044,-78.00000000000028,-53.999999999998494,-148.99999999999915,11.00000000000545,18.999999999991246,-106.99999999999044,-72.00000000000273,-138.00000000000477,162.00000000000614,-78.00000000000028,-87.00000000001484,105.00000000000398,236.00000000001398,-55.00000000000682,-102.00000000000209,,-438.00000000000006
2020.01.20,-41.000000000002146,-93.99999999999409,-51.000000000001044,-147.99999999999258,-3.999999999992898,3.999999999992898,-89.99999999999008,-44.00000000001114,-116.00000000000499,193.00000000001205,-53.999999999998494,-79.00000000000685,100.99999999999909,212.00000000001216,-55.00000000000682,-89.99999999999008,,-355.9999999999751
2020.01.20,-33.000000000005244,-90.99999999999665,-24.000000000001798,-126.0000000000039,-13.999999999991797,-49.00000000001015,-85.00000000000173,-24.00000000000091,-83.9999999999952,206.00000000001728,-73.99999999999629,-67.00000000001705,84.00000000000318,313.00000000000773,-1.0000000000047748,-122.99999999998423,,-191.99999999998155
2020.01.21,-53.00000000000304,-80.00000000001339,-31.000000000003247,-133.99999999998968,8.000000000008,-26.000000000003798,-80.99999999999774,68.9999999999884,-87.00000000000374,185.00000000000227,-34.000000000000696,-75.00000000000284,67.00000000000728,253.99999999999866,0.999999999990564,-146.00000000000168,,-163.0000000000246
2020.01.21,-30.000000000007798,-80.00000000001339,-49.00000000001015,-131.99999999999878,-2.999999999997449,-38.0000000000047,-70.99999999999883,-54.000000000002046,-97.9999999999981,191.0000000000025,-45.000000000006146,-147.00000000000824,109.99999999999943,361.0000000000113,-10.000000000005116,-177.00000000000495,,-272.0000000000425
2020.01.21,-84.0000000000063,-63.000000000013046,-26.999999999999247,-141.99999999999767,37.00000000000925,-20.0000000000089,-114.99999999999844,-40.00000000000625,-148.0000000000037,150.00000000000568,-97.9999999999981,-3.0000000000196536,73.99999999999807,297.0000000000139,-22.00000000000557,-211.99999999998997,,-416.0000000000199
2020.01.21,-96.00000000000719,-52.000000000007596,-41.000000000002146,-134.99999999999625,24.000000000001798,-40.00000000000669,-134.99999999999625,-43.00000000000637,-170.99999999999892,153.00000000002,-100.99999999999554,-26.0000000000149,103.9999999999992,381.0000000000091,-3.0000000000001137,-231.99999999998778,,-412.9999999999896
2020.01.21,-107.00000000000153,-31.000000000003247,-19.00000000001345,-117.99999999999588,62.000000000006494,4.999999999999449,-133.00000000000534,-46.00000000000648,-170.99999999999892,153.00000000002,-107.99999999999699,110.99999999999443,97.00000000000841,236.00000000001398,-66.0000000000025,-215.99999999999397,,-350.99999999997556
2020.01.21,-128.00000000000588,2.999999999997449,-2.999999999997449,-83.9999999999952,-3.999999999992898,-57.00000000000705,-133.99999999998968,-46.00000000000648,-166.99999999999494,140.00000000001478,-113.99999999999189,-15.00000000000945,103.9999999999992,361.0000000000113,-10.000000000005116,-214.00000000000307,,-367.9999999999763
2020.01.21,-82.00000000000429,15.999999999993797,17.000000000000348,-62.000000000006494,-82.99999999999974,-87.00000000000374,-70.99999999999883,59.99999999998806,-121.00000000000443,-72.99999999997908,-102.00000000000209,-214.00000000000307,-84.99999999999375,412.00000000001234,122.99999999999045,-140.99999999999113,,-493.00000000000165
2020.01.21,-36.999999999998145,-19.00000000001345,15.999999999993797,-28.999999999990145,-132.99999999999423,-129.00000000000134,-18.999999999991246,123.99999999999523,-60.00000000000449,-177.99999999999727,-9.999999999998899,-406.00000000001745,-209.99999999999375,520.0000000000093,243.99999999999977,-136.00000000000279,,-462.00000000000506
2020.01.21,-26.000000000003798,-36.0000000000138,-25.00000000000835,-8.000000000008,-118.99999999999133,-97.00000000000264,-48.000000000003595,74.99999999998863,-48.000000000003595,-106.99999999999932,42.0000000000087,-395.000000000012,-122.99999999999045,494.00000000001666,180.99999999999739,-102.00000000000209,,-342.0000000000276
2020.01.21,8.999999999992347,-63.000000000013046,-36.0000000000138,-7.0000000000014495,-146.99999999999713,-89.00000000000574,-21.00000000000435,46.999999999997044,-21.00000000000435,-94.99999999999886,78.00000000000028,-512.0000000000014,-122.99999999999045,495.000000000001,183.9999999999975,-52.99999999999194,,-354.00000000003433
2020.01.21,-28.000000000005798,-60.99999999999994,-36.0000000000138,-26.999999999999247,-81.9999999999932,-47.00000000000814,-58.99999999998684,63.99999999999295,-58.99999999999794,-69.99999999999318,43.999999999999595,-324.0000000000132,-99.99999999999432,388.0000000000106,121.99999999999989,-82.00000000000429,,-357.0000000000068
2020.01.21,-16.0000000000049,-144.99999999999514,-52.000000000007596,-35.999999999991594,-79.99999999999119,-12.000000000000899,-58.99999999998684,74.99999999998863,-55.000000000005045,-6.9999999999765805,148.99999999999915,-451.0000000000014,-110.99999999999,328.00000000001717,99.99999999999432,-29.999999999996696,,-401.9999999999486
2020.01.21,2.999999999997449,-127.99999999999478,-41.000000000002146,-18.999999999991246,-128.99999999999022,-50.0000000000056,-26.999999999999247,86.99999999998909,-29.999999999996696,-72.99999999997908,146.00000000000168,-555.0000000000166,-159.9999999999966,409.99999999999926,165.99999999999682,-17.000000000000348,,-416.9999999999883
2020.01.21,-12.000000000000899,-148.99999999999915,-72.0000000000054,-28.000000000005798,-86.99999999999264,-41.000000000002146,-75.99999999998718,79.9999999999983,-48.99999999999905,-6.9999999999765805,163.00000000000205,-466.00000000001086,-92.99999999998931,439.0000000000116,134.00000000000034,-68.99999999998573,,-332.9999999999424
2020.01.21,-42.0000000000087,-178.99999999999582,-52.000000000007596,-18.0000000000069,-95.00000000000064,-60.99999999999994,-92.99999999998754,101.99999999998965,-66.99999999999484,34.99999999999659,215.00000000000963,-537.0000000000097,-103.9999999999992,451.0000000000014,149.0000000000009,-87.99999999999919,,-384.00000000001177
2020.01.21,-34.000000000000696,-140.0000000000068,-32.0000000000098,8.999999999992347,-126.99999999999933,-96.00000000000719,-58.99999999998684,134.9999999999909,-43.999999999999595,-62.99999999998818,192.99999999999872,-565.9999999999999,-171.99999999999704,500.00000000001154,211.9999999999891,-89.00000000000574,,-373.00000000001853
2020.01.21,-50.0000000000056,-106.00000000000608,-36.999999999998145,19.999999999997797,-78.99999999999574,-51.000000000001044,-86.99999999999264,144.99999999999602,-48.99999999999905,-85.99999999998431,170.00000000000347,-384.00000000000654,-155.9999999999917,405.0000000000109,156.99999999999648,-89.00000000000574,,-276.99999999998187
2020.01.21,-29.000000000001247,-66.99999999999484,-21.00000000000435,62.000000000006494,-168.99999999999693,-110.00000000001009,-41.000000000002146,155.9999999999917,-7.9999999999968985,-176.9999999999925,175.99999999999838,-574.0000000000078,-216.99999999999875,531.0000000000148,250.99999999999056,-44.99999999998394,,-281.9999999999876
2020.01.21,-36.0000000000027,-100.0000000000112,-38.0000000000047,73.99999999999629,-158.99999999999804,-150.00000000000568,-70.99999999999883,97.99999999999898,-7.9999999999968985,-50.99999999998772,231.0000000000034,-606.0000000000176,-121.99999999999989,656.9999999999965,246.9999999999999,-127.99999999999478,,-162.00000000002308
2020.01.21,-18.0000000000069,-76.0000000000094,-1.0000000000065512,95.00000000000064,-159.9999999999935,-152.00000000000767,-17.999999999984695,77.99999999998875,24.000000000001798,-74.99999999998863,235.00000000000742,-574.0000000000078,-159.9999999999966,605.9999999999955,248.99999999999523,-126.99999999998823,,-74.00000000000074
2020.01.21,-52.000000000007596,-78.00000000000028,24.999999999986144,139.00000000000023,-256.0000000000007,-167.00000000000603,-28.000000000005798,128.99999999999068,17.000000000000348,-90.00000000000341,290.00000000001245,-833.000000000017,-201.99999999999818,604.0000000000045,272.99999999999613,-4.999999999988347,,-234.00000000003678
2020.01.21,-67.00000000000594,-139.00000000000023,18.0000000000069,174.00000000000747,-218.99999999999142,-178.00000000000037,-52.99999999999194,144.99999999999602,29.999999999996696,-28.999999999996362,411.0000000000058,-817.000000000001,-194.00000000000261,644.0000000000001,287.9999999999967,-76.99999999999375,,-62.99999999997385
2020.01.21,-121.99999999999989,-124.00000000001299,53.999999999998494,171.99999999999437,-239.99999999999577,-180.0000000000024,-76.99999999999375,228.9999999999992,-14.999999999998348,-57.999999999992724,404.0000000000044,-861.0000000000007,-256.0000000000002,592.9999999999991,298.9999999999924,-51.000000000001044,,-233.00000000001003
2020.01.21,-67.00000000000594,-414.00000000000324,14.000000000002899,123.00000000000644,-186.99999999999272,-132.0000000000099,-46.999999999997044,162.9999999999967,-4.000000000004,259.00000000001455,683.0000000000114,-1113.0000000000084,-204.9999999999983,517.9999999999962,240.99999999999966,-53.999999999998494,,-221.9999999999902
2020.01.21,18.999999999991246,-475.0000000000032,-136.00000000000279,85.00000000000173,-158.99999999999804,-89.00000000000574,-106.00000000000608,36.99999999999193,41.9999999999976,360.00000000001364,731.9999999999993,-1144.0000000000116,-15.999999999991132,649.0000000000107,180.99999999999739,-31.999999999987594,,-52.000000000002714
2020.01.21,22.999999999995246,-388.0000000000106,-116.00000000000499,72.0000000000054,-149.99999999999457,-99.00000000000463,-82.00000000000429,3.0000000000001137,34.99999999999615,296.99999999999704,598.999999999994,-990.000000000002,-6.000000000000227,646.0000000000132,174.99999999999716,-60.99999999999994,,-42.000000000023135
2020.01.21,48.99999999999905,-573.0000000000013,-160.00000000000458,62.99999999999084,-104.99999999999955,-64.0000000000085,-95.999999999985,-74.00000000001228,51.000000000001044,560.0000000000023,838.0000000000055,-1141.0000000000143,93.00000000000352,619.000000000014,104.99999999998977,-69.9999999999923,,94.99999999998815
2020.01.21,-7.0000000000014495,-602.0000000000136,-134.00000000001188,65.00000000000395,-83.9999999999952,-64.0000000000085,-137.9999999999937,-21.000000000000796,9.00000000000345,604.0000000000134,873.999999999997,-1121.0000000000164,73.0000000000075,582.0000000000158,98.99999999998954,-100.99999999999554,,33.99999999999355
2020.01.21,-65.00000000000395,-558.9999999999984,-82.00000000000429,15.00000000000945,-85.99999999999719,-118.00000000000699,-146.00000000000168,40.99999999999682,-61.999999999995396,563.0000000000166,751.0000000000127,-1065.0000000000048,22.00000000000557,644.0000000000001,155.9999999999917,-191.99999999999218,,-182.99999999997183
2020.01.21,32.999999999994145,-504.0000000000156,-158.99999999999804,24.000000000001798,-81.9999999999932,-71.00000000000995,-112.99999999998533,-52.00000000000671,17.000000000000348,481.00000000002296,693.0000000000102,-978.0000000000122,88.00000000000807,636.0000000000143,116.99999999999022,-120.99999999999334,,9.000000000027924
2020.01.21,92.99999999999864,-724.0000000000135,-245.0000000000063,1.0000000000065512,-10.999999999994348,9.999999999998899,-127.99999999999478,-130.00000000000966,65.00000000000395,731.000000000023,958.9999999999987,-1105.0000000000005,186.9999999999976,571.0000000000103,25.99999999999625,-104.99999999999955,,195.00000000001523
2020.01.21,57.99999999999139,-746.0000000000023,-215.99999999999397,52.99999999999194,-59.99999999999339,-9.00000000000345,-139.9999999999846,-102.00000000000387,51.99999999999649,772.0000000000198,1053.000000000015,-1269.000000000009,171.99999999999704,565.9999999999999,33.999999999991815,-56.99999999999594,,161.0000000000169
2020.01.21,12.000000000000899,-632.9999999999947,-207.00000000000162,-62.99999999999084,-34.000000000000696,4.999999999999449,-180.0000000000024,-90.00000000000341,-48.99999999999905,697.0000000000027,750.0000000000063,-1032.0000000000107,204.9999999999983,517.9999999999962,-7.000000000005002,-70.99999999999883,,-179.00000000000327
2020.01.21,2.999999999997449,-621.0000000000049,-110.00000000001009,-18.999999999991246,-95.00000000000064,-27.00000000001035,-97.9999999999981,29.999999999986926,-27.999999999994696,558.9999999999975,797.0000000000033,-1182.0000000000164,-15.999999999991132,450.00000000001705,96.9999999999942,-29.999999999996696,,-290.00000000001774
2020.01.21,-2.000000000002,-565.9999999999999,-70.99999999999883,73.99999999999629,-143.9999999999997,-31.000000000003247,-63.99999999999739,95.99999999998943,17.000000000000348,411.00000000000136,842.9999999999937,-1242.0000000000098,-125.0,401.00000000000693,143.00000000000068,35.00000000000725,,-225.00000000001492
2020.01.21,-19.999999999997797,-587.0000000000042,-56.000000000011596,45.000000000006146,-139.00000000000023,13.999999999991797,-73.99999999999629,146.0000000000008,-16.0000000000049,397.0000000000198,836.0000000000146,-1258.0000000000036,-174.99999999999716,270.00000000001467,110.99999999999,99.00000000000463,,-406.9999999999734
2020.01.21,-57.00000000000705,-507.9999999999973,-36.999999999998145,137.00000000000932,-184.99999999999073,-30.000000000007798,-93.99999999999409,122.99999999999045,12.999999999996348,397.0000000000198,853.0000000000149,-1269.000000000009,-122.99999999999045,346.0000000000019,116.99999999999022,96.00000000000719,,-220.99999999996456
2020.01.21,-78.00000000000028,-468.00000000000176,-36.999999999998145,99.00000000000463,-206.99999999999054,-28.000000000005798,-116.99999999998934,163.99999999998727,-26.000000000003798,330.0000000000125,748.9999999999997,-1277.000000000017,-140.00000000000057,348.00000000001495,125.99999999999056,130.0000000000079,,-431.9999999999897
2020.01.21,-80.00000000000229,-473.99999999999665,4.000000000004,100.99999999999554,-217.99999999999596,-48.000000000003595,-78.99999999998464,168.99999999999693,-26.999999999999247,337.0000000000175,760.0000000000051,-1311.0000000000177,-186.9999999999976,334.9999999999964,146.99999999999136,119.00000000000244,,-451.99999999998846
2020.01.21,-79.00000000000685,-470.9999999999992,4.000000000004,100.99999999999554,-215.99999999999397,-81.00000000000884,-78.99999999998464,204.9999999999983,-27.999999999994696,281.0000000000059,751.0000000000127,-1296.0000000000082,-226.99999999998965,421.0000000000047,209.99999999999375,66.99999999999484,,-436.9999999999762
2020.01.21,-56.0000000000005,-565.0000000000155,-5.999999999994898,62.000000000006494,-208.99999999999253,-70.0000000000034,-62.99999999999084,236.99999999999477,-33.000000000005244,308.9999999999975,822.0000000000116,-1413.0000000000198,-280.9999999999917,408.00000000000836,238.9999999999901,72.0000000000054,,-547.0
