date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CADCHF,AUDCHF,NZDCHF,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2017.04.03,-116.99999999998934,-102.99999999998644,-12.000000000000899,0.0,-93.99999999999409,-24.999999999997247,0.0,-90.99999999999665,-65.00000000001194,-165.9999999999995,-117.00000000001154,-130.0000000000079,-5.000000000009663,-9.999999999990905,-10.99999999999568,-8.000000000008,-2.000000000002,,-956.0000000000019
2017.04.03,-130.0000000000079,-166.99999999998383,15.999999999993797,109.99999999999899,-19.999999999997797,3.0000000000085514,94.00000000000519,-159.99999999998238,-44.00000000001114,-204.00000000000418,-147.00000000000824,-161.00000000001114,15.000000000000568,15.000000000000568,70.99999999999795,15.00000000000945,58.000000000002494,,-635.999999999989
2017.04.03,-83.9999999999952,-140.99999999999113,41.000000000002146,126.99999999999933,31.999999999998696,82.00000000000429,168.00000000000148,-110.99999999999443,-160.0000000000108,-231.0000000000034,-188.00000000001037,-133.00000000000534,97.99999999999898,96.00000000000364,127.00000000000955,65.00000000000395,168.99999999999693,,-42.99999999999173
2017.04.03,56.000000000011596,-207.99999999998596,87.99999999999919,134.99999999999625,-24.000000000001798,92.99999999999864,129.9999999999968,236.99999999999832,-106.99999999999932,-373.00000000000114,-173.00000000000094,-292.00000000000335,-13.00000000000523,73.0000000000075,96.00000000000364,167.00000000000603,266.999999999995,,152.00000000001512
2017.04.03,-9.999999999998899,-251.00000000000122,90.0000000000012,113.99999999999189,-51.000000000001044,96.00000000000719,109.99999999999899,243.99999999999977,-99.00000000000375,-432.0000000000102,-221.00000000000452,-331.999999999999,-46.00000000000648,66.0000000000025,63.00000000000239,252.0000000000078,251.99999999999667,,-155.00000000001668
2017.04.03,-42.0000000000087,-261.9999999999845,46.999999999997044,116.99999999998934,-44.99999999999504,74.00000000000739,114.99999999999844,223.00000000001762,-77.00000000001239,-421.0000000000047,-283.000000000011,-319.0000000000026,-93.00000000000352,-24.00000000000091,37.00000000000614,219.99999999999798,295.0000000000008,,-438.00000000000864
2017.04.03,-49.99999999999449,-273.9999999999965,46.00000000000159,110.99999999999443,-44.99999999999504,29.000000000001247,95.00000000000064,119.00000000000244,-59.00000000001171,-426.00000000001523,-334.9999999999964,-351.0000000000124,-120.00000000000455,-85.99999999999852,-25.99999999999625,177.00000000000495,261.99999999999557,,-933.0000000000203
2017.04.03,-76.99999999999375,-183.99999999998417,70.99999999999883,156.99999999999602,-34.99999999999615,50.0000000000056,119.99999999999788,96.00000000000719,-79.9999999999983,-395.000000000012,-297.9999999999983,-310.0000000000103,-85.00000000000796,-48.99999999999238,20.000000000010232,184.00000000000637,278.00000000000045,,-536.9999999999708
2017.04.03,-56.99999999999594,-161.99999999999548,85.99999999999719,191.99999999999218,-29.000000000001247,57.00000000000705,153.00000000000313,110.00000000001009,-127.00000000000955,-394.00000000000546,-287.9999999999994,-208.00000000000819,-3.0000000000001137,55.00000000000682,141.00000000000534,195.00000000001182,326.0000000000041,,47.00000000002228
2017.04.03,-96.00000000000719,-225.99999999999287,-70.99999999999883,146.99999999999713,-60.99999999999994,-101.99999999999099,121.00000000000443,111.00000000001664,-171.00000000000648,-484.00000000001774,-595.0000000000122,-313.00000000000773,-37.00000000000614,-122.99999999999045,102.00000000000387,26.999999999999247,290.00000000000136,,-1481.000000000008
