date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CADCHF,AUDCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.10.05,2.000000000002,5.000000000010552,45.000000000001705,13.999999999980695,43.00000000000415,-26.999999999999247,-38.0000000000047,39.999999999995595,-63.99999999999739,-126.99999999998823,358.00000000001387,18.999999999991246,140.0000000000068,42.00000000000159,66.99999999999307,65.00000000000395,-32.999999999994145,,551.0000000000216
2020.10.05,-12.000000000000899,12.999999999996348,219.99999999999886,-12.000000000012001,26.999999999999247,-19.999999999997797,-59.000000000009045,26.999999999999247,-45.99999999999049,45.000000000006146,104.99999999999955,35.999999999991594,51.000000000001044,-133.00000000000978,192.99999999999784,12.999999999996348,-14.000000000002899,,433.99999999996334
2020.10.05,-16.0000000000049,9.999999999998899,195.99999999999795,-6.000000000017103,14.000000000002899,-11.00000000000545,-79.99999999999119,39.999999999995595,-22.999999999995246,58.000000000002494,101.00000000001774,7.0000000000014495,75.00000000000284,-128.0000000000001,161.99999999999193,7.9999999999968985,-14.999999999998348,,391.99999999999636
2020.10.05,-163.00000000000205,-17.000000000000348,246.9999999999999,-20.000000000020002,-7.9999999999968985,4.999999999999449,-236.99999999999832,-56.0000000000005,-106.99999999999044,-60.99999999999994,192.99999999999872,-2.999999999997449,65.00000000000395,-188.0000000000024,179.00000000000205,-9.00000000000345,14.999999999998348,,-165.00000000000935
2020.10.05,-307.0000000000017,-32.999999999994145,317.99999999999784,-31.000000000003247,-15.999999999993797,-2.999999999997449,-391.000000000008,-166.00000000001057,-197.99999999999818,-33.99999999997849,165.9999999999995,-12.999999999996348,69.00000000000794,-248.00000000000466,238.9999999999901,-12.000000000000899,9.999999999998899,,-649.9999999999934
2020.10.05,-143.9999999999997,-62.99999999999084,250.99999999999056,-67.00000000001705,-78.99999999999574,-12.999999999996348,-175.99999999999838,-24.000000000001798,-29.000000000001247,22.0000000000109,7.0000000000014495,-12.999999999996348,-21.00000000000435,-264.00000000001,206.99999999999363,-68.00000000000139,21.999999999999797,,-452.0000000000168
2020.10.05,-136.99999999999824,-70.99999999999883,274.0000000000009,-159.00000000002024,-195.00000000000074,-118.00000000000699,-160.99999999998892,27.999999999994696,85.00000000000173,-70.99999999999883,-69.9999999999923,83.9999999999952,-280.9999999999979,-403.0000000000058,331.99999999999363,-158.99999999999804,-56.99999999999594,,-1079.0000000000168
2020.10.05,-153.99999999999858,-119.00000000000244,287.9999999999967,-179.00000000001802,-169.99999999999238,-96.00000000000719,-136.99999999998712,27.999999999994696,48.99999999999905,-27.999999999983594,-30.999999999981043,41.000000000002146,-154.99999999999403,-387.00000000000045,319.0000000000026,-112.000000000001,-12.999999999996348,,-855.999999999967
2020.10.05,-209.00000000000364,-153.00000000000313,262.00000000000045,-203.00000000001984,-196.99999999999162,-101.00000000000664,-173.00000000000094,-1.0000000000065512,30.000000000007798,57.00000000001815,-145.99999999997948,25.00000000000835,-170.99999999998784,-394.999999999996,304.9999999999926,-126.0000000000039,-2.000000000002,,-1197.999999999974
2020.10.05,-231.0000000000034,-207.99999999998596,250.99999999999056,-214.00000000000307,-218.99999999999142,-109.99999999999899,-147.99999999999258,-12.000000000000899,38.0000000000047,-20.999999999982144,-105.99999999998388,-35.00000000000725,-139.00000000000023,-412.00000000000614,304.9999999999926,-151.9999999999966,-9.999999999998899,,-1422.9999999999636
2020.10.05,-268.99999999999704,-201.99999999999108,266.9999999999959,-249.00000000001032,-214.99999999999852,-116.00000000000499,-195.9999999999962,-23.00000000000635,7.0000000000014495,8.000000000008,-84.99999999997954,12.999999999996348,-143.99999999998857,-420.0000000000017,322.9999999999933,-121.99999999999989,7.0000000000014495,,-1415.9999999999782
2020.10.05,-253.0000000000032,-187.99999999998818,289.0000000000015,-232.00000000000998,-206.99999999999054,-140.0000000000068,-190.00000000000128,-21.00000000000435,7.0000000000014495,-1.999999999990898,-76.99999999999375,7.0000000000014495,-140.99999999999113,-426.00000000000193,358.99999999999466,-122.99999999999534,-34.000000000000696,,-1371.9999999999793
2020.10.05,-253.99999999999866,-191.99999999999218,277.9999999999916,-250.00000000001688,-204.99999999999963,-112.99999999999643,-188.9999999999947,-9.00000000000345,9.00000000000345,5.000000000010552,-41.99999999998649,31.000000000003247,-130.99999999999224,-415.9999999999968,326.9999999999982,-104.00000000000409,16.0000000000049,,-1238.9999999999695
2020.10.05,-251.00000000000122,-150.99999999999002,265.99999999999113,-223.00000000001762,-144.99999999999514,-78.00000000000028,-221.00000000000452,-23.00000000000635,-41.9999999999976,97.00000000001374,-27.999999999983594,49.00000000001015,-53.999999999998494,-343.0000000000035,280.00000000000114,-44.99999999999504,39.00000000000014,,-872.9999999999774
2020.10.05,-243.00000000000432,-171.99999999999437,281.9999999999965,-219.00000000001364,-134.99999999999625,-107.00000000000153,-192.99999999999872,-18.0000000000069,-46.999999999997044,91.00000000001884,-0.9999999999843467,17.000000000000348,0.0,-344.99999999999886,322.00000000000273,-34.000000000000696,1.0000000000065512,,-800.9999999999718
2020.10.05,-210.99999999999451,-188.9999999999947,295.99999999999227,-243.99999999999977,-163.99999999999747,-107.00000000000153,-140.0000000000068,18.999999999991246,3.0000000000085514,125.00000000001954,-76.99999999999375,22.0000000000109,-43.999999999999595,-387.00000000000045,334.99999999999375,-58.000000000002494,14.000000000002899,,-806.9999999999718
2020.10.05,-209.9999999999991,-195.9999999999962,304.9999999999926,-263.00000000001324,-167.9999999999904,-102.99999999999754,-126.99999999998823,29.999999999996696,7.0000000000014495,195.00000000001182,-129.00000000000134,35.00000000000725,-39.999999999995595,-396.0000000000008,334.99999999999375,-46.999999999997044,33.000000000005244,,-738.9999999999706
2020.10.05,-215.99999999999397,-211.99999999998997,305.9999999999974,-275.000000000003,-165.9999999999995,-111.00000000000554,-126.0000000000039,29.999999999996696,1.0000000000065512,216.00000000001617,-124.99999999999733,26.999999999999247,-11.00000000000545,-394.999999999996,340.999999999994,-36.999999999998145,31.999999999998696,,-720.9999999999841
2020.10.05,-170.00000000000347,-133.99999999998968,317.99999999999784,-197.00000000000273,-80.99999999999774,-41.000000000002146,-146.00000000000168,25.999999999992696,-39.999999999995595,127.00000000001043,70.0000000000145,42.0000000000087,75.00000000000284,-314.00000000000716,278.99999999999636,21.999999999999797,68.99999999999685,,-94.99999999998016
2020.10.05,-131.00000000000333,-112.000000000001,357.9999999999899,-236.00000000001398,-76.99999999999375,-58.99999999999794,-120.99999999999334,73.99999999999629,-17.000000000000348,423.0000000000178,-170.99999999998784,120.99999999999334,49.99999999999449,-338.99999999999864,323.99999999999807,56.99999999999594,70.99999999999883,,214.9999999999945
2020.10.05,-146.00000000000168,-134.99999999999625,331.99999999999363,-150.00000000000568,-14.999999999998348,20.999999999993246,-116.00000000000499,20.999999999993246,-82.99999999999974,369.0000000000193,-83.9999999999952,-12.999999999996348,222.00000000001108,-255.00000000000966,221.9999999999942,78.00000000000028,121.99999999999989,,389.999999999997
2020.10.05,-178.00000000000037,-191.99999999999218,343.9999999999941,-167.00000000000603,-41.9999999999976,-14.999999999998348,-96.99999999999153,5.999999999994898,-81.9999999999932,127.00000000001043,143.00000000000423,-68.00000000000139,241.00000000000233,-290.00000000000625,268.0000000000007,53.00000000000304,82.00000000000429,,133.00000000002706
2020.10.05,-168.00000000000148,-287.9999999999994,399.0000000000009,-253.00000000001432,-117.99999999999588,-29.999999999996696,0.0,57.99999999999139,-3.999999999992898,6.000000000017103,190.00000000000128,-95.00000000000064,205.99999999999508,-412.00000000000614,319.9999999999932,14.000000000002899,121.00000000000443,,-54.000000000001194
2020.10.05,-293.99999999999426,-360.9999999999891,375.0,-282.0000000000045,-151.9999999999966,-65.00000000000395,-83.9999999999952,-21.999999999999797,-61.999999999995396,-15.999999999993797,159.00000000002024,-158.99999999999804,224.000000000002,-430.9999999999974,340.0000000000034,-14.999999999998348,95.00000000000064,,-749.9999999999401
2020.10.05,-356.9999999999962,-385.99999999999744,385.9999999999957,-307.00000000001285,-202.9999999999976,-109.00000000000354,-130.99999999999224,-56.0000000000005,-61.999999999995396,34.000000000000696,17.000000000000348,-161.99999999999548,147.00000000000824,-490.99999999999966,396.0000000000008,-60.00000000000449,53.00000000000304,,-1290.9999999999866
2020.10.05,-338.00000000000495,-436.9999999999985,347.999999999999,-324.0000000000132,-193.99999999999417,-104.00000000000409,-62.000000000006494,-32.0000000000098,-54.999999999993946,43.00000000001525,46.0000000000127,-208.99999999999253,232.99999999999432,-454.9999999999983,364.9999999999949,-36.999999999998145,70.99999999999883,,-1140.9999999999989
2020.10.05,-251.99999999999667,-364.9999999999931,365.99999999999966,-259.0000000000092,-117.00000000000044,-55.000000000005045,-28.000000000005798,-4.000000000004,-65.99999999999939,82.00000000000429,110.00000000001009,-194.99999999998963,314.00000000001427,-387.00000000000045,325.00000000000284,19.00000000000235,90.99999999999665,,-420.9999999999736
2020.10.05,-290.00000000000136,-392.9999999999989,384.00000000000034,-261.0000000000001,-131.99999999999878,-82.00000000000429,-42.0000000000087,-28.000000000005798,-78.00000000000028,32.0000000000098,128.000000000017,-228.00000000000597,317.9999999999961,-418.00000000000637,365.99999999999966,-2.000000000002,58.99999999999794,,-667.0000000000117
2020.10.05,-263.0000000000021,-394.9999999999898,376.99999999999534,-237.00000000002052,-139.99999999999568,-45.000000000006146,-15.999999999993797,-21.999999999999797,-51.99999999999649,113.00000000000753,-7.0000000000014495,-256.99999999999613,303.9999999999932,-417.0000000000016,320.99999999999795,-24.999999999997247,92.00000000000318,,-669.0000000000034
2020.10.05,-305.99999999999517,-516.9999999999897,350.9999999999991,-306.00000000000625,-178.99999999999582,-94.00000000000519,49.99999999999449,-21.999999999999797,-46.999999999997044,23.00000000001745,94.00000000001629,-336.9999999999873,380.00000000000256,-439.9999999999977,354.99999999998977,-27.999999999994696,73.00000000000084,,-949.9999999999482
2020.10.05,-309.0000000000037,-473.99999999999665,367.999999999995,-260.0000000000158,-118.99999999999133,-51.99999999999649,1.999999999990898,-45.000000000006146,-106.99999999999044,-12.999999999996348,198.00000000000927,-330.9999999999924,456.9999999999963,-389.00000000001,323.99999999999807,19.00000000000235,94.00000000000519,,-637.000000000002
2020.10.05,-312.00000000000114,-506.9999999999908,320.99999999999795,-235.00000000000742,-163.99999999999747,-58.99999999999794,29.00000000001235,-60.00000000000449,-64.99999999999284,-247.99999999998158,308.0000000000194,-409.99999999999926,402.9999999999978,-403.99999999999636,299.99999999999716,-58.99999999999794,72.0000000000054,,-1089.9999999999375
2020.10.05,-324.9999999999975,-565.9999999999999,298.0000000000018,-293.0000000000099,-137.9999999999937,-23.00000000000635,70.99999999999883,-41.000000000002146,-97.9999999999981,-288.99999999998374,495.000000000001,-421.0000000000047,546.000000000002,-362.000000000009,242.999999999995,14.000000000002899,160.00000000000458,,-728.9999999999984
2020.10.05,-436.9999999999985,-730.9999999999927,275.99999999999625,-353.0000000000033,-200.99999999999562,-97.9999999999981,92.00000000000318,-103.00000000000864,-127.99999999999478,-183.99999999998417,285.00000000000193,-556.0000000000009,615.9999999999943,-406.9999999999965,298.9999999999924,-14.000000000002899,114.00000000000298,,-1529.9999999999854
2020.10.05,-429.99999999999704,-722.0000000000005,363.9999999999901,-341.00000000001353,-192.99999999999872,-90.99999999999665,92.00000000000318,-93.00000000000975,-122.99999999999534,-249.99999999999466,380.00000000000256,-570.9999999999882,636.9999999999986,-463.99999999999864,360.99999999999,-24.999999999997247,97.9999999999981,,-1371.0000000000075
2020.10.05,-431.99999999999903,-764.9999999999934,373.9999999999952,-314.00000000001427,-234.99999999999633,-100.00000000000009,130.0000000000079,-109.00000000000354,-85.99999999999719,-258.99999999998704,252.0000000000078,-655.9999999999899,602.999999999998,-518.0000000000007,375.99999999999056,-95.99999999999609,70.99999999999883,,-1763.9999999999795
2020.10.05,-397.99999999999835,-707.9999999999975,390.99999999999113,-285.00000000000193,-174.99999999999181,-48.000000000003595,116.00000000000499,-98.0000000000092,-114.99999999999844,-243.99999999999977,344.00000000001097,-614.0000000000034,653.999999999999,-466.0000000000082,334.0000000000032,-39.999999999995595,121.00000000000443,,-1230.9999999999945
2020.10.05,-399.0000000000049,-712.9999999999859,449.99999999998863,-303.0000000000088,-147.99999999999258,-24.999999999997247,120.00000000000898,-91.00000000000774,-142.99999999999312,-208.99999999999253,404.0000000000044,-601.000000000007,727.0000000000109,-478.00000000000864,349.00000000000375,12.999999999996348,161.00000000000003,,-885.9999999999859
2020.10.05,-407.0000000000018,-729.9999999999862,457.9999999999984,-283.000000000011,-164.99999999999292,-29.000000000001247,124.99999999999733,-107.00000000000153,-134.99999999999625,-239.99999999999577,364.00000000000875,-649.999999999995,714.0000000000147,-503.0000000000001,359.99999999999943,-29.999999999996696,141.00000000000225,,-1116.9999999999575
2020.10.05,-385.99999999999744,-730.9999999999927,491.9999999999902,-377.0000000000051,-206.99999999999054,-38.0000000000047,151.9999999999966,-41.000000000002146,-78.99999999999574,-246.99999999999721,394.00000000000546,-540.0000000000072,617.0000000000009,-570.999999999998,391.9999999999959,-16.0000000000049,190.99999999999673,,-995.0000000000099
2020.10.05,-382.00000000000455,-686.9999999999932,456.99999999999363,-345.0000000000175,-192.99999999999872,-40.00000000000669,117.00000000001154,-55.000000000005045,-87.99999999999919,-380.9999999999869,524.0000000000133,-522.0000000000002,587.0000000000042,-531.9999999999965,370.9999999999951,-22.999999999995246,165.9999999999995,,-1025.9999999999861
2020.10.05,-358.0000000000028,-636.9999999999986,447.9999999999933,-218.00000000000708,-97.9999999999981,34.000000000000696,96.00000000000719,-104.00000000000409,-161.00000000000003,-380.9999999999869,592.0000000000148,-597.9999999999874,730.0000000000084,-426.00000000000193,280.9999999999917,19.00000000000235,199.00000000000472,,-581.9999999999638
2020.10.05,-368.00000000000165,-607.0000000000019,442.99999999999784,-206.00000000001728,-79.99999999999119,48.000000000003595,62.000000000006494,-117.00000000000044,-180.99999999999784,-415.99999999999415,660.0000000000161,-577.9999999999897,736.0000000000033,-403.99999999999636,265.99999999999113,27.999999999994696,194.0000000000053,,-519.999999999972
2020.10.05,-341.99999999999784,-617.0000000000009,458.999999999989,-277.00000000001614,-95.99999999999609,41.9999999999976,100.0000000000112,-60.99999999999994,-151.00000000000114,-275.9999999999874,567.0000000000064,-507.9999999999973,714.999999999999,-432.00000000000216,284.9999999999966,61.999999999995396,229.99999999999687,,-300.000000000007
2020.10.05,-380.00000000000256,-653.999999999999,485.99999999999,-347.0000000000084,-164.99999999999292,-23.00000000000635,93.00000000000975,-52.000000000007596,-112.99999999999643,-367.99999999999056,586.0000000000198,-472.00000000000574,602.0000000000136,-525.9999999999962,372.99999999999045,17.000000000000348,192.99999999999872,,-749.9999999999832
2020.10.05,-404.99999999999983,-705.0000000000001,503.0000000000001,-368.00000000001273,-183.99999999999528,-63.00000000000195,103.99999999999298,-62.000000000006494,-113.99999999999189,-313.99999999999204,510.00000000001046,-509.00000000000387,634.0000000000013,-555.0000000000068,426.00000000000193,11.00000000000545,151.9999999999966,,-939.0000000000025
2020.10.05,-448.9999999999994,-716.9999999999899,473.99999999998954,-356.00000000000074,-168.99999999999693,-58.000000000002494,62.000000000006494,-102.00000000000209,-162.99999999999093,-317.9999999999961,537.0000000000097,-543.999999999989,682.0000000000048,-516.0000000000053,399.9999999999915,21.999999999999797,151.9999999999966,,-1062.9999999999745
2020.10.05,-441.0000000000025,-693.9999999999947,481.9999999999993,-371.00000000001023,-134.99999999999625,-39.00000000000014,82.00000000000429,-94.00000000000519,-195.9999999999962,-195.9999999999962,426.9999999999996,-459.99999999999375,639.0000000000118,-475.0000000000085,409.9999999999966,104.99999999999955,195.9999999999962,,-759.9999999999968
2020.10.06,-422.00000000000017,-689.9999999999907,455.99999999998886,-418.0000000000073,-147.99999999999258,-68.99999999999685,73.99999999999629,-87.00000000000374,-170.99999999999892,-164.99999999999292,465.0000000000043,-458.9999999999872,668.0000000000019,-492.00000000000443,405.9999999999917,60.99999999999994,173.00000000000094,,-817.9999999999905
2020.10.06,-422.00000000000017,-676.9999999999943,449.99999999998863,-392.00000000001455,-130.99999999999224,-29.000000000001247,78.00000000000028,-109.00000000000354,-201.99999999999108,-223.99999999997976,485.0000000000021,-446.9999999999974,655.0000000000056,-472.0000000000084,354.99999999998977,66.99999999999484,231.0000000000034,,-783.9999999999983
2020.10.06,-429.0000000000016,-740.9999999999917,494.99999999999034,-448.000000000004,-203.99999999999307,-63.00000000000195,102.00000000000209,-40.00000000000669,-119.99999999999788,-276.9999999999939,510.00000000001046,-461.0000000000003,629.9999999999973,-575.0000000000028,417.0000000000016,34.000000000000696,212.00000000000108,,-957.9999999999902
2020.10.06,-427.99999999999505,-740.9999999999917,512.999999999991,-445.0000000000065,-264.999999999993,-112.000000000001,119.00000000000244,-42.0000000000087,-58.99999999999794,-284.9999999999797,364.00000000000875,-470.9999999999992,492.0000000000035,-650.9999999999962,481.9999999999993,-48.000000000003595,140.0000000000068,,-1436.9999999999607
2020.10.06,-424.00000000000216,-737.9999999999942,472.999999999999,-416.00000000001637,-234.99999999999633,-129.9999999999968,110.00000000001009,-52.000000000007596,-76.99999999999375,-305.9999999999841,435.0000000000076,-500.9999999999959,564.9999999999933,-588.9999999999986,471.00000000000364,-24.999999999997247,102.99999999999754,,-1335.999999999972
2020.10.06,-427.99999999999505,-758.9999999999985,444.9999999999932,-416.00000000001637,-279.99999999999136,-162.0000000000066,123.00000000000644,-57.00000000000705,-51.99999999999649,-368.9999999999971,391.000000000008,-522.0000000000002,486.00000000000864,-615.9999999999997,489.9999999999949,-85.00000000000173,58.000000000002494,,-1752.9999999999966
