date,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,AUDCHF,NZDCHF,GBPJPY,GBPAUD,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.12.10,-125.99999999998168,-145.00000000001023,317.0000000000006,-258.0000000000027,-167.00000000000603,-314.99999999999864,-219.00000000000253,-33.999999999991815,-879.0000000000075,-143.99999999998857,376.00000000002075,-249.00000000000944,-317.99999999999784,254.99999999999412,126.99999999999933,161.99999999999548,,-1616.9999999999866
2018.12.10,-105.99999999998388,-147.00000000000557,295.99999999999625,-295.99999999999625,-130.0000000000079,-292.00000000000335,-187.9999999999993,-22.00000000001978,-946.0000000000024,-104.99999999999955,273.0000000000121,-265.00000000000057,-332.9999999999984,219.00000000000253,69.9999999999923,185.99999999999727,,-1786.000000000017
2018.12.10,-537.9999999999941,-94.0000000000083,359.99999999999363,-337.99999999999386,15.999999999993797,-300.0000000000003,-238.0000000000049,-536.0000000000014,-1595.0000000000132,-204.99999999998852,308.0000000000194,-234.00000000000887,-378.0000000000001,297.00000000000284,183.99999999999528,130.99999999999224,,-3160.000000000016
2018.12.10,-481.99999999998244,-84.00000000000318,307.99999999999716,-336.00000000000296,353.99999999998766,-294.00000000000534,-226.00000000000398,-491.00000000001387,-1482.0000000000055,-275.9999999999874,141.00000000001333,-222.0000000000084,-375.0,261.99999999999557,165.9999999999995,115.99999999998278,,-2921.000000000037
2018.12.10,-667.9999999999798,-149.0000000000009,290.9999999999968,-285.00000000000193,479.99999999999153,-209.00000000000364,-156.99999999999602,-657.0000000000107,-1561.0000000000123,-276.9999999999939,134.00000000001188,-275.0000000000057,-339.9999999999892,231.99999999999886,137.9999999999937,119.99999999998678,,-3183.000000000014
2018.12.10,-723.9999999999914,-322.00000000000273,200.00000000000017,-280.9999999999979,515.9999999999832,-204.00000000000418,-153.00000000000313,-489.0000000000043,-1506.0000000000073,-370.00000000000364,-17.999999999984695,-293.99999999999693,-351.99999999998965,208.99999999999253,124.00000000000189,116.99999999998934,,-3547.0000000000177
2018.12.10,-920.9999999999941,-324.0000000000123,219.00000000000253,-190.99999999999673,734.9999999999968,-214.99999999999852,-121.00000000000443,-688.999999999993,-1758.9999999999995,-364.9999999999931,40.0000000000178,-280.00000000000114,-354.99999999998977,243.99999999999977,129.00000000000134,170.99999999998784,,-3681.9999999999764
2018.12.10,-979.9999999999809,-421.0000000000065,139.00000000000023,-195.9999999999962,752.9999999999815,-204.99999999999963,-124.99999999999733,-623.0000000000189,-1713.9999999999934,-446.9999999999974,131.00000000001444,-216.00000000000819,-385.9999999999957,329.999999999997,229.99999999999687,153.9999999999875,,-3576.0000000000164
2018.12.10,-865.999999999989,-483.0000000000041,209.9999999999991,-180.0000000000024,665.9999999999889,-231.0000000000034,-126.99999999999933,-506.0000000000002,-1632.9999999999955,-534.9999999999966,209.00000000001472,-287.00000000000614,-444.9999999999932,400.00000000000034,268.0000000000016,159.99999999998238,,-3380.000000000003
2018.12.10,-755.9999999999789,-456.00000000000307,224.000000000002,-242.99999999999324,657.9999999999808,-224.000000000002,-129.9999999999968,-474.9999999999943,-1632.9999999999955,-724.9999999999978,189.00000000001694,-213.99999999999864,-486.99999999999477,459.99999999999375,348.9999999999993,119.99999999998678,,-3342.999999999976
2018.12.10,-1834.9999999999866,-464.00000000001285,2.999999999997449,-258.9999999999981,833.9999999999792,-77.00000000000485,-109.99999999999899,-1568.000000000012,-2532.000000000001,-757.999999999992,-32.999999999994145,-131.00000000000023,-489.9999999999949,380.00000000000256,464.9999999999932,-173.00000000000094,,-6748.000000000025
2018.12.10,-1971.999999999996,-411.00000000000136,-43.00000000000415,-185.00000000000182,1523.999999999992,24.000000000001798,-119.00000000000244,-1875.0,-2587.000000000006,-601.9999999999915,84.0000000000174,55.999999999997385,-435.99999999999284,342.9999999999933,420.9999999999936,-197.00000000000273,,-5975.000000000004
2018.12.10,-1759.9999999999839,-453.00000000000296,2.000000000002,-142.99999999999312,1371.9999999999955,-34.000000000000696,-82.00000000000429,-1530.0000000000011,-2350.0000000000077,-365.99999999999966,282.0000000000045,-23.000000000010346,-369.99999999999034,402.00000000000233,443.99999999999994,-36.0000000000138,,-4645.000000000003
2018.12.10,-1494.9999999999798,-447.00000000000273,-18.0000000000069,-124.99999999999733,1332.999999999984,9.00000000000345,-65.00000000000395,-1216.0000000000082,-2028.9999999999918,-550.9999999999903,147.00000000000824,27.000000000001023,-359.99999999999943,412.00000000000125,483.99999999999557,-75.00000000000284,,-3968.99999999999
2018.12.10,-1471.0,-644.0000000000055,-4.999999999999449,-146.99999999999713,1282.9999999999898,-45.000000000006146,-62.000000000006494,-1112.9999999999995,-2042.0000000000105,-553.0000000000035,137.00000000000932,-133.00000000000978,-472.999999999999,402.9999999999978,442.9999999999934,-83.00000000001084,,-4505.000000000057
2018.12.10,-1524.9999999999986,-587.0000000000033,0.0,-97.9999999999981,1273.9999999999973,-46.999999999997044,-75.00000000000284,-1037.0000000000061,-2068.000000000003,-365.99999999999966,327.00000000001063,-129.0000000000049,-436.9999999999976,404.99999999999983,429.0000000000016,-33.00000000001635,,-3967.000000000018
2018.12.10,-1582.9999999999789,-669.0000000000111,-8.000000000008,-100.99999999999554,1391.9999999999932,-19.00000000000235,-41.000000000002146,-1054.000000000002,-2106.0000000000077,-358.9999999999982,339.0000000000004,-162.00000000000614,-475.9999999999991,412.9999999999967,434.000000000001,0.9999999999843467,,-3999.0000000000364
2018.12.10,-1601.9999999999923,-665.0000000000063,-26.999999999999247,-102.00000000000209,1416.9999999999793,-2.000000000002,-48.99999999999905,-1045.9999999999923,-2140.9999999999927,-394.9999999999898,379.0000000000182,-118.00000000000921,-478.9999999999992,442.9999999999934,495.000000000001,-36.999999999998145,,-3928.999999999991
2018.12.10,-1575.9999999999995,-706.0000000000031,0.0,-86.99999999999264,1380.9999999999877,-29.999999999996696,-46.999999999997044,-1022.0000000000198,-2144.999999999997,-437.99999999998283,441.0000000000025,-88.00000000000807,-500.99999999999056,520.9999999999936,539.0000000000006,14.999999999987246,,-3743.000000000016
2018.12.10,-1507.9999999999982,-660.0000000000108,0.999999999995449,-73.99999999999629,1386.9999999999827,14.000000000002899,-12.000000000000899,-969.9999999999989,-2012.9999999999982,-418.9999999999916,410.0000000000215,-57.00000000000216,-459.99999999999375,517.0000000000008,530.9999999999926,11.999999999989797,,-3301.0000000000045
2018.12.10,-1510.9999999999957,-716.0000000000082,10.999999999994348,-86.99999999999264,1363.9999999999875,-21.999999999999797,-34.000000000000696,-950.000000000017,-2048.0000000000055,-373.99999999998545,444.00000000002217,-139.00000000001,-509.00000000000034,483.0000000000001,507.0000000000019,-17.000000000000348,,-3598.0000000000095
2018.12.10,-1472.999999999991,-776.0000000000105,8.999999999992347,-90.99999999999665,1303.999999999994,-33.000000000005244,-60.00000000000449,-804.000000000002,-2008.999999999994,-365.99999999999966,429.00000000001273,-198.0000000000075,-548.0000000000018,458.9999999999983,492.999999999999,-32.0000000000098,,-3696.0000000000264
2018.12.10,-1477.9999999999793,-799.0000000000066,39.00000000000014,-71.99999999999429,1285.9999999999873,-53.00000000000304,-50.0000000000056,-745.0000000000045,-2072.9999999999914,-330.9999999999924,498.00000000002063,-201.99999999999818,-551.0000000000019,488.999999999995,396.9999999999918,36.999999999998145,,-3607.999999999985
2018.12.11,-1579.9999999999814,-771.0000000000008,-21.00000000000435,-42.999999999993044,1278.9999999999857,-90.0000000000012,-29.999999999996696,-920.0000000000159,-2262.9999999999927,-290.9999999999968,511.000000000017,-158.00000000000125,-495.9999999999951,425.99999999999307,391.9999999999924,42.999999999993044,,-4011.999999999999
2018.12.11,-1499.9999999999902,-724.0000000000038,47.9999999999925,-49.99999999999449,1307.999999999998,-94.00000000000519,-39.999999999995595,-819.9999999999932,-2221.0000000000064,-256.99999999999613,530.0000000000082,-147.00000000000557,-473.99999999998954,486.999999999993,403.99999999999324,95.999999999985,,-3454.0000000000105
2018.12.11,-1441.9999999999877,-686.000000000007,52.99999999999194,-112.000000000001,1315.9999999999839,-79.00000000000685,-62.000000000006494,-842.000000000013,-2130.999999999994,-255.99999999998957,507.000000000013,-131.00000000000023,-516.9999999999959,488.999999999995,412.9999999999967,22.999999999995246,,-3457.0000000000255
2018.12.11,-1443.9999999999786,-642.0000000000101,63.00000000000195,-115.99999999999389,1333.9999999999907,-46.00000000000159,-73.00000000000084,-924.0000000000066,-2116.000000000007,-287.9999999999994,522.0000000000002,-106.99999999999932,-506.9999999999908,503.99999999999335,505.99999999999534,7.0000000000014495,,-3327.0000000000045
2018.12.11,-1508.9999999999825,-662.0000000000061,26.999999999999247,-70.99999999999883,1417.999999999986,-16.0000000000049,-17.000000000000348,-1014.00000000001,-2117.9999999999977,-346.0000000000019,436.00000000001415,-73.0000000000075,-457.9999999999984,502.00000000000244,483.0000000000001,19.999999999997797,,-3398.000000000009
2018.12.11,-1473.9999999999975,-613.0000000000138,9.999999999998899,-75.00000000000284,1388.999999999996,4.000000000004,-21.00000000000435,-1013.0000000000052,-2014.0000000000048,-412.9999999999967,391.000000000008,-34.99999999999659,-423.0000000000018,495.000000000001,468.9999999999972,-1.0000000000065512,,-3324.0000000000236
2018.12.11,-1439.9999999999968,-549.0000000000066,10.999999999994348,-137.9999999999937,1366.999999999985,-36.0000000000027,-38.0000000000047,-1018.0000000000007,-2059.999999999995,-419.9999999999982,353.0000000000033,-26.00000000001046,-471.9999999999942,474.9999999999921,498.9999999999939,-6.000000000017103,,-3498.000000000052
2018.12.11,-1365.9999999999784,-633.0000000000098,110.99999999999443,-198.99999999999363,1347.9999999999936,-153.00000000000313,-116.00000000000499,-956.0000000000173,-2354.000000000012,-390.9999999999858,531.0000000000148,-117.00000000000443,-600.9999999999991,578.9999999999961,558.9999999999984,45.99999999999049,,-3712.0000000000205
2018.12.11,-1339.9999999999857,-498.00000000000466,120.99999999999334,-207.00000000000162,1349.9999999999845,-102.00000000000209,-90.99999999999665,-957.9999999999984,-2266.999999999997,-495.99999999998533,507.000000000013,-18.000000000000682,-515.0000000000006,609.9999999999994,609.9999999999994,-9.000000000014552,,-3302.9999999999973
2018.12.11,-1313.999999999993,-474.00000000000375,119.99999999999788,-161.00000000000003,1316.9999999999905,-67.00000000000594,-62.000000000006494,-950.9999999999934,-2110.9999999999964,-436.9999999999985,509.00000000000387,45.99999999999227,-436.9999999999976,607.9999999999974,590.999999999997,38.99999999998904,,-2784.0000000000273
2018.12.11,-1335.9999999999816,-510.0000000000051,158.0000000000026,-170.99999999999892,1349.0000000000002,-124.99999999999733,-65.00000000000395,-950.9999999999934,-2313.9999999999936,-468.9999999999861,602.0000000000136,4.9999999999954525,-475.9999999999991,653.999999999999,595.0000000000011,95.999999999985,,-2957.9999999999623
2018.12.11,-1325.9999999999827,-484.00000000000887,220.99999999999343,-200.00000000000017,1334.9999999999973,-197.00000000000273,-82.00000000000429,-944.0000000000168,-2428.9999999999923,-449.9999999999948,724.0000000000135,13.999999999995794,-493.9999999999998,744.0000000000002,593.9999999999945,168.99999999999693,,-2805.0000000000105
2018.12.11,-1312.9999999999864,-510.0000000000051,178.00000000000037,-183.99999999999528,1283.9999999999964,-143.00000000000423,-82.99999999999974,-920.9999999999923,-2300.9999999999973,-487.99999999999955,640.0000000000183,42.999999999992156,-491.9999999999902,717.9999999999964,608.9999999999928,89.99999999999008,,-2872.9999999999836
2018.12.11,-1246.9999999999982,-490.99999999999966,175.99999999999838,-163.99999999999747,1283.9999999999964,-112.99999999999643,-67.00000000000594,-887.0000000000005,-2139.000000000002,-503.99999999999335,622.0000000000115,45.99999999999227,-465.999999999994,707.000000000002,630.9999999999927,110.99999999999443,,-2500.999999999999
2018.12.11,-1285.9999999999873,-548.0000000000018,159.9999999999935,-161.99999999999548,1313.999999999993,-119.00000000000244,-48.000000000003595,-829.0000000000077,-2232.999999999996,-502.00000000000244,584.0000000000067,13.999999999995794,-491.9999999999902,700.999999999996,607.9999999999974,139.00000000000023,,-2699.0000000000045
2018.12.11,-1295.9999999999861,-555.0000000000068,181.9999999999933,-141.00000000000225,1323.9999999999918,-112.000000000001,-31.000000000003247,-844.9999999999989,-2224.0000000000036,-530.9999999999926,606.0000000000176,-10.000000000005116,-473.99999999998954,708.999999999993,562.9999999999912,168.99999999999693,,-2666.0000000000045
2018.12.11,-1392.9999999999998,-574.0000000000123,131.99999999999878,-109.00000000000354,1381.9999999999943,-78.00000000000028,14.999999999998348,-896.000000000015,-2225.0000000000105,-519.0000000000028,531.0000000000148,-2.0000000000095497,-438.0000000000024,668.0000000000019,544.9999999999955,148.99999999999915,,-2812.0000000000537
2018.12.11,-1386.9999999999827,-606.0000000000088,119.00000000000244,-102.00000000000209,1344.9999999999961,-92.00000000000318,-9.999999999998899,-882.000000000005,-2197.0000000000045,-479.99999999999153,538.0000000000163,-20.000000000010232,-464.9999999999892,651.0000000000016,461.0000000000003,171.99999999999437,,-2954.999999999984
2018.12.11,-1406.9999999999804,-586.0000000000127,142.99999999999312,-75.9999999999983,1344.9999999999961,-119.00000000000244,32.999999999994145,-899.0000000000009,-2262.9999999999927,-627.9999999999841,563.0000000000024,-6.000000000000227,-414.99999999999204,673.9999999999968,479.99999999999153,246.99999999999721,,-2913.9999999999927
2018.12.11,-1356.999999999986,-574.0000000000123,107.00000000000153,-63.99999999999739,1310.9999999999955,-124.99999999999733,37.99999999999359,-861.9999999999948,-2306.000000000008,-661.9999999999848,458.00000000000284,16.999999999995907,-405.00000000000114,703.9999999999935,520.9999999999936,242.99999999999324,,-2956.0000000000123
2018.12.11,-1303.999999999994,-538.0000000000109,83.9999999999952,-75.00000000000284,1210.9999999999843,-31.999999999998696,82.99999999999974,-873.0000000000189,-2001.0000000000084,-795.9999999999967,353.0000000000033,79.9999999999983,-390.99999999999113,690.0000000000017,500.9999999999959,194.99999999998963,,-2813.0000000000537
2018.12.11,-1033.9999999999793,-502.00000000000955,107.00000000000153,-82.99999999999974,1106.9999999999914,34.99999999999615,129.00000000000134,-580.0000000000125,-1700.999999999997,-875.0000000000035,279.00000000000705,98.99999999998954,-373.9999999999952,683.0000000000002,500.9999999999959,179.99999999998016,,-2029.0000000000339
2018.12.11,-967.9999999999911,-533.0000000000013,100.00000000000009,-24.000000000001798,1028.9999999999911,82.99999999999974,212.99999999999653,-510.0000000000193,-1549.0000000000005,-832.9999999999949,315.0000000000208,75.9999999999934,-328.9999999999935,669.9999999999928,481.9999999999935,245.99999999999068,,-1532.0000000000239
2018.12.11,-920.9999999999941,-515.0000000000006,130.99999999999224,-56.99999999999594,1003.9999999999827,46.999999999997044,192.99999999999872,-454.00000000000773,-1622.0000000000123,-851.9999999999861,304.00000000001535,105.99999999999454,-337.0000000000033,742.9999999999936,510.99999999999477,269.9999999999925,,-1449.0000000000377
2018.12.11,-870.9999999999995,-523.0000000000103,209.9999999999991,-87.99999999999919,993.9999999999837,-62.000000000006494,136.00000000000279,-444.0000000000168,-1641.0000000000036,-827.9999999999843,463.0000000000134,33.00000000000125,-369.99999999999034,774.9999999999924,476.9999999999941,289.9999999999903,,-1449.0000000000334
2018.12.11,-961.9999999999961,-583.0000000000126,176.99999999999383,-36.999999999998145,995.9999999999969,-68.99999999999685,149.99999999999457,-423.0000000000018,-1825.9999999999943,-729.9999999999862,429.00000000001273,-18.000000000000682,-360.99999999999,713.9999999999924,403.99999999999324,366.999999999984,,-1772.0000000000095
2018.12.11,-1007.9999999999867,-577.0000000000124,236.99999999999832,-95.99999999999609,960.9999999999897,-124.99999999999733,51.99999999999649,-489.0000000000043,-1944.0000000000123,-729.9999999999862,485.0000000000021,-43.99999999999693,-421.99999999999704,768.000000000002,468.00000000000176,323.99999999999096,,-2140.000000000008
2018.12.11,-1021.9999999999895,-580.0000000000125,251.99999999999667,-190.99999999999673,938.9999999999787,-184.00000000000637,4.000000000004,-473.0000000000132,-2237.0,-837.9999999999832,387.000000000004,-103.00000000000864,-546.999999999997,773.0000000000015,522.0000000000002,266.999999999995,,-3031.000000000027
2018.12.11,-1022.9999999999961,-605.000000000004,329.00000000000153,-220.99999999999343,1056.9999999999968,-185.99999999999727,-26.000000000003798,-477.00000000000387,-2235.000000000009,-670.9999999999993,591.0000000000082,-143.00000000000068,-572.0000000000027,773.9999999999969,531.9999999999991,278.9999999999848,,-2597.0000000000227
2018.12.11,-958.9999999999987,-600.0000000000085,287.9999999999994,-193.99999999999417,971.9999999999951,-185.00000000000182,-48.000000000003595,-373.0000000000189,-1974.9999999999934,-588.9999999999951,608.0000000000085,-165.00000000000625,-560.9999999999928,703.9999999999935,502.9999999999979,229.99999999999687,,-2344.000000000022
2018.12.11,-985.999999999998,-606.0000000000088,256.99999999999613,-314.0000000000032,1022.9999999999961,-209.9999999999991,-162.0000000000066,-418.00000000000637,-2046.9999999999989,-675.9999999999877,640.0000000000183,-168.00000000000637,-685.9999999999928,710.999999999995,534.0000000000011,110.99999999999443,,-2997.0000000000064
2018.12.11,-1128.99999999998,-684.0000000000117,281.99999999999335,-447.99999999999284,883.9999999999959,-324.9999999999975,-368.00000000000165,-455.0000000000125,-2191.0000000000095,-658.9999999999874,690.0000000000128,-185.00000000000227,-873.9999999999952,814.9999999999991,747.9999999999931,-13.000000000018552,,-3912.0000000000146
2018.12.11,-1193.9999999999839,-756.0000000000002,283.99999999999534,-405.9999999999952,909.9999999999886,-368.9999999999971,-363.99999999999767,-450.00000000001705,-2322.000000000002,-361.9999999999957,953.0000000000039,-221.00000000000364,-854.9999999999898,785.0000000000024,769.999999999993,-25.00000000000835,,-3622.0000000000073
2018.12.11,-1381.9999999999943,-751.0000000000048,236.99999999999832,-309.99999999999915,957.9999999999922,-341.99999999999784,-338.00000000000495,-695.999999999998,-2451.000000000003,-106.99999999999044,1170.0000000000043,-198.0000000000075,-792.9999999999922,759.999999999994,641.9999999999982,34.000000000000696,,-3567.0000000000027
2018.12.11,-1498.9999999999836,-764.00000000001,229.99999999999687,-268.0000000000016,1095.999999999986,-363.0000000000022,-292.9999999999988,-793.0000000000064,-2638.000000000007,-75.99999999998718,1221.0000000000055,-206.00000000000307,-750.9999999999906,773.9999999999969,675.9999999999989,100.99999999999554,,-3553.000000000011
2018.12.11,-1845.999999999992,-781.0000000000059,165.9999999999995,-248.99999999999923,1131.9999999999998,-368.00000000000165,-329.999999999997,-1143.0000000000007,-2872.0000000000077,-78.99999999998464,1151.0000000000132,-164.00000000000148,-722.999999999999,748.9999999999997,691.9999999999926,30.999999999981043,,-4634.000000000004
2018.12.11,-2027.9999999999854,-879.0000000000049,158.99999999999804,-181.9999999999933,1247.9999999999825,-362.00000000000676,-300.0000000000003,-1346.0000000000036,-3142.0000000000005,-117.99999999999588,1189.0000000000177,-159.00000000000603,-744.9999999999903,770.9999999999994,692.9999999999992,82.99999999998863,,-5118.000000000002
2018.12.11,-2132.999999999985,-888.0000000000052,69.9999999999923,-144.99999999999514,1309.9999999999889,-414.00000000000324,-334.00000000000097,-1352.0000000000039,-3065.000000000007,-21.999999999988695,1218.000000000008,-203.00000000000296,-691.9999999999931,697.9999999999986,635.9999999999922,103.99999999999298,,-5212.000000000012
2018.12.11,-1916.999999999991,-838.0000000000081,82.99999999999974,-148.99999999999915,1258.999999999988,-395.99999999999636,-329.999999999997,-1200.9999999999934,-2923.000000000009,-1.999999999990898,1178.0000000000123,-162.9999999999967,-679.9999999999926,686.9999999999932,608.9999999999928,105.99999999998388,,-4677.0000000000055
2018.12.11,-1933.9999999999914,-808.0000000000069,85.00000000000173,-119.99999999999788,1223.9999999999807,-387.000000000004,-299.00000000000483,-1277.0000000000152,-2971.999999999997,16.000000000016,1130.0000000000089,-120.00000000000455,-595.9999999999894,690.9999999999972,587.9999999999997,112.000000000001,,-4667.000000000005
