date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.11.02,-112.99999999999643,-38.0000000000047,-12.999999999996348,-165.99999999999682,-34.99999999999615,0.0,-130.0000000000079,-5.999999999994898,-8.99999999998613,-12.999999999996348,-310.9999999999946,0.0,-2.0000000000095497,-1.0000000000065512,-21.999999999999797,-71.00000000002105,,-930.0000000000072
2020.11.02,-115.99999999999389,55.000000000005045,-38.0000000000047,-144.99999999999602,-51.000000000001044,215.0000000000034,-131.00000000000333,36.0000000000027,237.0000000000232,187.99999999998818,-424.00000000000216,21.999999999988695,92.99999999998931,-28.000000000005798,-48.99999999999905,-50.0000000000167,,-186.00000000002217
2020.11.02,-158.99999999999804,68.00000000000139,-65.00000000000395,-203.99999999999352,-53.00000000000304,192.00000000000728,-126.0000000000039,35.00000000000725,254.0000000000191,129.99999999998568,-408.00000000000836,1.999999999990898,-64.00000000000716,-12.000000000000899,-83.9999999999952,25.999999999992696,,-468.00000000000966
2020.11.02,-181.9999999999933,-17.000000000000348,-85.00000000000173,-159.9999999999966,-239.99999999999577,150.99999999999625,-1.0000000000065512,16.0000000000049,123.99999999999523,550.000000000006,-794.9999999999901,435.9999999999919,-203.00000000000296,73.00000000000084,171.99999999999437,-74.0000000000185,,-235.00000000001634
2020.11.02,-182.99999999999983,2.0000000000131024,-70.99999999999883,-203.00000000000296,-146.99999999999713,174.99999999999716,-4.999999999999449,45.000000000006146,164.0000000000157,568.9999999999973,-588.9999999999951,407.0000000000018,-189.00000000000716,141.99999999999767,146.00000000000168,-15.00000000000945,,248.00000000002058
2020.11.02,-195.9999999999962,-55.000000000005045,-92.99999999998754,-275.0000000000057,-214.00000000000307,269.999999999996,-15.00000000000945,-1.999999999990898,260.0000000000193,504.9999999999999,-663.999999999998,392.9999999999989,-37.00000000000614,46.00000000000159,90.0000000000012,-34.000000000000696,,-20.999999999985803
2020.11.02,-190.99999999999673,-55.000000000005045,-70.99999999999883,-272.99999999999613,-217.0000000000005,301.00000000000193,-45.000000000006146,16.0000000000049,247.0000000000141,448.000000000004,-635.9999999999922,329.99999999998585,-32.00000000001069,54.999999999993946,117.99999999999588,-106.00000000000608,,-111.00000000001177
2020.11.02,-163.99999999999747,-2.999999999997449,-52.99999999999194,-234.99999999999943,-90.0000000000012,299.0000000000066,-110.00000000001009,91.00000000000774,259.00000000001455,358.9999999999982,-400.00000000000034,188.9999999999947,31.999999999996476,115.99999999999389,124.00000000000189,15.999999999993797,,430.0000000000099
2020.11.02,-173.9999999999964,56.000000000011596,-76.99999999999375,-227.00000000000387,-85.00000000000173,239.99999999999488,-110.00000000001009,99.00000000000463,272.0000000000198,358.9999999999982,-479.0000000000072,190.00000000000128,25.99999999999625,92.99999999999864,114.99999999999844,-25.00000000000835,,273.00000000000233
2020.11.02,-168.99999999999693,93.00000000000975,-53.999999999998494,-177.0000000000067,-53.00000000000304,242.00000000000443,-108.00000000000809,103.00000000000864,294.00000000001114,434.9999999999854,-462.9999999999912,175.99999999999838,38.99999999998727,107.99999999999699,114.00000000000298,-25.00000000000835,,554.9999999999923
2020.11.02,-153.99999999999858,97.9999999999981,-60.99999999999994,-183.9999999999975,-73.00000000000084,286.00000000000136,-101.00000000000664,104.00000000000409,318.00000000001205,426.9999999999996,-520.0000000000093,186.99999999998164,55.999999999997385,63.00000000000195,109.99999999999899,-57.00000000001815,,498.99999999996413
2020.11.02,-170.99999999999892,31.000000000003247,-76.99999999999375,-191.0000000000025,-80.00000000000229,268.0000000000007,-101.00000000000664,108.00000000000809,277.00000000001523,373.99999999998545,-503.99999999999335,188.9999999999947,56.99999999998795,69.9999999999923,134.99999999999625,-50.0000000000167,,334.99999999996976
2020.11.02,-210.99999999999451,-129.00000000000134,-123.99999999999079,-243.99999999999977,-170.00000000000347,269.00000000000546,-113.00000000000753,94.00000000000519,167.0000000000016,212.99999999999653,-459.0000000000094,175.99999999999838,52.99999999999727,7.9999999999968985,97.00000000000264,-72.0000000000054,,-445.000000000008
2020.11.02,-232.99999999999432,-226.99999999999943,-167.9999999999904,-268.0000000000007,-253.0000000000032,260.0000000000051,-95.00000000000064,56.0000000000005,103.00000000000864,175.99999999999838,-530.9999999999926,175.99999999999838,44.999999999987494,-73.00000000000084,68.99999999999685,-113.00000000000753,,-1075.9999999999943
2020.11.02,-223.99999999999088,-180.0000000000024,-161.99999999999548,-257.000000000005,-214.00000000000307,260.9999999999957,-104.99999999999955,79.00000000000685,116.00000000001387,157.00000000000713,-469.0000000000083,164.99999999999292,40.99999999999682,-36.0000000000027,82.00000000000429,-88.0000000000214,,-834.0000000000111
2020.11.02,-213.99999999999199,-191.99999999999218,-143.00000000000423,-250.0,-192.00000000000327,280.00000000000114,-118.00000000000699,99.00000000000463,73.0000000000075,92.99999999998754,-422.9999999999956,146.99999999998602,74.99999999998863,-31.000000000003247,95.99999999999609,-103.00000000000864,,-803.0000000000346
2020.11.02,-197.99999999999818,-282.9999999999888,-122.99999999998423,-284.9999999999966,-175.99999999999838,284.000000000006,-95.00000000000064,87.00000000000374,22.999999999996135,-15.00000000000945,-333.0000000000055,168.99999999999693,67.99999999999784,-21.00000000000435,105.99999999999498,-106.00000000000608,,-897.9999999999966
2020.11.02,-193.99999999999417,-263.99999999999756,-132.99999999998312,-263.00000000000523,-300.0000000000003,320.0000000000074,-115.00000000000954,46.00000000000159,34.99999999999659,5.999999999994898,-558.9999999999984,126.99999999998823,92.99999999998931,-185.00000000000182,26.000000000003798,-185.00000000001293,,-1545.0000000000211
2020.11.02,-191.99999999999218,-221.00000000000452,-97.9999999999981,-287.00000000000614,-205.99999999999508,362.99999999999955,-154.0000000000097,80.00000000000229,125.0,51.000000000001044,-395.99999999999636,81.9999999999821,97.99999999999898,-60.00000000000449,102.00000000000209,-165.00000000001512,,-878.0000000000356
2020.11.02,-257.9999999999916,-218.99999999999142,-198.99999999999363,-370.9999999999951,-193.99999999999417,307.00000000000216,-184.00000000000637,100.00000000000009,149.0000000000009,-28.000000000005798,-395.99999999999636,-11.00000000000545,159.9999999999966,-72.0000000000054,41.000000000002146,-126.0000000000039,,-1300.9999999999873
