date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,NZDJPY,NZDCAD,empty,sum
2020.09.28,-26.999999999999247,-64.99999999998174,-59.99999999999339,-25.99999999999625,-53.999999999998494,-4.000000000004,-164.99999999999292,-65.00000000000395,-159.00000000000603,-23.00000000000635,-36.999999999998145,-68.99999999999685,-53.00000000002569,-225.99999999999287,-137.00000000000932,-15.999999999993797,-63.99999999999739,-34.99999999999659,-28.000000000005798,-62.99999999999084,,-1375.99999999999
2020.09.28,-26.999999999999247,-96.99999999999153,-55.000000000005045,84.00000000000318,-56.99999999999594,9.999999999998899,-143.99999999998857,-65.00000000000395,-204.00000000000773,-14.000000000002899,-9.999999999998899,-112.000000000001,55.999999999983174,-225.99999999999287,-90.00000000001229,-1.0000000000065512,-14.999999999987246,67.99999999999784,99.00000000000375,-157.99999999999147,,-957.9999999999985
2020.09.28,-43.00000000000415,-48.99999999998794,-156.00000000000057,73.99999999999807,-34.99999999998504,31.000000000003247,-131.99999999999878,-55.000000000005045,-225.00000000000853,-8.000000000008,-10.999999999994348,-175.99999999999838,105.99999999999454,-105.99999999998388,-253.99999999999866,18.0000000000069,-100.99999999999554,106.00000000000875,140.00000000000057,-135.99999999999167,,-1011.9999999999485
2020.09.28,-27.999999999994696,-58.99999999998684,-141.99999999999767,55.00000000000682,-18.0000000000069,80.99999999999774,-165.9999999999995,-39.999999999995595,-198.99999999999807,28.999999999990145,87.99999999999919,-200.00000000000017,17.99999999997226,-92.00000000000318,-256.99999999999613,114.99999999999844,-34.99999999998504,88.99999999999864,155.00000000000114,-143.9999999999997,,-749.999999999999
2020.09.28,-9.00000000000345,-85.99999999998609,-133.00000000000534,67.00000000000728,-18.0000000000069,68.00000000000139,-137.9999999999937,-31.000000000003247,-186.00000000000705,41.9999999999976,95.00000000000064,-207.00000000000162,42.999999999977945,-42.999999999993044,-261.0000000000001,93.00000000000975,-65.99999999998829,112.99999999999955,147.00000000000557,-118.99999999999133,,-628.9999999999804
2020.09.28,-12.000000000000899,-43.999999999999595,-136.00000000000279,69.00000000000261,2.0000000000131024,70.99999999999883,-113.99999999999189,-17.000000000000348,-203.00000000000296,42.999999999993044,109.99999999999899,-190.99999999999673,49.99999999998295,-112.000000000001,-236.00000000001398,102.00000000000209,-61.99999999998429,108.00000000000409,150.99999999999625,-113.99999999999189,,-534.9999999999945
2020.09.28,-5.999999999994898,-92.99999999998754,-130.0000000000079,-22.999999999996135,-97.9999999999981,19.999999999997797,-114.99999999999844,-19.00000000001345,-200.00000000000284,25.999999999992696,87.00000000000374,-187.9999999999993,-65.00000000002615,-174.99999999999181,-419.0000000000138,110.00000000001009,-316.99999999998954,3.0000000000001137,37.9999999999967,-161.00000000000003,,-1725.0000000000186
2020.09.28,6.0000000000060005,-113.99999999999189,-117.99999999999588,-129.99999999999545,-168.99999999999693,5.999999999994898,-70.99999999999883,-82.00000000000429,-67.99999999999784,14.999999999998348,116.00000000000499,-139.00000000000023,-263.00000000000523,-252.99999999999213,-384.00000000000654,83.00000000001084,-288.99999999998374,-129.99999999999545,-51.00000000000193,-146.99999999999713,,-2181.9999999999486
2020.09.28,50.0000000000056,-103.99999999999298,-35.00000000000725,-109.99999999999943,-163.00000000000205,9.999999999998899,-65.00000000000395,-80.00000000001339,39.00000000000148,22.999999999995246,104.99999999999955,-107.00000000000153,-228.00000000000864,-200.00000000000017,-382.0000000000157,49.99999999999449,-346.9999999999862,-111.99999999999477,-33.00000000000125,-142.99999999999312,,-1832.000000000025
2020.09.28,45.000000000006146,-11.999999999989797,-89.99999999999008,-60.000000000002274,-72.99999999998974,82.00000000000429,-4.999999999988347,-22.0000000000109,-54.000000000002046,69.9999999999923,231.0000000000034,-131.00000000000333,-62.00000000001182,-168.99999999999693,-459.0000000000094,53.999999999998494,-417.99999999998505,-6.000000000000227,73.99999999999807,-181.9999999999933,,-1186.9999999999704
2020.09.28,34.000000000000696,16.000000000016,-124.99999999999733,-137.00000000000045,-34.99999999998504,116.00000000000499,7.0000000000014495,8.999999999992347,4.9999999999954525,74.99999999999174,270.0000000000036,-134.0000000000008,-90.00000000000341,-187.00000000000384,-564.000000000009,103.00000000000864,-475.99999999998755,-30.9999999999917,112.99999999999955,-237.99999999999378,,-1268.9999999999584
2020.09.28,11.00000000000545,-1.999999999990898,-151.9999999999966,-167.0000000000016,-29.999999999996696,136.00000000000279,-32.999999999994145,27.999999999983594,61.99999999999761,56.99999999999594,256.0000000000007,-163.99999999999747,-201.00000000002183,-170.99999999998784,-599.0000000000161,130.0000000000079,-472.9999999999901,-75.00000000000284,79.9999999999983,-234.99999999999633,,-1542.0000000000005
2020.09.28,12.999999999996348,32.0000000000098,-154.99999999999403,-164.00000000000148,-22.999999999995246,136.00000000000279,9.999999999998899,27.999999999983594,87.99999999999386,48.99999999999905,256.0000000000007,-141.99999999999767,-155.00000000000114,-197.00000000000273,-451.0000000000014,147.00000000000824,-354.9999999999942,-72.99999999999329,75.00000000000284,-228.99999999999034,,-1109.9999999999754
2020.09.28,9.999999999998899,60.000000000015596,-143.00000000000423,-156.99999999999648,-5.999999999994898,153.00000000000313,-1.0000000000065512,12.999999999996348,76.99999999999818,54.999999999993946,246.00000000000176,-129.9999999999968,-119.0000000000282,-193.99999999998306,-479.0000000000072,123.99999999999079,-400.00000000000034,-64.99999999999773,81.99999999999363,-219.99999999999798,,-1094.0000000000211
2020.09.28,-0.999999999995449,73.00000000001194,-177.99999999998929,-156.99999999999648,26.999999999999247,163.99999999999747,-1.0000000000065512,21.999999999988695,67.99999999999784,58.99999999999794,289.0000000000059,-143.9999999999997,-98.00000000001319,-194.99999999998963,-541.9999999999981,116.00000000000499,-422.9999999999956,-36.99999999999193,99.99999999999432,-218.99999999999142,,-1076.999999999969
2020.09.28,-2.000000000002,59.000000000009045,-173.00000000000094,-192.99999999999784,0.0,144.99999999999514,-14.000000000002899,5.999999999994898,64.99999999999773,54.999999999993946,265.99999999999955,-146.00000000000168,-176.00000000001614,-170.99999999998784,-608.0000000000085,110.99999999999443,-532.9999999999835,-83.99999999998897,48.00000000000182,-212.99999999999653,,-1558.0000000000002
