date,USDCAD,empty,sum
2019.08.20,-604.0000000000045,,-604.0000000000045
2019.08.20,-592.9999999999991,,-592.9999999999991
2019.08.20,-583.0000000000002,,-583.0000000000002
2019.08.20,-572.0000000000169,,-572.0000000000169
2019.08.20,-578.0000000000118,,-578.0000000000118
2019.08.20,-561.9999999999958,,-561.9999999999958
2019.08.20,-547.0000000000086,,-547.0000000000086
2019.08.20,-575.9999999999987,,-575.9999999999987
2019.08.20,-648.0000000000041,,-648.0000000000041
2019.08.20,-591.0000000000082,,-591.0000000000082
2019.08.20,-655.0000000000056,,-655.0000000000056
2019.08.20,-645.0000000000067,,-645.0000000000067
2019.08.20,-665.0000000000044,,-665.0000000000044
2019.08.20,-699.0000000000052,,-699.0000000000052
2019.08.20,-673.0000000000125,,-673.0000000000125
2019.08.20,-661.0000000000005,,-661.0000000000005
2019.08.20,-724.9999999999978,,-724.9999999999978
2019.08.20,-743.0000000000048,,-743.0000000000048
2019.08.20,-642.0000000000092,,-642.0000000000092
2019.08.20,-592.0000000000148,,-592.0000000000148
2019.08.20,-663.999999999998,,-663.999999999998
2019.08.20,-750.0000000000063,,-750.0000000000063
2019.08.20,-690.0000000000128,,-690.0000000000128
2019.08.20,-666.9999999999953,,-666.9999999999953
2019.08.20,-584.0000000000067,,-584.0000000000067
2019.08.20,-643.0000000000158,,-643.0000000000158
2019.08.20,-709.0000000000041,,-709.0000000000041
2019.08.20,-663.999999999998,,-663.999999999998
2019.08.20,-624.0000000000023,,-624.0000000000023
2019.08.20,-605.9999999999955,,-605.9999999999955
2019.08.20,-561.9999999999958,,-561.9999999999958
2019.08.20,-573.0000000000013,,-573.0000000000013
2019.08.20,-563.0000000000024,,-563.0000000000024
2019.08.20,-531.9999999999991,,-531.9999999999991
2019.08.20,-555.0000000000166,,-555.0000000000166
2019.08.20,-601.000000000007,,-601.000000000007
2019.08.20,-585.0000000000133,,-585.0000000000133
2019.08.21,-589.0000000000173,,-589.0000000000173
2019.08.21,-584.0000000000067,,-584.0000000000067
2019.08.21,-589.0000000000173,,-589.0000000000173
2019.08.21,-592.0000000000148,,-592.0000000000148
2019.08.21,-589.0000000000173,,-589.0000000000173
2019.08.21,-585.0000000000133,,-585.0000000000133
2019.08.21,-565.9999999999999,,-565.9999999999999
2019.08.21,-548.9999999999995,,-548.9999999999995
2019.08.21,-507.000000000013,,-507.000000000013
2019.08.21,-446.0000000000131,,-446.0000000000131
2019.08.21,-462.0000000000068,,-462.0000000000068
2019.08.21,-470.00000000001484,,-470.00000000001484
2019.08.21,-463.0000000000134,,-463.0000000000134
2019.08.21,-468.00000000000176,,-468.00000000000176
2019.08.21,-497.99999999999847,,-497.99999999999847
2019.08.21,-510.00000000001046,,-510.00000000001046
2019.08.21,-490.0000000000126,,-490.0000000000126
2019.08.21,-465.0000000000043,,-465.0000000000043
2019.08.21,-514.9999999999987,,-514.9999999999987
2019.08.21,-534.0000000000123,,-534.0000000000123
2019.08.21,-530.0000000000082,,-530.0000000000082
2019.08.21,-544.0000000000111,,-544.0000000000111
2019.08.21,-411.0000000000058,,-411.0000000000058
2019.08.21,-446.0000000000131,,-446.0000000000131
2019.08.21,-432.0000000000102,,-432.0000000000102
2019.08.21,-439.0000000000116,,-439.0000000000116
2019.08.21,-358.9999999999982,,-358.9999999999982
2019.08.21,-365.99999999999966,,-365.99999999999966
2019.08.21,-402.9999999999978,,-402.9999999999978
2019.08.21,-341.00000000001353,,-341.00000000001353
2019.08.21,-377.0000000000051,,-377.0000000000051
2019.08.21,-100.99999999999554,,-100.99999999999554
2019.08.21,-85.00000000000173,,-85.00000000000173
2019.08.21,-29.999999999996696,,-29.999999999996696
2019.08.21,-58.000000000002494,,-58.000000000002494
2019.08.21,-222.99999999999542,,-222.99999999999542
2019.08.21,-131.00000000001444,,-131.00000000001444
2019.08.21,-174.00000000000747,,-174.00000000000747
2019.08.21,-100.0000000000112,,-100.0000000000112
2019.08.21,-165.9999999999995,,-165.9999999999995
2019.08.21,-147.00000000000824,,-147.00000000000824
2019.08.21,-283.99999999999534,,-283.99999999999534
2019.08.21,-209.00000000001472,,-209.00000000001472
2019.08.21,-354.0000000000099,,-354.0000000000099
2019.08.21,-317.0000000000117,,-317.0000000000117
2019.08.21,-316.0000000000052,,-316.0000000000052
2019.08.21,-287.000000000015,,-287.000000000015
2019.08.21,-276.00000000000955,,-276.00000000000955
2019.08.22,-251.00000000000122,,-251.00000000000122
2019.08.22,-282.0000000000045,,-282.0000000000045
2019.08.22,-251.00000000000122,,-251.00000000000122
2019.08.22,-270.99999999999903,,-270.99999999999903
2019.08.22,-277.00000000001614,,-277.00000000001614
2019.08.22,-285.00000000000193,,-285.00000000000193
2019.08.22,-296.0000000000074,,-296.0000000000074
2019.08.22,-371.00000000001023,,-371.00000000001023
2019.08.22,-327.00000000001063,,-327.00000000001063
2019.08.22,-358.00000000001387,,-358.00000000001387
2019.08.22,-344.99999999999534,,-344.99999999999534
2019.08.22,-401.00000000000693,,-401.00000000000693
2019.08.22,-429.99999999999704,,-429.99999999999704
2019.08.22,-506.0000000000064,,-506.0000000000064
2019.08.22,-512.0000000000014,,-512.0000000000014
2019.08.22,-506.0000000000064,,-506.0000000000064
2019.08.22,-479.0000000000072,,-479.0000000000072
2019.08.22,-512.0000000000014,,-512.0000000000014
2019.08.22,-523.0000000000068,,-523.0000000000068
2019.08.22,-470.00000000001484,,-470.00000000001484
2019.08.22,-378.00000000001165,,-378.00000000001165
2019.08.22,-295.0000000000008,,-295.0000000000008
2019.08.22,-364.00000000000875,,-364.00000000000875
2019.08.22,-348.9999999999993,,-348.9999999999993
2019.08.22,-407.0000000000018,,-407.0000000000018
2019.08.22,-294.0000000000165,,-294.0000000000165
2019.08.22,-311.0000000000168,,-311.0000000000168
2019.08.22,-347.0000000000084,,-347.0000000000084
2019.08.22,-293.0000000000099,,-293.0000000000099
2019.08.22,-202.00000000001327,,-202.00000000001327
2019.08.22,-248.00000000000378,,-248.00000000000378
2019.08.22,-211.00000000000563,,-211.00000000000563
2019.08.22,-272.00000000000557,,-272.00000000000557
2019.08.22,-252.0000000000078,,-252.0000000000078
2019.08.22,-409.99999999999926,,-409.99999999999926
2019.08.22,-429.00000000001273,,-429.00000000001273
2019.08.22,-438.00000000000506,,-438.00000000000506
2019.08.22,-358.9999999999982,,-358.9999999999982
2019.08.22,-368.00000000001273,,-368.00000000001273
2019.08.22,-333.0000000000055,,-333.0000000000055
2019.08.22,-310.0000000000103,,-310.0000000000103
2019.08.22,-387.000000000004,,-387.000000000004
2019.08.22,-385.00000000001313,,-385.00000000001313
2019.08.22,-402.9999999999978,,-402.9999999999978
2019.08.22,-354.0000000000099,,-354.0000000000099
2019.08.22,-412.00000000001234,,-412.00000000001234
2019.08.22,-395.000000000012,,-395.000000000012
2019.08.22,-425.0000000000087,,-425.0000000000087
2019.08.23,-385.00000000001313,,-385.00000000001313
2019.08.23,-344.99999999999534,,-344.99999999999534
2019.08.23,-354.0000000000099,,-354.0000000000099
2019.08.23,-360.0000000000048,,-360.0000000000048
2019.08.23,-378.999999999996,,-378.999999999996
2019.08.23,-358.00000000001387,,-358.00000000001387
2019.08.23,-354.0000000000099,,-354.0000000000099
2019.08.23,-452.00000000000796,,-452.00000000000796
2019.08.23,-517.0000000000119,,-517.0000000000119
2019.08.23,-575.0000000000144,,-575.0000000000144
2019.08.23,-561.9999999999958,,-561.9999999999958
2019.08.23,-554.00000000001,,-554.00000000001
2019.08.23,-584.0000000000067,,-584.0000000000067
2019.08.23,-612.0000000000125,,-612.0000000000125
2019.08.23,-619.000000000014,,-619.000000000014
2019.08.23,-624.0000000000023,,-624.0000000000023
2019.08.23,-646.9999999999976,,-646.9999999999976
2019.08.23,-617.0000000000009,,-617.0000000000009
2019.08.23,-567.0000000000064,,-567.0000000000064
2019.08.23,-556.0000000000009,,-556.0000000000009
2019.08.23,-546.000000000002,,-546.000000000002
2019.08.23,-563.0000000000024,,-563.0000000000024
2019.08.23,-531.9999999999991,,-531.9999999999991
2019.08.23,-548.9999999999995,,-548.9999999999995
2019.08.23,-565.0000000000155,,-565.0000000000155
2019.08.23,-585.0000000000133,,-585.0000000000133
2019.08.23,-590.0000000000016,,-590.0000000000016
2019.08.23,-561.0000000000115,,-561.0000000000115
2019.08.23,-581.0000000000093,,-581.0000000000093
2019.08.23,-570.0000000000039,,-570.0000000000039
2019.08.23,-709.0000000000041,,-709.0000000000041
2019.08.23,-594.0000000000057,,-594.0000000000057
2019.08.23,-567.0000000000064,,-567.0000000000064
2019.08.23,-541.9999999999981,,-541.9999999999981
2019.08.23,-531.0000000000148,,-531.0000000000148
2019.08.23,-233.00000000001654,,-233.00000000001654
2019.08.23,-422.00000000001125,,-422.00000000001125
2019.08.23,-600.0000000000006,,-600.0000000000006
2019.08.23,-592.0000000000148,,-592.0000000000148
2019.08.23,-628.0000000000064,,-628.0000000000064
2019.08.23,-568.000000000013,,-568.000000000013
2019.08.23,-555.0000000000166,,-555.0000000000166
2019.08.23,-378.999999999996,,-378.999999999996
2019.08.23,-341.99999999999784,,-341.99999999999784
2019.08.23,-364.00000000000875,,-364.00000000000875
2019.08.23,-324.0000000000132,,-324.0000000000132
2019.08.23,-337.0000000000095,,-337.0000000000095
2019.08.23,-243.00000000001543,,-243.00000000001543
