date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.03.22,-18.999999999991246,-41.99999999998649,-21.00000000000435,-46.00000000000159,-15.00000000000945,-45.99999999999227,-48.000000000003595,-10.999999999994348,-20.999999999993246,-108.00000000000409,-59.99999999999339,-156.99999999998226,-83.00000000001084,-39.00000000001125,-35.999999999991594,-17.000000000010118,-155.9999999999917,-81.99999999999363,-132.0000000000099,,-1138.9999999999754
2021.03.22,9.000000000014552,-5.999999999994898,46.999999999997044,51.99999999999649,-18.0000000000069,260.0000000000051,31.999999999998696,75.9999999999983,65.00000000000395,263.00000000000523,-17.999999999984695,257.000000000005,-67.00000000001705,12.999999999996348,-5.999999999994898,209.99999999999375,195.0000000000074,245.9999999999951,79.99999999999119,,1690.0000000000093
2021.03.22,-0.9999999999843467,-14.000000000002899,51.000000000001044,56.99999999999594,26.999999999999247,246.00000000000932,51.99999999999649,94.00000000000519,102.00000000000209,288.99999999998727,42.0000000000087,263.00000000000523,-75.00000000000284,18.999999999991246,0.0,212.99999999999386,201.99999999999818,248.00000000000466,87.99999999999919,,1903.0000000000077
2021.03.22,-74.99999999998064,9.999999999998899,45.000000000006146,41.9999999999976,34.000000000000696,217.00000000001296,78.99999999999574,111.00000000000554,97.00000000000264,191.0000000000025,112.000000000001,221.00000000000364,-41.000000000002146,35.999999999991594,-14.000000000002899,218.9999999999941,189.99999999999773,221.9999999999942,60.99999999999994,,1757.0000000000196
2021.03.22,-36.999999999998145,12.000000000012001,51.000000000001044,58.99999999999794,28.999999999990145,226.0000000000133,60.00000000000449,109.00000000000354,102.99999999999754,222.0000000000084,100.0000000000112,243.99999999999977,-60.99999999999994,38.99999999998904,18.0000000000069,210.99999999999852,194.00000000000261,240.99999999999966,65.99999999999939,,1886.000000000037
2021.03.22,-95.999999999985,26.999999999999247,22.999999999995246,46.999999999997044,48.99999999998794,228.00000000000864,87.00000000000374,87.00000000000374,104.00000000000409,216.00000000000819,99.00000000000463,246.00000000000932,-47.00000000001925,-29.999999999996696,-18.0000000000069,231.99999999999932,189.99999999999773,251.99999999999534,31.999999999998696,,1728.000000000005
2021.03.22,-194.99999999998963,-82.99999999998863,-115.99999999999389,-60.99999999999994,46.999999999997044,115.99999999999966,77.00000000000485,2.999999999997449,45.000000000006146,32.00000000001069,-102.99999999998644,131.00000000000023,-53.00000000001415,-208.99999999999253,-148.99999999999915,149.99999999999147,2.0000000000095497,105.00000000000398,-71.00000000000995,,-331.99999999995333
2021.03.22,-178.99999999999582,-65.00000000000395,-99.00000000000463,-48.000000000003595,37.99999999998249,162.00000000000614,77.00000000000485,7.0000000000014495,46.999999999997044,75.9999999999934,-105.99999999998388,172.00000000002547,-50.0000000000167,-202.9999999999976,-146.00000000000168,158.99999999999181,17.000000000010118,120.99999999999511,-72.0000000000054,,-92.0000000000054
2021.03.22,-113.99999999999189,32.999999999994145,-41.9999999999976,15.999999999993797,20.999999999982144,215.0000000000034,89.00000000000574,26.999999999999247,73.00000000000084,139.00000000001,-28.999999999990145,224.00000000001796,-29.00000000001235,-171.99999999999437,-104.99999999999955,222.99999999999898,81.00000000000307,186.00000000000705,-58.000000000002494,,778.0000000000281
2021.03.22,-101.99999999997988,85.00000000000173,-4.999999999999449,5.999999999994898,28.999999999990145,199.00000000001228,95.00000000000064,33.000000000005244,41.000000000002146,67.00000000000728,25.00000000000835,192.00000000000728,8.999999999992347,-120.00000000000898,-137.00000000000932,215.0000000000034,85.99999999999852,152.00000000000102,-57.00000000000705,,813.0000000000207
2021.03.22,-23.999999999979593,140.0000000000068,33.000000000005244,53.999999999998494,38.99999999998904,173.00000000000182,97.9999999999981,46.999999999997044,62.000000000006494,75.9999999999934,5.000000000010552,177.00000000002092,-1.0000000000065512,-100.99999999999554,-109.99999999998789,201.99999999999818,72.00000000000273,144.00000000000546,-53.00000000000304,,1033.0000000000616
2021.03.22,24.000000000001798,182.99999999999983,77.00000000000485,70.99999999999883,27.999999999983594,201.00000000000762,97.9999999999981,62.000000000006494,55.000000000005045,138.00000000000523,52.000000000007596,201.00000000002183,10.999999999983245,-51.000000000001044,-78.00000000000028,212.0000000000033,131.00000000000023,186.00000000000705,-30.000000000007798,,1571.0000000000255
2021.03.22,14.000000000002899,160.00000000000458,78.00000000000028,65.99999999999939,45.99999999999049,197.00000000000273,119.99999999999788,82.99999999999974,68.00000000000139,145.99999999998658,63.000000000013046,225.00000000002274,21.999999999988695,-36.999999999998145,-103.99999999999298,241.99999999999022,141.00000000000534,176.00000000000193,-23.00000000000635,,1683.0000000000105
2021.03.22,104.00000000001519,239.00000000001143,94.00000000000519,107.99999999999699,48.99999999998794,222.0000000000084,151.9999999999966,102.99999999999754,101.00000000000664,262.00000000000045,-1.999999999990898,256.0000000000002,89.99999999999008,-12.000000000012001,-42.0000000000087,301.9999999999925,175.00000000001137,228.9999999999992,-50.0000000000056,,2380.0000000000027
2021.03.22,94.00000000001629,229.00000000001253,61.999999999995396,84.99999999999064,52.99999999999194,213.00000000000807,161.99999999999548,75.00000000000284,79.00000000000685,276.00000000001046,-120.99999999999334,228.00000000000864,113.99999999999189,-56.99999999999594,-39.999999999995595,301.00000000000193,128.0000000000001,201.00000000000762,-93.00000000000975,,1989.0000000000457
2021.03.22,165.00000000001512,249.00000000001032,63.00000000000195,93.99999999999409,19.999999999997797,180.00000000000682,155.00000000000514,72.0000000000054,90.99999999999665,317.0000000000073,-151.9999999999966,247.0000000000141,109.99999999998789,-75.00000000000284,-48.99999999998794,304.9999999999926,145.00000000001023,210.99999999999852,-101.00000000000664,,2047.0000000000498
2021.03.22,99.00000000000463,194.0000000000053,65.99999999999939,89.99999999999008,100.99999999999554,81.00000000000307,199.00000000000472,121.00000000000443,136.00000000000279,250.0,-102.00000000000209,177.00000000002092,90.99999999999665,-31.000000000003247,-12.999999999996348,280.00000000000114,134.00000000000034,212.0000000000033,-74.00000000000739,,2011.0000000000232
2021.03.22,73.00000000001194,219.99999999999798,24.999999999997247,66.99999999999484,102.00000000000209,15.000000000000568,228.00000000000597,133.00000000000534,163.00000000000205,188.99999999999295,-203.99999999998198,92.00000000001296,152.99999999998093,-1.0000000000065512,49.99999999999449,259.00000000000034,76.00000000000762,168.00000000000637,-118.00000000000699,,1690.0000000000184
2021.03.22,14.000000000002899,151.00000000001222,-4.000000000004,41.9999999999976,54.99999999998284,-27.999999999991587,214.99999999999852,116.00000000000499,148.99999999999915,122.99999999999045,-196.99999999998053,3.0000000000143245,181.9999999999933,-28.000000000005798,41.000000000002146,197.9999999999933,25.000000000005684,146.0000000000008,-125.00000000000844,,1078.0000000000075
2021.03.22,-5.999999999994898,46.0000000000127,-53.999999999998494,-16.0000000000049,58.000000000002494,-25.99999999999625,160.00000000000458,65.00000000000395,100.00000000000009,54.000000000002046,-219.99999999999798,3.0000000000143245,60.99999999999994,-120.00000000000898,-82.00000000000429,126.99999999999534,-40.99999999999682,55.00000000000682,-100.00000000000009,,64.00000000003959
