date,EURUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,AUDCAD,AUDNZD,empty,sum
2016.02.15,-522.9999999999845,-707.9999999999984,260.0000000000158,-1019.9999999999986,-69.99999999999318,-792.0000000000039,-168.99999999999693,-848.9999999999895,1753.0000000000268,-172.00000000001125,-1051.0000000000018,651.999999999997,-137.9999999999937,,-2826.999999999932
2016.02.15,-534.9999999999966,-778.0000000000058,232.00000000000998,-991.0000000000085,-112.99999999999955,-799.0000000000052,-142.99999999999312,-877.0000000000095,1709.000000000005,-237.00000000000898,-1035.9999999999925,603.9999999999934,-34.99999999998504,,-2998.999999999996
2016.02.15,-529.999999999986,-751.0000000000048,221.00000000000452,-1175.9999999999993,-31.999999999996476,-824.999999999998,-201.99999999999108,-972.0000000000084,1392.0000000000155,-212.0000000000033,-1014.0000000000038,544.0,-82.00000000000429,,-3638.999999999975
2016.02.15,-554.9999999999944,-820.999999999998,177.00000000000495,-1183.0000000000007,-19.99999999999602,-853.9999999999992,-168.99999999999693,-957.9999999999984,1532.0,-264.00000000001,-998.00000000001,569.9999999999927,-53.999999999998494,,-3597.000000000004
2016.02.15,-603.9999999999824,-840.0000000000034,136.00000000000279,-1261.000000000001,21.000000000000796,-868.000000000002,-210.99999999999451,-1003.0000000000143,1719.0000000000261,-225.9999999999991,-1022.9999999999961,702.9999999999981,-95.00000000000064,,-3551.999999999966
2016.02.15,-865.999999999989,-998.9999999999952,280.9999999999979,-1519.0000000000036,18.000000000000682,-1046.0000000000025,-415.99999999999415,-1290.9999999999968,1496.0000000000307,-106.00000000000875,-1551.9999999999977,520.9999999999936,-7.0000000000014495,,-5485.999999999968
2016.02.15,-931.9999999999995,-1085.9999999999986,86.0000000000083,-1278.0000000000014,-10.99999999999568,-977.0000000000057,-295.99999999999625,-1069.9999999999932,1623.0000000000189,-127.00000000000955,-1418.9999999999925,514.9999999999987,-69.9999999999923,,-5041.999999999958
2016.02.15,-903.9999999999937,-1132.000000000005,218.00000000000708,-1378.0000000000125,-51.9999999999925,-1048.0000000000045,-322.00000000000006,-1235.99999999999,1488.0000000000227,-207.9999999999984,-1530.9999999999934,414.00000000000324,-96.99999999999153,,-5787.999999999948
2016.02.15,-880.9999999999984,-1237.9999999999995,99.00000000000463,-1227.0000000000002,-147.00000000000557,-995.0000000000015,-224.9999999999974,-1195.999999999998,1580.0000000000036,-353.9999999999992,-1364.999999999994,432.9999999999945,-86.99999999999264,,-5602.999999999984
2016.02.15,-905.0000000000002,-1305.9999999999973,180.0000000000024,-1148.0000000000157,-274.0000000000009,-1002.9999999999983,-231.99999999999886,-1281.000000000006,1508.0000000000205,-403.0000000000058,-1489.000000000007,332.99999999999443,-65.00000000000395,,-6085.000000000016
2016.02.15,-893.9999999999948,-1305.0000000000068,255.00000000000523,-1180.0000000000032,-254.99999999999545,-1051.0000000000018,-234.00000000000088,-1292.0000000000016,1835.0000000000312,-419.00000000001114,-1558.9999999999993,439.99999999999596,-68.00000000000139,,-5726.9999999999845
2016.02.15,-776.9999999999833,-1296.0000000000064,212.00000000001216,-1073.0000000000127,-358.99999999999466,-955.0000000000058,-176.99999999999383,-1329.0000000000077,1724.0000000000143,-543.0000000000064,-1349.0000000000002,431.99999999999903,-63.99999999999739,,-5553.999999999981
2016.02.15,-775.9999999999989,-1209.9999999999936,223.00000000001762,-1094.0000000000173,-240.99999999999966,-975.0000000000036,-163.99999999999747,-1187.0000000000118,1745.0000000000186,-442.0000000000073,-1347.0000000000093,439.0000000000005,-92.99999999998754,,-5121.999999999988
2016.02.15,-817.9999999999854,-1263.0000000000052,236.99999999999832,-1222.9999999999964,-213.99999999999864,-1022.9999999999961,-224.9999999999974,-1320.999999999998,1680.000000000037,-451.9999999999982,-1434.000000000002,415.99999999999415,-41.99999999998649,,-5681.999999999934
2016.02.15,-824.0000000000025,-1320.0000000000073,161.00000000001114,-1126.0000000000048,-286.9999999999919,-966.9999999999957,-187.9999999999993,-1314.9999999999977,1768.0000000000362,-510.0000000000051,-1353.9999999999886,473.0000000000012,-45.000000000006146,,-5533.999999999951
2016.02.15,-842.9999999999937,-1335.9999999999986,221.00000000000452,-1124.9999999999982,-283.00000000000125,-1012.9999999999973,-186.99999999999272,-1294.9999999999875,1690.0000000000136,-506.0000000000002,-1445.9999999999918,375.0000000000031,9.000000000014552,,-5738.999999999925
2016.02.15,-853.9999999999992,-1301.0000000000018,198.00000000000927,-1177.000000000006,-234.99999999999943,-1017.0000000000013,-205.99999999999508,-1283.9999999999918,1538.0000000000393,-456.00000000000307,-1434.000000000002,339.99999999999585,68.00000000000139,,-5819.999999999954
2016.02.15,-810.999999999984,-1215.999999999994,147.00000000000824,-1072.0000000000064,-203.00000000000296,-958.0000000000033,-159.9999999999935,-1125.0,1608.0000000000093,-407.0000000000107,-1329.0000000000025,383.0,70.0000000000145,,-5072.999999999966
2016.02.15,-792.9999999999993,-1233.9999999999945,157.00000000000713,-970.0000000000042,-283.00000000000125,-914.9999999999991,-139.00000000000023,-1123.9999999999952,1595.0000000000132,-448.0000000000075,-1309.0000000000045,346.9999999999973,83.00000000001084,,-5032.999999999978
2016.02.15,-804.9999999999891,-1201.0000000000077,156.00000000000057,-907.9999999999977,-201.99999999999818,-880.000000000003,-176.99999999999383,-1099.9999999999943,1736.000000000004,-420.0000000000017,-1326.000000000005,356.9999999999962,-53.999999999998494,,-4823.999999999988
2016.02.16,-790.0000000000018,-1233.000000000004,135.00000000001845,-975.9999999999991,-269.999999999996,-878.000000000001,-139.99999999999568,-1108.000000000004,1541.0000000000146,-444.0000000000026,-1272.0000000000064,322.9999999999955,-204.00000000000418,,-5315.999999999987
2016.02.16,-706.999999999991,-1090.0000000000034,165.9999999999995,-955.0000000000169,-186.9999999999976,-866.9999999999956,-108.99999999999244,-967.9999999999893,1505.0000000000007,-393.0000000000007,-1202.9999999999984,353.99999999999875,-191.99999999999218,,-4645.999999999977
2016.02.16,-687.9999999999998,-1108.000000000004,239.00000000001143,-1060.0000000000164,-189.99999999999773,-955.0000000000058,-119.99999999999788,-1068.000000000012,1739.0000000000239,-431.0000000000116,-1261.000000000001,441.0000000000025,-339.0000000000004,,-4801.000000000009
2016.02.16,-579.9999999999806,-990.9999999999997,250.00000000001688,-1053.000000000015,-156.99999999999648,-904.0000000000048,-102.99999999999754,-1026.9999999999868,1572.00000000004,-424.0000000000066,-1122.0000000000007,424.9999999999976,-187.00000000000384,,-4300.999999999937
2016.02.16,-665.9999999999889,-1138.999999999996,607.0000000000019,-961.0000000000118,-257.000000000005,-1131.9999999999998,-71.99999999999429,-1046.999999999997,2092.0000000000273,-490.99999999999966,-1635.0000000000086,302.9999999999977,-331.999999999999,,-4729.999999999972
2016.02.16,-603.9999999999824,-1308.0000000000068,633.0000000000168,-978.0000000000122,-468.0000000000035,-1105.999999999996,-75.9999999999983,-1387.0000000000005,2459.000000000033,-751.000000000019,-1577.9999999999905,532.9999999999945,-303.9999999999932,,-4934.999999999958
2016.02.16,-575.9999999999987,-1260.9999999999957,619.000000000014,-978.9999999999966,-441.99999999999307,-1092.000000000004,-67.9999999999903,-1343.999999999994,2244.0000000000014,-730.000000000004,-1524.9999999999986,448.9999999999994,-103.99999999999298,,-4808.999999999954
2016.02.16,-580.999999999987,-1200.0000000000027,658.0000000000031,-1127.9999999999957,-338.99999999999864,-1146.999999999998,-107.99999999999699,-1343.999999999994,2102.0000000000036,-658.0000000000013,-1577.9999999999905,403.99999999999324,-224.000000000002,,-5142.999999999966
2016.02.16,-635.9999999999922,-1289.0000000000014,619.9999999999983,-1014.0000000000038,-382.000000000005,-1149.0,-63.99999999999739,-1293.0000000000064,2290.0000000000364,-692.9999999999978,-1608.9999999999939,417.99999999999613,-914.9999999999991,,-5715.999999999965
2016.02.16,-693.9999999999947,-1296.999999999997,812.0000000000127,-1019.0000000000143,-364.9999999999949,-1261.9999999999964,-82.99999999999974,-1257.000000000005,2443.0000000000173,-636.0000000000099,-1900.999999999997,334.00000000000097,-987.0000000000045,,-5911.999999999983
2016.02.16,-739.0000000000008,-1433.9999999999975,849.0000000000109,-1053.9999999999993,-481.9999999999993,-1295.999999999997,-126.99999999999933,-1479.0000000000134,2449.0000000000123,-739.0000000000185,-2004.0000000000057,319.0000000000026,-1017.0000000000013,,-6754.0000000000055
2016.02.16,-827.9999999999843,-1506.0000000000002,880.0000000000141,-1066.0000000000114,-484.99999999999943,-1358.0000000000036,-146.99999999999713,-1495.0000000000045,2443.0000000000173,-713.0000000000081,-2164.0000000000105,247.99999999999267,-1276.9999999999948,,-7467.999999999991
2016.02.16,-844.0000000000003,-1450.0000000000027,901.0000000000184,-1202.9999999999984,-343.0000000000035,-1419.0000000000036,-173.9999999999964,-1455.0000000000125,2220.000000000022,-635.0000000000051,-2207.000000000003,144.99999999999514,-1105.0000000000005,,-7568.999999999993
2016.02.16,-817.000000000001,-1418.9999999999968,918.0000000000188,-1123.0000000000073,-358.0000000000041,-1402.0000000000032,-144.99999999999514,-1384.0000000000146,2078.000000000024,-629.0000000000049,-2194.0000000000073,46.00000000000159,-1114.9999999999993,,-7543.999999999989
2016.02.16,-845.9999999999912,-1429.000000000002,785.0000000000134,-1048.0000000000045,-329.9999999999983,-1353.000000000004,-98.99999999999353,-1264.00000000001,2179.00000000002,-608.0000000000041,-2080.9999999999995,105.99999999999498,-1160.9999999999898,,-7148.99999999997
2016.02.16,-798.9999999999942,-1215.999999999994,766.0,-1022.9999999999961,-161.00000000000136,-1309.0000000000045,-89.99999999999008,-1003.0000000000143,2039.9999999999973,-426.00000000000193,-1995.9999999999977,81.9999999999932,-1089.999999999991,,-6224.999999999994
2016.02.16,-771.9999999999949,-1221.0000000000036,720.0000000000095,-1035.0000000000082,-168.99999999999693,-1288.0000000000002,-75.9999999999983,-1013.0000000000052,2118.00000000002,-460.00000000000796,-1909.9999999999895,151.9999999999966,-1082.0000000000052,,-6035.999999999985
2016.02.16,-785.9999999999978,-1236.9999999999948,770.000000000004,-926.0000000000045,-171.99999999999704,-1322.9999999999964,-17.000000000000348,-899.0000000000009,2376.0000000000227,-463.0000000000081,-1981.0000000000105,159.9999999999935,-1106.9999999999914,,-5604.999999999982
2016.02.16,-718.9999999999808,-1105.000000000004,958.9999999999987,-862.0000000000072,-138.9999999999958,-1365.000000000005,4.000000000004,-759.9999999999909,2199.0000000000177,-393.0000000000007,-2100.9999999999973,-26.999999999999247,-1114.9999999999993,,-5423.999999999959
2016.02.16,-817.000000000001,-1137.0000000000005,1090.0000000000132,-1143.0000000000052,-156.99999999999648,-1439.0000000000014,-205.99999999999508,-1111.9999999999948,2458.000000000027,-317.99999999999784,-2380.0000000000045,190.99999999999673,-1414.000000000004,,-6383.999999999964
2016.02.16,-673.9999999999968,-1016.0000000000053,1085.0000000000027,-1296.0000000000082,-117.00000000000443,-1387.000000000005,-245.99999999999068,-1234.0000000000089,2201.000000000031,-343.0000000000035,-2178.9999999999977,241.00000000000233,-1357.9999999999925,,-6322.999999999977
2016.02.16,-626.9999999999998,-1013.0000000000052,1234.0000000000018,-1599.000000000017,-125.0,-1456.9999999999973,-392.9999999999989,-1602.0000000000039,1679.0000000000305,-394.00000000000546,-2292.000000000005,97.9999999999981,-1366.0000000000005,,-7857.000000000002
2016.02.16,-593.9999999999834,-719.9999999999989,641.0000000000027,-1385.9999999999984,159.00000000000603,-1136.999999999999,-297.9999999999983,-948.0000000000075,1973.0000000000025,-105.00000000000398,-1575.9999999999995,546.000000000002,-1329.0000000000025,,-4773.999999999979
2016.02.16,-588.9999999999951,-560.0000000000023,607.0000000000019,-1150.0000000000066,343.0000000000035,-1129.0000000000023,-134.0000000000008,-430.0000000000068,1975.0000000000157,68.9999999999884,-1561.9999999999968,391.9999999999924,-1222.9999999999964,,-3391.000000000005
2016.02.16,-520.9999999999936,-468.9999999999941,656.0000000000122,-1062.0000000000073,317.99999999999784,-1090.000000000002,-93.99999999999409,-346.00000000000364,1921.000000000017,90.99999999999397,-1488.0000000000005,352.9999999999922,-1158.9999999999989,,-2889.999999999981
2016.02.16,-595.9999999999966,-391.00000000000534,568.9999999999973,-1269.000000000009,534.9999999999966,-1129.9999999999977,-166.99999999999494,-275.0000000000057,1771.0000000000114,262.999999999991,-1499.000000000006,368.9999999999971,-1154.999999999995,,-2975.0000000000173
2016.02.16,-629.9999999999973,-512.0000000000005,612.0000000000125,-1033.0000000000173,388.9999999999958,-1136.0000000000036,-79.99999999999119,-212.99999999999386,1974.000000000009,165.99999999999682,-1590.0000000000025,295.99999999999625,-1166.9999999999848,,-2923.99999999998
2016.02.16,-770.9999999999884,-700.0000000000028,635.0000000000077,-924.0000000000136,287.9999999999967,-1202.9999999999984,-53.999999999998494,-229.00000000001342,2403.000000000022,116.99999999999022,-1811.9999999999914,334.00000000000097,-1347.9999999999936,,-3263.9999999999827
2016.02.16,-710.999999999995,-599.0000000000038,775.0000000000146,-1044.0000000000005,405.00000000000114,-1290.0000000000023,-62.99999999999084,-199.00000000001228,2438.000000000029,162.9999999999967,-1885.0000000000034,320.9999999999935,-1227.9999999999848,,-2916.9999999999573
2016.02.16,-683.9999999999957,-477.99999999999443,677.0000000000165,-799.0000000000164,475.9999999999991,-1202.000000000003,47.00000000000814,182.99999999999272,2641.000000000027,263.9999999999958,-1736.000000000004,369.99999999999255,-1190.0000000000023,,-1430.9999999999843
2016.02.16,-709.9999999999884,-463.99999999999864,246.00000000001288,-95.00000000000064,421.0000000000065,-900.9999999999962,333.0000000000055,855.9999999999945,3127.000000000013,305.9999999999974,-1297.999999999999,465.9999999999998,-1275.9999999999882,,1011.0000000000582
2016.02.16,-607.0000000000019,-515.0000000000006,300.00000000001137,-41.000000000002146,349.9999999999943,-951.0000000000018,457.0000000000074,877.9999999999859,3055.00000000003,135.99999999999568,-1207.0000000000025,386.9999999999929,-1316.9999999999905,,925.0000000000182
2016.02.16,-506.9999999999908,-462.0000000000033,152.0000000000188,319.0000000000026,234.99999999999943,-768.9999999999975,607.0000000000019,1128.9999999999907,3241.000000000005,85.99999999999852,-902.0000000000028,480.99999999999807,-1100.9999999999964,,2509.0000000000246
2016.02.16,-883.9999999999959,-602.9999999999944,-430.9999999999814,224.99999999998633,466.0000000000082,-697.9999999999986,537.0000000000097,1340.0000000000034,3075.0000000000277,349.9999999999943,-777.0000000000055,561.0000000000003,-1241.0000000000032,,1920.000000000051
2016.02.16,-973.0000000000016,-492.999999999995,-387.99999999998835,37.99999999998249,653.0000000000058,-772.000000000006,433.0000000000056,1397.9999999999961,2378.0000000000355,582.9999999999984,-953.0000000000039,253.99999999999866,-994.000000000006,,1164.0000000000218
2016.02.16,-910.9999999999951,-454.00000000000773,-451.99999999998573,39.999999999995595,670.0000000000017,-724.0000000000024,460.00000000000483,1418.0000000000064,1981.0000000000105,551.0000000000019,-791.0000000000084,129.00000000000134,-895.0000000000014,,1022.000000000022
2016.02.16,-883.9999999999959,-394.999999999996,-273.9999999999965,261.9999999999845,625.0,-753.0000000000036,535.0000000000077,1615.9999999999854,2246.0000000000146,587.9999999999939,-956.0000000000013,56.0000000000005,-957.9999999999922,,1708.0000000000014
2016.02.16,-949.9999999999842,-552.9999999999973,-113.99999999999189,214.99999999998744,561.000000000007,-894.0000000000059,525.0000000000088,1471.0000000000036,2608.0000000000327,486.99999999999477,-1225.0000000000093,68.99999999999685,-906.9999999999911,,1293.000000000052
2016.02.16,-929.9999999999864,-551.0000000000019,-107.99999999999699,200.99999999998454,521.0000000000008,-875.0000000000035,506.0000000000064,1405.0000000000011,2513.000000000032,465.999999999994,-1202.9999999999984,68.00000000000139,-878.000000000001,,1135.0000000000318
2016.02.16,-969.999999999982,-534.000000000006,-61.99999999998429,68.99999999998573,588.0000000000081,-922.999999999996,439.0000000000005,1332.9999999999984,2405.999999999997,530.0000000000011,-1309.0000000000045,36.999999999998145,-825.9999999999934,,778.000000000022
2016.02.16,-1068.9999999999866,-608.9999999999947,-169.99999999998127,92.99999999998754,614.0000000000043,-931.9999999999995,450.00000000000597,1401.9999999999868,2529.0000000000036,559.9999999999881,-1327.999999999996,69.9999999999923,-896.9999999999923,,713.0000000000182
2016.02.16,-937.9999999999944,-560.0000000000023,-373.99999999998545,235.99999999999176,548.0000000000018,-756.0000000000011,541.0000000000026,1475.999999999999,2319.0000000000045,463.99999999999864,-917.9999999999966,107.99999999999699,-817.000000000001,,1329.0000000000146
2016.02.16,-929.000000000002,-543.9999999999969,-308.9999999999815,220.99999999998232,545.0000000000017,-778.9999999999964,526.9999999999997,1453.000000000003,2473.9999999999986,467.9999999999893,-977.99999999999,163.99999999999747,-882.9999999999893,,1430.0000000000152
2016.02.16,-908.999999999982,-509.00000000000034,-313.99999999999204,295.99999999998516,582.0000000000078,-775.9999999999989,580.0000000000027,1591.0000000000082,2621.0000000000286,491.9999999999902,-943.9999999999893,183.99999999999528,-841.9999999999872,,2052.000000000069
2016.02.16,-941.9999999999984,-549.9999999999972,-346.0000000000019,194.99999999998963,596.0000000000036,-795.0000000000013,542.0000000000091,1496.0000000000093,2644.000000000002,479.99999999998977,-954.0000000000103,239.99999999999577,-824.0000000000025,,1781.9999999999875
2016.02.16,-919.9999999999875,-597.999999999999,-356.00000000000074,180.99999999998673,513.0000000000052,-765.0000000000045,524.0000000000023,1365.000000000009,2619.000000000016,396.99999999999136,-909.9999999999886,271.9999999999945,-828.9999999999909,,1493.000000000034
2016.02.16,-947.9999999999933,-691.0000000000025,-394.9999999999898,146.99999999998602,439.00000000000716,-763.0000000000026,498.00000000000955,1221.0000000000036,2560.000000000029,333.999999999989,-907.9999999999977,288.9999999999948,-822.9999999999959,,960.0000000000375
2016.02.16,-912.999999999986,-674.9999999999972,-156.99999999998494,105.99999999998388,668.9999999999969,-861.0000000000007,454.00000000000995,1123.9999999999952,2703.000000000033,292.0000000000016,-1124.9999999999982,236.00000000000287,-787.9999999999887,,1065.0000000000678
2016.02.17,-889.9999999999908,-688.0000000000024,-249.99999999999466,98.99999999998244,456.00000000000307,-783.9999999999958,475.0000000000032,1137.0000000000005,2607.000000000026,272.99999999999613,-990.000000000002,253.0000000000032,-783.9999999999848,,914.0000000000437
2016.02.17,-974.9999999999925,-861.9999999999948,-191.99999999999218,75.99999999998718,299.0000000000066,-844.9999999999958,436.00000000000307,865.9999999999854,2787.0000000000064,176.00000000000193,-1168.9999999999977,302.0000000000023,-834.0000000000014,,65.00000000001864
2016.02.17,-915.9999999999835,-778.0000000000058,-175.99999999999838,37.99999999998249,344.0000000000083,-856.9999999999967,452.00000000000796,945.999999999998,2732.000000000001,197.9999999999933,-1106.000000000007,297.00000000000284,-916.0000000000057,,257.9999999999966
2016.02.17,-908.999999999982,-775.0000000000057,-122.99999999998423,98.99999999998244,328.00000000000296,-880.000000000003,482.00000000000466,1002.0000000000095,2876.000000000012,194.99999999999318,-1157.000000000008,292.9999999999988,-872.0000000000061,,559.0000000000143
2016.02.17,-1046.999999999998,-884.0000000000003,-218.99999999999142,93.99999999999409,284.000000000006,-873.0000000000016,430.00000000000813,936.000000000007,2741.0000000000155,226.99999999998965,-1238.0000000000057,246.99999999999721,-883.9999999999959,,-185.99999999997476
2016.02.17,-1036.999999999999,-945.0000000000074,-235.99999999999176,85.00000000000173,245.9999999999951,-872.0000000000061,440.00000000000705,862.9999999999995,2732.000000000001,152.00000000000102,-1210.0,248.99999999999923,-855.9999999999901,,-388.99999999998954
2016.02.17,-901.9999999999806,-614.0000000000043,-225.99999999999287,176.99999999998272,445.99999999999795,-797.0000000000033,499.000000000005,1253.9999999999907,2377.000000000029,365.99999999999966,-1028.9999999999911,114.99999999999844,-885.0000000000025,,781.0000000000289
2016.02.17,-1008.9999999999932,-691.0000000000025,-161.99999999999548,58.000000000002494,486.0000000000042,-905.9999999999957,439.0000000000005,1180.0000000000068,2670.000000000039,402.000000000001,-1249.9999999999955,193.99999999999417,-1034.999999999986,,376.00000000008004
2016.02.17,-915.9999999999835,-688.0000000000024,-51.99999999998539,132.99999999998312,405.00000000000114,-912.9999999999972,490.00000000000153,1150.0000000000057,2709.000000000028,298.0000000000018,-1245.9999999999916,151.00000000000114,-997.9999999999878,,523.0000000000749
