date,GBPUSD,USDJPY,GBPCHF,EURCHF,NZDCHF,GBPCAD,EURNZD,NZDCAD,AUDNZD,empty,sum
2015.04.20,-30.0000000000189,-24.00000000000091,4.000000000004,-19.00000000001345,209.00000000000364,101.00000000001774,-240.00000000001796,-87.99999999999919,182.0000000000155,,94.99999999999044
2015.04.20,-42.0000000000087,4.9999999999954525,-11.00000000000545,78.00000000000028,148.0000000000037,240.00000000001796,-213.00000000001873,-106.99999999999044,104.00000000001519,,202.00000000000927
2015.04.20,34.99999999998504,30.9999999999917,134.99999999999625,42.999999999993044,239.99999999999577,162.00000000001768,-321.0000000000157,-64.99999999999284,70.99999999999883,,330.9999999999699
2015.04.20,102.99999999998644,-10.000000000005116,141.99999999999767,24.000000000001798,178.99999999999582,188.00000000001037,-169.00000000001913,13.00000000000745,164.00000000000858,,633.9999999999839
2015.04.20,-51.000000000001044,51.9999999999925,113.99999999999189,45.99999999999049,282.99999999999994,152.0000000000188,-387.000000000004,-119.99999999999788,73.99999999999629,,162.99999999998704
2015.04.20,-38.0000000000047,96.00000000000364,95.00000000000064,24.999999999986144,263.99999999999756,47.00000000001925,-309.0000000000037,-54.999999999993946,39.00000000001125,,164.00000000001617
2015.04.20,-128.000000000017,78.00000000000296,170.99999999998784,-4.000000000004,358.9999999999982,-5.999999999994898,-464.00000000001995,-101.99999999999099,83.9999999999952,,-12.00000000004269
2015.04.20,-101.00000000001774,-24.00000000000091,187.00000000000384,2.999999999997449,317.9999999999961,-39.999999999995595,-392.9999999999989,-21.999999999999797,96.00000000000719,,23.999999999991644
2015.04.20,-200.00000000000017,12.999999999991019,208.00000000000819,1.0000000000065512,375.9999999999986,-18.999999999991246,-487.99999999999955,-87.99999999999919,32.999999999994145,,-163.9999999999917
2015.04.20,-42.0000000000087,-22.00000000000557,289.0000000000059,14.000000000002899,397.0000000000029,27.00000000002145,-563.0000000000024,-85.99999999999719,-11.00000000000545,,3.000000000013962
2015.04.20,-124.00000000001299,58.9999999999975,322.00000000000006,-5.999999999994898,376.99999999999403,28.000000000005798,-489.0000000000061,-35.999999999991594,-11.00000000000545,,119.9999999999863
2015.04.20,-72.0000000000054,58.9999999999975,316.99999999998954,-12.000000000012001,464.9999999999932,-67.9999999999792,-651.0000000000016,-106.99999999999044,-69.9999999999923,,-139.00000000000068
2015.04.20,-86.0000000000083,72.00000000000273,303.9999999999932,-22.0000000000109,486.999999999993,-143.99999999998857,-668.0000000000019,-106.99999999999044,-83.9999999999952,,-248.00000000000645
2015.04.20,21.999999999988695,33.00000000000125,339.0000000000004,1.999999999990898,458.00000000000284,-147.99999999999258,-660.0000000000161,-24.999999999997247,-34.000000000000696,,-13.000000000022613
2015.04.20,-49.00000000001015,128.0000000000001,309.0000000000037,22.999999999995246,447.99999999999284,-157.99999999999147,-661.0000000000005,-67.9999999999903,-45.99999999999049,,-73.99999999999102
2015.04.20,63.99999999999739,128.0000000000001,340.9999999999913,78.00000000000028,441.0000000000025,-143.99999999998857,-733.0000000000059,-49.99999999999449,-21.00000000000435,,103.99999999999821
2015.04.20,55.99999999998939,299.99999999999716,333.9999999999899,79.00000000000685,547.999999999993,-291.9999999999812,-929.000000000002,-103.99999999999298,-7.0000000000014495,,-15.000000000001478
2015.04.20,29.999999999996696,301.9999999999925,306.9999999999906,87.99999999999919,536.9999999999986,-269.9999999999925,-923.0000000000072,-123.99999999999079,-21.00000000000435,,-74.00000000001708
2015.04.20,78.99999999998464,283.9999999999918,175.99999999999838,56.99999999999594,519.9999999999983,-339.0000000000004,-818.0000000000076,-137.9999999999937,29.00000000001235,,-150.00000000002035
2015.04.20,100.99999999999554,373.9999999999952,-204.00000000000418,285.00000000000193,307.99999999999716,-360.9999999999891,-725.0000000000201,-111.99999999998988,11.00000000000545,,-323.00000000000796
2015.04.20,183.99999999998417,274.0000000000009,-252.99999999999213,380.9999999999869,265.99999999999955,-504.9999999999999,-799.0000000000164,-17.999999999995797,89.00000000000574,,-381.0000000000269
2015.04.20,16.999999999978144,224.00000000000375,-120.00000000000898,401.99999999999125,268.0000000000016,-318.9999999999804,-827.0,-25.999999999992696,106.00000000000608,,-275.0000000000012
2015.04.20,-91.00000000001884,212.99999999999386,202.9999999999976,258.0000000000027,383.0,-270.99999999999903,-836.9999999999989,17.000000000000348,7.0000000000014495,,-118.00000000002095
2015.04.20,116.99999999998934,131.00000000000023,371.99999999999454,235.99999999999176,502.9999999999979,-463.9999999999977,-1035.0000000000082,72.0000000000054,-59.99999999999339,,-128.00000000002007
2015.04.20,447.99999999998175,25.99999999999625,451.0000000000014,120.99999999999334,551.0000000000015,-576.9999999999831,-973.0000000000016,123.00000000000644,-58.000000000002494,,111.99999999999335
2015.04.20,320.9999999999935,66.0000000000025,551.9999999999969,-8.000000000008,619.9999999999983,-522.0000000000002,-907.0000000000133,74.00000000000739,-63.99999999999739,,131.99999999997965
2015.04.20,207.99999999998596,6.999999999990791,611.000000000006,-65.00000000000395,619.9999999999983,-273.9999999999965,-850.0000000000174,-12.999999999996348,-11.00000000000545,,232.99999999996123
2015.04.20,436.9999999999985,-134.00000000000034,855.9999999999901,-62.000000000006494,736.9999999999987,-242.99999999999324,-1073.0000000000127,-14.999999999998348,-70.99999999999883,,431.9999999999774
2015.04.20,292.9999999999877,-135.99999999999568,780.9999999999873,-53.999999999998494,653.0000000000035,15.00000000000945,-931.0000000000151,-91.99999999999208,-109.99999999998789,,418.9999999999988
2015.04.20,386.9999999999818,-108.00000000000409,723.0000000000069,-11.00000000000545,607.0000000000019,2.0000000000131024,-904.0000000000159,-66.99999999999484,-112.99999999998533,,515.9999999999982
2015.04.20,621.9999999999892,-103.9999999999992,343.99999999998875,99.99999999998899,519.9999999999983,-211.99999999998997,-948.0000000000155,-95.99999999999609,-209.9999999999991,,15.999999999965269
