date,USDJPY,EURCHF,GBPCAD,EURJPY,AUDJPY,AUDNZD,empty,sum
2016.05.23,-725.9999999999991,-225.99999999999287,-317.9999999999961,-841.9999999999987,-664.999999999992,60.99999999999994,,-2715.999999999979
2016.05.23,-728.9999999999992,-221.00000000000452,-279.00000000000705,-855.000000000004,-660.9999999999872,102.00000000000209,,-2643.0
2016.05.23,-702.9999999999887,-136.00000000000279,-99.00000000000463,-855.9999999999945,-646.9999999999914,62.000000000006494,,-2378.999999999976
2016.05.23,-750.0,-109.00000000000354,-243.99999999999977,-840.999999999994,-613.9999999999901,69.9999999999923,,-2487.999999999995
2016.05.23,-971.9999999999942,-173.00000000000094,-239.99999999999577,-888.0000000000052,-692.9999999999978,137.00000000000932,,-2828.9999999999845
2016.05.23,-996.9999999999999,-197.00000000000273,-170.00000000000347,-891.0000000000053,-680.9999999999974,164.99999999999292,,-2771.000000000016
2016.05.23,-974.9999999999943,-153.00000000000313,-208.99999999999253,-853.9999999999992,-671.999999999997,148.99999999999915,,-2713.9999999999873
2016.05.23,-939.9999999999977,-163.00000000000205,-320.00000000000915,-864.9999999999949,-662.9999999999967,156.00000000000057,,-2795.0
2016.05.23,-941.9999999999931,-140.99999999999113,-326.0000000000041,-894.999999999996,-656.9999999999965,188.9999999999947,,-2771.999999999986
2016.05.23,-925.9999999999877,-116.00000000000499,-400.00000000000034,-864.9999999999949,-616.9999999999902,217.0000000000005,,-2706.9999999999777
2016.05.23,-867.999999999995,-126.0000000000039,-353.99999999998766,-843.0000000000035,-584.9999999999937,231.0000000000034,,-2544.99999999998
2016.05.23,-888.9999999999958,-136.00000000000279,-350.9999999999902,-823.9999999999981,-601.9999999999897,243.99999999999977,,-2557.9999999999764
2016.05.24,-899.9999999999915,-134.99999999999625,-441.0000000000025,-835.9999999999985,-598.9999999999895,217.0000000000005,,-2693.9999999999777
2016.05.24,-899.9999999999915,-160.99999999998892,-442.00000000000904,-850.9999999999991,-610.99999999999,214.00000000000307,,-2750.9999999999754
2016.05.24,-905.9999999999917,-154.99999999999403,-373.00000000000114,-858.0000000000041,-596.9999999999942,255.99999999998957,,-2632.9999999999955
2016.05.24,-890.9999999999911,-119.00000000000244,-316.0000000000052,-826.9999999999982,-581.9999999999936,354.9999999999942,,-2379.999999999997
2016.05.24,-855.9999999999945,-99.00000000000463,-374.0000000000077,-837.0000000000033,-585.9999999999985,334.9999999999964,,-2417.0000000000123
2016.05.24,-781.9999999999965,-106.99999999999044,-387.99999999998835,-772.9999999999961,-551.9999999999925,354.9999999999942,,-2246.9999999999695
2016.05.24,-890.9999999999911,-121.99999999999989,-383.0,-856.9999999999993,-696.9999999999885,404.0000000000044,,-2545.999999999974
2016.05.24,-871.9999999999999,-136.99999999998712,-476.0000000000098,-882.000000000005,-685.9999999999928,432.9999999999945,,-2620.0
2016.05.24,-882.9999999999956,-151.9999999999966,-461.0000000000003,-890.0000000000006,-671.999999999997,442.9999999999934,,-2614.9999999999964
2016.05.24,-734.9999999999994,-156.99999999998494,-554.9999999999944,-777.000000000001,-571.9999999999885,527.9999999999951,,-2267.999999999973
2016.05.24,-737.9999999999995,-161.99999999999548,-687.9999999999998,-813.0000000000024,-626.9999999999953,706.0000000000066,,-2321.9999999999864
2016.05.24,-740.9999999999997,-170.99999999998784,-672.9999999999902,-742.0000000000044,-566.9999999999931,741.9999999999982,,-2151.9999999999773
2016.05.24,-736.9999999999948,-194.99999999998963,-706.0000000000066,-802.9999999999973,-759.9999999999909,598.999999999994,,-2601.999999999985
2016.05.24,-735.99999999999,-231.0000000000034,-740.0000000000073,-795.0000000000017,-890.0000000000006,408.00000000000836,,-2983.9999999999945
2016.05.24,-802.9999999999973,-204.99999999998852,-642.0000000000092,-840.999999999994,-856.9999999999993,539.0000000000006,,-2808.9999999999877
2016.05.24,-864.9999999999949,-231.0000000000034,-713.0000000000081,-855.000000000004,-884.9999999999909,519.0000000000028,,-3029.9999999999986
2016.05.24,-841.9999999999987,-211.00000000000563,-656.9999999999965,-850.9999999999991,-873.9999999999952,544.9999999999955,,-2890.0
2016.05.24,-878.0000000000001,-204.99999999998852,-730.0000000000084,-893.0000000000007,-993.9999999999998,480.99999999999807,,-3218.999999999999
2016.05.24,-936.9999999999976,-243.99999999999977,-790.0000000000018,-911.0000000000014,-975.9999999999991,421.99999999998903,,-3436.0000000000105
2016.05.24,-875.0,-204.00000000000418,-991.9999999999928,-894.0000000000055,-1169.9999999999875,217.0000000000005,,-3917.9999999999895
2016.05.24,-777.000000000001,-140.99999999999113,-980.0000000000031,-905.0000000000011,-1137.999999999991,185.99999999999727,,-3754.99999999999
2016.05.24,-699.9999999999886,-103.99999999999298,-1688.0000000000007,-906.0000000000059,-1095.9999999999895,93.00000000000975,,-4400.999999999968
2016.05.24,-582.9999999999984,-73.99999999999629,-1726.0000000000052,-1012.0000000000005,-1095.9999999999895,79.00000000000685,,-4411.999999999983
2016.05.24,-604.9999999999898,-38.99999999998904,-1689.0000000000073,-1018.0000000000007,-1120.999999999995,-59.000000000009045,,-4530.999999999991
2016.05.24,-584.9999999999937,-51.000000000001044,-2159.0,-938.999999999993,-1054.9999999999927,-126.0000000000039,,-4914.999999999984
2016.05.24,-492.999999999995,-25.999999999992696,-1951.9999999999982,-789.0000000000015,-1018.0000000000007,-123.99999999999079,,-4401.999999999979
2016.05.24,-550.9999999999877,-58.000000000002494,-1991.9999999999939,-894.999999999996,-1041.9999999999873,-76.0000000000094,,-4613.999999999976
2016.05.24,-547.9999999999876,-31.999999999987594,-2337.9999999999955,-885.9999999999957,-1034.9999999999966,-123.99999999999079,,-4962.999999999954
2016.05.24,-509.9999999999909,-8.999999999992347,-2323.9999999999927,-828.9999999999935,-1113.99999999999,-160.00000000000458,,-4945.9999999999645
2016.05.24,-456.99999999999363,0.0,-2305.0000000000014,-844.9999999999989,-1125.9999999999905,-191.99999999999218,,-4924.999999999975
2016.05.24,-430.9999999999974,53.00000000001415,-2110.9999999999964,-911.0000000000014,-1052.9999999999973,-161.00000000001114,,-4613.999999999989
2016.05.24,-430.9999999999974,102.00000000000209,-1966.0000000000011,-926.0000000000019,-938.999999999993,-164.00000000000858,,-4323.999999999999
2016.05.24,-381.9999999999908,154.99999999999403,-2177.000000000007,-915.0000000000063,-890.0000000000006,-89.99999999999008,,-4299.000000000001
2016.05.24,-325.9999999999934,127.99999999999478,-2027.000000000001,-897.9999999999961,-868.9999999999998,-65.00000000000395,,-4056.9999999999995
2016.05.24,-256.0000000000002,123.00000000000644,-2010.0000000000007,-840.0000000000034,-816.9999999999931,-38.0000000000047,,-3837.999999999996
2016.05.24,-241.99999999999022,107.00000000001265,-1849.9999999999961,-789.0000000000015,-628.0000000000001,43.999999999999595,,-3357.9999999999754
2016.05.24,-243.99999999999977,112.000000000001,-1641.0000000000036,-763.0000000000052,-561.9999999999976,19.999999999997797,,-3078.0000000000077
2016.05.24,-171.99999999999704,158.99999999999804,-1973.0000000000025,-811.9999999999976,-539.999999999992,55.000000000005045,,-3282.999999999986
2016.05.24,-131.9999999999908,192.00000000001438,-2048.9999999999895,-831.9999999999936,-541.9999999999874,32.999999999994145,,-3329.9999999999527
2016.05.24,-138.9999999999958,209.9999999999991,-2041.9999999999882,-793.0000000000064,-534.9999999999966,38.0000000000047,,-3260.9999999999836
2016.05.24,-131.9999999999908,191.00000000000784,-2207.9999999999877,-757.9999999999956,-557.9999999999927,25.00000000000835,,-3439.999999999951
2016.05.24,-99.99999999999432,187.00000000000384,-2370.0000000000055,-760.9999999999957,-601.9999999999897,-8.999999999992347,,-3654.9999999999736
2016.05.24,-118.99999999999977,224.000000000002,-2461.0000000000023,-771.0000000000008,-601.9999999999897,-18.0000000000069,,-3746.9999999999973
2016.05.24,-155.9999999999917,202.9999999999976,-2439.9999999999977,-814.9999999999977,-557.9999999999927,42.0000000000087,,-3723.9999999999736
2016.05.24,-146.0000000000008,238.0000000000049,-2299.999999999991,-873.9999999999952,-557.9999999999927,22.999999999995246,,-3616.999999999979
2016.05.24,-131.9999999999908,202.9999999999976,-2340.0000000000086,-846.0000000000036,-552.9999999999973,51.000000000001044,,-3617.000000000002
2016.05.24,-155.00000000000114,205.00000000001074,-2290.9999999999986,-847.999999999999,-524.9999999999915,72.0000000000054,,-3541.999999999974
2016.05.24,-150.99999999999625,217.0000000000005,-2221.0000000000064,-862.9999999999995,-509.9999999999909,69.9999999999923,,-3458.0000000000005
2016.05.25,-173.99999999999238,209.9999999999991,-2095.0000000000023,-909.000000000006,-535.9999999999872,-116.00000000000499,,-3619.9999999999936
2016.05.25,-140.00000000000057,198.00000000000927,-2058.000000000004,-868.9999999999998,-486.99999999999477,106.00000000000608,,-3249.999999999984
2016.05.25,-138.9999999999958,214.00000000000307,-2062.000000000008,-856.9999999999993,-474.9999999999943,66.99999999999484,,-3251.9999999999995
2016.05.25,-125.0,209.00000000001472,-1997.0000000000043,-834.9999999999937,-454.9999999999983,-153.00000000000313,,-3355.9999999999845
2016.05.25,-91.99999999999875,224.000000000002,-1902.999999999988,-808.9999999999975,-353.9999999999992,-164.99999999999292,,-3098.999999999974
2016.05.25,-56.99999999998795,246.99999999999721,-1866.9999999999964,-753.0000000000001,-303.99999999998784,1.999999999990898,,-2731.999999999984
2016.05.25,-50.99999999998772,260.0000000000158,-1885.0000000000034,-763.9999999999958,-350.9999999999991,-60.99999999999994,,-2851.9999999999704
2016.05.25,-52.99999999999727,263.00000000001324,-1777.0000000000064,-771.0000000000008,-354.99999999998977,-21.00000000000435,,-2713.9999999999854
2016.05.25,-49.99999999999716,245.0000000000063,-1741.999999999999,-766.0000000000053,-455.99999999998886,15.999999999993797,,-2752.999999999991
2016.05.25,-43.99999999999693,236.99999999999832,-1729.0000000000027,-704.9999999999983,-481.9999999999993,-52.99999999999194,,-2775.999999999991
2016.05.25,25.000000000005684,232.99999999999432,-1692.9999999999889,-634.0000000000003,-443.9999999999884,-141.99999999999767,,-2654.999999999975
2016.05.25,6.000000000000227,225.00000000000853,-1651.0000000000025,-625.0,-356.9999999999993,-167.00000000000603,,-2568.9999999999986
2016.05.25,-125.0,222.00000000001108,-1638.9999999999905,-694.0000000000026,-274.9999999999915,-38.0000000000047,,-2548.9999999999777
2016.05.25,-242.999999999995,236.00000000001398,-1394.0000000000064,-798.9999999999924,-300.9999999999877,85.00000000000173,,-2415.9999999999654
2016.05.25,-229.99999999998977,265.0000000000041,-1451.0000000000023,-807.9999999999927,-316.99999999999307,83.9999999999952,,-2456.999999999979
2016.05.25,-161.99999999999193,252.0000000000078,-1556.0000000000018,-751.9999999999953,-291.9999999999874,119.00000000000244,,-2390.9999999999663
2016.05.25,-230.99999999999454,243.99999999999977,-1540.9999999999923,-807.0000000000022,-300.9999999999877,113.00000000000753,,-2522.999999999969
2016.05.25,-203.99999999999352,276.00000000000955,-1500.9999999999968,-817.9999999999978,-268.0000000000007,175.99999999999838,,-2338.999999999981
2016.05.25,-170.99999999999227,256.99999999999613,-1554.9999999999952,-757.9999999999956,-306.99999999998795,126.99999999998823,,-2406.9999999999864
2016.05.25,-174.99999999999716,229.99999999999687,-1524.9999999999986,-772.0000000000056,-165.99999999999682,187.00000000000384,,-2220.9999999999977
2016.05.25,-234.99999999999943,283.000000000011,-1750.000000000007,-813.999999999993,-400.99999999999625,87.99999999999919,,-2828.9999999999854
2016.05.25,-170.99999999999227,296.0000000000074,-2316.000000000007,-840.0000000000034,-414.99999999999204,79.00000000000685,,-3366.9999999999804
2016.05.25,-100.99999999999909,290.00000000001245,-2326.99999999999,-736.0000000000042,-375.99999999999056,100.99999999999554,,-3148.999999999976
2016.05.25,68.00000000001205,236.99999999999832,-2273.999999999998,-606.9999999999993,-294.9999999999875,36.999999999998145,,-2833.9999999999764
2016.05.25,25.000000000005684,238.0000000000049,-2176.0,-618.9999999999998,-307.9999999999927,-46.999999999997044,,-2886.999999999979
2016.05.25,0.0,292.00000000000335,-1933.0000000000068,-593.0000000000035,-221.9999999999942,-25.00000000000835,,-2481.000000000009
2016.05.25,44.00000000001114,375.0000000000142,-2106.0000000000077,-628.0000000000001,-186.9999999999976,15.00000000000945,,-2486.9999999999704
2016.05.25,84.00000000000318,391.000000000008,-2268.9999999999877,-615.9999999999997,-167.99999999999216,1.0000000000065512,,-2576.9999999999623
2016.05.25,62.00000000001182,334.00000000001205,-2742.0,-588.9999999999986,-140.00000000000057,-35.999999999991594,,-3110.9999999999673
2016.05.25,8.000000000009777,314.99999999999864,-2729.0000000000036,-603.9999999999992,-146.0000000000008,-15.999999999993797,,-3171.999999999989
2016.05.25,32.00000000001069,350.00000000000585,-2627.0000000000014,-590.999999999994,-173.99999999999238,11.999999999989797,,-2997.9999999999814
2016.05.25,57.00000000000216,347.0000000000084,-2899.9999999999914,-569.0000000000026,-117.999999999995,-42.0000000000087,,-3224.9999999999873
2016.05.25,199.00000000001228,357.00000000000733,-3011.9999999999923,-430.9999999999974,-119.99999999999034,-2.999999999997449,,-3009.9999999999577
2016.05.25,165.00000000000625,357.00000000000733,-3008.999999999995,-418.00000000000637,-153.99999999999636,-38.0000000000047,,-3096.9999999999886
2016.05.25,174.0000000000066,412.00000000001234,-3000.0000000000027,-557.9999999999927,-164.99999999999204,-66.99999999999484,,-3203.999999999963
2016.05.25,115.0000000000091,361.0000000000113,-2784.999999999993,-501.0000000000048,-269.999999999996,-129.00000000000134,,-3208.9999999999745
2016.05.25,-43.99999999999693,326.0000000000041,-2656.999999999998,-498.00000000000466,-399.9999999999915,-163.00000000000205,,-3435.999999999989
2016.05.25,-34.99999999999659,337.0000000000095,-2351.9999999999986,-501.99999999999534,-362.99999999999955,-139.00000000000023,,-3053.999999999981
2016.05.25,93.00000000000352,314.99999999999864,-2390.000000000003,-435.99999999999284,-309.99999999998806,-103.99999999999298,,-2831.999999999975
2016.05.25,99.00000000000375,289.0000000000059,-2387.99999999999,-406.9999999999965,-288.99999999998727,-113.99999999999189,,-2809.999999999956
2016.05.25,76.00000000000762,276.9999999999939,-2219.9999999999995,-394.00000000000546,-251.99999999999534,-129.00000000000134,,-2642.0000000000005
2016.05.25,83.00000000001262,232.00000000000998,-2256.9999999999977,-373.00000000000466,-209.99999999999375,-110.00000000001009,,-2634.999999999983
2016.05.25,52.00000000000671,286.00000000000847,-2275.999999999989,-421.99999999999704,-220.99999999998943,-154.0000000000097,,-2734.99999999997
2016.05.25,-43.99999999999693,297.0000000000139,-2082.000000000006,-504.99999999999545,-263.9999999999958,-198.99999999999363,,-2796.999999999974
2016.05.25,-27.000000000001023,296.0000000000074,-1953.0000000000048,-500.0,-247.99999999999045,-217.0000000000005,,-2648.999999999989
2016.05.25,8.000000000009777,300.99999999999574,-1842.9999999999945,-518.0000000000007,-203.99999999999352,-139.00000000000023,,-2394.9999999999836
2016.05.25,40.00000000000625,307.00000000001285,-1649.999999999996,-515.0000000000006,-168.99999999999693,-127.00000000001043,,-2113.9999999999845
2016.05.25,71.00000000001216,312.00000000000114,-1632.9999999999955,-475.9999999999991,-188.99999999999295,-45.99999999999049,,-1960.9999999999648
2016.05.26,33.00000000000125,297.9999999999983,-1397.9999999999882,-500.0,-242.999999999995,204.99999999998852,,-1604.999999999995
2016.05.26,53.00000000001148,282.0000000000045,-1468.0000000000027,-475.9999999999991,-274.9999999999915,326.0000000000041,,-1557.9999999999732
2016.05.26,52.00000000000671,289.0000000000059,-1557.0000000000084,-483.99999999999466,-272.99999999999613,357.00000000000733,,-1615.9999999999793
2016.05.26,73.0000000000075,273.0000000000121,-1619.9999999999993,-462.99999999999386,-288.99999999998727,377.9999999999894,,-1647.9999999999714
2016.05.26,49.000000000006594,293.0000000000099,-1556.0000000000018,-510.0000000000051,-308.9999999999975,468.00000000000176,,-1564.9999999999861
2016.05.26,0.0,295.0000000000008,-1577.9999999999905,-528.0000000000058,-365.99999999999966,534.9999999999966,,-1641.9999999999984
2016.05.26,-550.9999999999877,253.99999999999866,-1567.9999999999916,-1075.0000000000027,-621.9999999999999,496.00000000000756,,-3065.999999999976
2016.05.26,-681.999999999988,283.000000000011,-1568.9999999999982,-1054.9999999999927,-798.9999999999924,466.9999999999952,,-3354.9999999999645
2016.05.26,-688.999999999993,307.00000000001285,-1610.0000000000002,-1103.999999999999,-861.9999999999948,293.0000000000099,,-3664.9999999999645
2016.05.26,-598.9999999999895,297.0000000000139,-1534.9999999999975,-1013.9999999999958,-1030.9999999999918,133.00000000000534,,-3748.9999999999554
2016.05.26,-521.9999999999914,287.000000000015,-1273.9999999999973,-865.9999999999997,-685.9999999999928,615.00000000001,,-2445.999999999956
2016.05.26,-486.99999999999477,310.0000000000103,-1015.9999999999947,-844.9999999999989,-504.99999999999545,655.0000000000056,,-1887.9999999999682
2016.05.26,-494.99999999999034,276.9999999999939,-1021.9999999999895,-843.9999999999941,-500.0,710.999999999995,,-1872.999999999985
2016.05.26,-436.9999999999976,297.9999999999983,-1008.9999999999932,-728.9999999999992,-445.99999999999795,720.0000000000095,,-1602.9999999999804
2016.05.26,-450.9999999999934,283.000000000011,-998.9999999999943,-727.9999999999944,-446.9999999999885,787.0000000000043,,-1554.9999999999557
2016.05.26,-449.99999999998863,303.0000000000088,-985.999999999998,-737.9999999999995,-409.9999999999966,763.0000000000026,,-1517.999999999971
2016.05.26,-456.99999999999363,279.00000000000705,-1083.9999999999961,-691.0000000000025,-396.0000000000008,743.0000000000048,,-1605.9999999999811
2016.05.26,-540.9999999999968,280.9999999999979,-1038.0000000000057,-807.0000000000022,-458.999999999989,722.0000000000005,,-1841.9999999999955
2016.05.26,-481.9999999999993,287.000000000015,-1107.999999999998,-796.999999999997,-462.99999999999386,730.0000000000084,,-1832.9999999999643
2016.05.26,-415.9999999999968,266.0000000000107,-1316.9999999999905,-801.9999999999925,-530.9999999999917,750.9999999999906,,-2048.9999999999704
2016.05.26,-248.99999999999523,134.99999999999625,-1391.0000000000089,-641.9999999999959,-462.99999999999386,809.9999999999997,,-1799.9999999999977
2016.05.26,-213.99999999999864,107.00000000001265,-1255.0000000000061,-625.0,-387.00000000000045,689.9999999999907,,-1684.000000000002
2016.05.26,-141.9999999999959,58.000000000002494,-1126.0000000000048,-525.0000000000057,-397.99999999999613,619.9999999999983,,-1513.0000000000018
2016.05.26,-195.99999999999795,43.00000000001525,-1100.9999999999964,-498.9999999999952,-325.9999999999934,543.0000000000045,,-1535.9999999999632
2016.05.26,-192.99999999999784,34.000000000000696,-954.9999999999948,-506.0000000000002,-289.99999999999204,631.9999999999882,,-1277.999999999996
2016.05.26,-164.00000000000148,95.00000000000064,-819.9999999999985,-438.99999999999295,-242.999999999995,598.0000000000097,,-972.9999999999776
2016.05.26,-185.99999999999284,48.000000000003595,-651.0000000000016,-412.00000000000614,-193.9999999999884,577.9999999999897,,-816.9999999999958
2016.05.26,-170.99999999999227,51.000000000001044,-428.00000000000614,-394.00000000000546,-85.99999999999852,605.9999999999955,,-422.0000000000059
2016.05.26,-146.0000000000008,65.00000000000395,-456.9999999999963,-456.99999999999363,-97.99999999999898,594.0000000000057,,-498.9999999999802
2016.05.26,-146.0000000000008,87.00000000001484,-524.9999999999977,-439.9999999999977,-137.99999999999102,578.9999999999961,,-582.9999999999761
2016.05.26,-84.99999999999375,22.0000000000109,-343.99999999998875,-465.999999999994,-101.99999999998965,605.9999999999955,,-368.99999999995975
2016.05.26,-322.9999999999933,32.999999999994145,-398.00000000000944,-453.9999999999935,-146.0000000000008,591.0000000000082,,-696.999999999995
2016.05.26,-418.99999999999693,53.999999999998494,-147.00000000000824,-408.00000000000125,-96.9999999999942,520.9999999999936,,-496.0000000000084
2016.05.26,-486.99999999999477,137.00000000000932,-228.99999999999034,-579.9999999999983,-257.99999999999557,461.0000000000003,,-955.9999999999693
2016.05.26,-562.9999999999882,121.00000000001555,-279.00000000000705,-750.0,-311.9999999999976,441.0000000000025,,-1341.9999999999748
2016.05.26,-577.9999999999887,114.99999999999844,-608.0000000000085,-737.9999999999995,-360.99999999999,439.99999999999596,,-1729.9999999999923
2016.05.26,-463.99999999999864,156.00000000000057,-611.000000000006,-745.0000000000045,-367.999999999995,476.9999999999941,,-1555.0000000000095
2016.05.26,-373.9999999999952,153.00000000000313,-534.9999999999966,-635.9999999999957,-237.99999999999955,462.0000000000068,,-1167.999999999977
2016.05.26,-358.99999999999466,158.99999999999804,-475.0000000000032,-712.0000000000033,-294.9999999999875,487.99999999999955,,-1193.9999999999911
2016.05.26,-348.99999999998954,188.9999999999947,-468.00000000000176,-712.9999999999939,-310.99999999999284,533.99999999999,,-1117.9999999999932
2016.05.26,-440.9999999999883,209.00000000001472,-404.0000000000044,-721.9999999999942,-307.9999999999927,502.00000000000244,,-1163.9999999999625
2016.05.26,-438.99999999999295,192.00000000001438,-391.000000000008,-697.0000000000027,-318.9999999999884,517.9999999999962,,-1135.9999999999814
2016.05.26,-396.0000000000008,192.00000000001438,-324.9999999999975,-668.0000000000064,-314.9999999999977,492.0000000000035,,-1019.9999999999844
2016.05.26,-440.9999999999883,148.99999999999915,-443.99999999999994,-661.0000000000014,-324.99999999998863,455.0000000000054,,-1266.9999999999736
2016.05.26,-403.99999999999636,156.00000000000057,-459.99999999999375,-587.0000000000033,-324.99999999998863,402.9999999999978,,-1216.9999999999836
2016.05.26,-391.9999999999959,139.00000000000023,-374.0000000000077,-596.9999999999942,-291.9999999999874,414.00000000000324,,-1101.9999999999818
2016.05.26,-379.99999999999545,139.00000000000023,-273.9999999999965,-596.9999999999942,-283.9999999999918,385.99999999999744,,-1009.9999999999802
2016.05.26,-359.99999999999943,127.99999999999478,-408.9999999999927,-552.9999999999973,-271.0000000000008,591.0000000000082,,-873.9999999999873
2016.05.27,-368.9999999999998,154.99999999999403,-394.9999999999898,-548.9999999999924,-206.99999999999363,590.0000000000016,,-774.99999999998
2016.05.27,-358.99999999999466,137.00000000000932,-375.9999999999986,-540.9999999999968,-205.99999999998886,553.0000000000035,,-791.999999999966
2016.05.27,-375.99999999999056,127.99999999999478,-353.0000000000033,-554.9999999999926,-262.00000000000045,492.0000000000035,,-925.9999999999887
2016.05.27,-460.9999999999985,148.00000000001478,-350.00000000000585,-634.0000000000003,-284.9999999999966,490.999999999997,,-1090.9999999999895
2016.05.27,-476.99999999998965,139.00000000000023,-347.9999999999928,-661.0000000000014,-278.99999999999636,479.0000000000072,,-1146.9999999999727
2016.05.27,-468.9999999999941,150.00000000000568,-304.9999999999997,-631.0000000000002,-275.99999999999625,442.00000000000904,,-1088.9999999999754
2016.05.27,-551.9999999999925,144.99999999999514,-331.999999999999,-700.0000000000028,-304.9999999999926,462.9999999999912,,-1281.0000000000007
