names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['CHFJPY'],80.0,0.46731746031746063,S
EURUSD,15,"['AUDCAD', 'NZDCHF', 'AUDUSD', 'NZDUSD', 'NZDCAD', 'AUDCHF']",80.0,0.9233333333333335,S
USDJPY,10,['AUDCAD'],80.0,-0.2324920634920635,B
AUDUSD,10,['AUDCAD'],80.0,0.20680952380952372,S
NZDUSD,15,['AUDCAD'],80.0,0.5280180375180378,S
GBPCHF,15,"['NZDCHF', 'AUDCHF', 'AUDJPY', 'NZDCAD', 'NZDUSD']",80.0,-0.02973809523809524,B
EURCHF,30,"['NZDJPY', 'AUDNZD', 'USDJPY']",80.0,-0.3519014874014875,B
AUDCHF,10,"['AUDCAD', 'AUDUSD']",100.0,0.5596904761904763,S
GBPJPY,15,"['AUDJPY', 'AUDCHF']",80.0,0.7403686868686868,S
GBPCAD,10,"['AUDNZD', 'EURCAD', 'EURCHF']",100.0,0.94,S
GBPAUD,50,"['EURGBP', 'AUDCAD', 'GBPCHF']",80.0,0.21820634920634924,S
EURCAD,50,"['NZDCAD', 'NZDUSD', 'EURNZD', 'NZDCHF', 'EURJPY', 'NZDJPY', 'CADJPY']",80.0,0.6559761904761905,S
EURNZD,10,['AUDCHF'],80.0,-0.2893492063492063,B
CADJPY,10,['USDCAD'],80.0,-0.4850000000000002,B
AUDJPY,15,['AUDCAD'],100.0,0.41549000999000996,S
NZDJPY,10,['EURGBP'],80.0,1.0,S
NZDCAD,10,['AUDCAD'],80.0,0.2004444444444444,S
