date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2021.07.05,-236.99999999999832,-87.00000000001484,-42.999999999992156,-118.99999999999133,-18.999999999991246,394.00000000000546,133.00000000000534,-361.0000000000002,-295.99999999999227,-1411.0000000000066,-499.9999999999893,-917.0000000000123,514.9999999999987,-167.99999999999216,-185.00000000000227,-40.00000000000625,-441.99999999999795,,-3782.999999999978
2021.07.05,-236.00000000000287,-79.00000000000685,-15.999999999991132,-111.99999999998988,-26.999999999999247,436.9999999999985,178.99999999999582,-370.00000000000364,-283.9999999999918,-1378.0000000000125,-516.0000000000053,-863.9999999999981,462.9999999999912,-114.99999999999488,-180.99999999999739,-73.0000000000075,-441.99999999999795,,-3614.0000000000136
2021.07.05,-291.0000000000079,-79.00000000000685,-9.000000000000341,-105.99999999999498,-24.999999999997247,450.00000000001705,170.00000000000347,-375.9999999999986,-271.99999999999136,-1404.0000000000052,-570.0000000000039,-902.0000000000028,483.0000000000112,-162.9999999999967,-179.00000000000205,-64.99999999999773,-431.99999999999903,,-3769.999999999973
2021.07.05,-255.00000000000523,-63.000000000013046,-13.999999999995794,-132.99999999999423,-35.999999999991594,405.9999999999952,164.00000000000858,-397.99999999999835,-269.00000000000546,-1358.0000000000148,-489.99999999999045,-879.9999999999919,425.99999999999307,-140.00000000000057,-200.00000000000284,-69.00000000000261,-431.0000000000036,,-3740.000000000013
2021.07.05,-229.00000000000142,-90.99999999999665,-37.9999999999967,-156.99999999999602,-63.99999999999739,392.00000000001455,157.99999999999147,-409.0000000000038,-312.0000000000118,-1242.0000000000098,-431.0000000000036,-767.9999999999909,405.9999999999952,-70.99999999999795,-219.99999999999886,-93.00000000000352,-402.00000000000233,,-3571.0000000000095
2021.07.05,-243.00000000000432,-99.00000000000463,-43.99999999999693,-152.99999999999204,-49.99999999999449,514.0000000000144,194.99999999998963,-429.0000000000016,-311.00000000000705,-1197.0000000000036,-436.9999999999985,-695.0000000000011,456.9999999999963,-21.000000000000796,-207.9999999999984,-70.00000000000739,-348.00000000000387,,-3139.0000000000136
2021.07.05,-239.0000000000003,-103.00000000000864,-48.00000000000182,-166.99999999999494,-70.99999999999883,496.00000000000756,191.00000000000784,-429.99999999999704,-352.00000000000387,-1080.0000000000143,-462.9999999999912,-573.0000000000013,419.9999999999982,60.000000000002274,-221.00000000000364,-85.99999999999852,-283.99999999999534,,-2949.999999999994
2021.07.05,-221.00000000000452,-117.00000000001154,-54.99999999999261,-166.99999999999494,-69.9999999999923,480.99999999999807,205.00000000001074,-429.0000000000016,-326.9999999999982,-1090.0000000000132,-448.9999999999883,-602.999999999998,422.00000000001125,45.000000000001705,-216.00000000000819,-81.00000000000307,-292.00000000000335,,-2963.9999999999877
2021.07.05,-217.0000000000005,-119.00000000000244,-78.00000000000296,-161.00000000000003,-81.9999999999932,446.9999999999974,188.00000000001037,-417.0000000000007,-332.9999999999984,-1076.0000000000102,-489.0000000000061,-571.9999999999948,228.00000000000597,62.00000000001182,-201.00000000000762,-93.00000000000352,-319.99999999999807,,-3232.9999999999936
2021.07.05,-204.00000000000418,-109.00000000000354,-67.99999999999784,-154.99999999999403,-84.99999999999064,453.0000000000145,194.0000000000053,-400.00000000000034,-292.0000000000016,-1076.0000000000102,-470.9999999999992,-612.9999999999969,197.00000000000273,21.000000000000796,-186.9999999999976,-49.000000000006594,-270.99999999999903,,-3114.999999999978
2021.07.05,-213.00000000000762,-110.00000000001009,-66.99999999999307,-141.99999999999767,-69.9999999999923,466.9999999999952,211.00000000000563,-400.00000000000034,-307.9999999999927,-1080.9999999999986,-462.0000000000068,-608.9999999999928,232.99999999999432,30.000000000001137,-185.00000000000227,-88.99999999999864,-285.9999999999974,,-3080.9999999999936
2021.07.05,-212.00000000000108,-117.00000000001154,-63.00000000000239,-168.99999999999693,-237.99999999999378,448.000000000004,215.99999999999397,-414.9999999999987,-298.0000000000018,-1109.0000000000043,-499.000000000005,-636.9999999999986,-191.99999999999218,16.000000000005343,-213.00000000000807,-183.9999999999975,-414.00000000000324,,-4080.0000000000114
2021.07.05,-221.00000000000452,-121.99999999999989,-63.99999999999295,-161.99999999999548,-319.99999999999807,385.00000000001313,184.00000000000637,-409.0000000000038,-361.0000000000184,-1105.0000000000005,-412.9999999999967,-652.9999999999925,-1076.9999999999945,15.000000000000568,-233.99999999999466,-265.00000000000057,-858.9999999999986,,-5680.999999999971
2021.07.05,-236.00000000000287,-99.00000000000463,-3.0000000000001137,-157.99999999999147,-65.99999999999939,392.00000000001455,187.00000000000384,-424.9999999999976,-350.9999999999991,-1099.0000000000055,-390.0000000000015,-628.9999999999907,353.0000000000033,36.000000000001364,-254.0000000000049,-112.99999999999955,-322.00000000000006,,-3176.9999999999745
2021.07.05,-250.00000000000577,-76.0000000000094,4.0000000000048885,-149.99999999999457,-82.99999999999974,397.0000000000029,209.9999999999991,-429.99999999999704,-314.9999999999977,-1175.9999999999993,-387.99999999998835,-687.9999999999998,188.9999999999947,-134.00000000000034,-230.00000000000398,-99.99999999999432,-351.0000000000013,,-3570.9999999999905
2021.07.05,-243.00000000000432,-68.00000000000139,6.000000000000227,-145.9999999999906,-73.99999999999629,368.9999999999971,181.9999999999933,-411.0000000000058,-328.00000000000296,-1185.9999999999982,-388.9999999999949,-639.0000000000118,120.99999999999334,-55.999999999997385,-225.9999999999991,-141.00000000000534,-317.9999999999961,,-3547.00000000002
2021.07.06,-221.00000000000452,-49.00000000001015,-51.00000000000193,-158.99999999999804,-59.99999999999339,239.00000000001143,65.00000000000395,-378.999999999996,-239.00000000000432,-994.000000000006,-283.99999999999534,-564.9999999999933,9.999999999998899,-96.9999999999942,-221.00000000000364,-82.99999999999841,-298.9999999999937,,-3386.999999999978
2021.07.06,-248.00000000000378,-67.00000000001705,-15.000000000000568,-134.99999999999625,-41.9999999999976,380.00000000000256,97.9999999999981,-428.00000000000614,-278.99999999999636,-1029.0000000000132,-330.0000000000081,-594.0000000000057,165.9999999999995,-4.9999999999954525,-201.99999999999818,-79.00000000000773,-280.00000000000244,,-3089.0000000000477
2021.07.06,-221.99999999999997,-119.00000000000244,-45.000000000001705,-293.99999999999426,-455.99999999998977,412.00000000001234,161.99999999999548,-526.9999999999997,-348.0000000000132,-1062.0000000000073,-373.00000000000114,-595.0000000000122,-500.9999999999959,7.000000000005002,-359.99999999999943,-510.9999999999957,-732.9999999999948,,-5564.9999999999945
2021.07.06,-212.00000000000108,-78.00000000000028,-42.999999999992156,-303.9999999999932,-450.9999999999903,512.0000000000014,161.99999999999548,-534.9999999999966,-349.00000000001796,-1129.0000000000023,-157.00000000000713,-584.0000000000067,-517.9999999999962,51.00000000000193,-370.9999999999951,-516.0000000000053,-776.9999999999943,,-5299.000000000001
2021.07.06,-217.0000000000005,-84.0000000000174,-36.000000000001364,-279.99999999999136,-393.9999999999944,541.9999999999981,184.99999999999073,-529.9999999999972,-367.00000000001864,-1171.000000000011,-221.99999999998886,-634.0000000000013,-397.0000000000029,19.000000000005457,-355.000000000004,-457.00000000000784,-717.000000000001,,-5115.000000000044
2021.07.06,-233.00000000000543,-83.00000000001084,-30.9999999999917,-288.9999999999948,-399.99999999998926,546.000000000002,201.00000000000674,-544.0,-367.999999999995,-1163.000000000003,-219.99999999999798,-635.9999999999922,-392.9999999999989,14.000000000010004,-362.99999999999955,-471.00000000000364,-746.0000000000023,,-5178.999999999965
2021.07.06,-236.00000000000287,-89.00000000000574,-132.000000000005,-268.99999999999704,-383.0,530.0000000000082,180.0000000000024,-519.0000000000028,-307.00000000001637,-1259.00000000001,-252.0000000000078,-675.0000000000034,-364.00000000000875,-84.99999999999375,-293.99999999999693,-382.000000000005,-746.0000000000023,,-5282.0000000000455
2021.07.06,-226.99999999999943,-67.00000000001705,-137.00000000000045,-312.9999999999966,-387.99999999999943,540.0000000000072,140.99999999999113,-553.0000000000035,-302.99999999999727,-1275.0000000000039,-246.99999999999721,-666.9999999999953,-391.9999999999924,-71.99999999998852,-329.00000000000773,-403.0000000000058,-764.9999999999934,,-5456.999999999999
2021.07.06,-233.00000000000543,-41.000000000002146,-126.99999999999534,-301.9999999999912,-375.9999999999986,571.0000000000103,153.00000000000313,-558.9999999999984,-313.0000000000166,-1283.9999999999964,-263.99999999999756,-622.0000000000115,-401.00000000000693,-74.99999999998863,-335.9999999999985,-397.00000000000557,-739.0000000000008,,-5345.0
2021.07.06,-231.0000000000034,-96.00000000000719,-159.9999999999966,-342.9999999999933,-508.9999999999928,595.9999999999966,180.0000000000024,-582.0000000000048,-391.9999999999959,-1344.9999999999961,-351.99999999999676,-641.0000000000027,-634.0000000000013,-94.99999999999886,-338.99999999999864,-504.0000000000049,-824.999999999998,,-6271.999999999992
2021.07.06,-196.00000000000728,-121.00000000001555,-155.9999999999917,-407.99999999999727,-568.9999999999973,668.0000000000019,178.99999999999582,-626.9999999999998,-465.0000000000034,-1300.0000000000123,-221.99999999998886,-571.0000000000103,-748.9999999999997,-16.999999999995907,-409.9999999999966,-582.0000000000078,-881.9999999999939,,-6428.00000000002
2021.07.06,-200.00000000000017,-144.0000000000108,-115.99999999999966,-426.9999999999996,-593.9999999999945,636.0000000000143,141.99999999999767,-634.0000000000013,-520.0000000000102,-1322.000000000001,-184.99999999999073,-592.9999999999991,-760.9999999999894,17.000000000010118,-462.0000000000033,-626.0000000000048,-902.9999999999983,,-6691.999999999981
2021.07.06,-104.99999999999955,-172.0000000000166,-120.00000000000455,-477.99999999998954,-650.9999999999905,595.9999999999966,120.99999999999334,-602.0000000000025,-567.0000000000073,-1341.9999999999986,-144.99999999999514,-575.9999999999987,-865.0000000000047,52.00000000000671,-510.9999999999957,-682.0000000000022,-946.0000000000024,,-6993.000000000011
2021.07.06,-90.0000000000012,-180.0000000000024,-108.00000000000409,-516.9999999999897,-675.9999999999989,632.0000000000103,120.00000000000898,-656.9999999999965,-603.0000000000086,-1334.000000000013,-59.99999999999339,-564.9999999999933,-909.0000000000042,77.00000000001239,-563.0000000000024,-713.9999999999986,-966.0000000000002,,-7112.9999999999745
2021.07.06,-114.99999999999844,-172.0000000000166,-112.99999999999955,-503.99999999999335,-646.9999999999976,645.0000000000067,140.99999999999113,-645.0000000000067,-561.000000000007,-1395.000000000013,-96.99999999999153,-617.0000000000009,-872.9999999999905,25.000000000005684,-542.0000000000016,-683.0000000000069,-976.9999999999945,,-7130.0000000000155
2021.07.06,-124.99999999999733,-184.00000000000637,-114.99999999999488,-542.9999999999935,-741.9999999999982,628.0000000000064,144.99999999999514,-680.9999999999983,-566.0000000000025,-1392.9999999999998,-441.0000000000025,-632.9999999999947,-1063.9999999999982,11.00000000000989,-588.9999999999986,-783.0000000000013,-1080.9999999999986,,-8155.999999999973
2021.07.06,-99.00000000000463,-214.00000000000307,-141.9999999999959,-539.999999999996,-710.999999999995,616.0000000000165,144.99999999999514,-668.0000000000019,-563.999999999993,-1388.999999999996,-99.99999999998899,-639.0000000000118,-975.9999999999991,37.00000000000614,-570.0000000000074,-740.9999999999997,-1039.0000000000011,,-7593.999999999975
2021.07.06,-97.9999999999981,-255.00000000000523,-155.9999999999917,-594.99999999999,-688.9999999999952,633.0000000000168,167.00000000000603,-702.9999999999981,-575.000000000017,-1407.0000000000027,-1.999999999990898,-668.0000000000019,-855.9999999999901,9.000000000000341,-625.0,-707.9999999999984,-1005.9999999999958,,-7533.999999999952
2021.07.06,-58.000000000002494,-374.0000000000077,-182.00000000000216,-815.9999999999945,-858.9999999999986,561.0000000000115,147.99999999999258,-839.0000000000009,-646.000000000015,-1327.999999999996,133.00000000000534,-611.000000000006,-1088.0,81.00000000000307,-850.9999999999991,-873.0000000000047,-1063.9999999999982,,-8666.000000000015
2021.07.06,-53.999999999998494,-351.0000000000124,-152.00000000000102,-740.9999999999917,-836.9999999999989,584.0000000000067,191.00000000000784,-826.0000000000045,-717.000000000013,-1253.9999999999995,373.00000000000114,-614.0000000000034,-1075.0000000000036,145.00000000001023,-820.0000000000074,-908.0000000000013,-1078.0000000000011,,-8134.000000000011
2021.07.06,-87.99999999999919,-348.00000000001495,-85.99999999999852,-735.9999999999923,-850.9999999999907,595.0000000000122,212.99999999999653,-822.0000000000005,-706.0000000000173,-1283.9999999999964,364.00000000000875,-649.0000000000107,-1076.9999999999945,149.0000000000009,-819.0000000000026,-926.0000000000019,-1097.0000000000036,,-8168.000000000005
2021.07.06,-151.00000000000114,-296.0000000000074,-197.00000000000273,-686.9999999999932,-747.9999999999931,551.0000000000126,157.00000000000713,-805.0000000000001,-662.0000000000061,-1319.0000000000034,283.99999999999534,-642.0000000000092,-1018.0000000000077,-22.999999999996135,-760.0000000000051,-816.0000000000025,-1044.999999999996,,-8177.000000000009
2021.07.06,-312.00000000000114,-165.00000000001512,-198.99999999999807,-642.9999999999936,-702.9999999999981,558.0000000000141,154.0000000000097,-867.0000000000067,-312.0000000000118,-1288.0000000000002,459.0000000000094,-595.9999999999966,-1124.9999999999982,-146.0000000000008,-629.9999999999955,-677.0000000000067,-1069.9999999999932,,-7561.999999999982
2021.07.06,-350.00000000000585,51.99999999998539,-162.9999999999967,-632.9999999999947,-673.9999999999968,641.0000000000027,153.00000000000313,-955.0000000000058,-257.000000000005,-1323.0000000000075,531.9999999999991,-558.9999999999984,-1256.999999999997,-158.99999999999181,-641.0000000000053,-680.9999999999974,-1114.0000000000039,,-7388.0000000000155
2021.07.06,-431.0000000000036,63.99999999999739,-185.00000000000227,-639.9999999999961,-645.999999999991,662.000000000007,140.99999999999113,-983.999999999996,-187.00000000001182,-1306.000000000007,678.0000000000008,-544.9999999999955,-1278.0000000000014,-217.9999999999893,-653.9999999999964,-638.9999999999958,-1156.0000000000014,,-7323.999999999989
2021.07.06,-458.9999999999983,173.00000000000094,-158.99999999999181,-620.9999999999937,-629.9999999999973,636.0000000000143,146.00000000000168,-987.0000000000045,-90.00000000000341,-1320.00000000001,663.0000000000135,-547.0000000000086,-1334.9999999999973,-234.99999999999943,-646.0000000000008,-637.0000000000005,-1163.000000000003,,-7210.999999999977
2021.07.06,-385.99999999999744,112.99999999998533,-191.99999999999307,-679.9999999999917,-709.9999999999995,588.0000000000107,112.000000000001,-990.000000000002,-99.00000000001796,-1326.000000000005,758.9999999999985,-591.9999999999925,-1407.0000000000027,-245.9999999999951,-701.9999999999982,-698.0000000000075,-1247.9999999999936,,-7704.000000000001
2021.07.06,-326.0000000000041,110.99999999999443,-265.99999999999113,-643.999999999989,-697.9999999999986,527.0000000000108,72.99999999998974,-955.0000000000058,-33.00000000001546,-1347.9999999999936,679.0000000000074,-611.000000000006,-1428.000000000007,-284.9999999999966,-626.9999999999953,-671.999999999997,-1263.000000000003,,-7766.0
2021.07.06,-307.0000000000017,113.99999999999189,-286.9999999999919,-632.9999999999947,-731.9999999999993,585.9999999999976,52.99999999999194,-897.9999999999987,-33.00000000001546,-1368.999999999998,594.0000000000057,-533.0000000000057,-1458.0000000000036,-275.99999999999625,-549.0000000000066,-644.0000000000055,-1230.9999999999932,,-7603.000000000024
2021.07.06,-329.00000000000153,109.99999999998789,-338.99999999999864,-634.9999999999967,-732.9999999999948,625.0000000000089,79.00000000000685,-900.0000000000008,9.999999999990905,-1458.0000000000036,581.0000000000093,-605.9999999999955,-1486.0000000000095,-376.99999999999534,-543.9999999999969,-640.0000000000006,-1281.9999999999943,,-7923.999999999986
2021.07.06,-348.00000000000387,131.99999999999878,-334.99999999999375,-630.9999999999927,-746.9999999999976,680.0000000000139,83.9999999999952,-911.0000000000063,-156.0000000000059,-1710.0000000000116,378.00000000001165,-689.9999999999907,-1520.9999999999945,-415.9999999999968,-507.000000000005,-626.0000000000048,-1342.999999999994,,-8666.999999999978
2021.07.06,-384.00000000000654,109.00000000000354,-349.9999999999943,-629.9999999999973,-734.9999999999968,767.0000000000066,65.00000000000395,-897.0000000000033,-168.00000000000637,-1781.9999999999948,293.0000000000099,-734.0000000000124,-1506.0000000000073,-420.0000000000017,-522.0000000000056,-632.000000000005,-1327.0000000000005,,-8853.000000000007
2021.07.06,-456.00000000000085,198.99999999999363,-236.0000000000042,-498.9999999999939,-629.9999999999973,648.0000000000041,63.99999999999739,-843.0000000000049,-129.99999999999545,-1873.0000000000136,249.00000000001032,-841.0000000000028,-1344.9999999999961,-534.9999999999966,-436.9999999999976,-570.0000000000074,-1349.0000000000002,,-8584.000000000005
2021.07.06,-402.9999999999978,218.99999999999142,-283.00000000000125,-391.9999999999924,-546.9999999999975,526.0000000000042,55.99999999998939,-751.0000000000017,-25.000000000005684,-1937.9999999999952,97.9999999999981,-1103.9999999999939,-1227.0000000000002,-686.9999999999976,-370.00000000000455,-531.0000000000059,-1375.9999999999995,,-8735.00000000001
