date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2021.07.05,-128.00000000000588,-29.999999999996696,19.000000000005457,-56.99999999999594,-50.99999999998994,170.00000000000347,96.99999999999153,-241.99999999999778,-45.99999999999227,-548.9999999999995,-150.99999999999002,-323.0000000000066,144.0000000000108,133.00000000000978,-159.00000000000603,-108.99999999999466,-212.99999999999653,,-1494.9999999999507
2021.07.05,-117.00000000000044,-102.00000000000209,84.00000000000318,-69.9999999999923,-110.99999999999443,200.00000000000017,83.9999999999952,-231.0000000000034,-173.00000000000182,-527.9999999999951,-184.00000000000637,-350.00000000000585,133.00000000000534,193.00000000001205,-165.99999999999682,-180.99999999999739,-129.00000000000134,,-1647.9999999999814
2021.07.05,-123.00000000000644,-70.0000000000145,137.00000000000045,-85.99999999999719,-107.99999999999699,236.00000000001398,100.99999999999554,-273.000000000001,-305.0000000000068,-679.0000000000074,-319.999999999987,-442.00000000000904,279.99999999999136,267.0000000000101,-239.99999999999488,-251.99999999999534,-293.99999999999426,,-2170.9999999999995
2021.07.05,-156.00000000000057,-9.999999999998899,201.00000000000762,-25.999999999992696,-66.99999999999484,268.0000000000016,89.99999999999008,-260.00000000000466,-373.9999999999952,-710.999999999995,-415.99999999999415,-415.0000000000098,296.9999999999917,291.000000000011,-236.99999999999477,-250.0,-264.999999999993,,-2039.9999999999718
2021.07.05,-162.0000000000066,-8.000000000008,195.99999999999795,-47.9999999999925,-87.99999999999919,282.0000000000045,93.00000000000975,-285.00000000000193,-367.999999999995,-714.999999999999,-367.0000000000062,-409.99999999999926,256.99999999999613,287.00000000000614,-257.000000000005,-269.999999999996,-290.00000000000136,,-2152.9999999999955
2021.07.05,-175.99999999999838,17.000000000000348,194.00000000000261,-7.9999999999968985,-50.99999999998994,300.99999999999574,87.99999999999919,-258.9999999999981,-364.0000000000043,-737.9999999999942,-463.9999999999977,-409.99999999999926,302.0000000000023,270.00000000001023,-212.0000000000033,-227.99999999999443,-266.999999999995,,-2004.9999999999613
2021.07.05,-189.00000000000583,-15.00000000000945,219.0000000000083,20.0000000000089,-43.999999999999595,256.00000000001177,129.00000000000134,-241.00000000000233,-326.9999999999982,-780.000000000003,-452.99999999999227,-540.9999999999915,364.9999999999931,234.00000000000887,-201.00000000000762,-237.99999999999955,-312.00000000000114,,-2117.999999999978
2021.07.05,-209.00000000000364,2.999999999997449,195.0000000000074,28.000000000005798,-32.999999999994145,261.0000000000001,139.00000000000023,-248.00000000000378,-270.00000000001023,-775.9999999999989,-438.00000000000506,-547.999999999993,371.99999999999454,195.0000000000074,-174.0000000000066,-207.9999999999984,-312.9999999999966,,-2023.9999999999975
2021.07.05,-158.0000000000026,-35.00000000000725,159.9999999999966,-11.999999999989797,-68.99999999999685,209.9999999999991,116.99999999998934,-251.00000000000122,-240.0000000000091,-714.999999999999,-351.99999999999676,-520.9999999999936,326.0000000000041,212.0000000000033,-192.00000000000728,-219.99999999999886,-309.0000000000037,,-2049.0000000000136
2021.07.05,-172.00000000000549,-28.000000000005798,109.99999999999943,-11.999999999989797,-43.999999999999595,263.99999999999756,123.00000000000644,-260.00000000000466,-216.00000000000819,-757.0000000000076,-408.9999999999927,-506.0000000000064,388.0000000000106,177.0000000000067,-156.0000000000059,-159.9999999999966,-278.9999999999959,,-1936.999999999998
2021.07.05,-233.00000000000543,36.999999999998145,147.99999999999613,34.000000000000696,9.00000000000345,319.0000000000026,134.99999999999625,-262.00000000000665,-231.99999999999932,-841.0000000000028,-482.999999999989,-526.0000000000042,425.0000000000087,146.0000000000008,-132.99999999999557,-128.0000000000001,-273.000000000001,,-1857.9999999999968
2021.07.05,-243.00000000000432,38.99999999998904,144.00000000000546,-4.999999999999449,-13.999999999991797,317.9999999999961,144.0000000000108,-304.00000000000426,-207.9999999999984,-812.999999999997,-365.99999999999966,-519.0000000000028,361.0000000000113,143.00000000000068,-173.00000000000182,-153.0000000000058,-300.99999999999574,,-1949.9999999999875
2021.07.05,-214.00000000000307,10.999999999983245,140.00000000000057,-27.999999999994696,-25.999999999992696,293.0000000000099,141.99999999999767,-307.0000000000017,-222.0000000000084,-815.9999999999945,-330.9999999999924,-540.9999999999915,381.99999999999346,152.00000000000102,-195.99999999999795,-159.9999999999966,-307.0000000000017,,-2027.999999999989
2021.07.05,-246.00000000000176,45.99999999999049,173.00000000000182,53.00000000000304,40.00000000000669,297.9999999999983,144.99999999999514,-255.00000000000523,-224.00000000001796,-836.9999999999989,-479.0000000000072,-557.9999999999918,479.99999999999153,140.00000000000057,-129.0000000000049,-114.00000000000432,-263.0000000000021,,-1730.0000000000464
2021.07.05,-241.99999999999778,39.999999999995595,185.00000000000227,32.0000000000098,30.000000000007798,293.0000000000099,144.99999999999514,-273.9999999999965,-240.0000000000091,-831.000000000004,-428.00000000000614,-554.9999999999944,462.9999999999912,154.00000000001057,-162.00000000000614,-132.99999999999557,-270.0000000000036,,-1792.999999999991
2021.07.05,-221.99999999999997,4.999999999988347,191.0000000000025,6.0000000000060005,10.000000000010001,294.0000000000165,150.99999999999002,-280.9999999999979,-278.99999999999636,-819.9999999999985,-398.9999999999938,-560.0000000000049,465.0000000000043,181.0000000000116,-195.0000000000074,-158.00000000000125,-270.99999999999903,,-1881.99999999997
2021.07.05,-187.00000000000384,-15.00000000000945,158.00000000000125,-11.999999999989797,-3.999999999992898,239.99999999999577,130.0000000000079,-270.99999999999903,-225.9999999999991,-802.9999999999982,-344.99999999999534,-578.9999999999961,466.9999999999952,159.00000000000603,-191.0000000000025,-150.00000000000568,-285.00000000000193,,-1913.9999999999877
2021.07.05,-234.00000000000088,43.999999999999595,192.00000000000728,52.000000000007596,45.000000000006146,280.0000000000136,133.99999999998968,-248.00000000000378,-242.00000000001864,-822.0000000000116,-465.0000000000043,-554.9999999999944,502.00000000000244,158.00000000000125,-146.0000000000008,-118.99999999999977,-251.99999999999667,,-1676.0000000000036
