names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['GBPAUD', 'USDCHF']",100.0,-0.64,B
GBPUSD,10,"['USDCAD', 'AUDUSD', 'EURAUD', 'NZDCAD']",80.0,0.46,S
EURUSD,15,"['USDCHF', 'GBPAUD']",80.0,0.7571428571428572,S
USDJPY,50,"['GBPAUD', 'GBPUSD', 'NZDUSD']",80.0,0.368814185814186,S
USDCAD,10,"['GBPCAD', 'AUDNZD', 'NZDCAD', 'NZDUSD']",100.0,1.0,S
AUDUSD,10,"['GBPCAD', 'AUDNZD', 'NZDCAD', 'NZDUSD']",100.0,-1.0,B
NZDUSD,10,"['EURCAD', 'CADCHF']",100.0,-1.0,B
GBPCHF,10,['GBPUSD'],80.0,1.0,S
CHFJPY,15,['EURNZD'],80.0,0.6172619047619049,S
CADCHF,10,"['USDCHF', 'NZDCAD', 'NZDJPY', 'NZDCHF']",80.0,0.36,S
GBPCAD,10,"['GBPCHF', 'NZDUSD']",80.0,1.0,S
GBPAUD,10,['EURAUD'],80.0,0.97,S
EURCAD,10,"['USDCHF', 'NZDCAD', 'NZDJPY', 'NZDCHF']",80.0,-0.2,B
EURAUD,10,"['GBPCAD', 'AUDNZD', 'EURNZD']",100.0,1.0,S
EURNZD,15,['AUDCAD'],80.0,0.988,S
CADJPY,10,"['USDCAD', 'AUDUSD', 'NZDCAD', 'EURAUD']",80.0,0.6,S
AUDJPY,15,['AUDCAD'],80.0,-0.533198412698413,B
NZDCAD,15,"['EURCAD', 'CADCHF', 'NZDUSD', 'USDJPY']",80.0,0.74,S
AUDNZD,10,"['GBPCHF', 'NZDUSD']",80.0,-0.986,B
