date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.02.01,278.9999999999959,-310.0000000000103,-43.999999999999595,-94.99999999999886,-92.00000000000318,-426.00000000000415,-686.0000000000089,296.0000000000074,-367.0000000000062,-582.0000000000048,-159.9999999999935,-228.999999999985,-310.0000000000103,-19.999999999997797,-126.0000000000039,-407.99999999998613,-93.99999999999409,185.99999999999284,-373.9999999999952,-333.0000000000055,-480.99999999999807,-79.00000000000685,,-4455.000000000017
2021.02.01,261.0000000000001,-337.99999999999386,-14.000000000002899,-93.99999999999409,-126.99999999998823,-475.0000000000032,-682.0000000000048,290.9999999999968,-365.99999999999966,-609.000000000004,-169.99999999999238,-263.00000000000523,-286.00000000000847,-78.00000000000028,-146.00000000000168,-492.9999999999879,-111.99999999999477,221.00000000000364,-426.00000000000193,-355.0000000000053,-512.9999999999968,-96.99999999999153,,-4870.999999999977
2021.02.01,251.00000000000122,-358.9999999999982,-7.999999999985796,-108.00000000000409,-127.99999999999478,-479.0000000000072,-690.0000000000128,289.0000000000059,-370.00000000000364,-612.0000000000015,-168.99999999999693,-268.0000000000007,-312.00000000000114,-63.99999999999739,-140.0000000000068,-499.000000000005,-117.00000000000443,234.99999999999943,-433.9999999999975,-357.00000000000733,-524.0000000000023,-113.00000000000753,,-4976.000000000027
2021.02.01,258.9999999999981,-323.0000000000066,-26.999999999999247,-114.99999999999488,-117.99999999999588,-423.0000000000067,-685.0000000000023,295.0000000000008,-380.00000000000256,-573.0000000000013,-161.00000000000003,-252.9999999999859,-287.000000000015,-70.99999999999883,-158.99999999999804,-373.99999999998545,-123.00000000000466,221.9999999999942,-375.0,-338.00000000000495,-465.9999999999998,-63.99999999999739,,-4539.000000000006
2021.02.01,272.00000000000557,-313.99999999999204,-38.99999999998904,-96.00000000000364,-167.9999999999904,-418.0000000000073,-685.0000000000023,290.9999999999968,-407.0000000000018,-579.0000000000073,-171.99999999999437,-258.99999999998613,-233.00000000001654,-119.00000000000244,-242.00000000000887,-384.9999999999909,-146.0000000000008,256.0000000000002,-387.00000000000045,-350.00000000000585,-441.0000000000025,-22.999999999995246,,-4643.999999999995
2021.02.01,265.0000000000041,-502.00000000000244,-41.99999999998649,-123.99999999999523,-212.99999999999653,-441.0000000000025,-821.000000000005,299.00000000000483,-414.9999999999987,-582.0000000000048,-262.999999999991,-376.0000000000048,-368.00000000001273,-143.00000000000423,-245.99999999999068,-407.0000000000018,-141.9999999999959,259.00000000000034,-368.9999999999998,-396.00000000000745,-409.99999999999926,22.999999999995246,,-5413.9999999999945
2021.02.01,246.00000000000176,-442.00000000000904,-17.999999999984695,-106.99999999999932,-225.99999999999287,-455.0000000000054,-785.0000000000134,285.00000000000193,-414.9999999999987,-599.0000000000051,-232.99999999999432,-343.9999999999941,-314.99999999999864,-190.00000000000128,-241.00000000000233,-451.99999999998573,-171.00000000000648,311.9999999999976,-414.0000000000015,-403.0000000000089,-453.0000000000034,15.00000000000945,,-5404.999999999995
2021.02.01,244.99999999999523,-411.99999999999017,-20.999999999982144,-117.00000000000443,-200.00000000000017,-443.99999999999994,-714.0000000000147,268.0000000000016,-397.99999999999835,-577.0000000000052,-219.99999999999798,-310.0000000000023,-278.00000000000045,-160.00000000000458,-242.99999999999324,-426.9999999999996,-156.99999999999648,313.99999999999295,-394.00000000000546,-392.00000000000347,-427.99999999999505,42.0000000000087,,-5022.999999999995
2021.02.01,253.0000000000032,-387.99999999998835,-82.99999999998863,-99.99999999999432,-208.00000000000819,-433.0000000000056,-765.0000000000157,263.00000000001324,-443.0000000000045,-597.0000000000031,-215.99999999999397,-326.9999999999982,-256.00000000001177,-178.99999999999582,-289.9999999999903,-434.9999999999854,-185.00000000000227,224.00000000000375,-396.0000000000008,-384.00000000000654,-421.0000000000047,19.999999999997797,,-5345.999999999979
2021.02.01,270.0000000000036,-378.999999999996,-64.99999999998174,-58.000000000006935,-195.9999999999962,-414.00000000000324,-748.0000000000153,272.00000000000557,-424.00000000000216,-573.9999999999967,-203.99999999999307,-346.00000000000364,-306.00000000000625,-258.0000000000027,-266.999999999995,-395.99999999999636,-180.99999999999739,271.99999999999136,-388.9999999999958,-378.00000000000057,-392.00000000000347,21.00000000000435,,-5139.999999999989
2021.02.01,234.99999999999633,-550.000000000006,-170.99999999998784,-90.00000000000341,-195.9999999999962,-404.99999999999983,-842.0000000000094,234.00000000000088,-429.0000000000016,-563.9999999999978,-308.9999999999926,-478.00000000000864,-463.9999999999977,-1.999999999990898,-287.9999999999994,-397.0000000000029,-168.99999999999693,194.99999999999318,-367.999999999995,-336.00000000000296,-409.0000000000038,-18.999999999991246,,-5821.999999999994
2021.02.01,388.9999999999949,-388.9999999999949,-417.99999999998505,-10.99999999999568,-28.000000000005798,-326.9999999999995,-1067.000000000018,289.0000000000059,-480.0000000000027,-658.0000000000031,-400.9999999999958,-425.9999999999877,-557.0000000000075,177.00000000000495,-324.9999999999975,-502.00000000000244,-108.00000000000409,155.9999999999917,-361.0000000000042,-343.00000000000443,-451.9999999999969,-95.00000000000064,,-5937.00000000001
2021.02.01,519.0000000000028,-354.9999999999942,-463.9999999999977,76.99999999999818,-25.999999999992696,-322.00000000000006,-1097.999999999999,322.00000000000006,-538.0000000000051,-690.9999999999972,-402.9999999999978,-538.9999999999873,-528.0000000000174,163.00000000000205,-411.99999999999017,-561.9999999999958,-197.00000000000273,149.99999999999147,-397.00000000000557,-308.00000000000824,-441.0000000000025,-92.00000000000318,,-6142.000000000002
2021.02.01,524.9999999999977,-405.9999999999952,-385.99999999999744,43.00000000000637,9.999999999998899,-341.0000000000024,-1104.0000000000161,350.00000000000585,-512.0000000000014,-685.9999999999977,-417.0000000000007,-561.000000000007,-568.000000000013,107.99999999999699,-375.9999999999986,-578.9999999999961,-156.0000000000059,250.99999999999056,-393.0000000000007,-378.00000000000057,-454.9999999999943,-21.999999999988695,,-6053.00000000002
2021.02.01,571.9999999999948,-265.0000000000041,-469.99999999999267,93.99999999999409,62.99999999999084,-270.99999999999903,-1051.0000000000018,327.00000000001063,-536.0000000000032,-685.0000000000023,-388.9999999999949,-445.99999999999795,-460.000000000016,124.99999999999733,-451.0000000000014,-597.0000000000031,-147.99999999999613,203.00000000000296,-362.99999999999955,-318.00000000000716,-399.0000000000049,-31.000000000003247,,-5496.000000000037
2021.02.01,632.9999999999947,-168.99999999999693,-604.9999999999889,120.99999999999511,139.00000000000023,-214.00000000000307,-1078.0000000000011,263.99999999999756,-556.9999999999964,-680.9999999999983,-422.00000000000017,-381.0000000000002,-467.0000000000174,70.99999999999883,-506.9999999999908,-608.9999999999928,-132.000000000005,144.99999999999602,-311.00000000000705,-282.0000000000045,-375.9999999999986,-45.000000000006146,,-5463.0000000000255
2021.02.01,665.9999999999999,-174.00000000000747,-549.9999999999839,131.00000000000023,114.99999999999844,-246.99999999999721,-1129.0000000000023,330.0000000000081,-580.0000000000027,-719.000000000003,-422.9999999999956,-399.0000000000009,-500.00000000001154,53.00000000001415,-504.9999999999999,-666.9999999999953,-144.99999999999602,179.00000000000205,-352.00000000000387,-322.00000000000006,-412.9999999999967,-52.99999999999194,,-5703.999999999965
2021.02.01,602.999999999998,-140.99999999999113,-573.9999999999857,93.99999999999409,114.99999999999844,-253.0000000000032,-1032.0000000000107,275.000000000003,-551.0000000000015,-702.0000000000026,-385.99999999999744,-326.9999999999982,-443.99999999999994,2.999999999997449,-492.0000000000035,-666.9999999999953,-126.00000000000477,186.9999999999976,-349.00000000000375,-379.0000000000071,-412.00000000000125,-12.999999999996348,,-5571.000000000014
2021.02.01,563.0000000000024,-245.0000000000063,-497.99999999999847,69.00000000000261,96.99999999999153,-263.99999999999756,-998.00000000001,268.0000000000016,-483.0000000000001,-641.0000000000027,-409.99999999999926,-368.9999999999998,-492.0000000000035,2.0000000000131024,-414.00000000000324,-591.9999999999925,-99.00000000000375,215.0000000000034,-325.00000000000284,-411.0000000000058,-429.0000000000016,51.000000000001044,,-5405.000000000012
2021.02.01,600.0000000000006,-126.0000000000039,-578.9999999999961,118.99999999999977,130.99999999999224,-189.00000000000583,-980.0000000000031,253.99999999999866,-500.00000000000045,-604.0000000000045,-373.99999999999653,-318.00000000001205,-468.00000000000176,2.999999999997449,-456.9999999999963,-516.9999999999897,-129.0000000000049,183.9999999999975,-295.0000000000017,-326.0000000000041,-354.9999999999942,9.999999999998899,,-4916.00000000003
2021.02.01,599.0000000000051,-56.99999999999594,-570.9999999999882,126.99999999999534,134.00000000001188,-209.9999999999991,-913.0000000000083,261.0000000000001,-482.00000000000466,-617.0000000000009,-356.9999999999962,-263.00000000000523,-331.999999999999,-181.9999999999933,-441.99999999998687,-536.9999999999875,-115.99999999999966,188.99999999999295,-329.00000000000773,-370.9999999999991,-402.00000000000233,8.000000000008,,-4862.999999999961
2021.02.01,626.9999999999998,82.00000000000429,-508.9999999999817,117.00000000000443,191.00000000000784,-238.0000000000049,-843.0000000000159,350.00000000000585,-500.00000000000045,-690.0000000000017,-217.0000000000005,-132.000000000005,-207.00000000000162,-266.999999999995,-314.99999999999864,-551.9999999999969,-90.99999999999397,185.99999999999284,-346.9999999999942,-394.00000000000546,-458.00000000000284,-14.000000000002899,,-4220.999999999986
2021.02.01,551.0000000000015,59.99999999999339,-464.9999999999821,112.99999999999955,102.00000000000209,-218.00000000000708,-745.0000000000178,337.0000000000095,-482.00000000000466,-626.0000000000043,-151.00000000000114,-145.99999999998658,-172.0000000000166,-183.99999999998417,-303.0000000000088,-395.99999999999636,-141.00000000000534,141.9999999999959,-307.00000000000216,-346.0000000000019,-419.00000000000273,-15.00000000000945,,-3811.0000000000296
2021.02.01,544.0,75.00000000000284,-435.9999999999919,120.00000000000455,62.99999999999084,-219.99999999999798,-709.0000000000041,341.99999999999784,-500.00000000000045,-599.0000000000051,-129.9999999999968,-116.99999999999022,-95.00000000000064,-217.99999999998488,-340.9999999999913,-348.9999999999993,-183.9999999999975,100.99999999999909,-326.9999999999982,-268.0000000000016,-382.00000000000455,-96.99999999999153,,-3726.9999999999613
2021.02.01,551.9999999999969,184.00000000000637,-434.000000000001,117.999999999995,127.00000000001043,-260.00000000000466,-646.0000000000132,317.9999999999961,-453.99999999999886,-636.0000000000032,-112.000000000001,-55.00000000000682,-137.00000000000932,-331.999999999999,-255.00000000000523,-458.00000000000284,-123.00000000000466,141.9999999999959,-365.99999999999966,-328.0000000000061,-443.99999999999994,-96.00000000000719,,-3695.000000000062
2021.02.01,524.9999999999977,184.00000000000637,-502.00000000000244,129.0000000000049,192.99999999999872,-224.9999999999974,-612.0000000000125,238.0000000000049,-411.0000000000058,-590.0000000000016,-68.99999999999685,-15.999999999991132,-253.00000000001432,-295.99999999998516,-185.99999999999727,-374.999999999992,-88.99999999999864,97.99999999999898,-326.0000000000076,-400.00000000000034,-431.99999999999903,-32.999999999994145,,-3447.999999999985
2021.02.01,641.0000000000027,272.99999999998994,-550.9999999999903,155.00000000000114,417.0000000000007,-102.99999999999754,-687.0000000000153,316.0000000000052,-373.00000000000114,-560.0000000000049,-123.99999999999079,49.000000000006594,-338.0000000000161,-317.9999999999961,-79.00000000000685,-272.99999999998994,37.00000000000614,91.99999999999875,-219.0000000000083,-478.0000000000006,-456.00000000000085,66.00000000001049,,-2512.999999999997
2021.02.01,658.0000000000031,215.99999999999397,-617.0000000000009,156.0000000000059,336.00000000000296,-138.00000000000477,-795.0000000000124,327.99999999999494,-458.00000000000284,-622.0000000000003,-214.99999999999852,-45.99999999999227,-285.00000000000193,-297.9999999999983,-265.0000000000041,-455.99999999998977,-31.00000000000591,165.99999999999682,-275.0000000000057,-452.00000000000796,-451.0000000000014,66.99999999999484,,-3477.0000000000346
2021.02.01,729.9999999999973,256.99999999999613,-674.9999999999811,204.9999999999983,397.0000000000029,-104.00000000000409,-811.0000000000061,314.00000000001427,-475.0000000000032,-633.0000000000058,-241.99999999999778,-28.999999999996362,-290.00000000001245,-265.0000000000041,-319.999999999987,-509.99999999998823,-10.000000000005116,200.9999999999934,-253.0000000000001,-461.0000000000003,-443.0000000000045,85.00000000000173,,-3331.9999999999923
2021.02.01,748.9999999999997,238.0000000000049,-666.9999999999953,218.00000000000352,446.9999999999974,-89.00000000000574,-856.0000000000123,310.0000000000103,-431.0000000000036,-626.0000000000043,-265.99999999999955,-73.0000000000075,-476.0000000000098,-276.9999999999939,-255.00000000000523,-495.000000000001,10.000000000005116,180.99999999999739,-245.9999999999951,-512.0000000000014,-485.0000000000021,86.99999999999264,,-3514.0000000000264
2021.02.01,694.0000000000057,158.99999999999804,-685.0000000000023,164.00000000000148,371.99999999999454,-119.99999999999788,-841.0000000000028,323.0000000000066,-439.99999999999596,-611.000000000006,-261.0000000000001,-84.00000000000318,-431.0000000000036,-327.99999999999494,-258.99999999998704,-442.9999999999934,9.000000000000341,212.0000000000033,-236.0000000000042,-540.0000000000072,-460.00000000000483,126.0000000000039,,-3679.9999999999895
2021.02.01,719.000000000003,168.99999999999693,-654.9999999999834,170.0000000000017,341.99999999999784,-134.0000000000008,-862.0000000000072,331.0000000000146,-477.0000000000052,-640.0000000000073,-265.99999999999955,-86.99999999998909,-307.00000000001285,-479.99999999999153,-336.9999999999873,-500.9999999999959,-19.000000000005457,259.00000000000034,-260.0000000000051,-577.0000000000052,-448.000000000004,181.00000000000892,,-3878.999999999976
2021.02.01,736.0000000000033,225.00000000000853,-634.9999999999856,156.99999999999648,384.9999999999909,-138.00000000000477,-826.0000000000156,353.0000000000033,-456.00000000000085,-648.9999999999995,-210.99999999999451,3.9999999999906777,-307.99999999999716,-556.9999999999853,-232.99999999999432,-472.9999999999901,28.000000000005798,268.0000000000007,-248.99999999999523,-611.000000000006,-456.00000000000085,228.00000000000597,,-3417.9999999999645
2021.02.01,722.9999999999959,194.0000000000053,-646.9999999999976,135.00000000000512,320.9999999999935,-174.00000000000747,-835.000000000008,347.9999999999928,-483.99999999999557,-687.9999999999998,-220.99999999999343,-14.000000000010004,-419.0000000000138,-666.9999999999953,-299.99999999998914,-602.999999999998,-12.000000000000455,346.9999999999942,-275.99999999999625,-758.9999999999985,-597.9999999999985,215.99999999999397,,-4413.000000000022
2021.02.01,761.999999999996,292.00000000000335,-678.9999999999852,150.99999999999625,534.0000000000123,-145.00000000000622,-802.0000000000139,336.00000000000296,-407.0000000000018,-678.0000000000008,-215.99999999999397,74.99999999998863,-404.0000000000044,-644.0000000000001,-157.99999999999147,-600.0000000000006,115.99999999999966,201.99999999999818,-257.99999999999557,-741.9999999999982,-590.0000000000016,134.99999999999625,,-3720.0
2021.02.01,788.9999999999952,385.99999999999744,-739.0000000000008,162.00000000000614,652.0000000000082,-56.0000000000005,-763.0000000000026,310.0000000000103,-361.0000000000002,-616.0000000000055,-212.99999999999653,143.00000000000068,-541.0000000000136,-451.0000000000014,-93.99999999999409,-454.9999999999832,171.99999999999704,128.99999999999068,-183.00000000000693,-636.9999999999986,-576.9999999999942,127.00000000001043,,-2815.999999999982
2021.02.01,787.0000000000043,371.00000000001023,-739.0000000000008,162.00000000000614,680.9999999999983,-36.999999999998145,-792.9999999999993,296.0000000000074,-351.99999999999676,-617.0000000000009,-240.99999999999122,134.00000000001455,-575.9999999999987,-334.9999999999964,-100.99999999999554,-497.99999999999847,200.9999999999934,140.00000000000057,-156.99999999999648,-643.0000000000047,-587.0000000000042,133.00000000000534,,-2770.999999999941
2021.02.01,780.9999999999984,360.0000000000048,-717.9999999999964,156.99999999999648,665.0000000000044,-46.999999999997044,-806.0000000000178,307.99999999999716,-351.99999999999676,-612.9999999999969,-237.99999999999378,110.00000000001364,-510.00000000001046,-363.0000000000022,-158.99999999999804,-476.9999999999941,185.99999999999284,117.999999999995,-170.0000000000017,-616.0000000000055,-549.9999999999949,87.99999999999919,,-2846.000000000004
2021.02.02,744.9999999999957,394.9999999999898,-713.9999999999924,85.99999999999852,590.0000000000016,-24.000000000001798,-737.0000000000099,209.00000000001472,-336.00000000000296,-590.0000000000016,-234.99999999999633,134.9999999999909,-407.0000000000018,-465.0000000000043,-178.99999999999582,-594.99999999999,206.99999999999363,36.99999999999193,-149.0000000000009,-589.0000000000061,-512.0000000000014,41.000000000002146,,-3087.0000000000264
2021.02.02,778.9999999999964,348.9999999999993,-705.9999999999844,149.0000000000009,618.0000000000074,-38.0000000000047,-768.9999999999975,306.00000000000625,-344.99999999999534,-606.0000000000065,-234.99999999999633,127.00000000000955,-429.00000000001273,-404.9999999999887,-150.00000000000568,-472.9999999999901,180.99999999999739,149.99999999999147,-165.99999999999682,-618.0000000000074,-517.0000000000008,109.00000000000354,,-2688.999999999975
2021.02.02,748.0000000000042,279.00000000000705,-693.9999999999947,135.00000000000512,584.9999999999911,-92.00000000000318,-811.0000000000061,310.9999999999946,-356.9999999999962,-626.0000000000043,-244.99999999999523,76.99999999999818,-499.000000000005,-497.99999999999847,-126.99999999998823,-504.9999999999999,159.9999999999966,186.9999999999976,-189.99999999999773,-703.0000000000092,-565.0000000000044,157.00000000000713,,-3273.000000000001
2021.02.02,753.0000000000036,232.99999999999432,-652.9999999999925,111.0000000000042,564.9999999999933,-114.99999999999844,-841.0000000000028,324.0000000000132,-373.99999999999653,-645.0000000000067,-261.0000000000001,44.00000000001114,-552.0000000000191,-495.99999999998533,-109.99999999998789,-526.0000000000042,152.00000000000102,230.99999999999454,-210.00000000000796,-702.0000000000026,-587.0000000000042,195.00000000001182,,-3463.9999999999814
2021.02.02,760.0000000000051,273.9999999999965,-676.9999999999943,96.00000000000364,649.0000000000107,-92.00000000000318,-817.000000000001,324.0000000000132,-336.9999999999984,-638.0000000000052,-235.99999999999176,98.99999999998954,-568.000000000013,-418.9999999999916,-28.000000000005798,-502.00000000000244,207.9999999999984,167.99999999999216,-186.00000000000705,-697.9999999999986,-593.9999999999945,161.00000000001114,,-3052.9999999999864
2021.02.02,765.0000000000045,297.9999999999983,-679.9999999999917,88.99999999999864,666.000000000011,-18.0000000000069,-801.0000000000073,334.9999999999964,-326.0000000000041,-570.9999999999993,-215.99999999999397,129.99999999999545,-567.0000000000064,-444.9999999999843,7.0000000000014495,-303.9999999999932,233.0000000000041,179.00000000000205,-99.00000000000375,-713.0000000000081,-522.9999999999957,266.999999999995,,-2293.9999999999877
2021.02.02,717.9999999999964,161.00000000001114,-629.9999999999973,63.99999999999295,483.0000000000112,-153.00000000000313,-860.0000000000163,343.00000000000443,-390.0000000000015,-661.0000000000005,-253.99999999999866,56.000000000011596,-540.0000000000072,-607.9999999999864,-113.00000000000753,-540.9999999999915,158.00000000000125,215.99999999999397,-212.0000000000033,-760.0000000000051,-568.0000000000018,263.99999999999756,,-3826.999999999999
2021.02.02,680.0000000000028,83.9999999999952,-570.9999999999882,64.99999999999773,426.9999999999996,-201.00000000000674,-896.000000000008,351.0000000000124,-402.00000000000233,-667.0000000000065,-256.99999999999613,-67.00000000000728,-527.0000000000108,-622.9999999999958,-133.00000000000534,-506.9999999999908,91.99999999999875,316.0000000000025,-275.0000000000057,-775.9999999999989,-565.9999999999999,289.0000000000059,,-4164.000000000007
2021.02.02,675.0000000000034,73.99999999999629,-480.99999999999807,93.99999999999409,424.00000000000216,-214.00000000000307,-880.9999999999984,378.999999999996,-387.000000000004,-672.0000000000059,-228.99999999999034,-99.99999999999432,-536.0000000000032,-644.9999999999844,-51.000000000001044,-495.000000000001,94.99999999999886,361.0000000000042,-289.0000000000015,-791.0000000000084,-582.0000000000048,273.9999999999965,,-3977.0000000000064
2021.02.02,683.0000000000002,76.99999999999375,-485.0000000000021,126.99999999999534,401.99999999999125,-214.99999999999852,-889.0000000000065,392.9999999999989,-407.99999999999727,-679.0000000000074,-231.99999999999886,-133.00000000000978,-516.0000000000053,-753.0000000000036,-89.00000000000574,-524.9999999999977,51.00000000000193,421.99999999999704,-313.0000000000024,-833.0000000000059,-575.0000000000033,306.00000000000625,,-4184.00000000006
2021.02.02,695.0000000000011,53.999999999998494,-491.99999999998136,126.00000000000477,384.9999999999909,-236.99999999999832,-917.0000000000123,398.9999999999938,-422.00000000000017,-707.000000000002,-256.0000000000007,-140.99999999999113,-493.0000000000101,-777.0000000000055,-120.99999999999334,-607.9999999999864,43.99999999999693,486.0000000000042,-335.00000000000796,-850.0000000000063,-585.9999999999976,337.99999999999386,,-4415.000000000009
2021.02.02,688.9999999999952,49.00000000001015,-503.99999999999335,115.99999999999966,395.000000000012,-219.99999999999798,-913.0000000000083,390.0000000000015,-414.00000000000324,-701.0000000000072,-250.9999999999901,-164.99999999999204,-561.0000000000115,-783.9999999999848,-99.99999999998899,-584.9999999999911,39.00000000000148,243.99999999999977,-332.9999999999984,-848.0000000000043,-593.9999999999945,39.00000000001125,,-5011.999999999935
2021.02.02,710.999999999995,89.99999999999008,-502.9999999999868,167.0000000000016,429.99999999999704,-202.9999999999976,-907.0000000000133,404.0000000000044,-416.00000000000523,-690.0000000000017,-244.99999999999523,-180.00000000000682,-514.9999999999987,-165.9999999999995,-92.00000000000318,-526.9999999999886,25.99999999999625,206.00000000000307,-341.99999999999875,-534.0000000000011,-570.0000000000039,-53.999999999998494,,-3910.0000000000114
2021.02.02,722.9999999999959,106.00000000000608,-551.9999999999969,174.99999999999716,429.99999999999704,-201.00000000000674,-905.0000000000002,414.00000000000324,-424.9999999999976,-697.9999999999986,-234.00000000000088,-169.9999999999875,-479.0000000000072,-34.000000000000696,-104.99999999999955,-543.0000000000045,27.000000000001023,147.99999999999613,-343.0000000000035,-442.00000000000904,-578.0000000000007,-89.00000000000574,,-3775.000000000023
2021.02.02,748.0000000000042,180.0000000000024,-552.9999999999812,209.00000000000318,446.9999999999974,-207.99999999999707,-905.0000000000002,404.0000000000044,-450.00000000000597,-736.9999999999987,-225.99999999999287,-141.9999999999959,-436.00000000001415,-211.99999999998997,-143.00000000000423,-634.0000000000013,-6.000000000000227,188.99999999999295,-391.9999999999959,-473.0000000000012,-588.9999999999951,-79.00000000000685,,-4007.9999999999764
2021.02.02,744.9999999999957,150.99999999999002,-556.0000000000009,201.99999999999818,401.00000000000693,-260.00000000000466,-901.0000000000184,414.00000000000324,-463.9999999999977,-779.0000000000075,-225.99999999999287,-156.0000000000059,-375.0000000000142,-279.99999999999136,-181.9999999999933,-741.9999999999982,-24.00000000000091,243.99999999999977,-435.0000000000023,-516.0000000000053,-626.0000000000043,-69.00000000000794,,-4434.000000000052
2021.02.02,748.9999999999997,156.00000000000057,-601.9999999999915,186.9999999999976,391.9999999999924,-268.0000000000016,-913.0000000000083,407.0000000000018,-473.99999999999665,-777.0000000000055,-239.0000000000003,-140.99999999999113,-358.9999999999982,-232.99999999999432,-222.99999999999542,-739.0000000000008,-7.999999999995566,131.9999999999908,-424.99999999999716,-487.0000000000041,-627.9999999999952,-201.00000000000674,,-4693.999999999999
