date,USDCHF,EURUSD,USDCAD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDCAD,empty,sum
2019.05.13,-75.99999999998718,36.0000000000138,-53.999999999998494,167.00000000000603,-91.00000000000774,-3.0000000000085514,88.99999999999464,-46.999999999997044,115.0000000000091,-139.00000000000023,12.999999999996348,55.999999999997385,-8.999999999992347,-42.00000000000159,-2.999999999997449,,12.000000000026674
2019.05.13,-5.999999999994898,58.000000000002494,12.999999999996348,69.00000000000794,-48.000000000003595,4.999999999999449,83.9999999999952,-62.99999999999084,127.9999999999859,-107.99999999999699,158.0000000000137,54.000000000002046,65.00000000000395,-71.00000000001216,12.000000000000899,,350.00000000000944
2019.05.13,-56.99999999999594,63.000000000013046,-114.0000000000141,188.9999999999947,-29.000000000001247,-36.999999999998145,96.99999999999153,-58.99999999999794,125.0,-334.9999999999964,324.0000000000132,6.000000000000227,154.0000000000097,22.999999999996135,88.99999999999464,,439.00000000000944
2019.05.13,-28.999999999990145,52.000000000007596,-110.00000000001009,130.99999999999224,-13.00000000000745,13.999999999991797,41.9999999999976,-60.99999999999994,150.00000000000568,-309.0000000000037,377.0000000000051,31.999999999996476,205.00000000001074,-7.000000000005002,43.00000000000415,,516.9999999999951
2019.05.13,-1.0000000000065512,66.99999999999484,-110.00000000001009,133.00000000000534,7.9999999999968985,14.999999999998348,51.99999999999649,-53.999999999998494,157.99999999998704,-350.00000000000585,381.0000000000091,27.000000000001023,194.0000000000053,4.9999999999954525,70.99999999999883,,595.9999999999677
2019.05.13,22.0000000000109,56.99999999999594,-229.99999999999687,82.00000000000429,90.99999999999665,112.99999999999643,-34.000000000000696,-58.99999999999794,3.9999999999906777,-479.0000000000072,564.9999999999933,-99.00000000000375,363.0000000000022,154.99999999998693,43.999999999999595,,594.9999999999704
2019.05.13,-14.000000000002899,43.00000000001525,-161.00000000001114,130.0000000000079,24.000000000001798,87.99999999999919,-8.000000000008,-44.99999999999504,102.00000000000387,-391.000000000008,571.0000000000103,-37.00000000000614,341.00000000001353,55.999999999997385,-4.000000000004,,695.0000000000141
2019.05.13,-18.0000000000069,15.00000000000945,-171.00000000001003,136.00000000000279,29.000000000001247,96.99999999999153,-35.00000000000725,-24.999999999997247,97.00000000000841,-406.00000000001745,601.000000000007,-70.00000000000739,327.00000000001063,65.99999999998829,-12.000000000000899,,630.9999999999721
2019.05.13,11.00000000000545,45.000000000006146,-116.00000000000499,100.99999999999554,18.999999999991246,82.99999999999974,-56.0000000000005,-47.9999999999925,110.99999999999,-340.00000000000693,517.0000000000119,-24.00000000000091,297.0000000000139,26.999999999986812,-7.0000000000014495,,619.9999999999935
2019.05.13,1.0000000000065512,43.999999999999595,-178.00000000001148,141.99999999999767,47.9999999999925,112.99999999999643,-69.00000000000794,-26.999999999999247,210.9999999999843,-453.99999999999886,646.9999999999976,28.999999999996362,371.99999999999454,24.999999999991473,-9.00000000000345,,894.9999999999361
2019.05.13,-7.0000000000014495,19.00000000001345,-212.99999999999653,153.00000000000313,60.99999999999994,168.00000000000148,-109.99999999999899,-6.999999999990347,161.00000000000136,-502.00000000000244,822.0000000000116,-40.00000000000625,483.99999999999557,75.9999999999934,-68.00000000000139,,997.0000000000225
2019.05.13,-19.999999999997797,22.999999999995246,-188.9999999999947,181.9999999999933,36.999999999998145,126.99999999999933,-73.00000000000084,-1.999999999990898,186.00000000000705,-487.0000000000152,751.9999999999972,-25.99999999999625,412.00000000001234,54.99999999999261,-41.000000000002146,,935.9999999999973
2019.05.13,-8.000000000008,31.000000000003247,-201.00000000000674,168.99999999999693,53.999999999998494,173.9999999999964,-104.00000000000409,-8.999999999992347,189.99999999999773,-506.0000000000064,849.0000000000109,-13.999999999995794,509.00000000000387,60.99999999999284,-82.00000000000429,,1112.9999999999825
2019.05.13,-18.0000000000069,-2.999999999997449,-202.9999999999976,168.0000000000126,46.999999999997044,154.99999999999403,-75.00000000000284,9.999999999998899,192.00000000000728,-489.0000000000061,802.0000000000139,-37.00000000000614,435.0000000000076,50.99999999998772,-68.00000000000139,,967.0000000000005
2019.05.13,-21.999999999988695,-7.999999999985796,-194.0000000000053,154.99999999999403,37.99999999999359,130.99999999999224,-68.00000000000139,0.0,181.99999999998795,-452.00000000000796,717.000000000012,-31.999999999996476,383.0,39.99999999999204,-46.00000000000159,,823.9999999999848
2019.05.13,-46.999999999997044,-1.999999999990898,-175.00000000001404,171.00000000001003,9.999999999998899,110.99999999999443,-64.0000000000085,-9.999999999998899,176.9999999999925,-411.0000000000058,692.0000000000038,-22.999999999996135,378.00000000001165,22.999999999996135,-53.999999999998494,,775.9999999999976
2019.05.13,-45.99999999999049,-9.999999999998899,-202.00000000001327,164.00000000000858,21.999999999999797,164.99999999999292,-99.00000000000463,-10.999999999994348,127.00000000000955,-436.00000000001415,819.0000000000142,-61.99999999999761,492.0000000000035,58.9999999999975,-107.00000000000153,,875.0000000000111
2019.05.13,-45.000000000006146,-1.0000000000065512,-165.00000000001512,195.00000000001182,4.999999999999449,147.99999999999258,-84.0000000000063,0.0,157.99999999998704,-428.00000000000614,814.0000000000036,-55.00000000000682,462.0000000000068,42.999999999992156,-107.00000000000153,,939.9999999999447
2019.05.13,39.999999999995595,39.00000000001125,-224.000000000002,120.99999999999334,100.99999999999554,212.99999999999653,-147.00000000000824,-4.999999999999449,181.99999999998795,-555.0000000000166,886.000000000009,-25.99999999999625,536.0000000000032,87.99999999999386,-77.00000000000485,,1171.999999999959
2019.05.13,56.99999999999594,5.999999999994898,-205.00000000001074,90.00000000001229,102.99999999999754,251.99999999999667,-184.00000000000637,11.00000000000545,180.00000000000682,-514.0000000000144,947.000000000009,-52.99999999999727,554.00000000001,69.99999999999318,-124.00000000000189,,1189.9999999999911
2019.05.13,66.00000000001049,-7.999999999985796,-165.9999999999995,-31.000000000003247,88.99999999999464,273.000000000001,-174.00000000000747,-44.99999999999504,-32.00000000001069,-326.0000000000041,832.9999999999949,-150.00000000000568,564.000000000009,101.99999999998965,-170.99999999999892,,823.9999999999893
2019.05.13,56.000000000011596,-4.000000000004,-170.00000000000347,52.99999999999194,80.99999999999774,251.99999999999667,-182.99999999999983,-2.999999999997449,14.999999999986358,-422.00000000001125,895.0000000000014,-171.99999999999704,540.0000000000072,118.99999999999977,-151.9999999999966,,904.999999999983
2019.05.13,143.00000000000423,22.999999999995246,-143.00000000000423,-42.0000000000087,132.99999999999423,293.99999999999426,-211.00000000000563,-12.999999999996348,63.99999999999295,-412.00000000001234,869.0000000000086,-117.999999999995,533.0000000000057,87.99999999999386,-143.9999999999997,,1063.999999999967
2019.05.13,104.99999999999955,-2.999999999997449,-107.99999999999699,-17.000000000000348,85.99999999999719,253.99999999999866,-165.00000000000404,-6.999999999990347,28.999999999996362,-336.00000000000296,800.0000000000007,-156.0000000000059,466.9999999999952,72.99999999999329,-148.99999999999915,,872.9999999999839
