date,GBPUSD,USDCAD,EURCHF,EURJPY,AUDCAD,NZDCAD,empty,sum
2019.12.09,-15.00000000000945,-2.0000000000131024,-140.99999999999113,-34.99999999999659,-87.00000000000374,-58.000000000002494,,-338.00000000001654
2019.12.09,-26.0000000000149,38.99999999998904,-238.99999999998923,7.000000000005002,-124.99999999999733,-126.0000000000039,,-470.00000000001125
2019.12.09,-2.0000000000131024,25.999999999992696,-134.99999999999625,-73.99999999999807,-121.99999999999989,-114.99999999999844,,-422.0000000000131
2019.12.09,41.99999999998649,-36.0000000000138,-164.99999999999292,-72.00000000000273,-120.99999999999334,-74.00000000000739,,-426.0000000000237
2019.12.09,41.000000000002146,0.0,-163.9999999999864,-36.000000000001364,-87.00000000000374,-72.0000000000054,,-317.99999999999477
2019.12.09,92.99999999998754,53.999999999998494,-114.99999999999844,13.00000000000523,-92.00000000000318,-60.99999999999994,,-108.00000000001032
2019.12.09,65.99999999998829,64.99999999998174,-139.9999999999846,-0.999999999990564,-90.0000000000012,-35.00000000000725,,-135.00000000001356
2019.12.09,83.9999999999952,76.99999999999375,-146.99999999998602,-3.0000000000001137,-100.00000000000009,-90.0000000000012,,-178.99999999999847
2019.12.09,73.99999999999629,81.9999999999821,-145.99999999997948,39.00000000000148,-114.99999999999844,-92.00000000000318,,-158.00000000000122
2019.12.09,70.99999999999883,79.99999999999119,-153.9999999999875,22.00000000000557,-85.99999999999719,-62.000000000006494,,-128.99999999999557
2019.12.09,82.99999999998863,72.99999999998974,-158.99999999999804,39.00000000000148,-78.00000000000028,-24.000000000001798,,-66.00000000002026
2019.12.09,92.99999999998754,87.99999999999919,-167.9999999999904,54.000000000002046,-85.99999999999719,-9.999999999998899,,-28.999999999997705
2019.12.09,88.99999999998354,108.99999999998133,-170.99999999998784,58.000000000006935,-93.99999999999409,-33.000000000005244,,-42.00000000001536
2019.12.09,95.999999999985,99.99999999998899,-175.99999999999838,39.00000000000148,-85.00000000000173,-38.0000000000047,,-64.00000000002936
2019.12.09,90.99999999999665,107.99999999999699,-166.99999999998383,40.00000000000625,-92.00000000000318,-68.99999999999685,,-88.99999999998397
2019.12.09,97.9999999999981,45.99999999999049,-205.99999999999508,14.000000000010004,-97.00000000000264,-60.00000000000449,,-205.00000000000364
2019.12.09,99.99999999998899,22.999999999995246,-211.99999999998997,-15.999999999991132,-87.99999999999919,-68.99999999999685,,-261.99999999999295
2019.12.09,246.99999999999721,20.999999999982144,-210.99999999998343,-34.99999999999659,-103.99999999999298,-94.00000000000519,,-175.9999999999988
2019.12.09,307.99999999999716,49.99999999999449,-219.99999999999798,-37.9999999999967,-100.99999999999554,-92.99999999999864,,-93.99999999999721
2019.12.09,314.99999999999864,13.999999999980695,-213.99999999998087,-39.00000000000148,-85.99999999999719,-60.99999999999994,,-71.00000000000017
2019.12.09,236.99999999999832,-5.000000000010552,-266.999999999995,-48.00000000000182,1.0000000000065512,-43.00000000000415,,-125.00000000000664
2019.12.09,165.9999999999995,64.99999999998174,-221.99999999998886,-9.999999999990905,14.000000000002899,-19.00000000000235,,-5.999999999997971
2019.12.09,242.99999999999324,95.999999999985,-182.99999999999983,51.00000000000193,-41.000000000002146,-35.00000000000725,,130.99999999997092
2019.12.09,202.9999999999976,115.99999999998278,-208.99999999999253,35.0000000000108,-26.999999999999247,-68.99999999999685,,49.00000000000257
2019.12.09,207.00000000000162,73.99999999999629,-200.00000000000017,42.00000000000159,-22.999999999995246,-80.99999999999774,,19.000000000006324
2019.12.09,249.99999999999466,29.999999999996696,-248.99999999998812,-3.0000000000001137,-12.999999999996348,-57.00000000000705,,-42.00000000000027
2019.12.09,322.9999999999844,47.99999999998139,-290.9999999999968,-48.99999999999238,12.000000000000899,-68.99999999999685,,-26.000000000019313
2019.12.09,255.99999999998957,90.99999999999665,-290.9999999999968,-33.00000000000125,2.999999999997449,-82.99999999999974,,-57.00000000001412
2019.12.09,280.9999999999979,44.99999999998394,-263.99999999999756,-30.9999999999917,31.000000000003247,-35.00000000000725,,26.999999999988553
2019.12.09,139.00000000000023,11.999999999989797,-243.99999999999977,-60.99999999999284,34.99999999999615,-31.999999999998696,,-151.00000000000514
2019.12.09,141.99999999999767,-12.000000000012001,-239.99999999999577,-64.99999999999773,50.0000000000056,-31.999999999998696,,-157.0000000000009
2019.12.09,149.9999999999835,-24.000000000001798,-237.99999999998266,-51.00000000000193,46.00000000000159,-23.00000000000635,,-140.00000000000765
2019.12.09,137.9999999999937,-20.000000000020002,-200.99999999998454,-64.99999999999773,21.00000000000435,-77.00000000000485,,-204.0000000000091
2019.12.09,80.99999999999774,-140.0000000000068,-182.99999999999983,-76.99999999999818,94.00000000000519,36.0000000000027,,-188.99999999999918
2019.12.09,17.000000000000348,-203.00000000001984,-177.99999999998929,-57.00000000000216,78.00000000000028,12.000000000000899,,-331.0000000000097
2019.12.09,152.99999999998093,-286.00000000000847,-137.9999999999937,-126.99999999999534,73.00000000000084,-24.999999999997247,,-350.000000000013
2019.12.09,169.99999999998127,-280.0000000000136,-55.99999999998939,-170.0000000000017,101.00000000000664,51.99999999999649,,-183.0000000000203
2019.12.09,170.99999999998784,-235.00000000000742,20.000000000020002,-144.99999999999602,119.00000000000244,107.99999999999699,,38.00000000000384
2019.12.09,142.99999999998204,-243.00000000001543,31.000000000003247,-132.99999999999557,104.99999999999955,151.00000000000114,,53.99999999997496
