date,USDCHF,EURUSD,USDCAD,AUDUSD,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,NZDCAD,empty,sum
2016.08.22,-309.0000000000037,-292.00000000000335,-392.9999999999989,51.99999999999649,90.99999999999665,-85.00000000000173,69.00000000000794,-46.00000000002069,313.00000000000773,-320.9999999999935,-262.00000000000045,-34.000000000000696,-527.9999999999951,-132.99999999999557,-4.000000000004,,-1882.0000000000086
2016.08.22,-334.00000000000097,-313.00000000000773,-402.9999999999978,14.000000000002899,93.99999999999409,-60.00000000000449,80.00000000000229,-40.000000000020464,324.0000000000132,-201.00000000000674,-275.99999999999625,-22.0000000000109,-438.9999999999894,-143.00000000000068,34.99999999999615,,-1684.0000000000268
2016.08.22,-381.99999999999346,-370.00000000000364,-472.9999999999901,32.999999999994145,80.99999999999774,-66.99999999999484,64.0000000000085,-115.0000000000091,334.00000000001205,-306.00000000000625,-227.99999999999443,-76.0000000000094,-498.9999999999828,-108.99999999999466,51.99999999999649,,-2060.99999999997
2016.08.22,-373.00000000000114,-356.00000000000074,-487.99999999999955,22.999999999995246,74.99999999999174,-32.999999999994145,101.00000000000664,-171.0000000000207,418.0000000000073,-363.0000000000022,-233.99999999999466,-66.99999999999484,-383.0,-132.000000000005,-78.00000000000028,,-2061.0000000000123
2016.08.22,-371.99999999999454,-360.0000000000048,-495.000000000001,17.999999999995797,25.999999999992696,2.000000000002,103.00000000000864,-143.00000000000068,438.00000000000506,-425.0000000000087,-283.00000000000125,-157.00000000000713,-332.9999999999833,-197.9999999999933,-192.00000000000327,,-2370.9999999999936
2016.08.22,-329.999999999997,-354.0000000000099,-479.0000000000072,-92.99999999999864,31.999999999998696,60.00000000000449,76.0000000000094,-90.00000000000341,397.0000000000029,-285.00000000000193,-375.0,-129.00000000000134,-173.00000000000094,-257.99999999999557,-263.0000000000021,,-2264.0000000000027
2016.08.22,-397.99999999999835,-337.99999999999386,-402.9999999999978,-161.00000000000003,102.99999999999754,209.00000000000364,181.00000000000892,-362.99999999999955,494.00000000001666,-354.9999999999942,-379.99999999999545,-11.00000000000545,107.99999999999699,-180.99999999999739,-273.000000000001,,-1767.9999999999595
2016.08.22,-378.00000000000057,-287.9999999999994,-344.99999999999534,-173.9999999999964,153.99999999999858,238.0000000000049,270.0000000000036,-479.0000000000134,765.0000000000157,-432.9999999999945,-265.00000000000057,-89.00000000000574,12.000000000012001,-120.99999999999511,-263.0000000000021,,-1395.9999999999684
2016.08.22,-405.9999999999952,-218.00000000000708,-375.9999999999986,-167.00000000000603,122.99999999999534,199.00000000000472,239.0000000000003,-668.0000000000064,740.0000000000073,-689.9999999999907,-216.99999999999875,-104.99999999999955,-22.999999999995246,-143.00000000000068,-300.0000000000003,,-2011.9999999999907
2016.08.22,-219.99999999999798,-181.00000000000892,-279.99999999999136,-187.9999999999993,52.99999999999194,204.00000000000418,359.0000000000093,-597.0000000000084,913.0000000000083,-672.0000000000059,-277.9999999999916,-86.99999999999264,148.00000000001478,-177.99999999999727,-340.00000000000693,,-1343.9999999999718
2016.08.22,-251.00000000000122,-168.99999999999693,-360.9999999999891,-116.00000000000499,41.9999999999976,192.00000000000327,355.0000000000053,-568.000000000012,1019.9999999999986,-808.9999999999931,-283.00000000000125,-157.00000000000713,49.00000000001015,-197.9999999999933,-342.000000000009,,-1595.9999999999932
2016.08.22,-258.9999999999981,-177.00000000000495,-448.000000000004,-124.99999999999733,20.999999999993246,197.00000000000273,293.0000000000099,-451.0000000000218,851.0000000000017,-564.9999999999933,-311.9999999999976,-253.99999999999866,33.00000000001635,-263.9999999999958,-361.0000000000002,,-1820.999999999988
2016.08.22,-278.00000000000045,-171.00000000001003,-554.9999999999944,-78.00000000000028,-34.000000000000696,173.9999999999964,260.00000000000466,-300.00000000001137,999.0000000000166,-588.9999999999951,-379.99999999999545,-391.000000000008,-53.999999999998494,-367.00000000000443,-391.000000000008,,-2155.000000000009
2016.08.22,-268.0000000000016,-137.00000000000932,-462.0000000000068,-124.00000000000189,20.999999999993246,189.00000000000583,225.00000000000853,-320.99999999999795,902.0000000000028,-607.0000000000019,-391.9999999999959,-319.0000000000026,-4.999999999988347,-367.999999999995,-402.00000000000233,,-2067.9999999999936
2016.08.22,-234.99999999999633,-103.00000000000864,-377.0000000000051,-146.00000000000168,23.999999999990695,219.00000000000253,290.00000000000136,-330.0000000000125,998.00000000001,-621.0000000000049,-334.0000000000032,-289.9999999999903,-19.999999999997797,-310.99999999999284,-447.0000000000085,,-1683.0000000000173
2016.08.22,-268.0000000000016,-72.0000000000054,-435.9999999999919,-263.0000000000021,37.99999999999359,167.00000000000603,296.0000000000074,-427.0000000000209,1039.000000000012,-724.9999999999978,-363.9999999999901,-364.00000000000875,-150.99999999999002,-335.9999999999985,-496.00000000000756,,-2361.999999999996
2016.08.22,-204.00000000000418,-80.99999999999774,-428.9999999999905,-246.00000000000176,-42.0000000000087,307.99999999999716,268.0000000000016,-340.0000000000034,1080.9999999999986,-608.0000000000085,-512.0000000000005,-344.99999999999534,202.9999999999976,-474.9999999999943,-631.9999999999992,,-2054.000000000009
2016.08.22,-168.00000000000148,-46.999999999997044,-397.99999999998727,-295.0000000000008,-60.99999999999994,350.00000000000585,209.00000000000364,-33.00000000001546,961.9999999999961,-330.0000000000081,-506.9999999999908,-390.0000000000015,402.9999999999978,-474.00000000000375,-759.0000000000097,,-1538.0000000000123
2016.08.22,-124.00000000000189,2.999999999997449,-486.999999999993,-285.00000000000193,-108.00000000000809,350.00000000000585,179.00000000000693,-100.00000000002274,1031.000000000004,-394.9999999999898,-484.99999999999943,-503.000000000009,372.00000000001677,-528.0000000000058,-795.0000000000013,,-1875.0000000000018
2016.08.22,-178.00000000000037,-28.000000000005798,-472.9999999999901,-219.99999999999798,-90.0000000000012,350.00000000000585,213.00000000000762,-195.99999999999795,1001.0000000000074,-495.000000000001,-382.99999999999557,-496.00000000000756,341.99999999999784,-445.99999999999795,-734.0000000000014,,-1832.9999999999782
2016.08.22,-180.0000000000024,-24.000000000001798,-418.0000000000073,-402.00000000000233,-100.00000000000009,385.99999999999744,252.0000000000078,-454.00000000000773,1050.0000000000175,-754.9999999999945,-350.9999999999991,-679.0000000000074,383.0,-507.99999999999557,-874.0000000000081,,-2674.0000000000036
2016.08.22,-120.99999999999334,106.00000000000608,-783.0000000000003,-382.00000000000455,-302.0000000000023,402.9999999999978,373.00000000000114,-460.00000000000796,1693.0000000000111,-700.999999999996,-448.99999999999807,-994.000000000006,385.00000000001313,-768.0000000000007,-1038.0000000000057,,-3037.999999999986
2016.08.22,-195.9999999999962,26.999999999999247,-753.0000000000036,-297.00000000000284,-262.00000000000665,390.99999999999693,387.99999999999943,-278.00000000002,1836.9999999999998,-686.0000000000089,-507.99999999999557,-910.0000000000108,353.0000000000033,-733.0000000000041,-1012.0000000000018,,-2639.000000000052
2016.08.22,-178.99999999999582,34.99999999998504,-662.9999999999914,-341.99999999999784,-197.00000000000273,390.0000000000015,418.0000000000073,-421.0000000000207,1831.0000000000048,-743.0000000000048,-515.9999999999911,-801.9999999999916,351.0000000000124,-692.9999999999978,-920.0000000000097,,-2450.9999999999923
2016.08.22,-120.99999999999334,72.99999999998974,-673.9999999999968,-324.00000000000205,-228.00000000000597,336.00000000000296,356.00000000000074,-367.00000000001864,1767.0000000000075,-642.9999999999936,-400.99999999999625,-845.0000000000068,238.0000000000049,-634.0000000000003,-853.0000000000038,,-2320.000000000012
2016.08.22,-100.00000000000009,70.99999999999883,-848.9999999999886,-280.9999999999979,-330.0000000000081,300.99999999999574,367.0000000000062,-350.00000000002274,1883.9999999999968,-696.0000000000077,-450.00000000000284,-1008.9999999999932,190.00000000000128,-781.9999999999965,-943.000000000005,,-2977.0000000000236
2016.08.22,-122.99999999999534,82.00000000000429,-805.9999999999956,-285.00000000000193,-307.0000000000017,311.00000000000574,372.0000000000057,-278.99999999999636,1963.0000000000036,-682.0000000000048,-451.9999999999982,-997.0000000000034,197.00000000000273,-763.9999999999958,-967.0000000000067,,-2736.999999999978
2016.08.22,-120.99999999999334,85.00000000000173,-795.9999999999967,-283.99999999999534,-303.0000000000088,333.0000000000055,369.0000000000082,-310.0000000000023,1916.0000000000066,-649.999999999995,-430.9999999999974,-984.000000000007,233.00000000001654,-756.0000000000002,-943.000000000005,,-2641.9999999999627
2016.08.22,-93.99999999999409,95.999999999985,-800.0000000000007,-339.99999999999585,-299.00000000000483,334.9999999999964,358.0000000000028,-290.00000000002046,1906.0000000000077,-653.999999999999,-421.99999999999704,-984.9999999999915,225.00000000000853,-754.9999999999955,-970.0000000000042,,-2689.0000000000027
2016.08.22,-95.99999999999609,110.99999999999443,-723.0000000000069,-311.00000000000574,-275.000000000003,334.9999999999964,353.0000000000033,-255.00000000002387,1808.0000000000095,-604.9999999999889,-414.99999999999204,-960.9999999999897,208.00000000000819,-706.9999999999936,-931.0000000000041,,-2463.999999999992
2016.08.22,-95.99999999999609,96.99999999999153,-720.9999999999939,-322.00000000000006,-260.00000000000466,338.00000000000495,355.0000000000053,-287.00000000000614,1808.0000000000095,-594.99999999999,-418.99999999999693,-913.0000000000083,245.0000000000063,-688.999999999993,-931.9999999999995,,-2390.999999999971
2016.08.22,-104.00000000000409,119.00000000000244,-693.9999999999947,-328.0000000000061,-241.00000000000233,363.99999999999767,373.00000000000114,-308.9999999999975,1944.0000000000123,-618.9999999999918,-402.9999999999916,-903.9999999999937,256.00000000001177,-694.0000000000026,-926.0000000000045,,-2165.9999999999636
2016.08.22,-153.00000000000313,99.00000000000463,-706.0000000000066,-290.00000000000136,-233.00000000000543,334.00000000000097,374.0000000000077,-310.0000000000023,1924.9999999999989,-658.0000000000031,-365.99999999999966,-919.0000000000032,150.00000000000568,-676.9999999999925,-909.9999999999997,,-2339.999999999999
2016.08.23,-161.00000000000003,86.99999999999264,-661.0000000000005,-450.00000000000597,-209.00000000000364,319.0000000000026,402.00000000000233,-314.9999999999977,1832.9999999999957,-611.000000000006,-512.999999999991,-855.9999999999901,225.00000000000853,-700.0000000000028,-1467.0000000000073,,-3077.0000000000036
2016.08.23,-166.99999999999494,106.99999999999044,-632.9999999999947,-380.999999999998,-224.000000000002,456.9999999999963,393.00000000001,-344.99999999999886,1843.0000000000168,-608.0000000000085,-390.99999999999113,-853.9999999999992,507.9999999999973,-659.9999999999966,-1072.0000000000064,,-2026.9999999999795
2016.08.23,-136.99999999999824,106.99999999999044,-652.9999999999925,-365.0000000000042,-192.99999999999872,487.0000000000041,402.00000000000233,-408.00000000001546,1836.0000000000155,-547.0000000000086,-372.99999999999045,-828.0000000000065,507.000000000013,-628.0000000000001,-1057.000000000008,,-1849.9999999999975
2016.08.23,-163.00000000000205,104.99999999999955,-652.9999999999925,-361.0000000000002,-197.00000000000273,478.0000000000006,389.000000000006,-395.00000000001023,1835.0000000000089,-547.0000000000086,-356.9999999999993,-828.9999999999909,511.000000000017,-620.9999999999951,-1060.0000000000055,,-1864.9999999999752
2016.08.23,-171.99999999999437,85.00000000000173,-651.0000000000016,-334.9999999999964,-161.00000000000003,406.00000000000637,381.0000000000091,-338.0000000000223,1814.0000000000045,-577.9999999999897,-399.0000000000009,-807.0000000000022,283.000000000011,-632.000000000005,-981.0000000000097,,-2084.999999999989
2016.08.23,-237.99999999999378,58.99999999998684,-641.0000000000027,-339.0000000000004,-148.0000000000037,438.00000000000506,385.000000000002,-332.9999999999984,1804.0000000000057,-605.9999999999955,-469.99999999999886,-774.9999999999924,358.00000000001387,-665.0000000000063,-1018.0000000000077,,-2188.9999999999864
2016.08.23,-236.99999999999832,62.000000000006494,-611.9999999999903,-472.00000000000574,-136.99999999999824,578.9999999999961,370.00000000000364,-271.000000000015,1731.000000000016,-551.9999999999969,-584.0000000000032,-791.9999999999927,616.0000000000165,-746.9999999999999,-1240.0000000000077,,-2285.9999999999695
2016.08.23,-141.00000000000225,136.99999999998712,-523.9999999999911,-417.99999999999613,-125.00000000000844,592.9999999999991,287.0000000000039,-193.00000000001205,1593.0,-522.0000000000002,-558.9999999999975,-774.000000000008,663.0000000000135,-712.0000000000033,-1165.000000000005,,-1860.0000000000205
2016.08.23,-161.99999999999548,140.99999999999113,-504.9999999999999,-378.999999999996,-107.00000000000153,592.9999999999991,343.00000000000443,-240.0000000000091,1673.9999999999977,-561.9999999999958,-527.9999999999916,-741.9999999999982,641.0000000000027,-691.0000000000025,-1095.0000000000016,,-1618.9999999999964
2016.08.23,-178.99999999999582,127.99999999999478,-531.9999999999991,-412.9999999999967,-124.00000000000189,572.0000000000058,322.00000000000006,-263.00000000000523,1694.0000000000177,-615.9999999999943,-426.9999999999925,-807.0000000000022,591.0000000000082,-650.9999999999962,-1253.9999999999995,,-1958.9999999999568
2016.08.23,-141.00000000000225,158.99999999999804,-567.0000000000064,-392.9999999999989,-134.0000000000008,633.0000000000058,324.00000000000205,-278.00000000002,1688.0000000000007,-587.0000000000042,-396.0000000000008,-811.9999999999905,747.0000000000088,-641.9999999999959,-1189.0000000000068,,-1588.0000000000114
2016.08.23,-136.99999999999824,157.99999999999147,-563.9999999999867,-361.9999999999957,-135.00000000000733,622.9999999999958,304.00000000000426,-284.9999999999966,1678.0000000000018,-597.9999999999874,-346.9999999999942,-817.000000000001,720.0000000000095,-618.9999999999998,-1229.0000000000023,,-1609.9999999999663
2016.08.23,-110.99999999999443,224.000000000002,-486.999999999993,-385.000000000002,-112.000000000001,675.9999999999989,285.00000000000193,-261.0000000000241,1649.999999999996,-516.9999999999897,-322.00000000000273,-794.9999999999901,812.999999999997,-579.9999999999983,-1219.0000000000034,,-1141.0000000000032
2016.08.23,-158.0000000000026,190.99999999998562,-489.0000000000061,-370.00000000000364,-96.00000000000719,690.0000000000017,325.00000000000864,-384.00000000001455,1654.0,-649.999999999995,-313.0000000000024,-773.0000000000015,832.0000000000105,-555.9999999999974,-1199.0000000000057,,-1296.0000000000296
2016.08.23,-158.99999999999804,191.99999999999218,-513.9999999999923,-341.99999999999784,-104.99999999999955,678.9999999999962,348.00000000000387,-431.0000000000116,1746.0000000000032,-687.9999999999998,-298.0000000000018,-808.9999999999931,748.0000000000153,-572.9999999999933,-1200.0000000000011,,-1405.9999999999773
2016.08.23,-129.00000000000134,224.000000000002,-479.99999999999153,-448.9999999999994,-99.00000000000463,692.9999999999992,341.0000000000024,-395.00000000001023,1703.00000000001,-679.9999999999917,-462.99999999999386,-788.9999999999952,815.0000000000101,-641.0000000000053,-1261.000000000001,,-1609.9999999999704
2016.08.23,-92.00000000000318,268.0000000000016,-377.0000000000051,-492.0000000000035,-90.0000000000012,766.0,345.0000000000064,-302.0000000000209,1663.0000000000146,-557.0000000000075,-456.99999999999363,-737.0000000000099,995.0000000000125,-640.0000000000006,-1355.0000000000061,,-1062.0000000000166
2016.08.23,-58.99999999999794,270.99999999999903,-371.99999999999454,-490.999999999997,-84.0000000000063,802.0000000000027,406.00000000000637,-386.0000000000241,1788.9999999999961,-636.9999999999986,-445.99999999999795,-740.0000000000073,1082.0000000000052,-621.9999999999999,-1397.9999999999993,,-885.0000000000133
2016.08.23,-78.00000000000028,238.0000000000049,-326.9999999999884,-461.99999999999574,-60.99999999999994,760.0000000000051,413.0000000000078,-409.9999999999966,1622.9999999999966,-740.9999999999917,-474.9999999999943,-690.9999999999972,1009.0000000000155,-608.0000000000041,-1275.9999999999993,,-1085.9999999999377
2016.08.23,-51.99999999999649,192.99999999999872,-326.9999999999884,-478.9999999999961,-126.99999999999933,707.000000000002,445.0000000000065,-320.99999999999795,1612.0000000000134,-741.9999999999982,-581.9999999999936,-583.0000000000002,1103.0000000000095,-641.0000000000053,-1256.0000000000016,,-1049.9999999999472
2016.08.23,-9.999999999998899,228.99999999999034,-290.9999999999968,-541.9999999999981,-95.00000000000064,756.9999999999966,443.99999999999994,-576.0000000000218,1756.000000000002,-1063.9999999999982,-527.9999999999916,-641.0000000000027,1086.000000000009,-612.9999999999995,-1340.000000000008,,-1428.0000000000182
2016.08.23,45.000000000006146,333.9999999999899,-235.00000000000742,-483.0000000000001,-112.000000000001,724.9999999999978,512.0000000000014,-602.0000000000039,1849.9999999999961,-1007.0000000000024,-453.00000000000296,-676.0000000000099,1035.0000000000082,-585.9999999999985,-1295.0000000000018,,-948.0000000000282
2016.08.23,31.999999999998696,316.0000000000052,-228.99999999999034,-497.000000000003,-129.00000000000134,729.9999999999973,534.0000000000011,-832.000000000022,1929.000000000003,-1107.999999999998,-400.99999999999625,-662.000000000007,1036.999999999999,-540.9999999999968,-1292.9999999999998,,-1114.00000000001
2016.08.23,-4.999999999999449,224.000000000002,-380.00000000000256,-490.00000000000153,-153.99999999999858,733.0000000000059,603.0000000000091,-750.0,2124.0000000000146,-1038.99999999999,-420.99999999999227,-729.0000000000018,1103.0000000000095,-599.0000000000038,-1336.0000000000039,,-1115.9999999999527
2016.08.23,-87.00000000000374,197.99999999998707,-409.99999999999926,-456.9999999999963,-123.00000000000644,738.0000000000053,590.0000000000016,-691.0000000000025,2085.0000000000036,-973.0000000000016,-451.9999999999982,-689.9999999999907,1061.000000000001,-602.9999999999944,-1351.0000000000023,,-1164.9999999999968
2016.08.23,-112.000000000001,187.99999999998818,-384.9999999999909,-433.0000000000056,-86.0000000000083,822.9999999999959,587.9999999999997,-600.9999999999991,2027.000000000001,-971.9999999999951,-506.9999999999908,-665.0000000000044,1188.0000000000114,-600.9999999999991,-1341.0000000000034,,-889.0000000000018
2016.08.23,-180.0000000000024,129.00000000000134,-400.00000000000034,-390.99999999999693,-25.00000000000835,809.0000000000042,605.0,-674.0000000000066,2026.0000000000166,-1076.9999999999945,-479.99999999998977,-622.0000000000115,1092.000000000004,-581.9999999999936,-1272.0000000000064,,-1041.999999999984
2016.08.23,-148.0000000000037,170.00000000000347,-339.0000000000004,-434.000000000001,-14.000000000002899,839.0000000000009,579.0000000000073,-609.0000000000089,1927.000000000012,-981.999999999994,-432.00000000000216,-608.0000000000085,1161.9999999999964,-546.0000000000065,-1262.0000000000075,,-697.0000000000153
2016.08.23,-141.00000000000225,217.0000000000005,-265.0000000000041,-492.0000000000035,18.999999999991246,866.0000000000001,540.0000000000072,-737.0000000000232,1873.0000000000136,-1053.9999999999993,-417.0000000000016,-570.0000000000039,1172.0000000000175,-519.999999999996,-1257.0000000000082,,-766.0000000000119
2016.08.23,-70.0000000000034,283.99999999999534,-235.00000000000742,-551.9999999999969,-11.00000000000545,843.0000000000049,516.0000000000053,-546.999999999997,1838.0000000000064,-865.0000000000047,-433.9999999999975,-622.0000000000115,1138.0000000000168,-549.9999999999972,-1312.000000000002,,-578.9999999999942
2016.08.23,-41.9999999999976,283.99999999999534,-272.00000000000557,-550.000000000006,-39.00000000000014,783.9999999999958,540.0000000000072,-525.0000000000057,1822.9999999999968,-804.9999999999891,-462.99999999999386,-638.0000000000052,1077.0000000000168,-599.0000000000038,-1290.0000000000023,,-714.9999999999974
2016.08.23,-60.99999999999994,265.0000000000041,-319.999999999987,-543.0000000000045,-82.99999999999974,760.0000000000051,565.0000000000044,-497.0000000000141,2005.9999999999966,-839.9999999999964,-518.0000000000007,-670.9999999999993,1050.0000000000175,-649.0000000000009,-1271.0,,-806.9999999999748
2016.08.23,-85.99999999999719,156.99999999998494,-370.00000000000364,-551.0000000000015,-64.0000000000085,809.0000000000042,621.0000000000049,-531.0000000000059,2009.0000000000164,-882.000000000005,-638.9999999999958,-611.000000000006,1104.0000000000161,-674.0000000000066,-1310.0,,-1018.0000000000036
2016.08.23,-75.9999999999983,150.00000000000568,-414.9999999999876,-517.9999999999962,-109.99999999999899,773.9999999999969,640.0000000000073,-642.0000000000243,2042.0000000000105,-1018.9999999999922,-585.9999999999985,-614.0000000000034,1197.0000000000036,-668.0000000000064,-1419.0000000000036,,-1263.9999999999854
2016.08.23,-102.99999999999754,126.0000000000039,-463.9999999999977,-526.0000000000042,-143.00000000000423,761.0000000000006,625.0000000000089,-570.999999999998,2038.0000000000064,-913.0000000000083,-576.9999999999982,-645.0000000000067,1241.0000000000032,-676.0000000000019,-1488.0000000000005,,-1314.999999999994
2016.08.23,-26.999999999999247,109.99999999998789,-327.99999999999494,-533.0000000000057,-101.00000000000664,751.9999999999972,646.0000000000022,-633.0000000000098,1461.0000000000011,-961.9999999999961,-572.0000000000027,-547.0000000000086,1226.000000000016,-608.9999999999947,-1271.0,,-1388.000000000014
2016.08.23,-70.0000000000034,75.00000000000284,-28.999999999990145,-538.0000000000051,102.99999999999754,716.0000000000056,682.0000000000048,-674.0000000000066,1419.0000000000148,-1029.9999999999975,-581.9999999999936,-150.99999999999002,1160.0000000000055,-399.0000000000009,-995.0000000000015,,-312.9999999999578
2016.08.23,-149.99999999999457,-19.999999999997797,-238.99999999998923,-456.00000000000085,60.99999999999994,687.9999999999998,711.000000000006,-740.0000000000091,1597.0000000000039,-1124.9999999999982,-638.9999999999958,-201.00000000000674,1062.0000000000073,-486.99999999999477,-982.0000000000051,,-919.9999999999751
2016.08.23,-200.00000000000017,-38.0000000000047,-279.99999999999136,-363.0000000000022,44.99999999999504,685.0000000000023,758.0000000000031,-755.0000000000239,1866.9999999999964,-1261.000000000001,-631.0000000000002,-273.9999999999965,1019.9999999999986,-513.0000000000052,-1017.0000000000013,,-957.0000000000309
2016.08.23,-198.99999999999363,-36.999999999998145,-265.0000000000041,-355.0000000000053,62.99999999999084,650.0000000000061,747.0000000000088,-781.0000000000059,1882.000000000006,-1357.0000000000082,-566.9999999999931,-280.9999999999979,922.0000000000006,-439.9999999999977,-1006.0000000000069,,-1023.9999999999986
2016.08.23,-126.99999999999933,83.9999999999952,-232.99999999999432,-338.00000000000495,26.999999999999247,651.0000000000016,722.0000000000005,-677.9999999999973,1939.0000000000018,-1384.0000000000075,-596.9999999999942,-330.9999999999924,902.0000000000028,-507.99999999999557,-1016.0000000000058,,-886.9999999999903
2016.08.23,-144.99999999999514,17.000000000000348,-289.0000000000059,-339.99999999999585,29.000000000001247,677.0000000000053,764.0000000000091,-796.0000000000207,2039.9999999999973,-1666.9999999999964,-658.0000000000013,-333.9999999999899,1011.0000000000064,-554.9999999999926,-1025.0000000000093,,-1270.9999999999873
2016.08.23,-217.0000000000005,-51.000000000001044,-360.9999999999891,-256.99999999999613,22.999999999995246,634.9999999999967,873.0000000000016,-790.0000000000205,2229.9999999999986,-1773.0000000000023,-697.9999999999933,-330.0000000000081,931.0000000000151,-581.9999999999936,-1024.0000000000027,,-1391.0
2016.08.23,-209.9999999999991,-39.00000000001125,-347.9999999999928,-251.99999999999667,29.000000000001247,692.0000000000038,867.0000000000067,-773.0000000000246,2167.0000000000077,-1556.0000000000018,-691.0000000000025,-336.00000000000296,1033.0000000000173,-585.9999999999985,-1028.0000000000066,,-1031.0
2016.08.23,-220.99999999999343,-53.999999999998494,-340.9999999999913,-238.0000000000049,51.99999999999649,661.9999999999959,867.0000000000067,-766.0000000000196,2164.0000000000105,-1672.0000000000068,-638.9999999999958,-287.9999999999994,958.0000000000144,-531.0000000000059,-999.0000000000055,,-1045.999999999997
