date,AUDUSD,EURCHF,CHFJPY,empty,sum
2017.08.28,180.0000000000024,-344.00000000001097,23.000000000010346,,-140.99999999999824
2017.08.28,248.00000000000378,-395.000000000012,-7.999999999995566,,-155.00000000000378
2017.08.28,223.00000000000654,-441.0000000000025,16.000000000005343,,-201.99999999999062
2017.08.28,220.00000000000907,-419.9999999999982,6.000000000000227,,-193.9999999999889
2017.08.28,289.0000000000059,-382.0000000000157,-6.999999999990791,,-100.00000000000057
2017.08.28,339.0000000000004,-383.0,-90.99999999999397,,-134.99999999999358
2017.08.28,354.0000000000099,-391.000000000008,-45.000000000001705,,-81.99999999999983
2017.08.28,359.0000000000093,-401.00000000000693,-51.9999999999925,,-93.99999999999011
2017.08.28,343.00000000000443,-404.0000000000044,-55.999999999997385,,-116.99999999999733
2017.08.28,304.9999999999997,-394.00000000000546,-6.999999999990791,,-95.99999999999653
2017.08.28,328.0000000000061,-392.00000000001455,102.00000000000387,,37.999999999995396
2017.08.28,346.0000000000019,-397.0000000000029,105.00000000000398,,54.000000000002956
2017.08.29,143.00000000000423,-405.9999999999952,-112.99999999999955,,-375.99999999999056
2017.08.29,-36.999999999998145,-211.00000000000563,-143.99999999999125,,-391.999999999995
2017.08.29,-203.99999999999307,-38.0000000000047,-337.99999999999386,,-579.9999999999916
2017.08.29,-246.99999999999721,39.999999999995595,-346.9999999999942,,-553.9999999999958
2017.08.29,-191.99999999999218,-2.0000000000131024,-228.9999999999992,,-423.0000000000045
2017.08.29,-93.99999999999409,-25.00000000000835,-207.9999999999984,,-327.00000000000085
2017.08.29,-71.99999999999429,-59.000000000009045,-251.99999999999534,,-382.99999999999864
2017.08.29,-47.9999999999925,-63.000000000013046,-253.0000000000001,,-364.0000000000057
2017.08.29,-4.999999999999449,-63.99999999999739,-165.99999999999682,,-234.99999999999366
2017.08.29,-21.999999999999797,-12.999999999996348,-162.9999999999967,,-197.99999999999284
2017.08.29,-15.999999999993797,-2.0000000000131024,-115.99999999999966,,-134.00000000000657
2017.08.29,-56.0000000000005,-2.0000000000131024,-49.99999999999716,,-108.00000000001076
2017.08.29,-83.9999999999952,24.999999999986144,-42.00000000000159,,-101.00000000001064
2017.08.29,-60.99999999999994,28.999999999990145,-30.000000000001137,,-62.000000000010935
2017.08.29,-56.0000000000005,-2.0000000000131024,-69.99999999999318,,-128.00000000000676
2017.08.29,-76.99999999999375,-59.000000000009045,-81.99999999999363,,-217.99999999999642
2017.08.29,-54.999999999993946,-85.00000000000173,-51.9999999999925,,-191.99999999998818
2017.08.29,-46.999999999997044,-114.99999999999844,-37.9999999999967,,-199.99999999999218
2017.08.29,-83.9999999999952,-222.99999999999542,-40.99999999999682,,-347.99999999998744
2017.08.29,24.000000000001798,-294.0000000000165,16.000000000005343,,-254.00000000000932
2017.08.29,19.00000000000235,-222.00000000001108,124.00000000000944,,-78.99999999999929
2017.08.29,35.00000000000725,-207.00000000000162,76.00000000000762,,-95.99999999998676
2017.08.29,118.00000000000699,-278.00000000000045,186.00000000000705,,26.000000000013586
2017.08.29,257.0000000000072,-117.99999999999588,295.0000000000017,,434.0000000000131
2017.08.29,303.0000000000088,-29.999999999996696,422.00000000001125,,695.0000000000234
2017.08.29,198.00000000000927,112.99999999998533,537.0000000000061,,848.0000000000007
2017.08.29,220.00000000000907,234.99999999998522,614.0000000000043,,1068.9999999999986
2017.08.29,365.99999999999966,300.99999999999574,603.9999999999992,,1270.9999999999945
2017.08.29,396.00000000000745,334.9999999999964,630.0000000000097,,1361.0000000000136
2017.08.29,416.00000000000523,146.99999999998602,555.9999999999974,,1118.9999999999886
2017.08.29,408.00000000000836,116.00000000000499,561.9999999999976,,1086.000000000011
2017.08.29,365.0000000000042,156.99999999998494,480.000000000004,,1001.9999999999931
2017.08.29,339.0000000000004,190.00000000000128,436.9999999999976,,965.9999999999993
2017.08.29,357.00000000000733,163.9999999999864,430.9999999999974,,951.9999999999911
2017.08.29,298.0000000000094,163.9999999999864,527.000000000001,,988.9999999999968
2017.08.29,375.0000000000031,100.99999999999554,462.0000000000033,,938.0000000000019
2017.08.29,376.00000000000966,-77.00000000001594,445.99999999999795,,744.9999999999917
2017.08.29,372.0000000000057,-56.99999999999594,585.9999999999985,,901.0000000000082
2017.08.29,318.00000000000716,-62.000000000006494,667.0000000000016,,923.0000000000023
2017.08.29,337.0000000000095,-256.99999999999613,513.0000000000052,,593.0000000000186
2017.08.29,260.00000000000466,-275.000000000003,416.000000000011,,401.0000000000127
2017.08.29,273.000000000001,-319.0000000000026,412.00000000000614,,366.00000000000455
2017.08.29,203.00000000000873,-378.999999999996,365.99999999999966,,190.00000000001236
2017.08.29,254.00000000000978,-404.0000000000044,493.9999999999998,,344.0000000000052
2017.08.29,211.00000000000563,-456.00000000001194,647.0000000000056,,401.99999999999926
2017.08.29,154.0000000000097,-507.000000000013,555.9999999999974,,202.9999999999941
2017.08.29,130.0000000000079,-438.00000000000506,496.9999999999999,,189.00000000000273
2017.08.29,162.0000000000066,-424.00000000000216,492.00000000000443,,230.00000000000887
2017.08.30,103.00000000000864,-409.99999999999926,404.0000000000106,,97.00000000001995
2017.08.30,146.00000000000168,-312.00000000000114,359.00000000000887,,193.0000000000094
2017.08.30,177.00000000000495,-324.9999999999975,432.00000000000216,,284.0000000000096
2017.08.30,221.99999999999997,-334.9999999999964,442.99999999999784,,330.00000000000136
2017.08.30,204.00000000000418,-370.00000000000364,502.00000000000955,,336.0000000000101
2017.08.30,204.00000000000418,-519.0000000000028,445.0000000000074,,130.00000000000875
2017.08.30,230.000000000008,-400.00000000000034,566.0000000000025,,396.0000000000101
2017.08.30,234.00000000000088,-514.9999999999987,632.000000000005,,351.00000000000716
2017.08.30,256.0000000000007,-411.0000000000058,611.0000000000042,,455.9999999999991
2017.08.30,296.0000000000074,-435.0000000000076,564.9999999999977,,425.9999999999975
2017.08.30,480.0000000000027,-429.99999999999704,629.0000000000049,,679.0000000000105
2017.08.30,567.0000000000064,-419.9999999999982,591.0000000000082,,738.0000000000164
2017.08.30,589.0000000000061,-435.0000000000076,594.9999999999989,,748.9999999999974
2017.08.30,605.0,-472.00000000000574,579.0000000000077,,712.000000000002
2017.08.30,614.0000000000034,-478.0000000000006,523.0000000000103,,659.0000000000132
2017.08.30,545.0000000000066,-449.9999999999948,552.9999999999973,,648.0000000000091
2017.08.30,509.00000000000387,-477.0000000000163,528.0000000000058,,559.9999999999934
2017.08.30,515.0000000000099,-378.999999999996,605.000000000004,,741.0000000000178
2017.08.30,324.00000000000205,-381.0000000000091,609.0000000000089,,552.0000000000018
2017.08.30,295.0000000000008,-368.00000000001273,722.0000000000084,,648.9999999999965
2017.08.30,293.0000000000099,-334.00000000001205,826.9999999999982,,785.999999999996
2017.08.30,322.00000000000006,-207.00000000000162,825.0000000000028,,940.0000000000013
2017.08.30,333.0000000000055,-113.00000000000753,783.0000000000013,,1002.9999999999992
2017.08.30,295.0000000000008,-163.00000000000205,722.0000000000084,,854.0000000000072
2017.08.30,240.00000000000688,-202.9999999999976,649.0000000000009,,686.0000000000102
2017.08.30,207.00000000000162,-270.00000000001467,655.0000000000011,,591.9999999999881
2017.08.30,203.00000000000873,-263.99999999999756,582.0000000000078,,521.000000000019
2017.08.30,206.00000000000617,-278.00000000000045,567.9999999999978,,496.0000000000035
2017.08.30,182.00000000000438,-351.99999999999676,514.00000000001,,344.0000000000176
2017.08.30,103.00000000000864,-290.00000000001245,502.00000000000955,,315.00000000000574
2017.08.30,12.000000000000899,-306.00000000000625,585.9999999999985,,291.9999999999932
2017.08.30,-42.999999999993044,-350.00000000000585,548.0000000000018,,155.0000000000029
2017.08.30,-34.99999999999615,-358.9999999999982,632.000000000005,,238.0000000000107
2017.08.30,-105.99999999999498,-433.0000000000167,561.000000000007,,21.99999999999534
2017.08.30,-243.99999999999977,-358.00000000001387,602.0000000000039,,-9.777068044058979e-12
2017.08.30,-286.99999999999284,-323.0000000000066,502.00000000000955,,-107.99999999998988
2017.08.30,-400.9999999999958,-343.00000000000443,548.0000000000018,,-195.9999999999984
2017.08.30,-371.99999999999454,-297.9999999999983,614.0000000000043,,-55.99999999998852
2017.08.30,-300.99999999999574,-327.99999999999494,671.0000000000065,,42.0000000000158
2017.08.30,-312.9999999999966,-392.9999999999989,483.0000000000041,,-222.99999999999136
2017.08.30,-345.99999999999073,-404.0000000000044,459.0000000000032,,-290.9999999999919
2017.08.30,-310.9999999999946,-425.0000000000087,469.99999999999886,,-266.00000000000443
2017.08.30,-379.9999999999915,-521.0000000000159,326.0000000000076,,-574.9999999999998
2017.08.30,-332.99999999999443,-539.0000000000006,275.0000000000057,,-596.9999999999893
2017.08.30,-293.99999999999426,-682.0000000000048,103.9999999999992,,-871.9999999999999
2017.08.30,-309.99999999999915,-624.0000000000023,128.0000000000001,,-806.0000000000013
2017.08.30,-337.99999999999386,-607.0000000000019,153.0000000000058,,-791.99999999999
2017.08.30,-333.9999999999899,-547.0000000000086,171.00000000000648,,-709.999999999992
2017.08.31,-337.99999999999386,-527.9999999999951,177.99999999999727,,-687.9999999999917
2017.08.31,-322.00000000000006,-483.99999999999557,222.99999999999898,,-582.9999999999967
2017.08.31,-289.9999999999903,-512.0000000000014,231.99999999999932,,-569.9999999999923
2017.08.31,-259.9999999999936,-551.0000000000126,225.9999999999991,,-585.000000000007
2017.08.31,-261.0000000000001,-584.0000000000067,243.99999999999977,,-601.000000000007
2017.08.31,-254.99999999999412,-581.0000000000093,279.0000000000106,,-556.9999999999928
2017.08.31,-284.9999999999908,-585.0000000000133,341.99999999999875,,-528.0000000000053
2017.08.31,-246.99999999999721,-584.0000000000067,310.0000000000023,,-521.0000000000016
2017.08.31,-251.99999999999667,-540.0000000000072,308.9999999999975,,-483.00000000000637
2017.08.31,-437.999999999994,-534.9999999999966,297.00000000001125,,-675.9999999999793
2017.08.31,-379.9999999999915,-563.0000000000024,332.00000000000784,,-610.999999999986
2017.08.31,-335.99999999999187,-500.00000000001154,332.9999999999984,,-503.000000000005
2017.08.31,-254.99999999999412,-509.00000000000387,362.000000000009,,-401.999999999989
2017.08.31,-290.9999999999968,-500.00000000001154,353.00000000000864,,-437.9999999999998
2017.08.31,-274.9999999999919,-503.000000000009,340.0000000000034,,-437.9999999999975
2017.08.31,-307.99999999999716,-507.9999999999973,335.00000000000796,,-480.9999999999866
2017.08.31,-328.9999999999904,-453.0000000000145,373.00000000000466,,-409.0000000000002
2017.08.31,-331.999999999999,-441.0000000000025,370.00000000000455,,-402.99999999999693
2017.08.31,-439.99999999999596,-497.99999999999847,365.99999999999966,,-571.9999999999948
2017.08.31,-406.9999999999907,-547.0000000000086,383.0000000000098,,-570.9999999999895
2017.08.31,-314.99999999999864,-696.0000000000077,317.99999999999784,,-693.0000000000085
2017.08.31,-368.9999999999971,-677.0000000000165,268.0000000000007,,-778.000000000013
2017.08.31,-358.9999999999982,-587.0000000000042,350.9999999999991,,-595.0000000000033
2017.08.31,-383.0,-619.9999999999983,329.9999999999983,,-673.0
2017.08.31,-467.9999999999906,-675.0000000000034,381.0000000000002,,-761.9999999999939
2017.08.31,-471.99999999999466,-710.0000000000106,264.00000000001,,-917.9999999999952
2017.08.31,-469.99999999999267,-670.000000000015,64.99999999999773,,-1075.00000000001
2017.08.31,-417.99999999999613,-578.9999999999961,143.00000000000068,,-853.9999999999916
2017.08.31,-510.99999999999477,-485.0000000000021,102.00000000000387,,-893.999999999993
2017.08.31,-515.9999999999942,-581.0000000000093,-25.99999999999625,,-1123.0
2017.08.31,-586.9999999999931,-548.9999999999995,-34.99999999999659,,-1170.9999999999893
2017.08.31,-571.9999999999948,-453.99999999999886,29.000000000010573,,-996.9999999999831
2017.08.31,-413.99999999999216,-494.00000000001666,-0.999999999990564,,-908.9999999999994
2017.08.31,-264.999999999993,-526.0000000000042,-27.999999999991587,,-818.9999999999889
2017.08.31,-247.99999999999267,-514.9999999999987,-57.00000000000216,,-819.9999999999935
2017.08.31,-230.99999999999233,-452.00000000000796,26.00000000001046,,-656.9999999999898
2017.08.31,-106.99999999999044,-317.0000000000117,200.00000000000284,,-223.99999999999932
2017.08.31,-115.99999999999389,-309.0000000000037,146.0000000000008,,-278.9999999999968
2017.08.31,-73.99999999999629,-357.00000000000733,173.00000000000182,,-258.0000000000018
2017.08.31,-54.999999999993946,-296.0000000000074,206.00000000000307,,-144.9999999999983
2017.08.31,-34.000000000000696,-300.99999999999574,228.00000000000864,,-106.99999999998778
2017.08.31,4.000000000004,-270.99999999999903,268.0000000000007,,1.0000000000056275
2017.08.31,42.0000000000087,-273.0000000000121,275.0000000000057,,44.000000000002274
2017.08.31,137.00000000000932,-249.00000000001032,297.00000000001125,,185.00000000001026
2017.08.31,103.00000000000864,-246.00000000001288,292.0000000000016,,148.99999999999736
2017.08.31,132.0000000000099,-175.99999999999838,320.0000000000074,,276.0000000000189
2017.08.31,171.00000000001003,-158.99999999999804,374.00000000000944,,386.00000000002143
2017.08.31,162.0000000000066,-151.9999999999966,418.00000000000637,,428.00000000001637
2017.09.01,146.00000000000168,-165.9999999999995,154.00000000001057,,134.00000000001276
2017.09.01,143.9999999999997,-232.00000000000998,353.00000000000864,,264.99999999999835
2017.09.01,132.0000000000099,-292.00000000000335,377.00000000000955,,217.0000000000161
2017.09.01,89.00000000000574,-327.00000000001063,334.0000000000032,,95.9999999999983
2017.09.01,89.00000000000574,-316.0000000000052,385.0000000000051,,158.00000000000568
2017.09.01,72.0000000000054,-282.0000000000045,457.9999999999984,,247.99999999999932
2017.09.01,85.00000000000173,-275.000000000003,405.00000000000114,,214.99999999999986
2017.09.01,99.00000000000463,-275.000000000003,416.000000000011,,240.00000000001265
2017.09.01,90.0000000000012,-326.0000000000041,397.00000000000557,,161.00000000000267
2017.09.01,86.0000000000083,-270.00000000001467,425.00000000001137,,241.000000000005
2017.09.01,161.00000000000003,-275.000000000003,375.0,,260.99999999999704
2017.09.01,204.99999999999963,-263.00000000001324,365.99999999999966,,307.999999999986
2017.09.01,187.00000000000384,-258.0000000000027,359.99999999999943,,289.00000000000057
2017.09.01,170.00000000000347,-256.99999999999613,313.0000000000024,,226.00000000000972
2017.09.01,153.00000000000313,-231.0000000000034,328.00000000000296,,250.00000000000267
2017.09.01,70.0000000000034,-226.00000000001506,317.0000000000073,,160.99999999999562
2017.09.01,33.000000000005244,-212.00000000001216,314.00000000000716,,135.00000000000023
2017.09.01,20.0000000000089,-205.99999999999508,347.999999999999,,162.0000000000128
2017.09.01,-9.999999999998899,-304.00000000001535,368.9999999999998,,54.999999999985505
2017.09.01,-10.999999999994348,-269.00000000000813,329.9999999999983,,49.999999999995794
2017.09.01,-29.999999999996696,-241.00000000000233,352.00000000000387,,81.00000000000483
2017.09.01,-27.999999999994696,-263.00000000001324,320.0000000000074,,28.99999999999943
2017.09.01,-5.999999999994898,-239.99999999999577,311.00000000000705,,65.00000000001637
2017.09.01,-51.99999999999649,-334.9999999999964,237.00000000000898,,-149.9999999999839
2017.09.01,-53.999999999998494,-364.00000000000875,231.99999999999932,,-186.00000000000796
2017.09.01,-84.99999999999064,-329.00000000000153,296.0000000000065,,-117.99999999998568
2017.09.01,-79.99999999999119,-412.00000000001234,337.0000000000033,,-155.00000000000023
2017.09.01,-39.999999999995595,-358.9999999999982,430.0000000000068,,31.000000000013074
2017.09.01,-25.999999999992696,-358.00000000001387,469.0000000000083,,85.0000000000017
2017.09.01,21.999999999999797,-387.000000000004,508.0000000000098,,143.00000000000557
2017.09.01,16.0000000000049,-429.99999999999704,382.000000000005,,-31.999999999987153
2017.09.01,64.0000000000085,-429.00000000001273,135.00000000000512,,-229.9999999999991
2017.09.01,426.00000000000415,-229.00000000001253,326.9999999999982,,523.9999999999898
2017.09.01,281.00000000000904,-137.00000000000932,228.00000000000864,,372.00000000000836
2017.09.01,93.00000000000975,-272.00000000000557,246.00000000000932,,67.0000000000135
2017.09.01,245.0000000000063,-355.0000000000164,170.0000000000017,,59.99999999999159
2017.09.01,364.00000000000875,-405.9999999999952,115.0000000000091,,73.00000000002262
2017.09.01,433.0000000000056,-339.0000000000004,76.99999999999818,,171.0000000000034
2017.09.01,472.00000000000574,-417.0000000000007,40.00000000000625,,95.00000000001131
2017.09.01,411.0000000000058,-466.00000000001086,-0.999999999990564,,-55.99999999999562
2017.09.01,409.99999999999926,-443.99999999999994,8.000000000009777,,-25.999999999990905
2017.09.01,408.00000000000836,-497.99999999999847,-13.999999999995794,,-103.9999999999859
2017.09.01,382.00000000000455,-567.0000000000064,-76.99999999999818,,-262.0
2017.09.01,383.0,-502.00000000000244,-93.99999999999409,,-212.99999999999653
2017.09.01,374.0000000000077,-504.0000000000156,-57.999999999992724,,-188.00000000000063
2017.09.01,367.0000000000062,-480.99999999999807,-16.999999999995907,,-130.99999999998778
2017.09.01,342.000000000009,-478.0000000000006,-9.999999999990905,,-145.99999999998255
2017.09.01,341.0000000000024,-479.0000000000072,-22.999999999996135,,-161.00000000000097
