date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2020.08.17,-289.9999999999903,-293.0000000000099,21.999999999988695,-231.99999999999886,14.999999999998348,-83.9999999999952,-189.99999999997908,-225.9999999999991,56.0000000000005,-212.00000000000108,-222.0000000000084,32.0000000000098,-352.99999999999443,-135.00000000000512,-227.00000000000387,282.99999999999994,-446.9999999999974,,-2502.9999999999854
2020.08.17,-381.99999999999346,-283.99999999999534,-24.000000000001798,-233.00000000000543,12.999999999996348,-87.99999999999919,-124.99999999999733,-203.00000000000296,26.999999999999247,-132.99999999999423,-224.99999999999432,-65.00000000000395,-278.99999999999636,-109.99999999999943,-159.00000000000603,253.0000000000032,-422.00000000001125,,-2439.0000000000023
2020.08.17,-278.9999999999848,-173.00000000000094,40.99999999997994,-178.00000000000037,46.00000000000159,-289.0000000000059,-47.99999999998139,-301.9999999999925,-19.00000000000235,-157.99999999999147,-164.99999999999204,-38.99999999998904,-186.9999999999976,-103.9999999999992,-144.00000000000546,236.00000000000287,-435.0000000000076,,-2196.999999999966
2020.08.17,-139.00000000000023,-161.00000000001114,39.999999999995595,-180.0000000000024,51.99999999999649,-276.9999999999939,19.00000000001345,-290.00000000000625,-14.000000000002899,-185.99999999999727,-39.99999999999204,68.00000000000139,-186.9999999999976,-105.00000000000398,-146.0000000000008,195.9999999999962,-536.0000000000032,,-1886.0000000000089
2020.08.17,-92.99999999998754,-12.000000000012001,55.99999999998939,-172.00000000000549,139.99999999999568,-219.99999999999798,62.000000000006494,-132.000000000005,14.999999999998348,-104.99999999999955,12.000000000000455,92.00000000000318,-31.999999999996476,-99.99999999999432,-135.00000000000512,190.00000000000128,-551.9999999999969,,-986.0000000000057
2020.08.17,-262.999999999991,-139.00000000000023,-15.00000000000945,-221.00000000000452,91.99999999999208,-167.00000000000603,26.999999999999247,-215.0000000000034,38.0000000000047,-78.99999999999574,-141.9999999999959,52.99999999999194,-125.0,-118.99999999999977,-147.00000000000557,253.0000000000032,-544.9999999999955,,-1714.000000000016
2020.08.17,-315.99999999998295,-184.00000000000637,-60.000000000015596,-277.000000000005,51.000000000001044,-177.00000000000495,13.000000000018552,-171.99999999999704,34.000000000000696,-78.99999999999574,-61.00000000000705,97.9999999999981,-63.99999999999295,-79.00000000000773,-150.00000000000568,265.99999999999955,-573.0000000000013,,-1730.000000000004
2020.08.17,-359.99999999998255,-188.9999999999947,-60.000000000015596,-267.00000000000614,75.9999999999983,-130.0000000000079,26.0000000000149,-132.000000000005,66.99999999999484,-79.99999999999119,-73.0000000000075,65.00000000000395,-71.99999999998852,-73.0000000000075,-148.00000000001035,254.99999999999412,-625.0000000000089,,-1720.0000000000198
2020.08.17,-341.99999999999784,-194.0000000000053,-43.00000000001525,-263.0000000000021,112.000000000001,-248.00000000000378,-41.99999999998649,-91.99999999999875,71.99999999999429,-205.99999999999508,-44.999999999987494,100.99999999999554,-40.99999999999682,-42.00000000000159,-115.0000000000091,276.9999999999939,-682.0000000000048,,-1793.0000000000196
2020.08.17,-68.99999999998573,-147.00000000000824,0.9999999999843467,-248.00000000000378,187.9999999999993,-262.00000000000665,-82.99999999998863,-24.00000000000091,85.00000000000173,-242.99999999999324,209.00000000000318,371.00000000001023,-19.99999999999602,-34.000000000006025,-121.99999999999989,282.99999999999994,-754.0000000000102,,-869.0000000000007
2020.08.17,-72.99999999998974,-198.00000000000927,-47.00000000001925,-263.0000000000021,171.99999999999437,-222.00000000001108,-85.99999999998609,64.00000000000716,121.99999999999989,-256.99999999999613,235.00000000001364,438.00000000000506,-1.9999999999953388,-25.000000000005684,-115.0000000000091,287.9999999999994,-767.9999999999909,,-736.9999999999952
2020.08.17,-19.999999999997797,-205.99999999999508,-42.0000000000087,-307.0000000000017,181.9999999999933,-262.999999999991,-101.99999999997988,73.0000000000075,115.99999999999389,-285.9999999999974,346.00000000000364,496.00000000000756,2.0000000000095497,1.0000000000047748,-124.00000000000944,285.00000000000193,-853.9999999999992,,-702.9999999999582
2020.08.17,-113.99999999999189,-259.9999999999936,-42.0000000000087,-357.00000000000733,81.9999999999932,-256.00000000001177,-154.99999999999403,111.99999999999477,158.0000000000026,-283.99999999999534,281.0000000000059,564.000000000009,5.000000000009663,15.000000000000568,-153.0000000000058,348.9999999999993,-815.9999999999945,,-870.999999999988
2020.08.17,-169.99999999998127,-212.00000000001216,-92.00000000000318,-376.00000000000966,81.9999999999932,-182.99999999999983,-137.9999999999937,135.00000000000512,221.00000000000452,-214.99999999999852,243.99999999999977,512.0000000000014,40.00000000000625,7.000000000005002,-165.00000000000625,373.00000000000114,-800.0000000000007,,-736.9999999999889
2020.08.17,-290.9999999999968,-432.9999999999945,-272.00000000000557,-541.0000000000026,-63.00000000000195,-378.999999999996,-66.99999999999484,-99.00000000000375,183.99999999999528,-303.9999999999932,259.9999999999909,638.0000000000052,-61.99999999999761,-28.000000000005798,-275.0000000000057,439.0000000000005,-822.0000000000116,,-2115.0000000000186
2020.08.17,-207.99999999998596,-408.00000000000836,-307.00000000001285,-541.0000000000026,-74.00000000000739,-456.9999999999963,-59.99999999999339,-75.9999999999934,192.99999999999872,-344.99999999999534,340.0000000000034,852.9999999999926,-38.99999999998727,-31.999999999996476,-254.0000000000049,449.9999999999948,-784.9999999999912,,-1749.999999999986
2020.08.17,-186.99999999998164,-428.9999999999905,-367.0000000000062,-642.0000000000092,-99.00000000000463,-452.99999999999227,-23.999999999979593,22.999999999996135,180.0000000000024,-339.0000000000004,479.0000000000134,716.0000000000056,89.00000000001285,-7.999999999995566,-288.0000000000109,361.0000000000002,-856.0000000000123,,-1843.999999999953
2020.08.17,-177.99999999998929,-323.0000000000066,-314.00000000001427,-474.00000000000773,-7.0000000000014495,-384.9999999999909,-29.999999999996696,114.00000000000432,168.99999999999693,-282.99999999999994,471.00000000000364,695.0000000000011,140.00000000000057,12.000000000000455,-128.0000000000001,351.99999999999676,-761.999999999996,,-930.9999999999991
2020.08.17,-215.99999999999397,-320.9999999999935,-285.00000000000193,-479.0000000000072,-25.00000000000835,-375.9999999999986,30.0000000000189,138.9999999999958,148.0000000000037,-273.000000000001,552.9999999999973,727.9999999999953,222.0000000000084,57.00000000000216,-112.00000000000898,397.0000000000029,-757.0000000000076,,-569.9999999999968
2020.08.17,-221.99999999998886,-314.99999999999864,-304.9999999999997,-489.0000000000061,-30.000000000007798,-381.99999999999346,49.00000000001015,134.00000000000034,192.00000000000327,-248.99999999999923,512.0000000000005,797.0000000000033,237.00000000000898,52.99999999999727,-115.99999999999966,407.99999999999727,-766.0,,-491.9999999999726
2020.08.17,-201.99999999999108,-310.0000000000103,-306.00000000000625,-506.0000000000064,-26.999999999999247,-367.0000000000062,28.000000000005798,121.99999999999989,192.99999999999872,-235.99999999999176,527.0000000000152,852.0000000000083,228.9999999999992,48.99999999999238,-143.00000000000068,415.99999999999415,-775.9999999999989,,-456.9999999999971
2020.08.17,-291.9999999999812,-327.00000000001063,-391.000000000008,-501.000000000007,-26.999999999999247,-350.00000000000585,54.0000000000207,117.00000000000443,193.99999999999417,-224.9999999999974,481.9999999999993,764.9999999999934,219.0000000000083,21.000000000000796,-124.00000000000944,363.99999999999767,-774.000000000008,,-795.0000000000082
2020.08.17,-288.99999999998374,-334.9999999999964,-391.000000000008,-500.00000000000045,-35.00000000000725,-340.00000000000693,48.000000000003595,109.99999999999943,180.0000000000024,-222.99999999999542,461.9999999999891,730.9999999999927,207.00000000000784,15.000000000000568,-110.00000000001364,358.0000000000028,-767.9999999999909,,-880.0000000000043
2020.08.17,-217.0000000000005,-279.00000000000705,-358.00000000001387,-482.00000000000466,0.999999999995449,-331.999999999999,40.0000000000178,115.99999999999966,175.99999999999838,-212.99999999999653,469.99999999999886,741.9999999999982,215.0000000000034,-10.99999999999568,-137.00000000000045,339.0000000000004,-783.0000000000003,,-713.0000000000061
2020.08.17,-209.9999999999991,-292.00000000000335,-352.000000000019,-477.0000000000052,5.999999999994898,-326.0000000000041,29.00000000001235,105.99999999999454,183.99999999999528,-218.99999999999142,455.99999999998886,771.9999999999949,199.00000000001228,-9.000000000000341,-141.00000000000534,339.0000000000004,-805.9999999999956,,-741.0000000000298
2020.08.17,-213.99999999998087,-317.9999999999961,-357.00000000000733,-479.0000000000072,-18.0000000000069,-316.0000000000052,-7.999999999985796,138.00000000000523,183.99999999999528,-239.99999999999577,485.00000000001364,756.0000000000011,195.0000000000074,3.0000000000001137,-112.99999999999955,336.00000000000296,-744.0000000000114,,-709.9999999999704
2020.08.17,-310.9999999999946,-343.00000000000443,-379.0000000000182,-552.0000000000081,-194.0000000000053,-300.00000000001137,15.00000000000945,150.00000000000568,204.00000000000418,-217.99999999999596,432.9999999999927,790.0000000000018,215.0000000000034,7.999999999995566,-175.00000000001137,364.9999999999931,-753.0000000000036,,-1045.0000000000468
2020.08.17,-308.9999999999815,-356.00000000000074,-388.0000000000106,-579.0000000000073,-294.00000000000534,-280.9999999999979,-31.999999999987594,150.00000000000568,258.0000000000027,-229.99999999999687,431.0000000000116,869.0000000000086,181.0000000000116,6.000000000000227,-217.00000000001296,434.9999999999965,-591.9999999999925,,-947.9999999999565
2020.08.17,-241.00000000000233,-364.00000000000875,-348.9999999999993,-551.0000000000015,-224.000000000002,-273.0000000000121,-63.99999999999739,171.99999999999704,263.99999999999756,-249.99999999999466,485.00000000001364,905.0000000000002,173.00000000000182,28.999999999996362,-190.00000000001194,471.99999999999466,-575.9999999999987,,-582.0000000000272
2020.08.18,-274.9999999999808,-373.00000000000114,-258.0000000000027,-537.0000000000097,-169.00000000000804,-418.9999999999916,-42.999999999993044,155.00000000000114,188.9999999999947,-247.99999999999267,424.0000000000066,868.000000000002,126.00000000000477,85.99999999999852,-206.00000000000307,495.000000000001,-609.9999999999994,,-794.9999999999732
2020.08.18,-236.99999999999832,-374.999999999992,-190.00000000000128,-522.0000000000002,-120.00000000000898,-367.99999999999056,-22.999999999995246,129.99999999999545,195.00000000000074,-273.000000000001,469.99999999999886,930.0000000000086,118.99999999999977,140.00000000000057,-167.0000000000016,554.9999999999944,-624.0000000000023,,-359.99999999999295
2020.08.18,-205.99999999999508,-351.99999999999676,-157.00000000000713,-504.9999999999999,-148.0000000000037,-337.99999999999386,-63.99999999999739,134.00000000000034,178.00000000000037,-252.99999999999213,510.9999999999957,876.9999999999944,167.0000000000016,164.00000000000148,-143.00000000000068,519.0000000000028,-590.0000000000016,,-205.99999999999147
2020.08.18,-213.99999999998087,-357.99999999999164,-108.00000000001918,-508.00000000000847,-136.00000000000279,-256.99999999999613,-73.99999999999629,189.99999999999773,243.00000000000432,-258.9999999999981,469.99999999999886,846.9999999999977,135.00000000000512,158.00000000000125,-159.00000000000603,561.0000000000003,-646.9999999999976,,-115.99999999999193
2020.08.18,-222.99999999999542,-374.0000000000077,-96.00000000000719,-529.0000000000017,-108.00000000000809,-249.00000000001032,-82.99999999998863,189.99999999999773,238.0000000000049,-266.999999999995,459.0000000000032,842.9999999999937,123.00000000000466,165.99999999999682,-183.00000000000693,585.9999999999976,-724.9999999999978,,-232.00000000002012
2020.08.18,-236.99999999999832,-377.0000000000051,-96.00000000000719,-538.0000000000051,-98.0000000000092,-243.99999999999977,-81.9999999999821,185.00000000000227,256.0000000000007,-270.99999999999903,444.9999999999932,876.9999999999944,120.00000000000455,167.99999999999216,-192.00000000000728,602.999999999998,-720.0000000000095,,-201.0000000000373
2020.08.18,-317.9999999999961,-432.0000000000102,-158.0000000000137,-578.0000000000007,-158.0000000000026,-222.00000000001108,-112.99999999998533,228.9999999999992,270.0000000000036,-252.99999999999213,472.0000000000084,885.0000000000025,140.00000000000057,170.99999999999227,-186.00000000000705,602.0000000000025,-720.9999999999939,,-370.0000000000035
2020.08.18,-495.000000000001,-540.9999999999915,-243.99999999999977,-626.0000000000043,-226.99999999999943,-208.00000000000819,-118.99999999998023,275.0000000000057,280.00000000000244,-253.99999999999866,514.00000000001,808.9999999999931,215.0000000000034,212.99999999999386,-132.000000000005,615.9999999999943,-665.0000000000044,,-588.9999999999902
2020.08.18,-539.999999999985,-587.0000000000042,-270.99999999999903,-665.9999999999999,-238.0000000000049,-133.00000000000534,-133.99999999998968,295.0000000000017,258.0000000000027,-224.9999999999974,457.9999999999984,702.0000000000026,181.0000000000116,259.00000000000034,-148.00000000001035,622.9999999999958,-838.0000000000055,,-1003.9999999999881
2020.08.18,-481.99999999998244,-551.9999999999969,-434.000000000001,-628.0000000000064,-114.99999999999844,-215.00000000000963,-112.99999999998533,317.99999999999784,234.00000000000088,-224.9999999999974,533.0000000000155,754.0000000000102,255.00000000000966,204.9999999999983,-104.00000000001342,485.99999999999756,-934.0000000000126,,-1016.9999999999739
2020.08.18,-517.9999999999962,-570.0000000000039,-386.00000000001967,-594.0000000000057,-42.0000000000087,-200.00000000000017,-90.99999999999665,341.99999999999875,204.99999999999963,-214.99999999999852,610.0000000000136,644.0000000000001,324.0000000000123,213.99999999999864,-40.00000000000625,486.999999999993,-954.0000000000103,,-784.0000000000302
2020.08.18,-503.99999999999335,-557.9999999999918,-376.00000000002075,-570.9999999999993,10.999999999994348,-190.00000000000128,-81.9999999999821,396.0000000000008,144.99999999999514,-213.99999999999199,638.0000000000052,486.999999999993,365.0000000000091,256.0000000000002,42.999999999992156,378.00000000000057,-941.9999999999984,,-717.9999999999886
2020.08.18,-472.9999999999901,-544.9999999999955,-402.0000000000135,-556.0000000000009,4.999999999999449,-201.00000000000674,-71.99999999998319,451.9999999999982,163.00000000000205,-224.9999999999974,735.0000000000136,551.9999999999969,422.00000000001125,284.9999999999966,79.9999999999983,393.9999999999944,-927.9999999999955,,-313.99999999997203
2020.08.18,-461.0000000000003,-510.99999999999477,-416.00000000001637,-564.000000000009,-35.00000000000725,-201.00000000000674,-61.99999999998429,429.00000000000205,170.00000000000347,-212.99999999999653,685.0000000000023,601.000000000007,423.0000000000018,233.99999999999466,45.99999999999227,390.99999999999693,-922.0000000000006,,-406.00000000001535
2020.08.18,-530.9999999999926,-571.9999999999948,-459.0000000000094,-611.000000000006,-9.00000000000345,-174.00000000000747,-68.99999999998573,391.00000000000534,209.00000000000364,-197.99999999999818,628.0000000000143,651.0000000000016,356.9999999999993,219.99999999999886,-3.0000000000001137,432.9999999999945,-974.9999999999925,,-711.9999999999727
2020.08.18,-539.999999999985,-567.0000000000064,-461.0000000000003,-616.0000000000055,-48.99999999999905,-177.00000000000495,-81.9999999999821,403.0000000000058,217.99999999999596,-195.9999999999962,645.0000000000102,669.9999999999928,381.0000000000002,230.99999999999454,3.0000000000001137,439.0000000000005,-961.0000000000118,,-658.9999999999916
2020.08.18,-577.9999999999897,-563.0000000000024,-469.0000000000083,-621.0000000000049,-52.000000000007596,-137.9999999999937,-80.99999999999774,445.99999999999795,243.99999999999977,-179.99999999999127,635.9999999999957,679.9999999999917,405.00000000000114,237.99999999999955,4.9999999999954525,453.0000000000034,-905.0000000000002,,-480.00000000001125
2020.08.18,-609.9999999999994,-578.0000000000118,-478.0000000000006,-644.0000000000001,-57.00000000000705,-133.00000000000534,-79.99999999999119,441.0000000000025,253.0000000000032,-176.99999999999383,632.000000000005,695.0000000000011,398.00000000001035,242.999999999995,-16.000000000005343,480.0000000000027,-966.0000000000002,,-596.9999999999955
2020.08.18,-648.9999999999885,-594.0000000000057,-541.0000000000136,-633.0000000000058,-20.0000000000089,-121.99999999999989,-92.99999999998754,445.0000000000074,241.00000000000233,-169.99999999999238,615.0000000000091,609.9999999999994,397.00000000000557,248.99999999999523,3.9999999999906777,427.99999999999505,-1009.9999999999998,,-842.999999999998
2020.08.18,-842.9999999999937,-662.000000000007,-601.000000000007,-704.0000000000047,-64.0000000000085,-87.99999999999919,-79.99999999999119,438.0000000000024,222.99999999999542,-124.99999999999733,525.0000000000057,489.0000000000061,478.9999999999992,257.99999999999557,16.999999999995907,424.00000000000216,-1004.0000000000049,,-1318.0000000000116
2020.08.18,-868.000000000002,-679.0000000000074,-625.0000000000089,-672.0000000000059,-65.00000000000395,-25.999999999992696,-73.99999999999629,510.0000000000051,209.9999999999991,-47.9999999999925,550.9999999999877,333.0000000000055,534.000000000006,246.9999999999999,63.99999999999295,358.9999999999982,-1012.9999999999973,,-1262.0000000000125
2020.08.18,-869.999999999993,-656.0000000000122,-653.999999999999,-720.0000000000095,-109.99999999999899,66.99999999999484,-142.99999999998204,560.0000000000023,258.0000000000027,-53.999999999998494,493.9999999999998,350.00000000000585,478.00000000000864,227.00000000000387,9.999999999990905,376.99999999999403,-960.0000000000053,,-1345.999999999996
2020.08.18,-828.9999999999909,-597.0000000000031,-655.0000000000056,-668.0000000000019,-95.00000000000064,70.99999999999883,-197.99999999998707,522.0000000000056,278.00000000000045,-63.00000000000195,407.0000000000107,390.0000000000015,397.00000000000557,117.999999999995,-25.000000000005684,364.9999999999931,-953.0000000000039,,-1534.99999999999
2020.08.18,-915.9999999999835,-771.9999999999949,-712.0000000000015,-747.0000000000088,-153.99999999999858,126.99999999998823,-237.99999999998266,456.00000000000307,331.0000000000035,-97.9999999999981,349.9999999999943,470.9999999999992,259.00000000000034,102.99999999999443,-78.00000000000296,361.0000000000002,-940.9999999999918,,-2197.9999999999795
2020.08.18,-915.9999999999835,-747.0000000000088,-712.0000000000015,-761.0000000000006,-200.00000000000017,112.000000000001,-239.99999999999577,471.00000000000364,324.9999999999975,-102.99999999999754,366.00000000001387,438.00000000000506,286.00000000000136,126.99999999999534,-84.00000000000318,388.9999999999949,-927.0000000000111,,-2175.999999999989
2020.08.18,-914.9999999999991,-716.0000000000056,-735.000000000019,-709.9999999999995,-194.0000000000053,167.00000000000603,-265.99999999998846,483.99999999999466,332.99999999999443,-61.999999999995396,295.99999999999227,368.00000000001273,284.000000000006,84.99999999999375,-51.00000000000193,356.00000000000074,-859.9999999999941,,-2136.000000000008
2020.08.18,-966.9999999999845,-717.9999999999964,-744.0000000000114,-724.0000000000024,-199.00000000000472,268.0000000000016,-270.99999999999903,495.00000000000455,341.99999999999784,-35.999999999991594,251.00000000000477,307.99999999999716,282.0000000000107,64.99999999999773,-74.00000000001228,304.9999999999997,-838.0000000000055,,-2254.999999999993
2020.08.18,-968.9999999999976,-719.000000000003,-740.0000000000073,-734.0000000000014,-221.00000000000452,109.00000000000354,-253.99999999999866,501.99999999999534,339.0000000000004,-73.99999999999629,253.99999999999068,351.0000000000124,288.0000000000109,111.0000000000042,-80.0000000000125,420.9999999999936,-893.9999999999948,,-2310.0000000000045
2020.08.18,-863.9999999999981,-669.9999999999928,-711.0000000000172,-716.0000000000056,-156.00000000000057,68.00000000000139,-217.0000000000005,539.0000000000015,336.00000000000296,-113.99999999999189,438.99999999999295,493.0000000000101,400.0000000000057,155.00000000000114,-25.000000000005684,387.99999999999943,-892.0000000000039,,-1547.0000000000014
2020.08.18,-950.9999999999908,-700.999999999996,-731.000000000015,-747.0000000000088,-214.00000000000307,127.99999999999478,-212.99999999999653,518.0000000000007,319.0000000000026,-41.9999999999976,390.0000000000148,425.99999999999307,392.0000000000101,152.00000000000102,-41.00000000001103,419.00000000000273,-879.9999999999919,,-1775.9999999999905
2020.08.18,-1144.999999999996,-1031.000000000004,-792.0000000000149,-927.0,-423.0000000000067,69.00000000000794,-232.99999999999432,417.0000000000016,312.9999999999966,-135.99999999999167,342.9999999999893,461.0000000000003,200.00000000000284,233.99999999999466,-137.00000000000045,514.0000000000033,-841.0000000000028,,-3114.000000000015
2020.08.18,-1159.9999999999832,-1069.0000000000089,-784.0000000000069,-942.0000000000095,-445.0000000000065,96.00000000000719,-276.9999999999939,367.999999999995,336.9999999999984,-151.00000000000114,231.99999999999932,530.9999999999926,97.00000000000841,182.99999999999272,-193.00000000001205,597.9999999999985,-743.0000000000048,,-3322.0000000000337
2020.08.18,-1284.9999999999807,-1248.0000000000045,-734.0000000000124,-930.0000000000086,-533.0000000000057,55.000000000005045,-329.99999999998585,287.00000000000614,304.00000000000426,-248.99999999999923,117.999999999995,466.00000000001086,-54.99999999999261,156.99999999999648,-221.00000000000364,626.9999999999998,-719.000000000003,,-4289.999999999977
2020.08.18,-1573.9999999999866,-1279.000000000008,-743.0000000000048,-1011.0000000000064,-597.0000000000031,83.9999999999952,-302.9999999999866,257.000000000005,261.99999999999557,-191.99999999999218,-14.999999999986358,114.99999999999844,-42.999999999992156,287.9999999999967,-177.0000000000067,676.9999999999943,-625.9999999999932,,-4876.99999999998
2020.08.18,-1546.9999999999873,-1232.000000000011,-737.0000000000099,-938.0000000000055,-521.0000000000048,239.99999999999577,-269.9999999999925,227.00000000000387,92.99999999999864,-37.99999999999359,-76.99999999999818,-503.99999999999335,30.000000000001137,251.99999999999534,-108.00000000000409,436.9999999999985,-615.00000000001,,-5308.000000000017
2020.08.18,-1507.9999999999982,-1005.9999999999958,-569.0000000000194,-748.0000000000042,-411.0000000000058,326.9999999999884,-322.00000000000006,387.00000000000045,85.00000000000173,39.00000000000014,-73.0000000000075,-485.0000000000021,147.00000000000557,319.0000000000026,3.9999999999906777,453.0000000000034,-510.00000000001046,,-3871.0000000000505
