date,GBPUSD,USDJPY,AUDUSD,NZDUSD,NZDCHF,EURNZD,NZDJPY,AUDCAD,empty,sum
2018.08.06,-26.999999999999247,-19.99999999999602,0.0,-42.999999999993044,-82.99999999999974,-265.0000000000041,-103.9999999999992,-65.99999999999939,,-607.9999999999908
2018.08.06,-17.000000000000348,-42.00000000000159,18.999999999991246,16.0000000000049,41.9999999999976,-181.9999999999933,-39.99999999999204,-70.99999999999883,,-274.9999999999924
2018.08.06,3.999999999981796,-43.00000000000637,59.99999999999339,19.00000000000235,46.00000000000159,-170.99999999998784,-12.999999999991019,-14.999999999998348,,-113.00000000000445
2018.08.06,-1.0000000000065512,-37.00000000000614,31.999999999998696,0.0,51.000000000001044,-190.00000000000128,-33.00000000000125,75.9999999999983,,-102.00000000001717
2018.08.06,-1.0000000000065512,-42.00000000000159,31.999999999998696,-10.999999999994348,49.99999999999449,-185.99999999999727,-28.999999999996362,88.99999999999464,,-98.00000000000828
2018.08.06,17.000000000000348,-25.99999999999625,29.000000000001247,1.0000000000065512,58.99999999999794,-140.99999999999113,-37.9999999999967,93.99999999999409,,-4.999999999983913
2018.08.06,-40.0000000000178,-52.99999999999727,10.999999999994348,1.0000000000065512,68.00000000000139,-119.99999999998678,-27.999999999991587,60.99999999999994,,-99.99999999999119
2018.08.06,-7.0000000000014495,-48.00000000000182,19.999999999997797,-0.999999999995449,65.00000000000395,-151.9999999999966,-15.000000000000568,41.9999999999976,,-95.99999999999655
2018.08.06,-17.000000000000348,7.999999999995566,9.999999999998899,13.00000000000745,80.99999999999774,-96.99999999999153,-57.00000000000216,25.999999999992696,,-33.00000000000169
2018.08.06,-15.00000000000945,-40.99999999999682,29.999999999996696,24.000000000001798,78.00000000000028,-103.99999999999298,-28.999999999996362,25.999999999992696,,-31.000000000004135
2018.08.06,-67.00000000001705,-146.0000000000008,79.99999999999119,43.999999999999595,116.00000000000499,-8.999999999992347,64.00000000000716,19.00000000000235,,100.9999999999951
2018.08.06,-77.00000000001594,-138.00000000000523,42.999999999993044,43.00000000000415,121.99999999999989,-49.99999999999449,79.00000000000773,-13.00000000000745,,8.999999999981686
2018.08.06,-50.0000000000167,-132.000000000005,17.000000000000348,12.000000000000899,100.99999999999554,-129.99999999998568,51.00000000000193,-36.0000000000027,,-167.00000000001137
2018.08.06,-42.0000000000087,-126.00000000000477,12.999999999996348,9.00000000000345,99.00000000000463,-137.9999999999937,45.000000000001705,-36.0000000000027,,-176.00000000000372
2018.08.06,-92.00000000000318,-140.00000000000057,-14.999999999998348,-19.00000000000235,90.99999999999665,-153.9999999999875,23.000000000010346,-41.9999999999976,,-347.99999999998255
2018.08.06,-85.00000000000173,-153.0000000000058,-14.999999999998348,-34.000000000000696,71.99999999999429,-163.00000000000205,7.000000000005002,-41.000000000002146,,-412.0000000000115
2018.08.06,-113.00000000000753,-140.00000000000057,-48.000000000003595,-61.999999999995396,58.99999999999794,-207.99999999998596,-55.999999999997385,-48.000000000003595,,-615.9999999999961
2018.08.06,-123.00000000000644,-125.0,-38.0000000000047,-78.00000000000028,49.99999999999449,-192.99999999999872,-43.99999999999693,-34.000000000000696,,-585.0000000000133
2018.08.06,-153.00000000000313,-131.00000000000023,-52.000000000007596,-61.999999999995396,78.00000000000028,-168.99999999999693,-58.9999999999975,-26.000000000003798,,-574.0000000000042
2018.08.06,-95.00000000000064,-123.99999999999523,-25.00000000000835,-47.9999999999925,95.00000000000064,-166.99999999998383,-64.99999999999773,-1.0000000000065512,,-429.99999999998414
2018.08.06,-148.99999999999915,-115.99999999999966,-18.0000000000069,-34.000000000000696,97.00000000000264,-161.99999999999548,-7.999999999995566,-17.000000000000348,,-406.9999999999951
2018.08.06,-310.0000000000103,-114.00000000000432,-6.0000000000060005,-29.000000000001247,102.99999999999754,-166.99999999998383,-40.99999999999682,13.999999999991797,,-550.0000000000132
2018.08.06,-401.00000000000693,-64.99999999999773,7.9999999999968985,-51.99999999999649,82.99999999999974,-255.99999999998957,-63.99999999999295,34.99999999999615,,-711.9999999999909
