date,USDCAD,GBPJPY,EURAUD,AUDCAD,empty,sum
2017.05.08,-86.99999999999264,-13.999999999981583,0.0,-14.000000000002899,,-114.99999999997712
2017.05.08,41.000000000002146,4.9999999999954525,30.999999999981043,24.999999999986144,,101.99999999996479
2017.05.08,22.999999999995246,79.00000000000773,29.999999999996696,-34.000000000000696,,97.99999999999899
2017.05.08,156.00000000000057,237.99999999999955,305.9999999999841,114.99999999999844,,814.9999999999826
2017.05.08,131.00000000001444,358.0000000000041,362.99999999998,153.9999999999875,,1005.999999999986
2017.05.08,100.99999999999554,420.0000000000159,452.99999999999227,126.99999999998823,,1100.999999999992
2017.05.08,110.00000000001009,502.00000000000955,401.99999999999125,-56.000000000011596,,957.9999999999993
2017.05.08,33.00000000001635,429.00000000000205,428.9999999999905,-85.00000000000173,,806.0000000000072
2017.05.08,-80.99999999999774,498.9999999999952,417.0000000000007,-160.00000000000458,,674.9999999999936
2017.05.08,-68.00000000000139,379.0000000000191,88.99999999998354,-358.9999999999982,,41.00000000000307
2017.05.08,-29.999999999996696,384.00000000001455,143.99999999998857,-297.9999999999983,,200.00000000000813
2017.05.08,-86.99999999999264,467.00000000001296,145.99999999997948,-238.0000000000049,,287.9999999999949
2017.05.08,-48.99999999998794,540.9999999999968,209.9999999999991,-267.0000000000172,,434.99999999999073
2017.05.08,-18.999999999991246,521.9999999999914,262.999999999991,-236.99999999999832,,528.9999999999928
2017.05.08,-11.999999999989797,507.000000000005,326.9999999999884,-184.00000000000637,,637.9999999999973
2017.05.08,-36.999999999998145,543.0000000000064,398.9999999999938,-156.00000000000057,,749.0000000000015
2017.05.08,-9.999999999998899,361.99999999999477,391.9999999999924,-114.0000000000141,,629.9999999999741
2017.05.08,-92.00000000000318,343.9999999999941,207.99999999998596,-103.00000000000864,,356.9999999999682
2017.05.08,-82.99999999998863,379.99999999999545,317.9999999999961,-48.000000000003595,,566.9999999999993
2017.05.08,45.000000000006146,277.00000000001523,196.99999999998053,-60.000000000015596,,458.99999999998636
2017.05.08,34.000000000000696,293.00000000000637,228.99999999999034,-146.00000000000168,,409.9999999999957
2017.05.08,92.00000000000318,408.9999999999918,376.9999999999829,-52.000000000007596,,825.9999999999703
2017.05.08,-65.99999999998829,450.9999999999934,630.9999999999816,-30.0000000000189,,985.9999999999678
2017.05.08,-24.000000000001798,439.9999999999977,819.9999999999985,75.00000000000284,,1310.9999999999973
2017.05.08,78.00000000000028,530.0000000000011,821.9999999999894,62.99999999999084,,1492.9999999999818
2017.05.08,155.00000000001623,718.9999999999941,851.9999999999861,55.99999999998939,,1781.9999999999857
2017.05.08,150.00000000000568,740.0000000000091,850.9999999999795,88.99999999998354,,1829.999999999978
2017.05.08,238.0000000000049,681.0000000000116,715.9999999999833,137.9999999999937,,1772.9999999999934
2017.05.08,232.00000000000998,713.9999999999986,759.999999999983,129.99999999998568,,1835.9999999999773
2017.05.08,310.9999999999946,671.999999999997,680.9999999999983,125.99999999998168,,1789.9999999999716
2017.05.08,358.00000000001387,786.0000000000014,678.9999999999852,66.99999999999484,,1889.9999999999952
2017.05.08,387.000000000004,539.0000000000157,429.99999999999704,70.99999999999883,,1427.0000000000157
2017.05.08,251.00000000000122,478.00000000000864,484.9999999999799,3.999999999981796,,1217.9999999999716
2017.05.08,266.0000000000107,588.9999999999986,467.99999999997954,-48.000000000003595,,1274.9999999999852
2017.05.08,348.9999999999993,588.9999999999986,459.99999999999375,-36.0000000000138,,1361.999999999978
2017.05.08,383.0,634.0000000000146,492.9999999999879,2.999999999997449,,1513.0
2017.05.08,502.00000000000244,682.9999999999927,605.9999999999955,19.999999999997797,,1810.9999999999884
2017.05.08,595.9999999999966,629.0000000000191,603.9999999999824,75.99999999998718,,1904.9999999999854
2017.05.08,595.0000000000122,615.0000000000091,585.9999999999976,79.99999999999119,,1876.0000000000102
2017.05.08,582.0000000000158,471.00000000000364,498.9999999999828,70.99999999999883,,1623.0000000000011
2017.05.08,548.9999999999995,383.0000000000098,543.999999999989,41.99999999998649,,1517.9999999999848
2017.05.08,445.0000000000065,292.0000000000016,608.9999999999928,-7.0000000000014495,,1338.9999999999995
2017.05.08,344.00000000001097,294.00000000001114,622.9999999999958,-69.00000000000794,,1192.0000000000098
