date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.11.06,-138.0000000000159,-95.00000000000064,14.999999999987246,-417.99999999999216,21.999999999999797,102.00000000000209,-116.00000000000499,-323.99999999999807,-126.99999999999933,109.99999999999899,-39.00000000000014,-596.0000000000036,-326.0000000000041,-110.99999999999443,-485.00000000001364,105.99999999998388,-80.99999999999774,280.00000000000114,-103.9999999999992,127.99999999999478,58.99999999999794,462.0000000000068,,-1676.0000000000514
2017.11.06,-117.00000000001154,-109.00000000000354,34.000000000000696,-429.9999999999926,68.99999999999685,100.99999999999554,-113.99999999999189,-320.99999999999795,-120.99999999999334,161.00000000000003,-41.9999999999976,-618.9999999999998,-312.9999999999855,-25.999999999992696,-498.9999999999952,130.99999999999224,28.000000000005798,299.0000000000066,-117.00000000000443,205.99999999999508,58.000000000002494,564.000000000009,,-1176.9999999999618
2017.11.06,-182.0000000000155,-102.99999999998644,-18.0000000000069,-417.0000000000016,63.00000000000195,58.99999999999794,-147.99999999999258,-280.00000000000114,-169.99999999999238,195.00000000000074,-68.00000000000139,-593.9999999999941,-297.9999999999983,-1.999999999990898,-461.9999999999891,65.99999999998829,73.99999999999629,219.99999999999886,-129.0000000000049,197.00000000000273,17.999999999995797,497.99999999999847,,-1480.9999999999943
2017.11.06,-195.00000000001182,-70.99999999999883,-12.999999999996348,-313.0000000000024,58.99999999999794,56.0000000000005,-160.00000000000458,-168.99999999999693,-169.99999999999238,187.9999999999993,-53.00000000000304,-429.00000000000205,-272.99999999998994,-14.999999999987246,-331.99999999999363,88.99999999998354,58.99999999998684,209.99999999999375,-85.99999999999852,185.99999999999727,-10.999999999994348,449.0000000000105,,-994.0000000000025
2017.11.06,-232.00000000000998,-78.99999999998464,-35.00000000000725,-373.9999999999952,39.999999999995595,-60.99999999999994,-204.00000000000418,-140.00000000000057,-205.99999999999508,224.000000000002,-61.999999999995396,-502.9999999999859,-312.00000000000114,-63.99999999999739,-370.00000000000455,80.99999999999774,21.00000000000435,209.99999999999375,-112.99999999999955,161.00000000000003,7.0000000000014495,440.00000000001813,,-1570.9999999999677
2017.11.06,-219.00000000001364,-75.00000000000284,4.000000000004,-363.9999999999901,39.00000000000014,61.999999999995396,-205.99999999999508,-134.00000000000034,-222.99999999999542,214.99999999999852,-48.99999999999905,-491.9999999999902,-258.99999999998704,-55.000000000005045,-378.9999999999907,45.99999999999049,11.999999999989797,243.99999999999977,-125.0,139.99999999999568,9.999999999998899,423.0000000000178,,-1384.9999999999789
2017.11.06,-246.00000000001288,-82.99999999998863,2.999999999997449,-362.99999999999955,7.9999999999968985,95.00000000000064,-243.99999999999977,-110.99999999999,-211.99999999998997,209.00000000000364,-39.999999999995595,-472.99999999998477,-251.99999999998556,-72.0000000000054,-383.0000000000098,73.99999999999629,-63.000000000013046,228.9999999999992,-49.000000000006594,122.99999999999534,62.000000000006494,490.999999999997,,-1296.9999999999882
2017.11.06,-283.99999999999534,-55.99999999998939,-43.999999999999595,-459.0000000000032,7.0000000000014495,229.00000000000142,-261.0000000000001,-161.00000000000136,-235.99999999999176,217.0000000000005,-68.00000000000139,-604.9999999999898,-299.00000000000483,-113.00000000000753,-459.0000000000032,61.99999999998429,-62.000000000006494,262.00000000000045,10.99999999999568,137.9999999999937,202.9999999999976,646.9999999999976,,-1331.000000000021
2017.11.06,-323.0000000000066,-127.99999999999478,-141.99999999999767,-439.9999999999977,-7.9999999999968985,160.00000000000458,-270.99999999999903,-120.99999999999511,-291.99999999999227,241.00000000000233,-151.00000000000114,-612.9999999999995,-349.99999999998363,-195.9999999999962,-432.9999999999927,-107.00000000001265,-39.00000000001125,293.99999999999693,-49.000000000006594,98.99999999999353,124.99999999999733,548.9999999999995,,-2194.9999999999895
2017.11.06,-290.00000000001245,-187.00000000000384,-90.00000000001229,-459.0000000000032,-6.0000000000060005,151.9999999999966,-234.00000000000088,-162.9999999999967,-290.9999999999968,204.00000000000418,-139.00000000000023,-644.0000000000055,-299.99999999998914,-194.99999999998963,-418.00000000000637,-88.0000000000214,-7.0000000000014495,319.9999999999932,-28.999999999996362,56.0000000000005,180.0000000000024,556.0000000000009,,-2072.0000000000446
2017.11.06,-344.99999999999534,-200.00000000000017,-41.000000000002146,-355.99999999999454,21.999999999999797,151.00000000000114,-305.9999999999841,-99.99999999999432,-328.9999999999904,231.99999999999886,-158.99999999999804,-610.99999999999,-360.0000000000048,-241.99999999998667,-371.0000000000093,-50.0000000000167,-4.000000000004,280.00000000000114,0.0,71.99999999999429,170.00000000000347,568.9999999999973,,-1977.999999999975
2017.11.06,-331.0000000000146,-334.9999999999964,-36.999999999998145,-322.00000000000273,9.999999999998899,85.00000000000173,-287.9999999999994,-3.0000000000001137,-315.9999999999941,231.0000000000034,-246.99999999999721,-730.9999999999945,-549.9999999999839,-424.00000000000216,-299.0000000000066,-24.000000000001798,-1.0000000000065512,168.00000000000637,-49.000000000006594,97.9999999999981,70.99999999999883,453.0000000000145,,-2840.999999999983
2017.11.06,-313.00000000000773,-526.9999999999886,-217.0000000000005,-215.99999999999397,26.999999999999247,65.99999999999939,-221.99999999998886,53.00000000001148,-339.99999999999585,209.00000000000364,-441.99999999999795,-774.9999999999773,-758.9999999999985,-648.9999999999885,-151.9999999999868,-302.0000000000023,-21.00000000000435,123.99999999999523,19.99999999999602,90.99999999999665,53.00000000000304,426.00000000001523,,-3865.999999999911
2017.11.06,-289.0000000000059,-427.99999999998397,-164.00000000000858,-216.99999999999875,51.000000000001044,95.00000000000064,-157.99999999999147,54.000000000002046,-300.0000000000003,263.0000000000021,-385.000000000002,-661.0000000000014,-577.9999999999897,-438.9999999999894,-98.99999999998954,-215.00000000000963,173.00000000000094,194.99999999999318,13.00000000000523,117.00000000000044,99.00000000000463,510.00000000001046,,-2362.99999999995
2017.11.06,-226.00000000001506,-441.0000000000025,-86.0000000000083,-183.9999999999975,78.00000000000028,100.99999999999554,-133.99999999998968,25.000000000005684,-276.9999999999939,242.00000000000887,-334.00000000000097,-647.9999999999961,-605.9999999999955,-400.00000000000034,-82.99999999999841,-150.00000000000568,205.99999999999508,162.9999999999967,66.0000000000025,124.99999999999733,119.00000000000244,577.0000000000052,,-1866.9999999999943
2017.11.06,-192.99999999999872,-583.0000000000002,-63.000000000013046,-132.99999999999557,109.00000000000354,82.00000000000429,-133.00000000000534,44.00000000001114,-276.9999999999939,256.0000000000007,-387.000000000004,-718.9999999999941,-682.9999999999892,-482.999999999989,-62.00000000001182,-147.00000000000824,204.00000000000418,150.99999999999625,60.99999999999284,159.9999999999935,117.99999999999588,572.0000000000169,,-2105.999999999984
2017.11.06,-209.00000000001472,-510.99999999999477,-141.00000000001333,-134.00000000000034,131.99999999999878,71.99999999999429,-92.99999999998754,61.00000000000705,-330.9999999999924,265.99999999999955,-422.00000000000017,-643.0000000000007,-604.0000000000045,-404.0000000000044,3.9999999999906777,-332.00000000002115,248.99999999998812,117.999999999995,54.99999999999261,104.99999999999955,138.00000000000477,592.0000000000148,,-2032.0000000000489
2017.11.06,-232.99999999999432,-428.9999999999905,-192.00000000001438,-159.9999999999966,141.00000000000225,43.00000000000415,-62.99999999999084,35.0000000000108,-345.99999999999073,302.0000000000023,-431.99999999999903,-593.9999999999941,-446.9999999999974,-287.9999999999994,42.00000000000159,-415.0000000000098,409.99999999999926,207.9999999999984,10.99999999999568,130.99999999999224,138.00000000000477,562.0000000000181,,-1575.9999999999482
2017.11.06,-188.9999999999947,-459.99999999999375,-239.00000000001143,-188.0000000000024,141.00000000000225,-0.999999999995449,36.999999999998145,-3.9999999999906777,-307.99999999999716,278.00000000000045,-436.00000000000307,-627.9999999999859,-516.9999999999897,-295.0000000000008,50.99999999998772,-408.00000000000836,458.9999999999872,197.9999999999933,-36.000000000001364,137.9999999999937,60.00000000000449,502.00000000000244,,-1845.0000000000048
2017.11.06,-192.00000000001438,-400.9999999999847,-261.0000000000001,-209.99999999999375,143.9999999999997,17.000000000000348,76.0000000000094,-36.000000000001364,-255.99999999998957,297.00000000000284,-453.0000000000034,-650.999999999982,-597.9999999999874,-194.0000000000053,69.99999999999318,-385.00000000001313,537.9999999999941,182.00000000000216,-52.99999999999727,202.0000000000022,28.000000000005798,513.0000000000078,,-1622.999999999955
2017.11.06,-141.00000000001333,-475.99999999998755,-217.0000000000005,-182.99999999999272,141.00000000000225,-0.999999999995449,62.000000000006494,-112.99999999999955,-214.99999999999852,226.00000000000398,-456.9999999999963,-698.9999999999839,-727.9999999999953,-333.9999999999899,26.999999999986812,-349.0000000000215,438.9999999999894,131.00000000000023,-52.00000000000671,219.99999999999798,-44.99999999999504,490.0000000000126,,-2273.9999999999764
2017.11.06,-144.99999999999514,-452.99999999999227,-243.99999999999977,-158.99999999999181,90.0000000000012,-19.00000000000235,63.99999999999739,-21.99999999999136,-165.9999999999995,214.00000000000307,-461.0000000000003,-639.9999999999864,-736.9999999999877,-400.00000000000034,63.99999999999295,-263.00000000001324,415.99999999999415,75.9999999999934,-70.00000000000739,219.00000000000253,-112.99999999999643,399.00000000001603,,-2349.999999999963
2017.11.06,-165.9999999999995,-383.0,-273.0000000000121,-179.00000000000205,63.99999999999739,-7.0000000000014495,104.99999999999955,-82.99999999999841,-178.99999999999582,145.00000000000622,-455.0000000000054,-610.99999999999,-787.9999999999887,-357.00000000000733,117.999999999995,-273.0000000000121,390.9999999999858,13.999999999995794,-76.99999999999818,224.9999999999974,-163.99999999999747,368.9999999999971,,-2564.000000000034
2017.11.06,-95.00000000000064,-445.99999999999085,-253.99999999999866,-237.99999999999955,63.00000000000195,9.00000000000345,187.00000000000384,-152.9999999999916,-53.999999999998494,139.00000000000023,-492.0000000000035,-757.9999999999814,-875.999999999988,-487.99999999999955,51.9999999999925,-139.00000000000023,405.9999999999952,34.000000000006025,-64.00000000000716,266.999999999995,-134.0000000000008,432.0000000000102,,-2601.999999999952
2017.11.06,-127.00000000001043,-376.9999999999829,-295.0000000000008,-188.0000000000024,95.99999999999609,27.999999999994696,188.00000000001037,-109.99999999999943,-97.9999999999981,180.0000000000024,-470.9999999999992,-611.9999999999948,-750.9999999999906,-323.0000000000066,121.00000000000932,-228.00000000000597,472.9999999999901,67.00000000000728,-33.00000000000125,273.000000000001,-85.99999999999719,456.00000000001194,,-1816.9999999999673
2017.11.06,-139.00000000000023,-556.9999999999853,-273.0000000000121,-230.99999999999454,102.00000000000209,9.00000000000345,114.99999999999844,-109.99999999999943,-146.99999999999713,203.00000000000873,-546.9999999999975,-850.9999999999991,-899.9999999999897,-496.00000000000756,28.999999999996362,-269.00000000000813,448.9999999999883,108.00000000000409,-57.00000000000216,239.0000000000003,-78.00000000000028,468.00000000000176,,-2932.99999999999
2017.11.06,-124.99999999999733,-551.9999999999969,-256.99999999999613,-176.00000000000193,129.9999999999968,21.00000000000435,158.0000000000137,-50.99999999998772,-205.99999999999508,236.99999999999832,-573.0000000000013,-793.9999999999827,-875.999999999988,-480.99999999999807,129.99999999999545,-410.0000000000215,537.9999999999941,108.99999999999466,-7.000000000005002,221.99999999999997,-5.999999999994898,529.0000000000017,,-2439.9999999999673
2017.11.06,-70.99999999999883,-778.9999999999964,-217.0000000000005,-102.99999999999443,192.99999999999872,-95.99999999999609,190.00000000000128,-80.99999999998886,-185.99999999999727,218.00000000000708,-600.999999999996,-771.9999999999914,-827.9999999999843,-534.9999999999966,163.99999999998727,-410.0000000000215,554.9999999999944,117.999999999995,-22.00000000000557,187.9999999999993,-4.999999999999449,446.0000000000131,,-2633.999999999971
2017.11.06,36.999999999998145,-933.9999999999905,-114.0000000000141,54.000000000002046,237.99999999999378,-231.0000000000034,185.00000000001293,-39.00000000000148,-173.9999999999964,200.00000000000017,-646.0000000000022,-774.0000000000009,-912.0000000000017,-634.0000000000013,212.99999999999386,-400.00000000000034,507.9999999999973,67.00000000000728,-85.00000000000796,185.00000000000182,-129.00000000000134,297.0000000000139,,-3088.0
2017.11.06,70.99999999999883,-875.999999999988,-51.000000000001044,112.00000000000898,239.99999999999577,-192.99999999999872,160.00000000000458,-21.000000000000796,-222.99999999999542,187.00000000000384,-597.0000000000031,-757.000000000005,-805.9999999999956,-605.9999999999955,164.99999999999204,-432.0000000000102,458.00000000000284,117.00000000000443,-87.0000000000033,141.99999999999767,-66.99999999999484,340.00000000000693,,-2723.9999999999754
2017.11.06,100.99999999999554,-885.0000000000025,-1.0000000000065512,130.00000000000966,302.9999999999977,-222.99999999999542,161.00000000001114,-42.999999999992156,-201.99999999999108,208.00000000000819,-594.0000000000057,-766.9999999999959,-791.9999999999927,-522.0000000000002,176.9999999999925,-378.00000000001165,516.9999999999897,150.99999999999625,-94.99999999999886,190.99999999999673,-63.00000000000195,381.0000000000091,,-2244.9999999999877
2017.11.06,111.99999999998988,-956.9999999999857,-17.000000000000348,115.0000000000091,285.9999999999974,-202.9999999999976,187.00000000000384,-43.99999999999693,-189.99999999999017,209.00000000000364,-644.9999999999956,-800.9999999999877,-885.0000000000025,-597.9999999999874,183.9999999999975,-401.00000000000693,520.9999999999936,121.99999999999989,-85.00000000000796,175.00000000000293,-65.00000000000395,382.0000000000157,,-2597.999999999949
2017.11.06,149.99999999999457,-1007.9999999999867,-5.000000000010552,168.99999999999693,319.99999999999807,-221.00000000000452,217.0000000000005,-24.00000000000091,-164.99999999999292,209.9999999999991,-680.9999999999983,-856.9999999999993,-941.9999999999984,-638.0000000000052,223.0000000000132,-396.00000000001853,550.000000000006,115.99999999999966,-79.9999999999983,204.99999999999963,-78.99999999999574,394.00000000000546,,-2541.9999999999973
2017.11.06,149.99999999999457,-1052.9999999999927,-46.999999999997044,174.99999999999716,331.999999999999,-336.9999999999984,245.0000000000063,-37.9999999999967,-215.99999999999397,238.0000000000049,-741.0000000000027,-908.9999999999918,-929.000000000002,-621.9999999999892,264.00000000001,-556.0000000000009,641.999999999987,138.00000000000523,-195.0000000000074,219.00000000000253,-192.99999999999872,263.99999999999756,,-3168.9999999999663
2017.11.06,149.99999999999457,-1038.99999999999,-66.00000000001049,170.0000000000017,361.9999999999957,-307.99999999999716,278.00000000000045,-30.9999999999917,-221.99999999999997,253.0000000000032,-741.0000000000027,-885.9999999999957,-872.9999999999905,-547.999999999993,310.0000000000023,-565.0000000000155,712.9999999999859,174.0000000000066,-167.0000000000016,212.99999999999653,-124.00000000000189,334.00000000001205,,-2612.999999999992
2017.11.06,161.99999999999548,-1054.9999999999836,-36.999999999998145,180.00000000000682,368.9999999999971,-251.99999999999667,273.9999999999965,-36.99999999999193,-228.99999999999034,246.00000000000176,-731.0000000000039,-920.9999999999923,-943.9999999999893,-585.9999999999976,274.0000000000009,-565.0000000000155,707.9999999999975,161.00000000000136,-114.00000000000432,190.00000000000128,-73.00000000000084,398.00000000000944,,-2581.9999999999563
2017.11.06,174.99999999999181,-1061.000000000001,-8.000000000008,189.00000000000716,390.0000000000015,-539.999999999996,268.0000000000016,-54.99999999999261,-241.99999999999778,265.99999999999955,-724.0000000000024,-905.9999999999775,-810.999999999984,-570.9999999999882,262.00000000000045,-609.0000000000151,722.0000000000005,224.99999999999432,-415.00000000000625,163.99999999999747,-353.99999999999875,11.00000000000545,,-3623.9999999999677
2017.11.06,184.99999999999073,-1052.9999999999927,-16.000000000016,219.99999999999886,409.0000000000038,-424.00000000000216,275.000000000003,-34.99999999999659,-278.00000000000045,253.99999999999866,-729.9999999999973,-866.9999999999902,-727.9999999999953,-506.9999999999908,286.00000000000136,-698.0000000000208,753.0000000000036,228.9999999999992,-254.0000000000049,120.99999999999334,-173.9999999999964,187.00000000000384,,-2845.000000000008
2017.11.07,192.99999999999872,-1048.9999999999889,-22.0000000000109,221.00000000000364,409.0000000000038,-422.9999999999956,258.0000000000027,0.0,-252.99999999999213,236.00000000000287,-731.9999999999993,-834.0000000000032,-739.0000000000008,-468.00000000000176,290.9999999999968,-721.000000000016,750.9999999999906,207.9999999999984,-281.0000000000059,109.99999999999899,-210.99999999999451,160.00000000000458,,-2896.0000000000077
2017.11.07,141.99999999999767,-1051.0000000000018,-11.00000000000545,177.0000000000067,380.999999999998,-424.00000000000216,221.00000000000452,-46.999999999997044,-278.00000000000045,245.0000000000063,-712.9999999999969,-905.0000000000011,-753.0000000000036,-543.0000000000045,247.99999999999045,-592.0000000000148,707.9999999999975,224.99999999999432,-307.00000000000216,156.00000000000057,-209.9999999999991,172.0000000000166,,-3159.0000000000173
2017.11.07,161.99999999999548,-1039.9999999999966,-12.000000000012001,149.0000000000009,336.9999999999984,-428.00000000000614,246.00000000001288,-46.999999999997044,-248.99999999999923,214.99999999999852,-714.999999999999,-929.000000000002,-777.9999999999898,-652.9999999999925,236.99999999999477,-596.0000000000188,625.9999999999932,240.99999999999966,-328.00000000000296,117.99999999999588,-236.00000000000287,112.000000000001,,-3568.0000000000286
2017.11.07,166.99999999999494,-1063.9999999999982,0.9999999999843467,168.00000000000637,343.9999999999999,-411.0000000000058,229.99999999999687,-42.00000000000159,-245.99999999999068,231.0000000000034,-717.9999999999964,-925.9999999999877,-809.9999999999997,-635.9999999999922,216.00000000000819,-559.0000000000206,645.999999999991,227.99999999999443,-302.0000000000067,127.99999999999478,-204.99999999999963,126.0000000000039,,-3434.0000000000205
2017.11.07,166.99999999999494,-1054.9999999999836,-5.999999999994898,150.00000000000568,371.99999999999454,-395.99999999999636,243.00000000001543,-48.99999999999238,-235.99999999999176,267.00000000000614,-711.000000000006,-932.9999999999927,-817.9999999999854,-584.9999999999911,223.99999999998954,-555.0000000000166,685.0000000000023,206.00000000000307,-281.9999999999965,178.99999999999582,-207.00000000000162,182.0000000000155,,-3157.999999999926
2017.11.07,158.99999999999804,-1029.9999999999975,-14.000000000002899,149.0000000000009,400.00000000000034,-494.00000000000557,239.00000000001143,-45.000000000001705,-230.99999999999233,282.99999999999994,-683.9999999999957,-876.9999999999811,-792.9999999999993,-493.99999999999443,235.00000000001364,-540.0000000000072,714.999999999999,192.00000000000728,-379.99999999999545,208.99999999999253,-334.00000000000097,96.00000000000719,,-3238.9999999999436
2017.11.07,123.99999999999079,-1055.9999999999902,-26.0000000000149,100.99999999999909,412.9999999999967,-499.000000000005,228.00000000000597,-53.999999999987836,-248.99999999999923,292.00000000000335,-690.9999999999972,-942.9999999999836,-821.9999999999894,-485.0000000000021,192.00000000000728,-551.0000000000126,741.9999999999982,176.00000000000193,-387.00000000000045,232.99999999999432,-331.0000000000035,109.00000000000354,,-3483.9999999999854
2017.11.07,81.9999999999932,-1017.0000000000013,-73.99999999999629,52.99999999999727,380.00000000000256,-426.9999999999996,226.00000000001506,-76.99999999999818,-278.00000000000045,329.00000000000153,-734.9999999999968,-1030.0000000000011,-791.9999999999927,-503.99999999999335,167.0000000000016,-599.0000000000161,785.9999999999978,271.0000000000008,-387.00000000000045,207.00000000000162,-263.99999999999756,172.0000000000166,,-3510.9999999999654
2017.11.07,89.99999999999008,-998.9999999999943,-79.00000000000685,31.00000000000591,348.9999999999993,-390.0000000000015,216.00000000001617,-86.99999999998909,-270.99999999999903,298.0000000000094,-729.0000000000018,-1026.9999999999868,-800.0000000000007,-550.9999999999903,169.9999999999875,-602.0000000000136,714.999999999999,283.00000000000125,-353.9999999999992,178.00000000000037,-222.99999999999542,173.00000000000094,,-3608.999999999968
2017.11.07,88.99999999999464,-1062.9999999999918,-68.00000000000139,61.00000000000705,329.00000000000153,-370.9999999999991,185.99999999999727,-76.99999999999818,-264.999999999993,270.99999999999903,-711.000000000006,-1027.9999999999916,-832.9999999999949,-624.9999999999867,125.0,-570.0000000000039,625.9999999999932,287.9999999999967,-328.00000000000296,151.9999999999966,-204.00000000000418,153.00000000000313,,-3862.9999999999845
2017.11.07,105.99999999999498,-1066.9999999999957,-18.0000000000069,82.00000000000784,317.9999999999961,-356.9999999999962,177.00000000000495,-65.99999999998829,-268.99999999999704,236.99999999999832,-722.0000000000005,-1036.9999999999777,-841.0000000000028,-723.0000000000069,135.99999999999568,-540.0000000000072,557.9999999999918,233.0000000000041,-283.00000000000125,91.99999999999208,-158.99999999999804,194.0000000000053,,-3948.9999999999873
2017.11.07,117.99999999999588,-1086.9999999999936,14.999999999987246,43.99999999999693,320.9999999999935,-385.000000000002,167.00000000000603,-112.99999999999955,-284.9999999999908,239.0000000000003,-727.9999999999953,-1115.9999999999854,-822.9999999999959,-679.9999999999917,70.99999999999795,-560.0000000000049,577.0000000000052,308.00000000000693,-335.00000000000796,102.99999999999754,-166.99999999999494,199.00000000001583,,-4116.999999999958
2017.11.07,105.99999999999498,-1090.9999999999975,-28.000000000005798,3.0000000000001137,339.99999999999585,-365.0000000000042,188.9999999999947,-138.9999999999958,-287.9999999999994,275.000000000003,-731.9999999999993,-1145.9999999999866,-814.0000000000036,-646.9999999999976,50.00000000001137,-579.0000000000184,631.9999999999882,353.9999999999992,-367.999999999995,124.00000000000189,-170.00000000000347,173.00000000000094,,-4121.0000000000155
2017.11.07,65.99999999999939,-1061.9999999999852,-52.000000000007596,-43.99999999999693,290.00000000000136,-380.999999999998,188.00000000001037,-168.99999999999693,-297.9999999999983,247.00000000000833,-750.0000000000063,-1203.9999999999793,-878.000000000001,-727.9999999999953,34.99999999999659,-589.0000000000173,584.9999999999911,361.99999999999477,-378.0000000000001,83.9999999999952,-190.99999999999673,141.00000000001333,,-4725.999999999968
2017.11.07,86.99999999999264,-1048.9999999999889,-31.000000000003247,-37.9999999999967,319.0000000000026,-307.99999999999716,188.00000000001037,-158.00000000000125,-285.9999999999974,257.0000000000072,-724.9999999999978,-1174.999999999983,-810.999999999984,-686.9999999999932,34.99999999999659,-565.9999999999999,601.9999999999915,233.0000000000041,-314.9999999999977,112.99999999999643,-102.00000000000209,243.00000000001543,,-4173.999999999926
2017.11.07,98.99999999999353,-997.9999999999878,-52.000000000007596,-25.99999999999625,309.0000000000037,-311.00000000000574,199.00000000001583,-155.00000000000114,-281.99999999999335,248.00000000000378,-709.0000000000041,-1112.9999999999995,-771.9999999999949,-655.9999999999899,54.000000000002046,-601.000000000007,598.999999999994,367.999999999995,-314.9999999999977,102.00000000000209,-105.99999999999498,221.00000000000452,,-3896.9999999999663
2017.11.07,87.99999999999919,-1020.9999999999831,-48.000000000003595,-49.99999999999716,317.0000000000006,-292.00000000000335,190.00000000000128,-168.99999999999693,-286.99999999999284,259.0000000000092,-712.9999999999969,-1155.0000000000011,-774.9999999999924,-651.0000000000016,25.000000000005684,-588.0000000000107,608.9999999999928,390.00000000000057,-310.0000000000023,104.99999999999955,-78.99999999999574,258.0000000000027,,-3896.9999999999663
2017.11.07,1.999999999990898,-1027.9999999999845,-134.99999999999625,-176.9999999999925,248.99999999999923,-270.0000000000036,184.00000000000637,-229.99999999998977,-316.99999999998954,248.99999999999923,-729.0000000000018,-1224.9999999999943,-778.9999999999964,-661.0000000000005,-44.00000000001114,-639.0000000000118,597.0000000000031,397.00000000000557,-314.00000000000716,60.99999999999994,-43.00000000000415,279.00000000000705,,-4572.999999999972
