date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,EURCAD,EURAUD,EURNZD,AUDJPY,NZDCAD,empty,sum
2015.03.09,-23.999999999990695,18.999999999991246,-24.999999999991473,-27.999999999983594,-8.999999999992347,-1.0000000000065512,-77.00000000001594,1.0000000000047748,-6.0000000000060005,-38.0000000000047,-54.999999999993946,6.0000000000060005,48.99999999998794,24.000000000001798,-69.00000000000794,7.999999999995566,-45.000000000006146,,-270.000000000012
2015.03.09,-123.99999999999079,-83.00000000001084,-108.00000000000409,-114.99999999999844,-73.99999999999629,47.99999999998139,-92.00000000000318,-42.999999999992156,-28.000000000005798,-53.999999999998494,-147.99999999999258,46.999999999997044,14.999999999987246,1.0000000000065512,-255.99999999998957,-1.0000000000047748,-143.9999999999997,,-1159.0000000000146
2015.03.09,-210.99999999999451,-160.00000000000458,-84.00000000000318,-153.00000000000313,-107.99999999999699,-36.0000000000138,-98.0000000000203,-155.9999999999917,-61.999999999995396,-75.9999999999983,-207.99999999999707,11.00000000000545,-36.999999999998145,-38.0000000000047,-380.00000000000256,-60.000000000002274,-175.99999999999838,,-2032.0000000000196
2015.03.09,-215.99999999999397,-144.0000000000108,-63.99999999999295,-132.99999999998312,-100.00000000000009,-111.00000000001664,-137.00000000000932,-201.99999999999818,-90.99999999999665,-99.00000000000463,-242.99999999999324,-4.999999999999449,-41.000000000002146,-36.999999999998145,-404.0000000000044,-64.99999999999773,-187.00000000000384,,-2279.0000000000045
2015.03.09,-221.99999999999997,-246.00000000001288,-150.99999999999625,-186.99999999998164,-107.00000000000153,-35.00000000000725,-39.00000000001125,-108.99999999999466,-53.00000000000304,-102.00000000000209,-230.99999999999233,-36.999999999998145,-110.00000000001009,-143.99999999998857,-482.999999999989,-7.000000000005002,-214.99999999999852,,-2477.9999999999923
2015.03.09,-64.99999999999284,-173.00000000000094,-39.00000000000148,-22.999999999995246,36.0000000000027,146.99999999998602,57.99999999998029,-34.99999999999659,-38.0000000000047,-112.99999999999643,-161.00000000000003,-15.999999999993797,-198.00000000000927,-319.999999999987,-513.0000000000078,78.00000000000296,-148.0000000000037,,-1523.000000000018
2015.03.09,-118.99999999999133,-126.0000000000039,-24.00000000000091,23.00000000001745,91.00000000000774,2.999999999997449,-49.00000000001015,-120.99999999999511,-102.99999999999754,-212.00000000000108,-270.99999999999903,-12.999999999996348,-181.9999999999933,-360.9999999999891,-584.9999999999911,134.00000000000034,-204.99999999999963,,-2119.9999999999454
2015.03.09,-82.99999999999974,-107.99999999999699,-51.9999999999925,8.000000000008,109.99999999999899,69.9999999999923,-25.00000000000835,-42.00000000000159,-68.00000000000139,-197.99999999999818,-334.00000000000097,0.999999999995449,-147.99999999999258,-374.999999999992,-750.9999999999906,177.99999999999727,-331.999999999999,,-2148.999999999982
2015.03.09,-115.99999999999389,-109.00000000000354,55.999999999997385,-24.000000000001798,148.99999999999915,49.99999999999449,-54.0000000000207,-197.9999999999933,-73.99999999999629,-263.99999999999756,-308.9999999999926,11.00000000000545,-114.0000000000141,-448.9999999999883,-651.0000000000016,137.99999999999102,-286.00000000000847,,-2244.000000000025
2015.03.09,-85.99999999999719,-134.00000000001188,85.99999999999852,-44.99999999998394,169.00000000000804,144.99999999999514,1.999999999990898,-199.99999999998863,-41.000000000002146,-263.99999999999756,-314.99999999999864,16.0000000000049,-120.00000000000898,-514.9999999999987,-734.9999999999968,140.99999999999113,-333.0000000000055,,-2229.0000000000014
2015.03.09,-19.999999999997797,-106.00000000000608,237.99999999999955,21.00000000000435,192.00000000000327,234.99999999998522,44.99999999998394,-272.99999999999613,-24.000000000001798,-236.99999999999832,-420.9999999999936,31.000000000003247,-161.99999999999548,-526.9999999999886,-1017.0000000000013,51.9999999999925,-487.0000000000041,,-2460.000000000011
2015.03.09,6.0000000000060005,-78.00000000000028,269.999999999996,-17.000000000000348,185.00000000000182,268.9999999999859,41.99999999998649,-278.99999999999636,17.999999999995797,-211.00000000000563,-374.999999999992,50.0000000000056,-80.99999999999774,-476.9999999999941,-914.9999999999991,18.999999999991246,-467.0000000000063,,-2041.0000000000232
2015.03.09,-57.99999999999139,-116.00000000000499,209.00000000000318,-53.999999999998494,145.00000000000622,215.99999999999397,4.999999999988347,-295.0000000000017,-7.9999999999968985,-216.0000000000051,-383.99999999999545,45.000000000006146,-90.99999999999665,-451.0000000000014,-892.9999999999883,16.999999999995907,-448.000000000004,,-2376.9999999999905
2015.03.09,-86.99999999999264,-112.000000000001,140.00000000000057,-68.00000000000139,153.00000000000313,217.0000000000005,-29.00000000001235,-265.00000000000057,-24.000000000001798,-250.00000000000577,-437.999999999994,68.99999999999685,-70.99999999999883,-461.0000000000003,-954.9999999999948,81.00000000000307,-504.00000000000443,,-2604.0000000000036
2015.03.09,-52.99999999999194,-77.00000000001594,225.00000000000853,-29.999999999996696,198.00000000000927,254.999999999983,-23.00000000001745,-304.00000000000205,-21.00000000000435,-266.999999999995,-422.00000000000017,84.0000000000063,-66.99999999999484,-499.9999999999893,-924.9999999999981,69.00000000000261,-484.00000000000665,,-2342.0000000000027
2015.03.09,-28.999999999990145,-118.00000000001809,225.9999999999991,-41.000000000002146,108.00000000000809,281.99999999998226,50.99999999997884,-269.999999999996,7.9999999999968985,-158.0000000000026,-380.999999999998,48.000000000003595,-107.00000000001265,-391.000000000008,-940.0000000000075,-40.00000000000625,-470.00000000000375,,-2222.0000000000764
2015.03.09,-164.99999999999292,-236.00000000001398,150.99999999999625,-174.99999999999181,-19.999999999997797,156.99999999998494,10.999999999983245,-352.99999999999443,-14.000000000002899,-136.99999999999824,-313.99999999999204,19.00000000000235,-109.00000000000354,-313.00000000000773,-763.9999999999869,-133.00000000000978,-364.00000000000875,,-2759.000000000034
2015.03.09,-142.99999999999312,-277.00000000001614,138.00000000000523,-153.00000000000313,-24.999999999997247,192.99999999999872,83.9999999999952,-307.9999999999927,-21.999999999999797,-114.00000000000298,-337.99999999999386,-7.0000000000014495,-184.00000000000637,-351.99999999999676,-868.000000000002,-130.00000000000966,-379.0000000000071,,-2885.000000000023
2015.03.09,-278.9999999999959,-329.00000000000153,75.00000000000284,-217.0000000000005,-78.00000000000028,-63.000000000013046,-22.0000000000109,-421.99999999999704,-75.9999999999983,-161.99999999999548,-287.9999999999994,-66.99999999999484,-178.99999999999582,-322.00000000000006,-669.0000000000085,-143.00000000000068,-258.0000000000027,,-3499.000000000012
2015.03.09,-248.99999999999923,-341.00000000001353,76.99999999999818,-137.9999999999937,-36.999999999998145,-56.000000000011596,27.999999999983594,-376.99999999999534,-100.99999999999554,-175.99999999999838,-243.99999999999977,-92.99999999999864,-280.9999999999979,-404.9999999999887,-645.0000000000067,-97.99999999999898,-174.00000000000747,,-3310.000000000022
