date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,CADCHF,CADJPY,AUDJPY,NZDCAD,empty,sum
2016.08.01,-1.0000000000065512,-2.0000000000131024,162.9999999999967,-54.99999999998284,-63.00000000000195,18.0000000000069,121.99999999999989,78.99999999999352,-60.00000000000449,,200.99999999998806
2016.08.01,-24.000000000001798,80.99999999999774,30.000000000001137,-104.99999999999955,-43.00000000000415,60.99999999999994,75.9999999999934,6.000000000000227,-129.00000000000134,,-47.00000000001438
2016.08.01,64.99999999999284,66.99999999999484,-200.00000000000284,-151.9999999999966,-43.999999999999595,-8.999999999992347,-125.0,-170.0000000000017,-260.00000000000466,,-828.0000000000101
2016.08.01,80.99999999999774,-6.000000000017103,-259.9999999999909,-258.99999999998704,-58.99999999999794,40.00000000000669,-106.00000000000875,-233.0000000000041,-221.99999999999997,,-1024.0000000000014
2016.08.01,80.00000000000229,-34.000000000000696,-138.9999999999958,-320.9999999999935,-17.000000000000348,70.99999999999883,18.000000000000682,-100.99999999999909,-301.0000000000068,,-743.9999999999944
2016.08.01,73.99999999999629,-47.00000000001925,-117.999999999995,-353.99999999998766,36.0000000000027,92.99999999999864,52.99999999999727,-27.000000000001023,-189.00000000000583,,-479.00000000001387
2016.08.01,49.99999999999449,-17.000000000000348,-245.9999999999951,-256.99999999999613,-27.999999999994696,56.0000000000005,-103.9999999999992,-189.00000000000716,-200.00000000000017,,-934.9999999999977
2016.08.01,46.999999999997044,30.999999999981043,-137.99999999999102,-258.99999999998704,-34.000000000000696,64.0000000000085,-17.000000000010118,-109.99999999999943,-246.00000000000176,,-662.0000000000034
2016.08.01,63.00000000000195,0.0,-381.9999999999908,-257.99999999998045,48.99999999999905,38.0000000000047,-210.99999999999852,-216.99999999999875,-209.00000000000364,,-1126.9999999999663
2016.08.01,64.99999999999284,1.999999999990898,-320.99999999999795,-221.99999999998886,-38.0000000000047,24.000000000001798,-180.99999999999739,-262.00000000000045,-370.9999999999991,,-1304.0000000000027
2016.08.01,46.999999999997044,31.999999999987594,-435.0000000000023,-69.9999999999923,-168.99999999999693,-48.99999999999905,-358.0000000000041,-478.9999999999992,-426.9999999999996,,-1908.0000000000086
2016.08.01,39.999999999995595,-8.000000000008,-362.99999999999955,-134.99999999999625,-168.00000000000148,-9.999999999998899,-265.00000000000057,-426.00000000000193,-456.00000000000085,,-1791.0000000000118
2016.08.01,88.99999999999464,-46.0000000000127,-325.00000000000284,-140.99999999999113,-119.00000000000244,-39.999999999995595,-233.0000000000041,-346.00000000000364,-424.9999999999976,,-1586.0000000000155
2016.08.01,12.000000000000899,68.00000000000139,-283.9999999999918,-95.00000000000064,-146.99999999999713,-8.999999999992347,-230.00000000000398,-344.99999999999886,-391.000000000008,,-1420.9999999999905
2016.08.01,24.999999999997247,51.000000000001044,-191.99999999999307,-104.99999999999955,-182.99999999999983,-15.999999999993797,-152.00000000000102,-308.9999999999975,-436.9999999999985,,-1317.999999999985
2016.08.01,8.999999999992347,75.99999999998718,-158.99999999999181,-57.99999999998029,-210.99999999999451,-30.999999999992145,-156.0000000000059,-314.00000000000716,-463.9999999999977,,-1307.99999999999
2016.08.01,69.9999999999923,13.999999999980695,-203.00000000000296,-175.99999999999838,-180.0000000000024,-7.9999999999968985,-121.99999999999989,-317.0000000000073,-492.999999999999,,-1415.0000000000337
2016.08.01,63.00000000000195,-8.000000000008,-206.99999999999363,-139.9999999999846,-170.00000000000347,-24.999999999997247,-145.00000000001023,-310.0000000000023,-436.9999999999985,,-1378.999999999996
2016.08.01,115.99999999999389,-50.0000000000167,-274.0000000000009,-198.99999999999363,-119.99999999999788,-31.999999999998696,-165.00000000000625,-307.00000000000216,-395.0000000000009,,-1426.0000000000232
2016.08.01,129.00000000000134,-72.0000000000054,-304.00000000000205,-268.9999999999859,7.0000000000014495,-0.999999999995449,-144.00000000000546,-201.00000000000762,-197.00000000000273,,-1052.0000000000018
2016.08.01,9.999999999998899,-41.000000000002146,-271.99999999999136,-256.99999999999613,21.999999999999797,80.00000000000229,-131.00000000000023,-162.9999999999967,-218.00000000000708,,-969.9999999999926
2016.08.01,17.000000000000348,-31.000000000003247,-185.00000000000227,-239.99999999999577,-0.999999999995449,70.0000000000034,-67.99999999999784,-114.00000000000432,-297.00000000000284,,-848.999999999998
2016.08.01,-35.00000000000725,4.999999999988347,-185.99999999999284,-208.99999999999253,-10.999999999994348,89.00000000000574,-90.00000000000341,-129.0000000000049,-243.00000000000432,,-809.0000000000055
2016.08.01,-36.0000000000027,-124.00000000001299,-21.000000000000796,-418.9999999999916,126.0000000000039,208.00000000000819,162.9999999999967,131.00000000000023,-263.0000000000021,,-235.0000000000012
2016.08.01,-67.00000000000594,-51.000000000001044,14.000000000010004,-421.99999999998903,99.00000000000463,234.00000000000088,188.0000000000024,132.000000000005,-329.00000000000153,,-201.99999999997462
2016.08.01,-92.00000000000318,35.999999999991594,6.000000000000227,-430.9999999999814,66.99999999999484,258.0000000000027,189.99999999999773,93.99999999999409,-396.00000000000745,,-268.0000000000109
2016.08.01,-41.000000000002146,-64.0000000000196,-21.99999999999136,-459.99999999999375,161.99999999999548,235.00000000000742,186.9999999999976,171.99999999999704,-258.0000000000027,,-89.00000000001197
2016.08.01,12.999999999996348,-76.0000000000094,9.000000000000341,-475.99999999998755,156.99999999999602,202.0000000000022,215.99999999999397,189.99999999999773,-296.0000000000074,,-61.00000000001771
2016.08.01,25.999999999992696,-131.99999999999878,-78.00000000000296,-586.999999999982,248.99999999999923,256.0000000000007,215.99999999999397,218.00000000000352,-226.99999999999943,,-58.99999999999318
2016.08.01,5.999999999994898,-155.00000000001623,-24.999999999991473,-432.9999999999945,236.00000000000287,185.00000000000182,168.99999999999693,245.00000000000455,-175.00000000000293,,52.999999999995936
2016.08.01,-109.00000000000354,-47.00000000001925,-156.99999999999648,-428.9999999999905,236.99999999999832,270.99999999999903,63.00000000000239,144.99999999999602,-134.0000000000008,,-160.00000000001484
2016.08.01,-129.00000000000134,-69.00000000000794,-237.99999999999955,-576.9999999999831,265.0000000000041,370.9999999999991,90.99999999999397,114.99999999999488,-165.00000000000404,,-336.0000000000038
2016.08.01,-135.00000000000733,-94.00000000001629,-236.99999999999477,-700.999999999996,275.99999999999847,443.0000000000045,164.00000000000148,126.00000000000477,-324.00000000000205,,-482.00000000000745
2016.08.01,-103.00000000000864,-72.0000000000054,-72.00000000000273,-596.9999999999809,251.00000000000122,386.0000000000086,247.99999999999045,225.9999999999991,-221.00000000000452,,45.99999999999713
2016.08.01,-136.00000000000279,-19.999999999997797,-115.99999999999966,-636.9999999999986,258.9999999999981,408.00000000000836,217.9999999999893,198.99999999999807,-368.00000000000165,,-193.0000000000066
2016.08.01,-187.9999999999993,-21.00000000000435,-158.00000000000125,-749.999999999984,343.9999999999999,512.0000000000014,251.99999999999534,256.0000000000002,-365.0000000000042,,-117.99999999999625
2016.08.01,-133.00000000000534,30.999999999981043,-114.99999999999488,-739.0000000000008,326.9999999999995,463.0000000000023,280.9999999999917,268.0000000000007,-443.99999999999994,,-61.00000000002575
2016.08.01,-147.00000000000824,32.999999999994145,-48.99999999999238,-722.9999999999848,246.00000000000176,465.0000000000043,319.9999999999932,236.0000000000042,-518.0000000000074,,-136.99999999999523
2016.08.01,-138.00000000000477,-16.000000000016,-1.9999999999953388,-745.99999999998,277.000000000005,472.00000000000574,369.99999999999034,304.00000000000205,-489.0000000000061,,32.000000000000966
2016.08.01,-118.00000000000699,-9.999999999998899,-21.99999999999136,-712.0000000000015,278.9999999999959,436.9999999999985,334.0000000000032,290.00000000000625,-474.00000000000773,,3.999999999997385
2016.08.01,-48.99999999999905,-39.00000000001125,-82.99999999999841,-690.9999999999972,236.00000000000287,370.9999999999991,274.9999999999915,200.9999999999934,-475.0000000000032,,-254.00000000002228
2016.08.01,-70.99999999999883,-41.000000000002146,-164.99999999999204,-726.9999999999887,236.99999999999832,411.0000000000058,232.99999999998988,138.00000000000523,-487.99999999999955,,-472.99999999998215
2016.08.01,-92.00000000000318,-9.999999999998899,-82.99999999999841,-747.9999999999931,258.9999999999981,439.0000000000005,310.99999999999284,224.99999999999432,-507.0000000000019,,-206.00000000000966
2016.08.01,-109.99999999999899,-23.00000000001745,-149.0000000000009,-752.9999999999815,266.999999999995,455.0000000000054,260.9999999999957,182.99999999999272,-519.9999999999983,,-389.00000000000836
2016.08.01,-13.00000000000745,-100.0000000000112,-126.99999999999534,-829.9999999999974,402.00000000000233,423.0000000000067,325.9999999999934,334.99999999999375,-406.00000000000637,,9.9999999999784
2016.08.01,-38.0000000000047,-43.999999999999595,-155.9999999999917,-959.9999999999831,619.9999999999983,514.0000000000033,382.99999999999557,537.9999999999967,-340.00000000000693,,517.0000000000078
2016.08.01,-48.99999999999905,-102.00000000000209,-204.9999999999983,-963.999999999987,561.0000000000003,526.0000000000042,347.999999999999,441.99999999999307,-395.0000000000009,,162.00000000000932
2016.08.01,-48.000000000003595,-101.00000000001774,-180.99999999999739,-993.9999999999837,561.0000000000003,552.0000000000081,388.9999999999958,453.00000000000296,-377.0000000000051,,253.99999999999955
2016.08.02,-48.000000000003595,-114.0000000000141,-180.99999999999739,-980.9999999999875,583.0000000000002,542.0000000000091,382.99999999999557,483.99999999999466,-300.0000000000003,,367.99999999999676
2016.08.02,-85.00000000000173,-85.00000000000173,-137.99999999999102,-1034.999999999986,563.9999999999978,592.0000000000036,450.00000000000284,496.9999999999999,-385.99999999999744,,374.0000000000263
