date,GBPUSD,EURCHF,EURCAD,empty,sum
2020.06.02,-1595.9999999999975,-239.99999999999577,2324.999999999999,,489.0000000000059
2020.06.02,-1567.9999999999916,-248.00000000000378,2332.999999999985,,516.9999999999895
2020.06.02,-1724.9999999999989,-303.0000000000088,2444.999999999986,,416.9999999999782
2020.06.02,-1784.0000000000077,-317.0000000000117,2447.9999999999836,,346.9999999999641
2020.06.02,-1892.0000000000048,-252.0000000000078,2516.9999999999914,,372.9999999999786
2020.06.02,-2063.999999999999,-226.99999999999943,2550.9999999999923,,259.99999999999363
2020.06.02,-2044.0000000000014,-236.99999999999832,2410.9999999999854,,129.9999999999859
2020.06.02,-1879.9999999999927,-205.00000000001074,2428.9999999999923,,343.99999999998863
2020.06.02,-2061.000000000002,-243.99999999999977,2278.999999999987,,-26.000000000015007
2020.06.02,-2290.9999999999986,-310.0000000000103,2248.99999999999,,-352.0000000000191
2020.06.02,-2353.9999999999895,-546.000000000002,2113.9999999999936,,-785.9999999999982
2020.06.02,-2427.0000000000014,-794.9999999999901,2153.999999999989,,-1068.0000000000023
2020.06.02,-2333.999999999992,-705.0000000000001,2237.9999999999845,,-801.0000000000073
2020.06.02,-2383.000000000002,-717.9999999999964,2243.9999999999795,,-857.0000000000186
2020.06.02,-2071.0000000000005,-648.0000000000041,2125.9999999999836,,-593.0000000000209
2020.06.02,-2167.0000000000077,-655.0000000000056,2132.999999999985,,-689.0000000000282
2020.06.02,-2051.0000000000027,-740.0000000000073,2191.999999999994,,-599.0000000000159
2020.06.02,-2254.0000000000005,-778.9999999999964,2004.9999999999902,,-1028.0000000000066
2020.06.02,-2324.999999999999,-858.0000000000032,1893.9999999999957,,-1289.0000000000066
2020.06.02,-2402.9999999999995,-800.0000000000007,1824.9999999999877,,-1378.0000000000123
2020.06.02,-2383.000000000002,-923.9999999999915,2100.9999999999973,,-1205.999999999996
2020.06.02,-2333.999999999992,-733.9999999999902,2304.999999999979,,-763.0000000000027
2020.06.02,-2109.9999999999895,-696.999999999992,2160.999999999991,,-645.9999999999909
2020.06.02,-2055.9999999999914,-736.0000000000033,2202.9999999999995,,-588.999999999995
2020.06.02,-2251.9999999999873,-831.000000000004,2128.999999999981,,-954.0000000000105
2020.06.02,-2151.999999999998,-778.9999999999964,2108.999999999983,,-822.0000000000114
2020.06.02,-2099.0000000000064,-835.000000000008,2124.999999999999,,-809.0000000000155
2020.06.02,-2221.9999999999905,-778.9999999999964,2208.999999999994,,-791.9999999999927
2020.06.02,-2127.9999999999964,-766.0,2237.0,,-656.9999999999964
2020.06.02,-2185.999999999999,-781.0000000000094,2118.999999999982,,-848.0000000000268
2020.06.02,-2146.9999999999877,-783.0000000000003,2118.999999999982,,-811.0000000000064
2020.06.02,-2235.9999999999936,-771.0000000000106,2133.9999999999914,,-873.0000000000127
2020.06.02,-2272.0000000000073,-746.0000000000023,2122.999999999986,,-895.0000000000236
2020.06.02,-2261.000000000002,-773.0000000000015,2130.999999999994,,-903.0000000000091
2020.06.03,-2255.9999999999914,-727.9999999999953,2187.99999999999,,-795.9999999999968
2020.06.03,-2251.000000000003,-744.0000000000114,2089.999999999992,,-905.0000000000227
2020.06.03,-2262.0000000000086,-761.999999999996,2055.9999999999914,,-968.0000000000132
2020.06.03,-2255.000000000007,-760.0000000000051,1993.9999999999848,,-1021.0000000000271
2020.06.03,-2346.999999999988,-808.9999999999931,2071.999999999985,,-1083.9999999999964
2020.06.03,-2571.9999999999964,-866.0000000000113,2016.99999999998,,-1421.0000000000277
2020.06.03,-2678.0000000000027,-913.9999999999926,2006.9999999999811,,-1585.0000000000143
2020.06.03,-2709.000000000006,-940.0000000000075,2127.9999999999964,,-1521.0000000000173
2020.06.03,-2760.9999999999914,-900.0000000000119,2147.9999999999945,,-1513.0000000000086
2020.06.03,-2618.000000000009,-852.9999999999926,2049.9999999999964,,-1421.0000000000055
2020.06.03,-2475.000000000005,-848.0000000000043,1994.9999999999911,,-1328.000000000018
2020.06.03,-2519.999999999989,-906.9999999999911,1892.999999999989,,-1533.999999999991
2020.06.03,-2597.000000000005,-954.0000000000103,1875.9999999999889,,-1675.0000000000266
2020.06.03,-2622.9999999999977,-998.9999999999943,1810.0000000000005,,-1811.9999999999914
2020.06.03,-2602.9999999999995,-998.9999999999943,1822.9999999999968,,-1778.9999999999968
2020.06.03,-2604.9999999999905,-981.999999999994,1840.9999999999816,,-1746.000000000003
2020.06.03,-2604.9999999999905,-1002.9999999999983,1821.9999999999902,,-1785.9999999999984
2020.06.03,-2612.9999999999986,-998.00000000001,1888.9999999999852,,-1722.0000000000234
2020.06.03,-2631.99999999999,-1041.000000000003,1846.9999999999986,,-1825.999999999994
2020.06.03,-2729.0000000000036,-1100.000000000012,1755.9999999999798,,-2073.0000000000355
2020.06.03,-2822.9999999999977,-1154.999999999995,1691.9999999999825,,-2286.00000000001
2020.06.03,-2639.9999999999977,-1232.000000000011,1621.9999999999902,,-2250.000000000018
2020.06.03,-2600.0000000000023,-1190.0000000000023,1549.9999999999848,,-2240.00000000002
2020.06.03,-2486.9999999999945,-1225.9999999999939,1504.9999999999786,,-2208.0000000000095
2020.06.03,-2621.000000000007,-1238.99999999999,1523.999999999992,,-2336.0000000000045
2020.06.03,-2730.9999999999945,-1244.0000000000007,1593.9999999999843,,-2381.000000000011
2020.06.03,-2746.999999999988,-1217.0000000000014,1499.9999999999902,,-2463.999999999999
2020.06.03,-2536.000000000005,-1204.000000000005,1288.9999999999845,,-2451.0000000000255
2020.06.03,-2441.9999999999886,-1208.000000000009,1345.9999999999804,,-2304.0000000000173
2020.06.03,-2398.9999999999955,-1255.0000000000061,1358.999999999999,,-2295.0000000000027
2020.06.03,-2540.000000000009,-1261.000000000001,1597.9999999999884,,-2203.000000000022
2020.06.03,-2455.0000000000073,-1218.9999999999923,1661.9999999999857,,-2012.0000000000139
2020.06.03,-2368.999999999999,-1252.0000000000086,1449.9999999999957,,-2171.000000000012
2020.06.03,-2486.9999999999945,-1231.0000000000043,1412.9999999999975,,-2305.000000000002
2020.06.03,-2485.000000000004,-1296.0000000000082,1481.9999999999834,,-2299.000000000029
2020.06.03,-2740.000000000009,-1205.999999999996,1829.9999999999982,,-2116.000000000007
2020.06.03,-2756.0000000000027,-1350.9999999999911,1556.9999999999861,,-2550.0000000000073
2020.06.03,-2751.999999999999,-1405.0000000000118,1425.9999999999939,,-2731.0000000000173
2020.06.03,-2685.000000000004,-1347.9999999999936,1551.9999999999977,,-2481.0
2020.06.03,-2685.000000000004,-1361.0000000000123,1544.9999999999964,,-2501.00000000002
2020.06.03,-2637.0000000000005,-1349.0000000000002,1506.9999999999916,,-2479.000000000009
2020.06.03,-2675.000000000005,-1367.9999999999914,1486.9999999999939,,-2556.0000000000027
2020.06.03,-2611.9999999999923,-1370.0000000000045,1582.9999999999789,,-2399.000000000018
2020.06.03,-2642.9999999999955,-1401.999999999992,1581.9999999999945,,-2462.9999999999927
2020.06.03,-2652.999999999994,-1449.0000000000114,1340.9999999999923,,-2761.000000000013
2020.06.03,-2605.9999999999973,-1367.000000000007,1441.9999999999877,,-2531.000000000017
2020.06.03,-2500.9999999999977,-1303.0000000000098,1475.9999999999884,,-2328.000000000019
2020.06.03,-2482.0000000000064,-1258.0000000000036,1532.9999999999843,,-2207.0000000000255
2020.06.04,-2513.999999999994,-1276.0000000000105,1545.9999999999807,,-2244.0000000000236
2020.06.04,-2502.000000000004,-1263.9999999999984,1541.9999999999989,,-2224.0000000000036
2020.06.04,-2471.000000000001,-1236.9999999999993,1518.9999999999816,,-2189.000000000018
2020.06.04,-2492.9999999999895,-1262.9999999999918,1457.9999999999816,,-2298.0
2020.06.04,-2519.0000000000045,-1306.9999999999916,1528.9999999999804,,-2297.000000000016
2020.06.04,-2505.000000000002,-1306.000000000007,1523.999999999992,,-2287.0000000000173
2020.06.04,-2319.9999999999886,-1242.0000000000098,1525.999999999983,,-2036.0000000000152
2020.06.04,-2173.0000000000027,-1217.0000000000014,1516.9999999999907,,-1873.0000000000134
2020.06.04,-2208.999999999994,-1212.9999999999975,1612.9999999999977,,-1808.999999999994
2020.06.04,-2144.999999999997,-1201.999999999992,1504.9999999999786,,-1842.0000000000105
2020.06.04,-2160.999999999991,-1195.999999999997,1537.999999999995,,-1818.9999999999932
2020.06.04,-2166.0000000000014,-1093.999999999995,1567.9999999999916,,-1692.0000000000048
2020.06.04,-2154.999999999996,-1100.000000000012,1533.999999999991,,-1721.0000000000173
2020.06.04,-2167.9999999999923,-1092.000000000004,1540.9999999999923,,-1719.000000000004
2020.06.04,-2167.9999999999923,-1092.000000000004,1613.999999999982,,-1646.0000000000143
2020.06.04,-2180.9999999999886,-1110.9999999999952,1598.9999999999948,,-1692.9999999999889
2020.06.04,-2224.999999999988,-1137.0000000000102,1641.999999999988,,-1720.0000000000102
2020.06.04,-2147.9999999999945,-1110.000000000011,1634.9999999999864,,-1623.000000000019
2020.06.04,-2153.000000000005,-1072.0000000000064,1634.9999999999864,,-1590.000000000025
2020.06.04,-2076.9999999999955,-1036.999999999999,1515.999999999984,,-1598.0000000000105
2020.06.04,-1980.9999999999884,-1015.0000000000103,1621.9999999999902,,-1374.0000000000084
2020.06.04,-1819.9999999999993,-1014.0000000000038,1754.9999999999955,,-1079.0000000000077
2020.06.04,-1852.9999999999936,-956.0000000000013,1965.9999999999789,,-843.0000000000161
2020.06.04,-1934.9999999999977,-960.0000000000053,1910.9999999999961,,-984.000000000007
2020.06.04,-1893.9999999999957,-757.0000000000076,1716.9999999999907,,-934.0000000000125
2020.06.04,-2066.999999999997,-842.9999999999937,1779.9999999999816,,-1130.0000000000089
2020.06.04,-2177.999999999991,-906.0000000000068,1754.9999999999955,,-1329.0000000000023
2020.06.04,-2068.9999999999877,-866.0000000000113,1656.9999999999973,,-1278.0000000000018
2020.06.04,-2129.9999999999873,-880.9999999999984,1834.9999999999866,,-1175.9999999999989
2020.06.04,-2449.999999999997,-1255.9999999999905,1191.9999999999932,,-2513.999999999994
2020.06.04,-2129.9999999999873,-1082.0000000000052,1342.9999999999832,,-1869.0000000000095
2020.06.04,-2160.0000000000064,-1070.9999999999998,1221.9999999999898,,-2009.0000000000166
2020.06.04,-2190.9999999999873,-1112.0000000000018,880.9999999999984,,-2421.999999999991
2020.06.04,-2363.999999999988,-1307.999999999998,786.9999999999822,,-2885.000000000004
2020.06.04,-2644.000000000002,-1516.0000000000061,548.9999999999995,,-3611.0000000000086
2020.06.04,-2866.9999999999973,-1856.9999999999975,141.99999999999767,,-4581.999999999997
2020.06.04,-2620.0,-1560.000000000006,87.99999999999919,,-4092.0000000000064
2020.06.04,-2838.9999999999914,-1591.9999999999934,129.99999999998568,,-4300.999999999999
2020.06.04,-2866.9999999999973,-1598.9999999999948,50.99999999997884,,-4415.000000000013
2020.06.04,-2780.0000000000045,-1571.9999999999957,34.99999999998504,,-4317.000000000015
2020.06.04,-2747.999999999995,-1588.999999999996,93.99999999999409,,-4242.999999999996
2020.06.04,-2838.9999999999914,-1622.9999999999966,132.99999999998312,,-4329.0000000000055
2020.06.04,-3015.9999999999964,-1720.9999999999948,37.99999999998249,,-4699.000000000008
2020.06.04,-2875.9999999999895,-1673.9999999999977,-133.00000000000534,,-4682.999999999993
2020.06.04,-2794.999999999992,-1608.0000000000093,8.999999999992347,,-4394.000000000008
2020.06.04,-2682.999999999991,-1617.0000000000018,143.99999999998857,,-4156.000000000005
2020.06.04,-2658.000000000005,-1615.9999999999952,107.99999999999699,,-4166.000000000003
2020.06.04,-2700.9999999999977,-1610.0000000000002,74.99999999998064,,-4236.000000000017
2020.06.05,-2705.000000000002,-1560.000000000006,113.99999999999189,,-4151.0000000000155
2020.06.05,-2663.9999999999995,-1540.000000000008,109.99999999998789,,-4094.0000000000196
2020.06.05,-2777.999999999992,-1611.0000000000068,82.99999999998863,,-4306.000000000009
2020.06.05,-2759.0000000000005,-1618.0000000000084,159.99999999998238,,-4217.000000000026
2020.06.05,-2886.999999999995,-1659.0000000000105,67.9999999999792,,-4478.000000000026
2020.06.05,-2822.9999999999977,-1615.9999999999952,59.99999999999339,,-4378.999999999999
2020.06.05,-2768.999999999999,-1622.9999999999966,-16.000000000016,,-4408.000000000012
2020.06.05,-2690.999999999999,-1567.9999999999916,27.999999999983594,,-4231.000000000007
2020.06.05,-2644.000000000002,-1547.0000000000095,58.99999999998684,,-4132.000000000024
2020.06.05,-2646.9999999999995,-1549.0000000000005,104.99999999999955,,-4091.0000000000005
2020.06.05,-2641.0000000000045,-1556.0000000000018,180.99999999998673,,-4016.0000000000196
2020.06.05,-2679.000000000009,-1621.0000000000057,130.99999999999224,,-4169.000000000023
2020.06.05,-2658.000000000005,-1645.9999999999918,113.99999999999189,,-4190.000000000005
2020.06.05,-2744.9999999999973,-1678.0000000000018,83.9999999999952,,-4339.000000000004
2020.06.05,-2889.9999999999927,-1716.9999999999907,85.99999999998609,,-4520.999999999997
2020.06.05,-2902.999999999989,-1740.0000000000082,64.99999999998174,,-4578.0000000000155
2020.06.05,-2878.0000000000027,-1798.999999999995,38.99999999998904,,-4638.000000000009
2020.06.05,-3113.9999999999945,-1909.0000000000052,-21.00000000000435,,-5044.000000000005
2020.06.05,-3357.9999999999945,-1842.0000000000102,-135.00000000001845,,-5335.000000000023
2020.06.05,-3256.9999999999986,-1871.0000000000005,-287.000000000015,,-5415.000000000015
2020.06.05,-3329.000000000004,-1845.0000000000077,72.99999999998974,,-5101.000000000022
2020.06.05,-3458.99999999999,-1907.9999999999986,311.99999999997897,,-5055.00000000001
2020.06.05,-3300.999999999998,-1851.0000000000027,247.99999999998158,,-4904.000000000019
2020.06.05,-3139.0000000000027,-1818.999999999993,378.999999999996,,-4578.999999999999
2020.06.05,-3046.9999999999995,-1714.9999999999998,449.9999999999948,,-4312.000000000005
2020.06.05,-3089.000000000008,-1797.000000000004,243.99999999999977,,-4642.000000000013
2020.06.05,-3028.0000000000086,-1818.999999999993,331.999999999999,,-4515.000000000003
2020.06.05,-3098.000000000001,-1784.999999999992,405.9999999999952,,-4476.999999999997
2020.06.05,-3173.0000000000036,-1851.0000000000027,433.99999999997885,,-4590.000000000027
2020.06.05,-3390.9999999999886,-1910.0000000000116,705.0000000000001,,-4596.0
2020.06.05,-3539.000000000003,-1873.999999999998,827.9999999999843,,-4585.000000000016
2020.06.05,-3333.000000000008,-2143.000000000006,1227.9999999999848,,-4248.00000000003
2020.06.05,-3774.999999999995,-2357.9999999999936,1320.9999999999943,,-4811.9999999999945
2020.06.05,-3485.0000000000045,-2238.000000000007,1299.99999999999,,-4423.000000000021
2020.06.05,-3736.000000000006,-2166.0000000000014,1397.9999999999882,,-4504.000000000019
2020.06.05,-4024.9999999999895,-2167.9999999999923,1428.9999999999914,,-4763.999999999991
2020.06.05,-3926.999999999992,-2178.9999999999977,1469.9999999999936,,-4635.999999999995
2020.06.05,-3769.0,-1994.9999999999911,1526.9999999999895,,-4237.000000000002
2020.06.05,-3662.999999999994,-1961.999999999997,1584.999999999992,,-4039.999999999999
2020.06.05,-3567.999999999993,-1951.9999999999982,1497.9999999999993,,-4021.999999999992
2020.06.05,-3495.0000000000036,-1954.9999999999957,1500.9999999999968,,-3949.0000000000023
2020.06.05,-3404.9999999999914,-1988.000000000012,1449.9999999999957,,-3943.000000000008
2020.06.05,-3489.0000000000086,-1995.9999999999977,1353.9999999999886,,-4131.000000000018
2020.06.05,-3448.999999999991,-1947.0000000000098,1413.999999999982,,-3982.000000000019
2020.06.05,-3461.000000000003,-1963.0000000000036,1333.9999999999907,,-4090.0000000000164
2020.06.05,-3427.0000000000023,-1909.0000000000052,1291.999999999982,,-4044.0000000000255
2020.06.05,-3451.9999999999886,-1882.000000000006,1489.9999999999914,,-3844.000000000003
2020.06.05,-3447.0,-1899.9999999999907,1584.999999999992,,-3761.999999999999
