date,GBPUSD,EURCHF,EURCAD,empty,sum
2020.06.01,-907.9999999999977,-86.0000000000083,368.9999999999971,,-625.0000000000089
2020.06.01,-937.9999999999944,-63.99999999999739,325.99999999998187,,-676.00000000001
2020.06.01,-831.9999999999883,-106.00000000000608,541.9999999999981,,-395.99999999999625
2020.06.01,-714.999999999999,-93.99999999999409,530.9999999999926,,-278.00000000000045
2020.06.01,-700.999999999996,-113.00000000000753,596.9999999999809,,-217.00000000002262
2020.06.01,-648.9999999999885,-133.00000000000534,688.9999999999841,,-93.00000000000978
2020.06.01,-714.999999999999,-141.99999999999767,722.9999999999848,,-134.00000000001182
2020.06.01,-795.9999999999967,-171.99999999999437,708.9999999999818,,-259.0000000000093
2020.06.01,-783.0000000000003,-173.00000000000094,664.9999999999823,,-291.000000000019
2020.06.01,-916.0000000000057,-258.0000000000027,539.999999999985,,-634.0000000000234
2020.06.01,-1017.0000000000013,-283.000000000011,584.9999999999911,,-715.0000000000211
2020.06.01,-1519.999999999988,-306.9999999999906,729.9999999999862,,-1096.9999999999923
2020.06.01,-1610.0000000000002,-269.9999999999925,1195.999999999997,,-683.9999999999957
2020.06.01,-1652.9999999999934,-285.00000000000193,1388.999999999996,,-548.9999999999995
2020.06.01,-1475.9999999999884,-236.99999999999832,1566.999999999985,,-146.00000000000182
2020.06.01,-1571.9999999999957,-280.9999999999979,1779.9999999999816,,-73.00000000001205
2020.06.01,-1469.9999999999936,-276.9999999999939,1769.9999999999827,,22.999999999995225
2020.06.01,-1517.999999999997,-289.0000000000059,1783.9999999999857,,-23.00000000001728
2020.06.01,-1574.0000000000086,-323.0000000000066,1732.0000000000002,,-165.000000000015
2020.06.01,-1621.9999999999902,-348.9999999999993,1803.9999999999834,,-167.00000000000614
2020.06.01,-1726.9999999999895,-388.9999999999949,1899.9999999999907,,-215.99999999999386
2020.06.01,-1831.999999999989,-378.999999999996,1965.9999999999789,,-245.00000000000614
2020.06.01,-1819.9999999999993,-360.0000000000048,2021.9999999999905,,-158.00000000001364
2020.06.01,-1774.9999999999932,-344.99999999999534,1983.9999999999857,,-136.00000000000296
2020.06.01,-1706.9999999999918,-317.0000000000117,1965.9999999999789,,-58.000000000024784
2020.06.02,-1753.9999999999889,-300.99999999999574,1969.999999999983,,-85.00000000000159
2020.06.02,-1714.9999999999998,-292.00000000000335,1977.999999999991,,-29.000000000012278
2020.06.02,-1712.0000000000025,-292.00000000000335,2005.9999999999966,,1.9999999999906777
2020.06.02,-1706.9999999999918,-283.000000000011,1997.9999999999886,,7.999999999985903
2020.06.02,-1656.9999999999973,-266.999999999995,1963.999999999988,,39.99999999999568
2020.06.02,-1714.9999999999998,-245.99999999999068,1986.9999999999832,,25.999999999992724
2020.06.02,-1919.000000000004,-249.99999999999466,2011.9999999999916,,-157.00000000000705
2020.06.02,-2024.0000000000036,-255.00000000000523,2210.999999999985,,-68.0000000000241
2020.06.02,-1936.0000000000043,-255.00000000000523,2207.9999999999877,,16.999999999978172
2020.06.02,-1886.9999999999943,-272.00000000000557,2206.9999999999814,,47.999999999981355
2020.06.02,-1818.0000000000084,-242.99999999999324,2216.99999999998,,155.99999999997817
2020.06.02,-1656.9999999999973,-251.00000000000122,2186.9999999999836,,278.9999999999852
2020.06.02,-1682.99999999999,-276.9999999999939,2187.99999999999,,228.00000000000614
2020.06.02,-1661.0000000000014,-273.0000000000121,2199.9999999999795,,265.9999999999661
2020.06.02,-1621.0000000000057,-265.0000000000041,2306.9999999999923,,420.9999999999825
2020.06.02,-1636.9999999999995,-256.00000000001177,2298.0,,404.99999999998863
2020.06.02,-1750.9999999999914,-323.99999999999096,2334.999999999998,,260.0000000000159
2020.06.02,-1787.9999999999895,-337.0000000000095,2409.9999999999786,,284.99999999997954
2020.06.02,-1924.9999999999989,-329.00000000000153,2365.999999999979,,111.99999999997863
2020.06.02,-2307.999999999999,-283.99999999999534,2428.9999999999923,,-163.00000000000227
2020.06.02,-2176.0,-266.0000000000107,2376.0000000000005,,-66.00000000001046
2020.06.02,-2146.9999999999877,-276.9999999999939,2360.999999999991,,-62.999999999990905
2020.06.02,-2141.9999999999995,-261.0000000000001,2259.9999999999955,,-143.0000000000041
2020.06.02,-2295.0000000000027,-313.00000000000773,2216.99999999998,,-391.00000000003047
2020.06.02,-2427.0000000000014,-548.9999999999995,2047.9999999999832,,-928.0000000000177
2020.06.02,-2523.9999999999927,-835.9999999999923,2075.999999999989,,-1283.999999999996
2020.06.02,-2469.9999999999945,-923.0000000000072,2102.999999999988,,-1290.0000000000136
2020.06.02,-2493.9999999999964,-771.9999999999949,2147.9999999999945,,-1117.9999999999968
2020.06.02,-2391.999999999994,-737.9999999999942,2029.9999999999984,,-1099.9999999999898
2020.06.02,-2251.9999999999873,-729.0000000000018,2100.9999999999973,,-879.9999999999918
2020.06.02,-2313.9999999999936,-801.0000000000073,1984.9999999999923,,-1130.0000000000086
2020.06.02,-2312.9999999999873,-839.0000000000119,1973.9999999999868,,-1178.0000000000123
2020.06.02,-2343.0000000000064,-883.0000000000116,1840.9999999999816,,-1385.0000000000366
2020.06.02,-2465.000000000006,-872.0000000000061,1755.9999999999798,,-1581.000000000032
2020.06.02,-2451.9999999999877,-924.9999999999981,1768.9999999999984,,-1607.9999999999875
2020.06.02,-2468.0000000000036,-940.9999999999918,1972.9999999999802,,-1436.0000000000152
2020.06.02,-2367.000000000008,-750.0000000000063,2048.9999999999895,,-1068.000000000025
2020.06.02,-2153.999999999989,-750.0000000000063,2126.99999999999,,-777.0000000000055
2020.06.02,-2273.999999999998,-831.000000000004,2128.999999999981,,-976.0000000000214
2020.06.02,-2332.000000000001,-852.0000000000083,2078.9999999999864,,-1105.0000000000227
2020.06.02,-2242.999999999995,-845.9999999999912,2063.999999999999,,-1024.9999999999873
2020.06.02,-2224.999999999988,-869.0000000000086,2088.9999999999854,,-1005.0000000000114
2020.06.02,-2278.0000000000023,-818.0000000000076,2206.9999999999814,,-889.0000000000286
2020.06.02,-2214.999999999989,-835.9999999999923,2087.9999999999786,,-963.0000000000027
2020.06.02,-2183.000000000002,-815.0000000000101,2015.9999999999957,,-982.0000000000161
2020.06.02,-2254.0000000000005,-798.0000000000098,2038.999999999991,,-1013.0000000000191
2020.06.02,-2272.0000000000073,-778.000000000012,2092.999999999989,,-957.00000000003
2020.06.02,-2289.999999999992,-804.0000000000047,2075.999999999989,,-1018.0000000000073
2020.06.03,-2289.999999999992,-801.9999999999916,2096.999999999993,,-994.9999999999905
2020.06.03,-2285.999999999988,-781.0000000000094,2055.9999999999914,,-1011.0000000000064
2020.06.03,-2268.9999999999877,-778.000000000012,2050.9999999999804,,-996.0000000000196
2020.06.03,-2272.999999999992,-781.0000000000094,1978.9999999999975,,-1075.0000000000039
2020.06.03,-2354.999999999996,-818.0000000000076,1984.9999999999923,,-1188.0000000000114
2020.06.03,-2601.0000000000086,-886.000000000009,1993.9999999999848,,-1493.000000000033
2020.06.03,-2719.0000000000045,-916.0000000000057,1983.9999999999857,,-1651.0000000000243
2020.06.03,-2827.000000000002,-963.0000000000027,1950.9999999999916,,-1839.000000000013
2020.06.03,-2882.000000000007,-957.0000000000078,2086.9999999999945,,-1752.00000000002
2020.06.03,-2767.000000000008,-910.0000000000108,2028.9999999999918,,-1648.0000000000273
2020.06.03,-2631.99999999999,-875.0000000000035,1965.9999999999789,,-1541.0000000000148
2020.06.03,-2587.000000000006,-917.0000000000123,1880.9999999999993,,-1623.0000000000189
2020.06.03,-2597.000000000005,-967.0000000000067,1826.9999999999786,,-1737.0000000000332
2020.06.03,-2655.0000000000073,-1032.0000000000107,1732.9999999999845,,-1954.0000000000337
2020.06.03,-2654.000000000001,-1015.9999999999947,1742.9999999999834,,-1927.000000000012
2020.06.03,-2624.000000000004,-1000.0000000000009,1808.9999999999939,,-1815.0000000000111
2020.06.03,-2692.0000000000055,-1035.9999999999925,1773.9999999999868,,-1954.0000000000114
2020.06.03,-2648.000000000006,-1015.0000000000103,1802.999999999999,,-1860.0000000000173
2020.06.03,-2702.0000000000045,-1066.0000000000114,1795.9999999999975,,-1972.0000000000184
2020.06.03,-2749.0000000000014,-1153.000000000004,1721.999999999979,,-2180.0000000000264
2020.06.03,-2842.9999999999955,-1207.0000000000025,1607.9999999999873,,-2442.000000000011
2020.06.03,-2825.999999999995,-1279.000000000008,1590.9999999999868,,-2514.000000000016
2020.06.03,-2689.000000000008,-1252.0000000000086,1493.9999999999952,,-2447.000000000022
2020.06.03,-2716.999999999992,-1258.0000000000036,1490.999999999998,,-2483.9999999999973
2020.06.03,-2641.9999999999886,-1252.0000000000086,1423.999999999981,,-2470.0000000000164
2020.06.03,-2795.9999999999986,-1286.0000000000093,1500.9999999999968,,-2581.0000000000114
2020.06.03,-2757.0000000000095,-1249.9999999999955,1252.999999999993,,-2754.000000000012
2020.06.03,-2766.000000000002,-1269.000000000009,1231.9999999999886,,-2803.0000000000223
2020.06.03,-2705.000000000002,-1242.0000000000098,1284.9999999999807,,-2662.000000000031
2020.06.03,-2500.9999999999977,-1289.0000000000068,1257.9999999999814,,-2532.000000000023
2020.06.03,-2594.0000000000073,-1265.000000000005,1350.9999999999911,,-2508.000000000021
2020.06.03,-2644.000000000002,-1299.99999999999,1486.9999999999939,,-2456.999999999998
2020.06.03,-2598.999999999996,-1299.99999999999,1447.9999999999827,,-2451.000000000003
2020.06.03,-2544.9999999999973,-1313.999999999993,1123.9999999999916,,-2734.999999999998
2020.06.03,-2651.9999999999877,-1388.0000000000114,1256.999999999997,,-2783.000000000002
2020.06.03,-2814.0000000000055,-1337.9999999999948,1335.9999999999816,,-2816.000000000018
2020.06.03,-2829.999999999999,-1361.0000000000123,1543.9999999999898,,-2647.000000000021
2020.06.03,-2920.999999999996,-1425.0000000000095,1288.0000000000002,,-3058.0000000000055
2020.06.03,-2815.9999999999964,-1441.0000000000034,1416.9999999999793,,-2840.000000000021
2020.06.03,-2753.0000000000055,-1387.000000000005,1430.9999999999823,,-2709.0000000000286
2020.06.03,-2716.0000000000073,-1367.000000000007,1490.999999999998,,-2592.0000000000164
2020.06.03,-2686.999999999995,-1371.0000000000111,1453.9999999999998,,-2604.0000000000064
2020.06.03,-2702.0000000000045,-1398.0000000000105,1452.9999999999932,,-2647.0000000000214
2020.06.03,-2654.000000000001,-1418.9999999999925,1568.9999999999982,,-2503.9999999999955
2020.06.03,-2662.999999999993,-1475.000000000004,1339.9999999999857,,-2798.000000000012
2020.06.03,-2709.000000000006,-1488.0000000000005,1273.9999999999973,,-2923.000000000009
2020.06.03,-2612.9999999999986,-1377.9999999999905,1397.9999999999882,,-2593.000000000001
2020.06.03,-2526.000000000006,-1313.0000000000086,1452.9999999999932,,-2386.0000000000214
2020.06.04,-2584.0000000000086,-1303.0000000000098,1475.9999999999884,,-2411.00000000003
2020.06.04,-2557.000000000009,-1333.0000000000064,1468.999999999987,,-2421.000000000028
2020.06.04,-2526.000000000006,-1285.0000000000027,1464.999999999983,,-2346.0000000000255
2020.06.04,-2506.9999999999927,-1276.0000000000105,1455.9999999999907,,-2327.0000000000127
2020.06.04,-2539.0000000000023,-1310.0000000000111,1445.9999999999918,,-2403.000000000022
2020.06.04,-2571.9999999999964,-1322.000000000001,1508.9999999999825,,-2385.0000000000146
2020.06.04,-2509.0000000000055,-1313.0000000000086,1482.99999999999,,-2339.000000000024
2020.06.04,-2324.999999999999,-1256.999999999997,1464.999999999983,,-2117.0000000000136
2020.06.04,-2235.9999999999936,-1239.9999999999966,1508.9999999999825,,-1967.0000000000075
2020.06.04,-2248.99999999999,-1227.0000000000002,1501.9999999999811,,-1974.0000000000089
2020.06.04,-2207.000000000003,-1218.000000000008,1501.9999999999811,,-1923.0000000000298
2020.06.04,-2188.9999999999964,-1198.0000000000102,1488.9999999999848,,-1898.0000000000216
2020.06.04,-2190.9999999999873,-1113.0000000000084,1519.999999999988,,-1784.0000000000075
2020.06.04,-2218.0000000000086,-1110.000000000011,1505.9999999999852,,-1822.0000000000343
2020.06.04,-2207.000000000003,-1106.000000000007,1532.9999999999843,,-1780.0000000000257
2020.06.04,-2221.0000000000064,-1117.9999999999968,1582.9999999999789,,-1756.0000000000243
2020.06.04,-2238.999999999991,-1156.0000000000014,1598.9999999999948,,-1795.9999999999975
2020.06.04,-2231.000000000005,-1137.0000000000102,1591.9999999999934,,-1776.000000000022
2020.06.04,-2193.0000000000005,-1161.9999999999964,1552.9999999999823,,-1802.0000000000146
2020.06.04,-2153.999999999989,-1112.0000000000018,1505.9999999999852,,-1760.0000000000057
2020.06.04,-2106.0000000000077,-1048.0000000000045,1517.999999999997,,-1636.0000000000152
2020.06.04,-2007.0000000000032,-1058.0000000000034,1551.9999999999977,,-1513.0000000000086
2020.06.04,-1950.0000000000073,-1032.0000000000107,1752.9999999999823,,-1229.000000000036
2020.06.04,-1971.999999999996,-1035.0000000000082,1889.9999999999916,,-1117.0000000000125
2020.06.04,-1956.0000000000023,-981.0000000000097,1696.999999999993,,-1240.0000000000189
2020.06.04,-2092.999999999989,-851.0000000000017,1685.9999999999875,,-1258.0000000000034
2020.06.04,-2211.999999999992,-906.9999999999911,1634.9999999999864,,-1483.9999999999964
2020.06.04,-2178.9999999999977,-909.0000000000042,1641.999999999988,,-1446.0000000000139
2020.06.04,-2163.0000000000036,-889.9999999999908,1646.9999999999984,,-1405.9999999999961
2020.06.04,-2571.9999999999964,-1317.999999999997,1146.9999999999868,,-2743.000000000007
2020.06.04,-2475.000000000005,-1269.9999999999934,1045.9999999999914,,-2699.000000000007
2020.06.04,-2184.9999999999927,-1154.0000000000105,975.9999999999991,,-2363.000000000004
2020.06.04,-2302.999999999988,-1201.0000000000077,815.9999999999945,,-2688.0000000000014
2020.06.04,-2367.9999999999923,-1340.000000000008,694.999999999979,,-3013.000000000021
2020.06.04,-2645.0000000000086,-1517.999999999997,445.99999999999085,,-3717.0000000000146
2020.06.04,-2882.000000000007,-1899.9999999999907,45.99999999999049,,-4736.000000000006
2020.06.04,-3035.999999999994,-1905.0000000000011,-225.00000000000853,,-5166.000000000004
2020.06.04,-2838.9999999999914,-1602.9999999999989,51.99999999998539,,-4390.000000000005
2020.06.04,-2954.9999999999964,-1639.999999999997,37.99999999998249,,-4557.000000000011
2020.06.04,-2886.999999999995,-1618.0000000000084,-62.000000000006494,,-4567.00000000001
2020.06.04,-2875.9999999999895,-1635.999999999993,-15.00000000000945,,-4526.999999999992
2020.06.04,-2906.0000000000086,-1638.9999999999905,72.99999999998974,,-4472.000000000009
2020.06.04,-3099.999999999992,-1733.0000000000068,-67.00000000001705,,-4900.0000000000155
2020.06.04,-3037.000000000001,-1740.0000000000082,-154.0000000000097,,-4931.000000000019
2020.06.04,-2961.999999999998,-1693.0000000000111,-182.0000000000155,,-4837.000000000025
2020.06.04,-2842.9999999999955,-1639.999999999997,-57.00000000001815,,-4540.000000000011
2020.06.04,-2737.999999999996,-1655.0000000000064,46.999999999997044,,-4346.000000000005
2020.06.04,-2743.999999999991,-1624.0000000000032,73.99999999999629,,-4293.999999999998
2020.06.05,-2800.0000000000023,-1621.9999999999902,66.99999999999484,,-4354.999999999998
2020.06.05,-2754.9999999999964,-1655.999999999991,60.99999999999994,,-4349.999999999987
2020.06.05,-2797.9999999999895,-1621.0000000000057,74.99999999998064,,-4344.000000000015
2020.06.05,-2784.0000000000086,-1655.0000000000064,79.99999999999119,,-4359.000000000024
2020.06.05,-2899.0000000000073,-1673.9999999999977,52.99999999999194,,-4520.000000000014
2020.06.05,-2889.9999999999927,-1663.9999999999989,15.999999999993797,,-4537.999999999998
2020.06.05,-2858.000000000005,-1663.9999999999989,-52.000000000007596,,-4574.000000000011
2020.06.05,-2824.000000000004,-1625.0000000000098,-34.000000000000696,,-4483.000000000015
2020.06.05,-2787.0000000000064,-1590.0000000000025,6.999999999979245,,-4370.00000000003
2020.06.05,-2716.999999999992,-1560.9999999999902,58.99999999998684,,-4218.9999999999945
2020.06.05,-2682.000000000007,-1581.9999999999945,87.99999999999919,,-4176.000000000003
2020.06.05,-2715.000000000001,-1628.9999999999916,103.99999999999298,,-4240.0
2020.06.05,-2716.999999999992,-1663.9999999999989,62.99999999999084,,-4318.0
2020.06.05,-2753.0000000000055,-1682.99999999999,44.99999999998394,,-4391.000000000012
2020.06.05,-2916.999999999992,-1726.0000000000052,50.99999999997884,,-4592.000000000018
2020.06.05,-2997.000000000005,-1777.9999999999907,-2.0000000000131024,,-4777.000000000008
2020.06.05,-2937.9999999999964,-1817.000000000002,-12.000000000012001,,-4767.00000000001
2020.06.05,-3178.9999999999986,-1939.0000000000018,-157.00000000000713,,-5275.000000000007
2020.06.05,-3405.9999999999977,-1923.9999999999923,-200.00000000000017,,-5529.99999999999
2020.06.05,-3404.9999999999914,-1930.9999999999939,-318.00000000001825,,-5654.000000000004
2020.06.05,-3459.9999999999964,-1910.9999999999961,-335.00000000001864,,-5706.000000000011
2020.06.05,-3673.9999999999995,-2052.0000000000095,26.999999999999247,,-5699.00000000001
2020.06.05,-3515.0000000000014,-1923.9999999999923,219.99999999999798,,-5218.999999999995
2020.06.05,-3326.999999999991,-1889.9999999999916,205.99999999999508,,-5010.999999999987
2020.06.05,-3269.999999999995,-1848.0000000000052,339.0000000000004,,-4779.0
2020.06.05,-3150.000000000008,-1844.0000000000011,176.99999999998272,,-4817.000000000026
2020.06.05,-3099.0000000000073,-1831.0000000000048,209.9999999999991,,-4720.000000000013
2020.06.05,-3119.9999999999895,-1848.0000000000052,300.99999999999574,,-4666.999999999999
2020.06.05,-3224.0000000000045,-1871.0000000000005,275.9999999999874,,-4819.000000000018
2020.06.05,-3407.0000000000045,-1994.9999999999911,429.99999999999704,,-4971.999999999998
2020.06.05,-3570.999999999991,-1964.9999999999945,541.9999999999981,,-4993.999999999987
2020.06.05,-3567.999999999993,-2215.0000000000114,809.9999999999997,,-4973.000000000005
2020.06.05,-3810.0000000000023,-2360.999999999991,1168.9999999999977,,-5001.9999999999945
2020.06.05,-3817.0000000000036,-2445.9999999999927,1220.9999999999832,,-5042.000000000013
2020.06.05,-3795.9999999999995,-2238.999999999991,1285.9999999999873,,-4749.000000000004
2020.06.05,-4078.0000000000036,-2286.9999999999945,1173.9999999999861,,-5191.000000000012
2020.06.05,-4032.9999999999977,-2276.999999999996,1362.999999999981,,-4947.000000000013
2020.06.05,-3939.999999999988,-2178.9999999999977,1468.999999999987,,-4649.999999999998
2020.06.05,-3822.9999999999986,-2012.9999999999982,1463.9999999999986,,-4371.999999999998
2020.06.05,-3742.000000000001,-1987.0000000000055,1468.999999999987,,-4260.000000000019
2020.06.05,-3583.0000000000027,-1966.0000000000011,1464.999999999983,,-4084.000000000021
2020.06.05,-3506.000000000009,-1991.9999999999939,1446.9999999999982,,-4051.0000000000045
2020.06.05,-3502.000000000005,-2045.9999999999923,1267.9999999999802,,-4280.000000000017
2020.06.05,-3560.0000000000077,-2035.9999999999934,1271.0,,-4325.000000000001
2020.06.05,-3486.9999999999955,-1995.9999999999977,1288.9999999999845,,-4194.000000000008
2020.06.05,-3498.000000000001,-1964.0000000000102,1236.9999999999993,,-4225.000000000012
2020.06.05,-3495.999999999988,-1932.0000000000005,1285.9999999999873,,-4142.000000000002
2020.06.05,-3516.9999999999923,-1903.9999999999945,1468.999999999987,,-3952.0
