date,USDCHF,EURUSD,USDJPY,USDCAD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,NZDCAD,empty,sum
2019.05.13,-2.999999999997449,-48.000000000003595,-27.000000000001023,160.00000000000458,-164.99999999999292,-63.99999999999739,-178.99999999999582,63.00000000000195,2.999999999997449,-224.99999999999432,-513.0000000000078,-822.0000000000116,-43.99999999999693,-520.0000000000093,-58.99999999999794,,-2443.0000000000023
2019.05.13,7.0000000000014495,-28.000000000005798,-43.99999999999693,181.00000000000892,-187.00000000000384,-68.99999999999685,-185.00000000000182,63.00000000000195,-1.0000000000065512,-207.9999999999984,-529.0000000000017,-866.0000000000113,1.9999999999953388,-513.0000000000078,-52.99999999999194,,-2430.000000000015
2019.05.13,-2.999999999997449,-39.999999999995595,-33.00000000000125,184.00000000000637,-191.00000000000784,-54.999999999993946,-175.99999999999838,70.0000000000034,-2.000000000002,-204.99999999998408,-513.0000000000078,-873.0000000000126,7.000000000005002,-522.0000000000002,-40.99999999999105,,-2392.9999999999773
2019.05.13,-1.0000000000065512,-32.999999999994145,-21.99999999999136,192.00000000001438,-195.00000000001182,-56.99999999999594,-178.99999999999582,70.0000000000034,-11.00000000000545,-227.00000000000387,-512.0000000000014,-869.0000000000086,-7.000000000005002,-526.0000000000042,-51.99999999999649,,-2429.0000000000027
2019.05.13,9.999999999998899,-5.999999999994898,0.0,188.00000000001037,-178.00000000001148,-47.9999999999925,-161.00000000000003,58.99999999999794,-18.0000000000069,-204.00000000000773,-494.00000000001666,-819.0000000000142,27.000000000001023,-451.0000000000014,-23.999999999990695,,-2119.0000000000286
2019.05.13,21.999999999988695,-2.999999999997449,-0.999999999990564,165.9999999999995,-180.0000000000024,-41.9999999999976,-135.99999999999167,53.999999999998494,-4.999999999999449,-195.99999999999795,-461.0000000000003,-733.0000000000059,19.000000000005457,-397.0000000000029,-47.9999999999925,,-1940.9999999999866
2019.05.13,41.000000000002146,1.0000000000065512,-21.99999999999136,165.9999999999995,-182.99999999999983,-29.000000000001247,-171.99999999999437,62.000000000006494,0.0,-197.00000000000273,-445.0000000000065,-841.0000000000028,12.000000000000455,-503.99999999999335,-88.99999999999464,,-2199.9999999999714
2019.05.13,21.999999999988695,-5.000000000010552,-51.00000000000193,150.00000000000568,-209.9999999999991,-37.99999999999359,-186.99999999999272,80.00000000000229,-21.999999999999797,-180.99999999998317,-521.0000000000159,-924.9999999999981,34.000000000006025,-526.0000000000042,-82.99999999999974,,-2462.999999999996
2019.05.13,-42.999999999993044,-46.0000000000127,-66.99999999999307,154.0000000000097,-204.00000000000418,-109.99999999999899,-224.000000000002,57.00000000000705,-15.00000000000945,-200.9999999999934,-585.9999999999976,-916.0000000000057,10.000000000005116,-556.0000000000009,-68.00000000000139,,-2814.999999999991
2019.05.13,-66.99999999999484,-66.00000000001049,-36.99999999999193,187.00000000000384,-141.99999999999767,-121.99999999999989,-261.99999999999557,143.9999999999997,-14.000000000002899,-252.00000000000955,-589.0000000000173,-978.9999999999966,-37.9999999999967,-624.0000000000023,-93.99999999999409,,-2955.0000000000064
2019.05.13,-134.00000000001188,-62.000000000006494,-112.99999999999955,129.00000000000134,-96.00000000000719,-165.9999999999995,-304.9999999999997,145.00000000000622,-13.00000000000745,-179.00000000000205,-523.0000000000068,-966.0000000000002,36.000000000001364,-622.0000000000115,-115.99999999999389,,-2985.0000000000377
2019.05.13,-68.00000000000139,1.999999999990898,-131.9999999999908,143.00000000000423,-83.9999999999952,-92.99999999999864,-278.9999999999959,143.9999999999997,-8.000000000008,-20.000000000010232,-435.0000000000076,-927.0000000000111,146.0000000000008,-581.0000000000093,-156.99999999999602,,-2349.0000000000286
2019.05.13,-154.99999999999403,-31.000000000003247,-167.99999999999216,130.0000000000079,-59.99999999999339,-158.99999999999804,-329.00000000000153,174.00000000000747,-1.0000000000065512,-68.9999999999884,-429.99999999999704,-948.9999999999999,111.0000000000042,-585.0000000000133,-135.99999999999167,,-2656.99999999996
2019.05.13,-165.9999999999995,-59.99999999999339,-119.99999999999034,15.00000000000945,-18.0000000000069,-143.9999999999997,-309.99999999999915,134.0000000000008,1.999999999990898,-112.99999999999955,-429.00000000001273,-895.0000000000014,63.00000000000239,-560.0000000000049,-131.99999999999878,,-2733.0000000000027
2019.05.13,-167.00000000000603,-39.999999999995595,-105.99999999999454,12.000000000012001,-45.000000000006146,-107.99999999999699,-259.9999999999936,114.00000000000298,-12.000000000000899,-144.00000000000546,-373.00000000000114,-822.9999999999959,52.00000000000671,-483.0000000000112,-101.99999999999099,,-2484.999999999977
2019.05.13,-245.0000000000063,-116.00000000000499,-106.99999999999932,41.000000000002146,-25.999999999992696,-156.99999999999602,-271.9999999999945,136.00000000000279,-43.00000000000415,-231.99999999999932,-487.99999999999955,-853.9999999999992,10.000000000005116,-463.0000000000134,-87.99999999999919,,-2903.999999999998
2019.05.13,-245.0000000000063,-97.9999999999981,-112.99999999999955,41.000000000002146,21.00000000000435,-180.99999999999784,-346.9999999999973,153.00000000000313,-38.0000000000047,-219.99999999999886,-530.0000000000082,-995.0000000000125,12.000000000000455,-565.9999999999999,-85.00000000000173,,-3191.000000000015
2019.05.13,-289.0000000000059,-92.00000000000318,-110.99999999999,58.000000000002494,15.999999999993797,-246.99999999999721,-390.99999999999693,224.000000000002,-70.0000000000034,-251.00000000000477,-658.0000000000031,-1093.999999999995,42.00000000000159,-578.0000000000118,-85.00000000000173,,-3526.0000000000127
2019.05.13,-302.0000000000023,-75.00000000000284,-116.99999999999022,141.99999999999767,72.99999999998974,-296.9999999999917,-452.99999999999227,279.00000000000705,-68.00000000000139,-227.00000000000387,-706.0000000000066,-1201.0000000000077,73.0000000000075,-744.9999999999957,-85.99999999999719,,-3709.99999999999
2019.05.13,-317.9999999999961,-36.999999999998145,-159.9999999999966,144.0000000000108,106.00000000000608,-308.9999999999926,-481.9999999999935,274.00000000000756,-72.0000000000054,-167.0000000000016,-673.0000000000125,-1177.000000000006,117.00000000000443,-693.9999999999947,-85.00000000000173,,-3532.99999999997
2019.05.13,-544.0000000000111,-215.99999999999397,-549.9999999999972,171.99999999999437,208.00000000000819,-485.99999999999756,-605.9999999999955,292.9999999999988,-9.999999999998899,-49.99999999998295,-822.0000000000116,-1280.9999999999989,149.0000000000009,-916.0000000000057,-54.999999999993946,,-4713.9999999999845
2019.05.13,-534.9999999999966,-324.9999999999975,-665.9999999999968,146.00000000000168,154.99999999999403,-447.99999999999284,-602.999999999998,274.00000000000756,6.999999999990347,237.99999999999955,-829.0000000000131,-1323.0000000000075,362.99999999999955,-939.0000000000009,-1.999999999990898,,-4487.000000000002
2019.05.13,-541.9999999999981,-334.9999999999964,-699.9999999999886,48.000000000003595,120.00000000000898,-402.9999999999978,-614.9999999999989,280.9999999999979,-7.0000000000014495,317.0000000000073,-768.9999999999975,-1391.0000000000089,418.00000000000637,-1066.0000000000114,-18.999999999991246,,-4662.999999999965
2019.05.13,-568.000000000013,-320.00000000000915,-718.9999999999941,53.999999999998494,242.99999999999324,-451.9999999999969,-685.9999999999977,338.00000000000495,54.999999999993946,367.999999999995,-700.999999999996,-1479.0000000000082,375.0,-1185.0000000000139,-37.99999999999359,,-4715.000000000036
2019.05.13,-571.9999999999948,-287.9999999999994,-738.9999999999901,104.99999999999955,378.999999999996,-469.99999999999267,-695.0000000000011,370.9999999999991,87.99999999999919,527.9999999999916,-639.0000000000118,-1374.0000000000086,468.0000000000035,-1164.9999999999939,-42.999999999993044,,-4045.999999999997
2019.05.13,-574.0000000000078,-242.00000000000887,-712.9999999999939,116.00000000000499,558.9999999999984,-483.0000000000001,-718.9999999999918,365.99999999999966,169.99999999999238,644.0000000000055,-469.0000000000083,-1136.0000000000036,463.0000000000081,-1151.0000000000132,-43.999999999999595,,-3213.000000000018
2019.05.13,-462.0000000000068,-144.0000000000108,-632.9999999999956,229.00000000001253,648.0000000000041,-574.9999999999922,-769.999999999993,402.00000000000233,243.99999999999977,861.9999999999948,-307.99999999999716,-1137.9999999999945,540.0000000000063,-1241.0000000000032,-62.99999999999084,,-2408.9999999999645
2019.05.13,-487.99999999999955,-59.000000000009045,-664.0000000000015,478.0000000000006,890.9999999999974,-619.9999999999983,-820.999999999994,469.0000000000083,339.99999999999585,1081.9999999999936,-284.00000000001756,-924.9999999999981,638.0000000000052,-1253.9999999999995,9.00000000000345,,-1208.000000000013
2019.05.13,-478.0000000000006,-58.000000000002494,-682.0000000000022,482.00000000000466,902.0000000000028,-629.0000000000018,-836.9999999999989,470.00000000000375,339.0000000000004,1099.9999999999943,-199.00000000001583,-890.000000000013,655.0000000000011,-1305.0000000000007,-14.999999999998348,,-1145.0000000000266
2019.05.13,-509.00000000000387,-83.00000000001084,-637.999999999991,500.9999999999959,1008.9999999999932,-646.0000000000022,-861.0000000000007,530.0000000000082,396.9999999999918,1145.0000000000102,-238.0000000000049,-910.9999999999951,606.9999999999993,-1319.0000000000034,-7.9999999999968985,,-1024.0000000000102
2019.05.13,-556.0000000000009,-83.00000000001084,-661.9999999999919,502.00000000000244,1079.999999999992,-678.9999999999962,-907.0000000000023,570.9999999999993,411.99999999999017,1194.0000000000168,-207.00000000000162,-947.000000000009,620.9999999999951,-1363.0000000000032,-26.999999999999247,,-1051.0000000000193
2019.05.13,-531.9999999999991,-68.00000000000139,-606.9999999999993,502.00000000000244,964.9999999999936,-656.9999999999965,-895.0000000000014,535.0000000000077,332.99999999999443,968.9999999999941,-263.99999999999756,-963.0000000000027,475.9999999999991,-1347.0000000000093,-29.000000000001247,,-1582.0000000000168
2019.05.13,-504.9999999999999,-51.000000000001044,-551.0000000000019,455.0000000000054,855.0000000000058,-629.9999999999973,-839.9999999999964,472.00000000000574,279.99999999999136,748.9999999999952,-368.9999999999971,-1029.9999999999975,429.00000000000205,-1239.0000000000123,-9.999999999998899,,-1984.9999999999964
2019.05.13,-469.99999999999267,-43.00000000001525,-487.99999999999955,446.0000000000131,859.9999999999941,-592.9999999999991,-774.9999999999924,458.00000000000284,308.9999999999926,824.0000000000123,-314.99999999999864,-913.0000000000083,451.9999999999982,-1157.000000000008,0.0,,-1405.000000000001
2019.05.13,-442.9999999999934,-29.00000000001235,-447.9999999999933,475.0000000000032,841.0000000000028,-564.9999999999933,-754.9999999999945,451.0000000000014,300.99999999999574,818.000000000012,-324.0000000000132,-934.0000000000126,445.0000000000074,-1164.9999999999939,23.00000000000635,,-1308.9999999999777
2019.05.13,-475.0000000000032,-49.99999999999449,-498.9999999999952,500.9999999999959,879.0000000000075,-612.9999999999969,-802.9999999999982,458.9999999999983,326.9999999999995,894.0000000000055,-329.00000000000153,-951.000000000013,483.0000000000041,-1202.9999999999984,47.00000000000814,,-1332.999999999982
2019.05.13,-431.0000000000036,-9.000000000014552,-449.99999999998863,495.000000000001,905.0000000000002,-563.9999999999978,-785.9999999999978,463.0000000000023,324.9999999999975,909.9999999999966,-231.0000000000034,-910.9999999999951,503.0000000000001,-1180.0000000000032,25.00000000000835,,-935.9999999999982
2019.05.13,-469.99999999999267,-1.0000000000065512,-463.99999999999864,548.0000000000151,909.0000000000042,-653.999999999999,-830.9999999999928,500.00000000000045,279.99999999999136,930.0000000000068,-358.9999999999982,-934.0000000000126,513.9999999999958,-1168.0000000000134,38.0000000000047,,-1161.9999999999952
2019.05.14,-489.0000000000061,55.99999999998939,-530.9999999999917,500.00000000001154,975.9999999999991,-656.9999999999965,-857.9999999999922,544.0,209.9999999999991,971.0000000000036,-283.000000000011,-1021.0000000000052,600.9999999999991,-1154.0000000000105,-34.000000000000696,,-1169.000000000012
2019.05.14,-500.00000000001154,36.999999999998145,-555.9999999999974,462.0000000000068,983.0000000000006,-680.9999999999983,-857.9999999999922,536.9999999999986,256.99999999999613,998.9999999999952,-375.0000000000142,-1008.9999999999932,625.0,-1170.0000000000043,-26.999999999999247,,-1276.0000000000148
2019.05.14,-507.000000000013,38.0000000000047,-563.999999999993,605.0000000000111,984.9999999999915,-684.9999999999911,-879.9999999999919,534.0000000000011,278.00000000000045,1027.9999999999916,-365.0000000000153,-1058.0000000000034,668.9999999999969,-1222.000000000012,43.999999999999595,,-1100.0000000000227
2019.05.14,-567.0000000000064,-18.0000000000069,-554.9999999999926,618.0000000000074,1014.9999999999882,-749.9999999999951,-929.9999999999975,558.000000000003,293.99999999999426,1061.000000000007,-338.0000000000161,-981.0000000000097,590.0000000000034,-1302.0000000000032,45.000000000006146,,-1260.000000000018
2019.05.14,-544.9999999999955,-21.00000000000435,-534.9999999999966,636.0000000000143,1123.9999999999916,-713.9999999999924,-887.9999999999999,574.0000000000078,378.00000000000057,1110.99999999999,-295.0000000000008,-853.9999999999992,585.000000000008,-1234.0000000000018,64.0000000000085,,-613.9999999999696
2019.05.14,-539.0000000000006,-22.0000000000109,-614.9999999999949,575.0000000000144,1022.9999999999961,-707.000000000002,-890.0000000000019,513.0000000000078,320.9999999999935,1090.0000000000034,-365.0000000000153,-975.9999999999991,611.9999999999948,-1255.0000000000061,75.9999999999983,,-1159.0000000000223
2019.05.14,-530.9999999999926,-66.99999999999484,-605.9999999999945,500.9999999999959,931.9999999999995,-675.9999999999989,-863.9999999999981,433.0000000000056,301.9999999999912,929.000000000002,-382.0000000000157,-985.0000000000136,540.9999999999968,-1229.9999999999977,106.00000000000608,,-1597.0000000000089
2019.05.14,-513.0000000000078,-66.99999999999484,-561.9999999999976,439.99999999999596,868.000000000002,-612.9999999999969,-795.9999999999967,336.00000000000296,310.9999999999946,712.9999999999939,-317.9999999999961,-913.0000000000083,341.99999999999875,-1149.0,129.00000000000134,,-1792.000000000009
2019.05.14,-465.0000000000043,-66.99999999999484,-371.9999999999999,443.99999999999994,875.0000000000035,-558.9999999999984,-722.9999999999959,347.0000000000084,325.99999999999295,724.000000000018,-246.99999999999721,-781.0000000000094,311.9999999999976,-1066.9999999999957,163.00000000000205,,-1089.9999999999734
2019.05.14,-475.0000000000032,-55.000000000005045,-342.9999999999893,453.0000000000145,879.9999999999919,-573.0000000000013,-724.0000000000024,334.00000000000097,327.99999999999494,489.0000000000043,-253.00000000001432,-775.9999999999989,137.00000000000045,-1059.9999999999943,178.00000000000037,,-1460.0000000000011
2019.05.14,-456.00000000001194,-45.000000000006146,-210.99999999999852,513.0000000000078,879.0000000000075,-593.9999999999945,-725.9999999999933,285.00000000000193,343.9999999999999,581.9999999999936,-293.0000000000099,-744.9999999999957,192.00000000000728,-1068.0000000000023,213.00000000000762,,-1129.9999999999864
2019.05.14,-429.99999999999704,-55.000000000005045,-211.9999999999891,495.000000000001,855.9999999999901,-566.9999999999953,-717.9999999999964,270.99999999999903,328.9999999999904,550.0000000000114,-304.9999999999997,-797.0000000000033,176.00000000000193,-1075.0000000000036,258.0000000000027,,-1223.9999999999927
2019.05.14,-442.9999999999934,-107.99999999999699,-203.99999999999352,507.9999999999973,845.9999999999912,-566.9999999999953,-730.9999999999927,304.00000000000426,340.9999999999913,540.9999999999968,-290.00000000001245,-815.9999999999945,121.99999999999989,-1168.9999999999977,228.00000000000597,,-1437.99999999999
2019.05.14,-425.0000000000087,-107.99999999999699,-183.9999999999975,487.99999999999955,834.0000000000014,-546.000000000002,-707.9999999999975,286.00000000000847,371.99999999999454,520.0000000000102,-262.00000000000665,-791.0000000000084,94.99999999999886,-1151.0000000000132,235.00000000000742,,-1345.0000000000105
2019.05.14,-446.9999999999974,-109.00000000000354,-186.9999999999976,489.0000000000061,872.9999999999905,-563.9999999999978,-713.9999999999924,301.0000000000068,366.9999999999951,539.999999999992,-294.0000000000165,-791.0000000000084,111.99999999999477,-1149.0,219.00000000000253,,-1354.000000000026
2019.05.14,-456.9999999999963,-104.99999999999955,-167.99999999999216,497.0000000000141,899.9999999999897,-575.9999999999987,-734.0000000000014,338.00000000000495,392.9999999999989,444.0000000000168,-234.00000000000088,-777.0000000000055,-3.0000000000001137,-1184.0000000000073,196.00000000000728,,-1469.9999999999702
2019.05.14,-421.0000000000047,-110.99999999999443,-147.99999999999613,462.0000000000068,883.9999999999959,-542.9999999999935,-717.000000000001,328.0000000000061,406.9999999999907,484.00000000000887,-181.00000000000892,-731.9999999999993,18.000000000000682,-1171.000000000011,165.00000000000404,,-1275.9999999999957
2019.05.14,-431.0000000000036,-110.00000000001009,-143.00000000000068,453.0000000000145,919.9999999999875,-535.999999999992,-719.9999999999984,341.99999999999784,408.9999999999927,527.0000000000152,-147.00000000000824,-724.9999999999978,55.00000000000682,-1177.000000000006,147.00000000000824,,-1135.999999999994
2019.05.14,-442.9999999999934,-93.00000000000975,-204.9999999999983,426.9999999999996,900.9999999999962,-568.0000000000018,-756.0000000000011,357.00000000000733,391.9999999999924,526.0000000000105,-150.00000000000568,-727.0000000000109,66.0000000000025,-1185.0000000000139,119.00000000000244,,-1339.0000000000239
2019.05.14,-509.00000000000387,-114.99999999999844,-222.99999999999898,448.000000000004,978.9999999999966,-600.0000000000006,-785.9999999999978,334.00000000000097,434.000000000001,594.9999999999989,-140.0000000000068,-727.0000000000109,58.9999999999975,-1218.000000000008,153.99999999999858,,-1315.0000000000277
2019.05.14,-395.99999999999636,-123.00000000000644,-121.99999999999989,401.00000000000693,1014.0000000000038,-519.9999999999983,-700.0000000000006,285.00000000000193,450.9999999999903,592.000000000013,10.999999999983245,-536.0000000000032,-103.9999999999992,-1144.0000000000116,142.00000000000878,,-749.0000000000076
2019.05.14,-357.00000000000733,-87.00000000001484,-93.99999999999409,431.0000000000036,1014.0000000000038,-478.0000000000006,-718.9999999999918,275.99999999999847,534.9999999999966,682.0000000000164,121.99999999999989,-575.0000000000144,-30.9999999999917,-1292.0000000000043,153.00000000000313,,-419.9999999999973
2019.05.14,-381.0000000000091,-120.99999999999334,-137.99999999999102,463.0000000000134,984.000000000007,-509.9999999999993,-780.9999999999984,309.99999999999915,517.0000000000008,712.0000000000175,37.99999999998249,-750.0000000000063,25.000000000005684,-1400.0000000000011,82.99999999999974,,-948.9999999999725
2019.05.14,-357.99999999999164,-140.0000000000068,-161.00000000000136,385.00000000001313,905.0000000000002,-474.9999999999921,-763.9999999999981,297.9999999999983,495.9999999999964,590.0000000000034,31.000000000003247,-825.0000000000091,-33.00000000000125,-1438.000000000006,82.00000000000429,,-1406.999999999987
2019.05.14,-350.00000000000585,-133.00000000000534,-105.99999999999454,404.0000000000044,862.9999999999916,-454.9999999999943,-740.9999999999917,287.0000000000039,483.99999999999557,528.9999999999964,51.000000000001044,-849.9999999999952,-60.99999999999284,-1418.9999999999925,111.00000000000554,,-1385.999999999974
2019.05.14,-303.9999999999932,-109.00000000000354,-109.99999999999943,422.9999999999956,814.999999999988,-439.99999999999596,-746.0000000000023,262.00000000000665,450.9999999999903,530.0000000000011,-12.000000000012001,-914.9999999999991,-27.000000000001023,-1435.0000000000084,117.00000000000044,,-1500.0000000000327
2019.05.14,-302.0000000000023,-75.00000000000284,-112.99999999999955,391.000000000008,777.0000000000055,-435.9999999999919,-719.9999999999984,241.00000000000233,385.99999999999744,546.999999999997,-9.999999999998899,-883.0000000000116,70.00000000000739,-1295.0000000000018,119.00000000000244,,-1302.999999999987
2019.05.14,-286.99999999999284,-2.0000000000131024,-106.99999999999932,373.00000000000114,697.9999999999986,-387.99999999999943,-700.0000000000006,255.00000000000523,322.9999999999955,474.9999999999943,-94.00000000001629,-947.000000000009,100.99999999999909,-1228.0000000000068,73.00000000000084,,-1455.0000000000425
2019.05.14,-320.00000000000915,-52.000000000007596,-87.99999999999386,371.00000000001023,809.9999999999997,-407.99999999999727,-709.9999999999995,282.0000000000045,376.99999999999403,552.9999999999973,34.99999999998504,-778.000000000012,28.000000000005798,-1246.9999999999982,35.00000000000725,,-1112.0000000000139
2019.05.14,-347.9999999999928,-85.00000000000173,-152.9999999999916,415.0000000000098,775.9999999999989,-486.999999999993,-713.9999999999924,296.0000000000074,361.0000000000002,515.0000000000148,-140.0000000000068,-912.0000000000017,88.00000000000807,-1248.0000000000045,81.00000000000884,,-1554.9999999999366
2019.05.14,-380.00000000000256,-28.000000000005798,-242.999999999995,460.000000000016,873.999999999997,-524.9999999999977,-770.9999999999994,295.0000000000008,341.99999999999784,628.0000000000143,-87.99999999999919,-757.0000000000076,149.0000000000009,-1192.9999999999995,123.00000000000644,,-1113.9999999999736
2019.05.14,-350.00000000000585,150.00000000000568,-314.9999999999977,548.0000000000151,1000.0000000000009,-578.0000000000007,-820.999999999994,338.00000000000495,318.99999999999153,917.0000000000016,-58.000000000002494,-807.0000000000022,439.00000000000716,-1136.0000000000036,101.00000000000664,,-252.99999999997289
2019.05.14,-348.9999999999993,102.00000000000209,-262.999999999991,578.0000000000118,1019.9999999999986,-544.9999999999955,-800.9999999999961,336.00000000000296,413.99999999999216,959.0000000000032,102.00000000000209,-626.9999999999998,405.00000000000114,-1181.999999999994,137.00000000000932,,286.00000000004775
2019.05.14,-307.99999999999716,131.99999999999878,-236.99999999999477,519.0000000000028,1061.000000000001,-515.9999999999942,-761.0000000000006,273.000000000001,446.9999999999974,980.9999999999945,212.99999999999653,-476.9999999999941,338.99999999999864,-1096.9999999999925,129.00000000000134,,698.0000000000186
2019.05.14,-263.00000000001324,153.9999999999875,-232.99999999998988,463.0000000000134,1052.0000000000084,-456.9999999999963,-705.9999999999956,228.00000000000597,458.9999999999983,1045.000000000016,303.9999999999932,-390.0000000000015,424.99999999999716,-1027.0000000000002,123.00000000000644,,1177.0000000000293
2019.05.14,-245.0000000000063,153.9999999999875,-206.99999999999363,405.0000000000109,963.999999999987,-413.99999999999216,-685.0000000000023,239.0000000000003,395.99999999999636,978.0000000000086,231.99999999998778,-517.9999999999962,400.0000000000057,-1032.999999999995,73.00000000000084,,738.9999999999992
2019.05.14,-238.0000000000049,163.9999999999864,-191.0000000000025,426.9999999999996,1021.9999999999895,-417.99999999999613,-656.9999999999965,224.000000000002,465.9999999999998,951.9999999999982,339.99999999998477,-340.00000000000693,346.00000000000364,-947.000000000009,81.00000000000884,,1230.9999999999566
2019.05.14,-242.99999999999324,170.00000000000347,-120.99999999999511,453.99999999999886,1008.0000000000089,-393.9999999999944,-649.999999999995,235.00000000000742,414.9999999999987,878.9999999999907,329.99999999998585,-336.00000000000296,317.0000000000073,-890.9999999999974,82.99999999999974,,1256.0000000000225
2019.05.14,-207.00000000000162,187.99999999998818,-99.99999999999432,452.00000000000796,934.9999999999969,-374.999999999992,-629.9999999999973,255.00000000000523,400.00000000000034,837.0000000000175,263.99999999999756,-392.9999999999989,338.99999999999864,-870.9999999999995,65.99999999999939,,1160.000000000028
2019.05.14,-191.99999999999218,151.9999999999966,-104.99999999998977,443.99999999999994,895.0000000000014,-368.9999999999971,-595.9999999999966,217.0000000000005,418.9999999999916,847.0000000000084,262.999999999991,-368.9999999999971,311.9999999999976,-880.9999999999984,90.0000000000012,,1127.0000000000168
2019.05.14,-164.99999999999292,171.99999999999437,-102.99999999999443,438.00000000000506,1004.0000000000049,-352.9999999999922,-592.9999999999991,231.99999999999886,467.9999999999906,969.9999999999989,378.999999999996,-273.9999999999965,314.9999999999977,-887.9999999999999,60.99999999999994,,1663.000000000011
2019.05.14,-174.00000000000747,157.99999999999147,-83.99999999998897,402.9999999999978,1019.9999999999986,-318.99999999999153,-581.9999999999936,233.00000000000543,495.9999999999964,953.000000000003,492.0000000000035,-197.00000000000273,274.0000000000009,-886.000000000009,30.000000000007798,,1817.0000000000114
2019.05.14,-208.99999999999253,131.99999999999878,-149.99999999999147,385.00000000001313,1051.0000000000018,-336.9999999999984,-593.9999999999945,239.0000000000003,515.9999999999942,998.9999999999952,489.99999999999045,-168.99999999999693,302.0000000000067,-897.9999999999987,43.00000000000415,,1800.0000000000327
2019.05.14,-185.99999999999727,157.99999999999147,-138.9999999999958,395.000000000012,1059.9999999999943,-324.00000000000205,-603.9999999999934,246.00000000000176,517.9999999999962,1043.0000000000064,540.9999999999915,-215.00000000000963,340.0000000000034,-917.9999999999966,29.000000000001247,,1944.0000000000036
2019.05.14,-160.00000000000458,201.99999999999108,-137.00000000000045,421.0000000000047,1051.0000000000018,-318.99999999999153,-593.9999999999945,246.00000000000176,507.9999999999973,1033.0000000000155,570.9999999999882,-192.99999999999872,343.0000000000035,-890.000000000013,6.0000000000060005,,2088.000000000007
2019.05.14,-188.9999999999947,205.99999999999508,-158.00000000000125,453.99999999999886,1058.9999999999877,-353.99999999999875,-656.000000000001,270.99999999999903,506.9999999999908,1067.0000000000073,536.9999999999875,-261.0000000000001,378.0000000000001,-944.9999999999958,19.00000000000235,,1934.9999999999773
