date,USDCHF,GBPUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,NZDCHF,EURGBP,GBPCAD,EURCAD,EURAUD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2017.02.20,-21.00000000000435,0.0,-25.999999999992696,-104.99999999999955,-5.000000000010552,-66.99999999999484,-63.99999999999739,-63.00000000000195,-106.00000000000608,0.0,0.0,-109.99999999999943,-75.00000000000284,-185.99999999999727,,-828.0000000000069
2017.02.20,-55.000000000005045,65.99999999998829,-46.999999999997044,-70.0000000000034,-22.999999999995246,47.00000000001925,3.999999999992898,-81.9999999999932,-51.000000000001044,112.000000000001,171.99999999999437,-144.00000000000546,-72.0000000000054,-229.99999999999687,,-373.00000000000693
2017.02.20,-103.99999999999298,150.99999999999002,-51.000000000001044,-34.000000000000696,55.99999999998939,66.00000000001049,36.0000000000027,-44.99999999999504,93.99999999999409,120.00000000000898,215.00000000000963,-120.00000000000455,-76.99999999999375,-276.00000000000955,,31.00000000000773
2017.02.20,-119.99999999998678,262.999999999991,-44.99999999999504,-26.999999999999247,153.9999999999875,63.000000000013046,113.99999999999189,-19.999999999997797,192.99999999999872,178.00000000001148,300.99999999999574,-58.000000000006935,-143.99999999998857,-283.99999999999534,,568.0000000000197
2017.02.20,-42.999999999993044,126.99999999998823,43.999999999999595,29.999999999996696,116.99999999998934,90.00000000001229,110.99999999999443,-61.999999999995396,104.99999999999955,151.00000000001222,375.9999999999986,3.0000000000001137,-177.99999999998929,-255.00000000000523,,616.0000000000082
2017.02.20,8.999999999992347,137.9999999999937,1.0000000000065512,16.0000000000049,156.00000000000057,97.00000000001374,58.99999999999794,-37.99999999999359,125.99999999998168,140.0000000000068,275.000000000003,-4.0000000000048885,-102.00000000000209,-286.00000000000847,,586.9999999999923
2017.02.20,19.999999999997797,79.00000000000685,6.0000000000060005,29.999999999996696,141.99999999999767,83.00000000001084,71.99999999999429,-34.000000000000696,137.9999999999937,144.0000000000108,270.99999999999903,-27.000000000001023,-126.99999999998823,-314.00000000001427,,483.0000000000094
2017.02.20,92.00000000000318,60.99999999999994,48.99999999999905,102.00000000000209,181.9999999999933,85.00000000000173,90.99999999999665,-3.999999999992898,162.99999999997982,100.0000000000112,215.00000000000963,-43.99999999999693,-78.00000000000028,-348.00000000001495,,665.9999999999911
2017.02.20,99.00000000000463,89.00000000000574,-2.999999999997449,74.00000000000739,194.0000000000053,91.00000000001884,59.99999999999339,-7.0000000000014495,64.99999999998174,56.99999999999594,154.99999999999403,-225.9999999999991,-79.00000000000685,-363.0000000000022,,205.99999999999983
2017.02.20,97.9999999999981,86.99999999999264,-31.999999999998696,82.99999999999974,181.00000000000892,104.00000000001519,73.99999999999629,-19.999999999997797,60.99999999999994,36.999999999998145,104.99999999999955,-260.0000000000051,-55.99999999998939,-421.0000000000047,,41.00000000001285
2017.02.20,87.99999999999919,99.00000000000463,-15.999999999993797,92.99999999999864,175.99999999999838,108.00000000001918,81.9999999999932,-24.000000000001798,30.999999999981043,52.000000000007596,134.99999999999625,-222.99999999999898,-69.00000000000794,-404.0000000000044,,127.99999999999119
2017.02.20,72.0000000000054,99.99999999998899,-15.999999999993797,70.99999999999883,164.99999999999292,106.00000000000608,71.99999999999429,-31.999999999998696,-5.000000000010552,32.0000000000098,165.9999999999995,-218.00000000000352,-75.99999999998718,-388.9999999999949,,48.00000000000716
2017.02.20,69.00000000000794,107.99999999999699,-14.999999999998348,65.00000000000395,170.99999999998784,101.00000000001774,80.99999999999774,-22.999999999995246,23.999999999979593,46.999999999997044,164.99999999999292,-225.00000000000853,-82.99999999998863,-375.0000000000142,,109.99999999997681
2017.02.20,35.00000000000725,140.0000000000068,-46.00000000000159,63.00000000000195,168.99999999999693,99.00000000000463,90.99999999999665,-25.999999999992696,32.999999999994145,49.99999999999449,158.99999999999804,-185.00000000000227,-85.00000000000173,-384.00000000000654,,112.99999999999596
2017.02.20,28.000000000005798,153.9999999999875,-54.999999999993946,63.00000000000195,167.00000000000603,106.00000000000608,98.99999999999353,-34.000000000000696,23.999999999979593,51.000000000001044,148.99999999999915,-231.00000000000875,-55.000000000005045,-419.0000000000138,,46.999999999958504
2017.02.20,58.000000000002494,140.99999999999113,-68.99999999999685,84.0000000000063,188.9999999999947,114.0000000000141,88.99999999999464,-22.999999999995246,57.99999999998029,45.000000000006146,78.00000000000028,-287.9999999999967,11.00000000000545,-466.00000000001086,,20.99999999999585
2017.02.20,80.00000000001339,188.9999999999947,-90.99999999999665,62.000000000006494,258.0000000000027,102.00000000000209,29.999999999996696,23.00000000000635,112.000000000001,-52.000000000007596,11.00000000000545,-365.0000000000091,-12.999999999996348,-472.00000000000574,,-125.99999999998664
2017.02.20,86.99999999999264,198.99999999999363,-122.99999999999534,-2.000000000002,310.9999999999946,96.00000000000719,-18.0000000000069,48.000000000003595,103.99999999999298,-65.99999999998829,-69.9999999999923,-391.00000000000534,-2.999999999997449,-436.00000000001415,,-264.00000000001717
2017.02.20,9.999999999998899,235.00000000000742,-180.99999999999784,-27.999999999994696,289.0000000000059,131.00000000001444,4.999999999999449,16.0000000000049,105.99999999998388,-9.999999999998899,-11.999999999989797,-427.0000000000067,5.000000000010552,-431.0000000000036,,-291.9999999999661
2017.02.20,-7.0000000000014495,246.99999999999721,-158.99999999999804,-36.999999999998145,239.99999999999577,104.00000000001519,17.000000000000348,-2.000000000002,114.99999999999844,63.000000000013046,52.99999999999194,-393.0000000000007,8.999999999992347,-400.00000000000034,,-149.9999999999964
2017.02.20,0.0,258.99999999998704,-110.99999999999443,1.0000000000065512,306.00000000000625,100.0000000000112,13.999999999991797,43.999999999999595,190.00000000000128,32.999999999994145,7.0000000000014495,-347.999999999999,-24.000000000001798,-398.9999999999938,,72.00000000001029
2017.02.20,22.0000000000109,431.0000000000036,-51.000000000001044,4.000000000004,465.99999999998863,139.00000000000023,12.999999999996348,136.00000000000279,484.9999999999799,140.0000000000068,209.9999999999991,-210.00000000000796,-32.999999999994145,-303.0000000000088,,1448.9999999999804
2017.02.20,-17.000000000000348,541.9999999999981,-51.000000000001044,4.999999999999449,580.999999999987,160.00000000000458,32.999999999994145,194.0000000000053,654.9999999999834,229.99999999999687,280.9999999999979,-308.00000000000693,-39.999999999995595,-310.9999999999946,,1953.9999999999682
2017.02.20,2.999999999997449,591.9999999999925,-48.000000000003595,-0.999999999995449,645.0000000000067,141.00000000001333,4.999999999999449,217.0000000000005,672.9999999999902,181.00000000000892,229.00000000001253,-299.99999999999716,-15.999999999993797,-337.0000000000095,,1984.0000000000227
2017.02.20,51.000000000001044,493.99999999999443,-34.000000000000696,2.000000000002,570.9999999999882,136.00000000000279,-13.00000000000745,196.00000000000728,634.9999999999856,171.00000000001003,221.00000000000452,-286.00000000000136,-15.999999999993797,-289.0000000000059,,1838.9999999999868
2017.02.20,-7.999999999985796,544.9999999999955,-60.99999999999994,-4.999999999999449,533.0000000000057,101.00000000001774,51.000000000001044,226.00000000000398,656.9999999999965,173.00000000000094,168.0000000000126,-314.9999999999977,2.0000000000131024,-312.00000000000114,,1755.000000000063
