date,AUDUSD,CADCHF,EURJPY,empty,sum
2020.11.09,-76.0000000000094,1414.000000000004,1669.9999999999875,,3007.9999999999823
2020.11.09,-75.00000000000284,1385.9999999999984,1676.9999999999925,,2987.999999999988
2020.11.10,-67.00000000000594,1324.9999999999984,1604.9999999999898,,2862.9999999999823
2020.11.10,-17.000000000000348,1356.0000000000016,1578.9999999999936,,2917.9999999999945
2020.11.10,-78.00000000000028,1444.000000000001,1601.9999999999895,,2967.99999999999
2020.11.10,-109.00000000000354,1395.0000000000018,1490.9999999999995,,2776.9999999999977
2020.11.10,-118.00000000000699,1405.0000000000007,1343.999999999994,,2630.9999999999877
2020.11.10,-47.00000000000814,1397.9999999999993,1366.9999999999902,,2717.9999999999814
2020.11.10,-94.00000000000519,1392.9999999999998,1262.0000000000005,,2560.999999999995
2020.11.10,-69.00000000000794,1367.000000000007,1280.9999999999918,,2578.999999999991
2020.11.10,-128.00000000000588,1339.9999999999968,1307.9999999999927,,2519.9999999999836
2020.11.10,-138.00000000000477,1317.999999999997,1268.9999999999914,,2448.9999999999836
2020.11.10,-100.00000000000009,1331.0000000000043,1224.9999999999943,,2455.9999999999986
2020.11.10,-59.000000000009045,1324.9999999999984,1218.999999999994,,2484.9999999999836
2020.11.10,-109.00000000000354,1329.999999999998,1406.9999999999964,,2627.999999999991
2020.11.10,-107.00000000000153,1365.000000000005,1412.9999999999968,,2671.0
2020.11.10,-131.00000000000333,1375.000000000004,1402.000000000001,,2646.000000000002
2020.11.10,-129.00000000000134,1367.000000000007,1360.99999999999,,2598.9999999999955
2020.11.10,-104.00000000000409,1370.0000000000045,1396.000000000001,,2662.0000000000014
2020.11.10,-114.00000000000298,1402.0000000000032,1394.999999999996,,2682.9999999999964
2020.11.10,-177.00000000000495,1439.0000000000014,1506.0000000000002,,2767.9999999999964
2020.11.10,-182.99999999999983,1327.0000000000005,1323.9999999999982,,2467.999999999999
2020.11.10,-143.9999999999997,1328.000000000007,1355.9999999999945,,2540.000000000002
2020.11.10,-135.00000000000733,1339.0000000000014,1486.9999999999948,,2690.999999999989
2020.11.10,-193.00000000000983,1361.0000000000011,1560.9999999999927,,2728.999999999984
2020.11.10,-181.00000000000892,1436.0000000000039,1481.9999999999993,,2736.9999999999945
2020.11.10,-191.00000000000784,1604.0000000000055,1509.0000000000005,,2921.999999999998
2020.11.10,-119.00000000000244,1600.0000000000014,1435.9999999999927,,2916.999999999992
2020.11.10,-45.000000000006146,1561.9999999999968,1325.9999999999934,,2842.999999999984
2020.11.10,-128.00000000000588,1550.0000000000068,1339.999999999989,,2761.99999999999
2020.11.10,-149.00000000001023,1495.0000000000018,1405.0000000000011,,2750.9999999999927
2020.11.10,-82.99999999999974,1463.0000000000032,1387.0000000000005,,2767.0000000000036
2020.11.10,-94.00000000000519,1461.9999999999966,1518.0000000000007,,2885.999999999992
2020.11.10,64.99999999999284,1453.9999999999998,1474.9999999999943,,2993.9999999999873
2020.11.10,-28.000000000005798,1433.0000000000066,1491.9999999999902,,2896.999999999991
2020.11.10,-20.0000000000089,1429.999999999998,1577.9999999999886,,2987.9999999999777
2020.11.10,22.999999999995246,1429.0000000000025,1625.9999999999905,,3077.999999999988
2020.11.10,20.999999999993246,1375.9999999999995,1539.0000000000014,,2935.999999999994
2020.11.10,-20.0000000000089,1399.0000000000057,1572.9999999999932,,2951.99999999999
2020.11.10,-30.000000000007798,1416.0000000000061,1571.9999999999886,,2957.9999999999873
2020.11.10,-116.00000000000499,1521.0000000000057,1643.0000000000007,,3048.0000000000014
2020.11.10,-107.00000000000153,1477.0000000000061,1643.0000000000007,,3013.0000000000055
2020.11.10,-88.00000000001029,1490.999999999998,1677.9999999999973,,3080.999999999985
2020.11.10,-53.00000000000304,1492.0000000000045,1670.9999999999923,,3109.9999999999936
2020.11.10,-98.0000000000092,1514.9999999999998,1711.999999999989,,3128.99999999998
2020.11.10,-118.00000000000699,1510.0000000000002,1594.9999999999989,,2986.999999999992
2020.11.10,-78.00000000000028,1465.0000000000052,1589.999999999989,,2976.999999999994
2020.11.10,-41.000000000002146,1434.000000000002,1515.9999999999911,,2908.999999999991
2020.11.10,-74.00000000000739,1453.9999999999998,1539.999999999992,,2919.9999999999845
2020.11.10,-121.00000000000443,1429.0000000000025,1568.9999999999884,,2876.9999999999864
2020.11.11,-106.00000000000608,1224.9999999999984,1549.9999999999973,,2668.9999999999895
2020.11.11,-130.0000000000079,1314.000000000004,1616.9999999999902,,2800.9999999999864
2020.11.11,-148.0000000000037,1409.0000000000048,1609.9999999999995,,2871.000000000001
2020.11.11,-102.00000000000209,1436.0000000000039,1596.999999999994,,2930.999999999996
2020.11.11,-112.000000000001,1419.999999999999,1528.9999999999964,,2836.9999999999945
2020.11.11,-127.00000000001043,1375.9999999999995,1478.999999999999,,2727.999999999988
2020.11.11,-181.00000000000892,1373.000000000002,1430.9999999999973,,2622.9999999999905
2020.11.11,-196.00000000000728,1383.000000000001,1393.0000000000007,,2579.9999999999945
2020.11.11,-221.00000000000452,1432.0,1492.999999999995,,2703.9999999999905
2020.11.11,-348.00000000000387,1461.0000000000011,1518.9999999999914,,2631.9999999999886
2020.11.11,-432.0000000000102,1428.000000000007,1519.999999999996,,2515.9999999999927
2020.11.11,-426.9999999999996,1436.9999999999993,1503.0,,2513.0
2020.11.11,-392.00000000000347,1443.0000000000055,1494.9999999999905,,2545.9999999999927
2020.11.11,-349.0000000000104,1417.999999999997,1531.9999999999964,,2600.9999999999827
2020.11.11,-367.0000000000062,1424.000000000003,1539.0000000000014,,2595.999999999998
2020.11.11,-373.00000000000114,1402.9999999999986,1567.9999999999977,,2597.9999999999955
2020.11.11,-360.0000000000048,1431.0000000000045,1606.9999999999993,,2677.999999999999
2020.11.11,-328.0000000000061,1439.0000000000014,1658.9999999999918,,2769.9999999999873
2020.11.11,-396.00000000000745,1436.0000000000039,1723.9999999999895,,2763.999999999986
2020.11.11,-326.0000000000041,1434.9999999999975,1674.9999999999973,,2783.999999999991
2020.11.11,-229.00000000000142,1433.0000000000066,1527.000000000001,,2731.0000000000064
2020.11.11,-236.00000000000287,1480.999999999999,1537.9999999999968,,2782.9999999999927
2020.11.11,-278.00000000000045,1536.9999999999995,1572.9999999999932,,2831.9999999999923
2020.11.11,-300.0000000000003,1556.0000000000018,1470.9999999999895,,2726.999999999991
2020.11.11,-280.00000000000244,1580.0000000000036,1489.999999999995,,2789.9999999999964
2020.11.11,-241.00000000000233,1600.0000000000014,1400.9999999999964,,2759.9999999999955
2020.11.11,-239.0000000000003,1616.0000000000064,1372.0,,2749.0000000000064
2020.11.11,-189.00000000000583,1617.9999999999973,1280.0000000000011,,2708.9999999999927
2020.11.11,-47.00000000000814,1477.0000000000061,1251.9999999999955,,2681.9999999999936
2020.11.11,10.999999999994348,1395.9999999999973,1259.0000000000005,,2665.999999999992
2020.11.11,-39.00000000000014,1389.0000000000068,1250.0,,2600.0000000000064
2020.11.11,-62.000000000006494,1397.0000000000039,1200.9999999999934,,2535.999999999991
2020.11.11,-51.000000000001044,1500.0000000000014,1219.9999999999989,,2668.999999999999
2020.11.11,-52.000000000007596,1539.9999999999968,1149.9999999999914,,2637.999999999981
2020.11.11,28.999999999990145,1516.0000000000061,1213.9999999999986,,2758.999999999995
2020.11.11,12.999999999996348,1492.9999999999998,1327.9999999999886,,2833.9999999999845
2020.11.11,69.9999999999923,1477.0000000000061,1399.000000000001,,2945.999999999999
2020.11.11,67.9999999999903,1505.0000000000007,1381.0000000000002,,2953.999999999991
2020.11.11,25.999999999992696,1517.999999999997,1402.9999999999916,,2946.9999999999814
2020.11.11,-12.000000000000899,1480.0000000000036,1425.9999999999877,,2893.9999999999905
2020.11.11,-28.000000000005798,1471.0,1457.9999999999984,,2900.9999999999927
2020.11.11,-56.0000000000005,1441.9999999999989,1450.9999999999934,,2836.999999999992
2020.11.11,-60.00000000000449,1422.9999999999966,1397.9999999999961,,2760.999999999988
2020.11.11,-41.000000000002146,1392.9999999999998,1342.9999999999893,,2694.9999999999873
2020.11.11,-31.000000000003247,1390.9999999999977,1309.9999999999882,,2669.9999999999827
2020.11.11,-51.000000000001044,1392.0000000000043,1328.9999999999936,,2669.999999999997
2020.11.11,-88.00000000001029,1402.0000000000032,1388.999999999996,,2702.999999999989
2020.11.11,-73.00000000000084,1373.9999999999975,1378.9999999999907,,2679.9999999999873
2020.11.12,-50.0000000000056,1328.000000000007,1323.9999999999982,,2601.9999999999995
2020.11.12,-38.0000000000047,1360.0000000000057,1327.9999999999886,,2649.9999999999895
2020.11.12,-48.000000000003595,1380.9999999999989,1348.9999999999895,,2681.9999999999845
2020.11.12,-93.00000000000975,1428.000000000007,1363.99999999999,,2698.9999999999873
2020.11.12,-92.00000000000318,1405.0000000000007,1373.9999999999952,,2686.9999999999927
2020.11.12,-108.00000000000809,1375.9999999999995,1331.9999999999936,,2599.999999999985
2020.11.12,-190.00000000000128,1353.000000000004,1207.9999999999984,,2371.000000000001
2020.11.12,-151.00000000000114,1333.0000000000064,1185.9999999999927,,2367.999999999998
2020.11.12,-127.00000000001043,1324.9999999999984,1216.9999999999986,,2414.9999999999864
2020.11.12,-100.00000000000009,1319.0000000000034,1262.0000000000005,,2481.0000000000036
2020.11.12,-112.000000000001,1329.0000000000025,1227.9999999999945,,2444.9999999999964
2020.11.12,-71.00000000000995,1292.0000000000043,1159.9999999999966,,2380.999999999991
2020.11.12,-23.00000000000635,1287.0000000000048,1162.9999999999968,,2426.9999999999955
2020.11.12,6.999999999990347,1287.0000000000048,1094.9999999999989,,2388.999999999994
2020.11.12,-11.00000000000545,1288.0000000000002,1048.9999999999923,,2325.9999999999873
2020.11.12,-38.0000000000047,1294.0000000000064,1102.9999999999945,,2358.9999999999964
2020.11.12,19.999999999997797,1244.0000000000007,939.9999999999977,,2203.9999999999964
2020.11.12,121.99999999999989,1211.0000000000066,914.999999999992,,2247.999999999998
2020.11.12,96.99999999999153,1227.0000000000002,1024.9999999999914,,2348.999999999983
2020.11.12,96.99999999999153,1185.9999999999982,1104.9999999999898,,2387.9999999999795
2020.11.12,128.99999999999022,1134.0000000000016,1143.0000000000007,,2405.9999999999927
2020.11.12,91.99999999999208,1146.999999999998,1373.9999999999952,,2612.9999999999854
2020.11.12,123.99999999999079,1112.9999999999973,1362.9999999999995,,2599.9999999999877
2020.11.12,-2.000000000002,1080.9999999999986,1481.9999999999993,,2560.999999999996
2020.11.12,-72.0000000000054,1129.9999999999977,1622.0,,2679.9999999999923
2020.11.12,-60.00000000000449,1170.9999999999998,1618.9999999999998,,2729.999999999995
2020.11.12,-37.00000000000925,1202.000000000003,1605.9999999999945,,2770.999999999988
2020.11.12,0.999999999995449,1211.0000000000066,1571.9999999999886,,2783.999999999991
2020.11.12,89.99999999999008,1124.0000000000027,1530.9999999999918,,2744.9999999999845
2020.11.12,128.99999999999022,1134.999999999997,1412.9999999999968,,2676.999999999984
2020.11.12,168.99999999999693,1151.9999999999975,1450.9999999999934,,2771.999999999988
2020.11.12,41.9999999999976,1089.0000000000066,1433.9999999999975,,2565.000000000002
2020.11.12,17.000000000000348,895.9999999999968,1232.99999999999,,2145.9999999999873
2020.11.12,81.9999999999932,817.9999999999965,1172.9999999999877,,2072.9999999999773
2020.11.12,65.99999999999939,858.0000000000032,1351.9999999999895,,2275.9999999999923
2020.11.12,89.99999999999008,862.0000000000072,1367.999999999995,,2319.9999999999923
2020.11.12,37.99999999999359,905.0000000000002,1360.99999999999,,2303.9999999999836
2020.11.12,71.99999999999429,945.0000000000069,1399.9999999999914,,2416.9999999999927
2020.11.12,83.9999999999952,907.0000000000023,1405.9999999999918,,2396.999999999989
2020.11.12,171.99999999999437,907.9999999999977,1351.9999999999895,,2431.999999999982
2020.11.12,302.9999999999977,858.0000000000032,1277.000000000001,,2438.000000000002
2020.11.12,310.9999999999946,843.0000000000049,1281.9999999999964,,2435.999999999996
2020.11.12,293.99999999999426,868.9999999999975,1316.9999999999932,,2479.999999999985
2020.11.12,359.99999999999363,858.0000000000032,1298.9999999999923,,2516.999999999989
2020.11.12,376.99999999999403,853.9999999999992,1239.999999999995,,2470.999999999988
2020.11.12,436.9999999999985,889.0000000000065,1247.9999999999905,,2573.9999999999955
2020.11.12,422.9999999999956,892.9999999999993,1320.999999999998,,2636.9999999999927
2020.11.12,413.99999999999216,809.0000000000042,1311.9999999999977,,2534.999999999994
2020.11.13,422.00000000000017,773.0000000000015,1268.0000000000007,,2463.0000000000023
2020.11.13,432.9999999999945,780.9999999999984,1286.9999999999918,,2500.9999999999845
2020.11.13,409.99999999999926,806.0000000000067,1271.9999999999914,,2487.9999999999973
2020.11.13,330.9999999999924,846.9999999999977,1268.9999999999914,,2446.9999999999814
2020.11.13,329.999999999997,838.0000000000055,1254.9999999999955,,2422.999999999998
2020.11.13,339.0000000000004,760.0000000000051,1125.0,,2224.0000000000055
2020.11.13,345.99999999999073,773.0000000000015,1099.9999999999943,,2218.9999999999864
2020.11.13,367.99999999999056,736.9999999999987,1062.9999999999882,,2167.9999999999773
2020.11.13,471.99999999999466,741.0000000000027,1024.000000000001,,2236.999999999998
2020.11.13,437.999999999994,753.9999999999991,1022.9999999999961,,2214.999999999989
2020.11.13,446.9999999999974,756.0000000000011,1044.9999999999875,,2247.9999999999864
2020.11.13,448.9999999999994,736.9999999999987,1031.9999999999964,,2217.9999999999945
2020.11.13,444.9999999999954,723.0000000000069,1024.9999999999914,,2192.9999999999936
2020.11.13,410.9999999999947,746.0000000000023,1036.9999999999918,,2193.999999999989
2020.11.13,432.9999999999945,731.0000000000039,1054.9999999999927,,2218.999999999991
2020.11.13,400.9999999999958,702.9999999999981,1031.9999999999964,,2135.99999999999
2020.11.13,410.9999999999947,697.9999999999986,1057.9999999999927,,2166.9999999999864
2020.11.13,361.9999999999957,731.9999999999993,1162.9999999999968,,2256.999999999992
2020.11.13,368.9999999999971,748.0000000000042,1109.9999999999995,,2227.000000000001
2020.11.13,300.99999999999574,704.0000000000047,1149.000000000001,,2154.0000000000014
2020.11.13,279.99999999999136,805.0000000000001,1283.9999999999918,,2368.999999999983
2020.11.13,314.99999999999864,816.0000000000056,1350.999999999999,,2482.000000000003
2020.11.13,308.9999999999926,794.0000000000058,1339.999999999989,,2442.9999999999873
2020.11.13,239.99999999999577,819.9999999999985,1335.9999999999986,,2395.9999999999927
2020.11.13,126.99999999999933,845.0000000000068,1429.9999999999927,,2401.999999999999
2020.11.13,107.99999999999699,899.0000000000053,1399.9999999999914,,2406.9999999999936
2020.11.13,128.99999999999022,902.0000000000028,1292.0000000000016,,2322.9999999999945
2020.11.13,191.99999999999218,909.0000000000042,1236.9999999999948,,2337.999999999991
2020.11.13,229.99999999999687,887.0000000000044,1140.9999999999911,,2257.9999999999927
2020.11.13,252.99999999999213,807.9999999999976,1150.9999999999964,,2211.9999999999864
2020.11.13,245.99999999999068,809.0000000000042,1097.999999999999,,2152.999999999994
2020.11.13,180.99999999999784,699.0000000000052,985.99999999999,,1865.9999999999932
2020.11.13,181.9999999999933,714.999999999999,1012.0000000000005,,1908.9999999999927
2020.11.13,209.9999999999991,777.0000000000055,993.9999999999998,,1981.0000000000043
2020.11.13,201.99999999999108,660.000000000005,1024.9999999999914,,1886.9999999999875
2020.11.13,183.99999999999528,631.0000000000038,887.999999999991,,1702.99999999999
2020.11.13,180.99999999999784,584.0000000000067,924.9999999999972,,1690.0000000000018
2020.11.13,185.99999999999727,585.9999999999976,902.000000000001,,1673.999999999996
2020.11.13,110.99999999999443,558.9999999999984,908.0000000000013,,1577.999999999994
2020.11.13,52.99999999999194,621.0000000000049,922.9999999999876,,1596.9999999999845
2020.11.13,17.000000000000348,684.0000000000068,935.9999999999928,,1637.0
2020.11.13,59.99999999999339,709.9999999999995,968.9999999999941,,1738.999999999987
2020.11.13,62.99999999999084,736.0000000000033,964.9999999999892,,1763.9999999999832
2020.11.13,74.99999999999174,729.9999999999973,1003.0000000000001,,1807.999999999989
2020.11.13,52.99999999999194,700.0000000000006,998.9999999999952,,1751.9999999999877
2020.11.13,28.999999999990145,646.0000000000022,1021.9999999999914,,1696.9999999999836
2020.11.13,31.999999999998696,665.0000000000044,970.9999999999894,,1667.9999999999927
2020.11.13,34.99999999999615,690.0000000000017,979.9999999999898,,1704.9999999999877
