date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2018.03.26,-19.999999999997797,-54.0000000000207,-15.999999999991132,-54.99999999998284,-73.99999999999629,-100.0000000000112,-63.99999999999295,-58.000000000002494,-129.00000000000134,-36.0000000000027,-57.00000000000705,-15.00000000001478,-76.0000000000094,-228.00000000000597,-14.000000000010004,-119.00000000000244,-253.99999999999866,-127.99999999999478,-58.000000000006935,-30.000000000001137,-85.00000000000173,-226.99999999999943,,-1897.0000000000518
2018.03.26,-14.999999999987246,-111.00000000001664,-22.999999999996135,-62.99999999999084,-57.00000000000705,-93.00000000000975,51.00000000000193,-21.00000000000435,-136.00000000000279,-0.999999999995449,-55.000000000005045,37.99999999998249,-218.00000000000708,-258.0000000000027,10.99999999999568,-174.00000000000747,-217.99999999998488,-175.99999999999838,-33.00000000000125,0.999999999990564,-58.99999999999794,-148.99999999999915,,-1759.0000000000434
2018.03.26,136.00000000000279,-177.00000000000495,-0.999999999990564,-35.999999999991594,-12.000000000000899,-161.00000000001114,157.0000000000107,-21.999999999999797,-104.00000000000409,-39.00000000000014,-13.00000000000745,158.99999999999181,-231.0000000000034,-261.0000000000001,73.0000000000075,-175.00000000001404,-195.9999999999962,-211.99999999998997,-8.000000000009777,-4.0000000000048885,-39.00000000000014,-109.00000000000354,,-1275.0000000000202
2018.03.26,157.00000000000713,-174.00000000000747,55.00000000000682,-7.0000000000014495,24.000000000001798,-157.00000000000713,222.99999999999898,21.999999999999797,-33.000000000005244,51.000000000001044,-18.0000000000069,284.9999999999966,-218.99999999999142,-209.00000000001472,205.0000000000125,-211.00000000000563,-192.99999999999872,-139.00000000000023,76.99999999999818,111.99999999999477,0.0,-76.0000000000094,,-225.00000000003064
2018.03.26,195.9999999999962,-173.00000000000094,75.00000000000284,22.0000000000109,36.0000000000027,-202.00000000001327,248.00000000000466,54.999999999993946,-7.0000000000014495,85.99999999999719,-12.000000000000899,323.0000000000075,-225.00000000000853,-234.00000000000088,236.99999999999477,-181.9999999999933,-197.00000000000273,-113.99999999999189,98.99999999998954,154.99999999998693,-12.000000000000899,-53.999999999998494,,119.99999999997382
2018.03.26,137.00000000000932,-142.0000000000199,128.0000000000001,7.0000000000014495,29.000000000001247,-201.00000000000674,258.0000000000098,92.99999999999864,25.999999999992696,109.00000000000354,7.9999999999968985,377.9999999999859,-167.9999999999904,-182.99999999999983,227.00000000000387,-80.00000000001339,-97.9999999999981,-45.000000000006146,143.00000000000068,177.99999999999727,-0.999999999995449,-43.999999999999595,,758.9999999999719
2018.03.26,127.99999999999478,-150.00000000000568,109.99999999999943,6.000000000017103,61.999999999995396,-256.99999999999613,236.0000000000042,98.99999999999353,76.99999999999375,129.9999999999968,25.999999999992696,389.99999999998636,-171.00000000001003,-81.00000000001995,229.99999999998977,-76.99999999999375,22.0000000000109,35.999999999991594,197.9999999999933,206.99999999999363,41.000000000002146,-24.000000000001798,,1237.999999999928
2018.03.26,217.0000000000005,-321.0000000000157,73.99999999999807,51.000000000001044,112.99999999999643,-282.0000000000045,204.9999999999983,114.99999999999844,107.99999999999699,199.00000000000472,-69.00000000000794,348.99999999998954,-192.99999999999872,-64.0000000000196,188.99999999999295,-157.00000000000713,-5.999999999994898,19.999999999997797,180.99999999999739,236.99999999999477,73.00000000000084,-52.000000000007596,,986.9999999999117
2018.03.26,242.00000000000887,-203.00000000001984,266.00000000000534,148.00000000001478,178.99999999999582,-293.0000000000099,402.000000000001,151.9999999999966,146.00000000000168,197.99999999999818,13.999999999991797,653.9999999999964,-116.00000000000499,43.999999999999595,474.9999999999943,-29.00000000001235,107.99999999999699,110.99999999999443,396.0000000000008,392.99999999998647,87.99999999999919,-22.999999999995246,,3351.9999999999395
2018.03.26,229.00000000001253,-217.0000000000005,216.99999999999875,144.0000000000108,173.00000000000094,-297.0000000000139,370.00000000000455,154.99999999999403,151.00000000000114,219.00000000000253,2.999999999997449,598.9999999999895,-112.000000000001,37.99999999998249,449.0000000000123,-56.000000000011596,60.99999999999994,103.00000000000864,371.9999999999999,391.9999999999959,83.9999999999952,-19.999999999997797,,3056.999999999982
2018.03.26,279.00000000000705,-221.00000000000452,252.00000000000955,143.00000000000423,203.99999999999307,-304.00000000001535,397.00000000000557,164.99999999999292,183.99999999999528,243.99999999999977,17.000000000000348,663.9999999999873,-137.00000000000932,52.99999999999194,484.00000000000887,-49.99999999999449,110.99999999999443,174.00000000000747,414.0000000000015,454.9999999999983,102.99999999999754,-144.99999999999514,,3485.9999999999764
