date,USDCHF,GBPUSD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.02.25,-158.99999999999804,-225.99999999999287,-46.00000000000159,-56.99999999999594,-72.0000000000054,0.0,-4.999999999999449,-24.000000000001798,-42.999999999993044,-1.999999999990898,-11.999999999989797,-54.000000000002046,-85.00000000000173,-137.9999999999937,-4.9999999999954525,-61.00000000000705,-67.99999999999784,-52.000000000007596,-78.00000000000028,-89.00000000000574,,-1275.9999999999802
2019.02.25,-147.00000000000824,-176.99999999998272,-46.00000000000159,-87.99999999999919,1.0000000000065512,80.99999999999774,60.99999999999994,22.999999999995246,-2.999999999997449,-96.99999999999153,-34.99999999998504,36.99999999999193,-170.00000000000347,-253.99999999999866,10.000000000005116,-34.000000000006025,-98.99999999998954,-63.00000000000195,-121.99999999999989,-309.0000000000037,,-1430.9999999999725
2019.02.25,-164.00000000000858,-134.99999999999625,83.9999999999952,-88.99999999999464,29.999999999996696,133.00000000000534,78.00000000000028,168.00000000000148,6.0000000000060005,22.999999999995246,238.0000000000049,135.00000000000512,73.00000000001194,-307.99999999999716,73.0000000000075,161.99999999999193,-24.999999999991473,118.99999999999133,-119.00000000000244,-307.99999999999716,,174.0000000000253
2019.02.25,-127.99999999999478,-73.99999999999629,114.99999999999844,-26.999999999999247,72.99999999998974,146.00000000000168,57.00000000000705,173.00000000000094,55.000000000005045,52.000000000007596,290.9999999999968,177.99999999999727,103.99999999999298,-222.00000000001108,73.99999999999807,197.00000000000273,51.00000000000193,154.99999999999403,-34.99999999999615,-309.0000000000037,,925.999999999993
2019.02.25,-129.00000000000134,-74.99999999998064,141.99999999999767,21.00000000000435,62.000000000006494,157.00000000000713,72.0000000000054,204.99999999999963,102.00000000000209,69.00000000000794,354.9999999999942,162.9999999999967,178.00000000001148,-97.9999999999981,90.00000000000341,231.99999999999932,103.9999999999992,176.99999999999383,16.0000000000049,-287.9999999999994,,1555.0000000000541
2019.02.25,-105.99999999999498,-36.999999999998145,214.99999999999852,124.00000000000189,80.99999999999774,158.99999999999804,29.000000000001247,237.99999999999378,168.00000000000148,-45.99999999999049,439.99999999999596,242.999999999995,235.99999999999176,46.999999999997044,70.99999999999795,301.00000000000193,204.00000000000773,248.99999999999923,128.00000000000588,-187.00000000000384,,2556.9999999999977
2019.02.25,-78.99999999999574,-32.999999999994145,182.99999999999983,107.99999999999699,49.00000000001015,143.00000000000423,47.00000000000814,207.99999999999707,155.00000000000514,9.999999999998899,385.00000000001313,213.99999999999864,188.00000000001037,28.999999999990145,84.00000000000318,265.00000000000057,189.00000000000716,221.99999999999997,123.00000000000644,-154.0000000000097,,2336.000000000051
2019.02.25,-63.00000000000195,-25.999999999992696,136.00000000000279,90.0000000000012,39.00000000001125,127.00000000001043,29.000000000001247,149.99999999999457,126.0000000000039,25.00000000000835,259.0000000000092,108.99999999999466,86.0000000000083,-2.0000000000131024,21.000000000000796,152.00000000000102,118.00000000000921,163.99999999999747,106.00000000000608,-137.9999999999937,,1508.0000000000587
2019.02.25,-60.99999999999994,-23.999999999979593,124.99999999999733,85.00000000000173,42.0000000000087,109.00000000000354,26.999999999999247,136.00000000000279,119.00000000000244,8.000000000008,231.0000000000034,126.99999999999534,83.9999999999952,-2.999999999997449,28.000000000005798,152.9999999999916,120.00000000000455,146.99999999999713,87.99999999999919,-116.00000000000499,,1425.0000000000337
2019.02.25,-87.00000000000374,-65.99999999998829,-0.999999999995449,-10.999999999994348,18.0000000000069,86.99999999999264,-18.999999999991246,27.999999999994696,39.00000000000014,-51.99999999998539,-68.99999999998573,-28.999999999996362,-141.99999999999767,-154.0000000000097,-91.99999999999875,-49.99999999999716,-43.99999999999693,30.999999999992145,43.00000000000415,-106.00000000000608,,-675.9999999999561
