date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.10.17,-68.00000000000139,-60.99999999999994,-19.999999999997797,-49.99999999999716,0.0,-46.999999999997044,-6.0000000000060005,-140.0000000000068,-89.00000000000574,-102.00000000000387,0.0,-26.999999999999247,-41.000000000002146,-24.999999999997247,-121.99999999999989,-326.0000000000041,-234.00000000000088,-36.000000000001364,-279.00000000000705,-90.99999999999665,-83.9999999999952,-2.0000000000095497,-43.00000000000637,-62.00000000001182,-8.999999999992347,-178.99999999999582,-130.99999999999224,,-2274.0000000000273
2016.10.17,-52.99999999999194,-212.00000000001216,-14.000000000002899,-40.00000000000625,185.99999999999727,-26.000000000003798,-4.000000000004,-292.00000000000335,-75.00000000000284,-51.00000000000193,171.99999999999437,-36.999999999998145,-36.0000000000027,-29.999999999996696,-292.99999999999216,-519.0000000000028,-485.0000000000021,-9.000000000000341,-197.00000000000273,-137.9999999999937,-35.00000000000725,162.9999999999967,-16.000000000005343,-59.00000000001171,51.000000000001044,-141.99999999999767,-63.99999999999739,,-2255.0000000000505
2016.10.17,-64.99999999999284,-249.99999999999466,-25.999999999992696,-13.00000000000523,181.9999999999933,-53.999999999998494,-18.0000000000069,-331.999999999999,-97.9999999999981,-116.00000000001387,202.9999999999976,-8.000000000008,-46.999999999997044,-24.999999999997247,-217.9999999999893,-570.0000000000039,-458.00000000000284,-120.00000000000455,-263.99999999999756,-89.99999999999008,-7.0000000000014495,122.99999999999045,-66.0000000000025,-49.000000000006594,99.00000000000463,-165.00000000000404,-174.00000000000747,,-2626.0000000000277
2016.10.17,-63.99999999999739,-222.00000000001108,-27.999999999983594,25.99999999999625,229.99999999999687,-33.000000000005244,48.99999999999905,-310.0000000000103,-100.0000000000112,-102.00000000000387,190.99999999999673,-102.00000000000209,9.999999999998899,8.000000000008,-229.99999999998977,-521.0000000000159,-509.99999999998823,-112.00000000000898,-286.00000000000847,-340.9999999999913,165.9999999999995,116.99999999999022,-162.00000000000614,47.99999999998761,4.999999999999449,-95.99999999999609,-191.99999999999218,,-2561.000000000049
2016.10.17,-58.99999999999794,-95.00000000000064,2.0000000000131024,72.00000000000273,261.0000000000001,53.999999999998494,39.999999999995595,-170.00000000000347,-103.00000000000864,-193.00000000001205,166.99999999999494,-145.00000000000622,9.00000000000345,123.00000000000644,-54.99999999999261,-431.0000000000036,-591.0000000000082,-164.00000000000148,-326.0000000000041,-434.000000000001,201.00000000000674,50.99999999998772,-292.0000000000016,87.99999999999386,-73.00000000000084,-129.9999999999968,-116.00000000000499,,-2309.0000000000405
2016.10.17,-61.999999999995396,-253.99999999999866,-38.99999999998904,168.99999999999693,226.99999999999943,125.99999999999278,8.999999999992347,-329.00000000000153,-90.00000000001229,-283.00000000000125,200.00000000000017,-214.00000000000307,-33.000000000005244,-36.0000000000027,-42.999999999992156,-599.0000000000161,-958.9999999999987,-324.0000000000123,-259.0000000000092,-510.00000000001046,41.000000000002146,-15.000000000000568,-436.00000000000705,104.99999999998977,-158.0000000000026,-170.99999999999892,34.000000000000696,,-3903.0000000000828
2016.10.17,-56.99999999999594,-246.00000000001288,-36.999999999998145,146.0000000000008,262.00000000000665,152.99999999999204,-21.999999999999797,-316.0000000000052,-53.999999999998494,-283.00000000000125,142.99999999999312,-243.99999999999977,-33.000000000005244,-27.999999999994696,-37.9999999999967,-608.0000000000085,-991.9999999999928,-324.0000000000123,-313.99999999999204,-567.0000000000064,28.000000000005798,-26.00000000001046,-433.00000000000693,67.99999999999784,-192.99999999999872,-226.99999999999943,131.99999999999878,,-4110.00000000004
2016.10.17,-73.99999999999629,-188.9999999999947,-53.999999999998494,42.00000000000159,346.0000000000019,161.00000000000003,-12.000000000000899,-276.9999999999939,-60.000000000015596,-161.00000000000136,128.99999999999022,-217.0000000000005,-48.99999999999905,14.000000000002899,-122.99999999999045,-667.0000000000176,-852.9999999999926,-193.00000000001205,-365.99999999999966,-513.0000000000078,-5.000000000010552,10.99999999999568,-319.0000000000026,0.999999999990564,-73.00000000000084,-271.9999999999945,140.0000000000068,,-3633.00000000004
2016.10.17,-66.99999999999484,-114.0000000000141,-21.999999999988695,73.99999999999807,414.00000000000324,180.0000000000024,8.999999999992347,-192.99999999999872,-78.00000000000028,-297.00000000001125,29.999999999996696,-361.0000000000002,-34.000000000000696,85.00000000000173,-55.999999999997385,-682.0000000000048,-1011.9999999999907,-342.00000000001296,-541.9999999999981,-794.0000000000058,65.99999999998829,-210.00000000000796,-596.0000000000036,49.99999999999716,-134.99999999999625,-317.0000000000006,137.9999999999937,,-4806.000000000054
2016.10.17,-34.000000000000696,-70.0000000000145,5.000000000010552,221.9999999999942,523.9999999999911,268.99999999999704,-72.0000000000054,-116.00000000000499,-83.00000000001084,-357.00000000001353,5.999999999994898,-353.0000000000033,-85.99999999999719,143.9999999999997,210.00000000000796,-710.0000000000106,-968.9999999999976,-395.00000000001023,-609.9999999999994,-778.9999999999964,-36.0000000000138,-259.00000000000034,-634.0000000000003,91.99999999999875,-120.99999999999334,-459.99999999999375,347.0000000000084,,-4325.000000000064
