date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2020.01.20,-21.999999999999797,-21.999999999988695,-78.99999999999352,-17.000000000000348,-10.999999999994348,-28.999999999990145,-19.00000000001345,-83.00000000001262,-41.000000000002146,-155.00000000000114,-119.00000000000244,-8.000000000008,-66.0000000000025,-72.99999999999329,-57.00000000000216,-16.0000000000049,-2.999999999997449,,-820.0000000000069
2020.01.20,23.00000000000635,-31.999999999987594,-42.00000000000159,21.00000000000435,-9.999999999998899,-12.999999999996348,12.999999999996348,-46.00000000000648,-41.000000000002146,-98.00000000001319,-131.99999999999878,11.999999999989797,-22.00000000000557,-73.99999999999807,-37.00000000000614,17.999999999995797,79.99999999999119,,-380.000000000031
2020.01.20,16.0000000000049,-29.999999999996696,-70.99999999999795,15.999999999993797,12.000000000000899,-42.999999999993044,-9.999999999998899,-91.00000000000819,-41.000000000002146,-145.00000000001023,-174.00000000000747,48.99999999998794,-42.00000000000159,-140.99999999999113,-96.00000000000364,66.99999999999484,131.99999999999878,,-592.0000000000298
2020.01.20,53.00000000000304,-5.999999999994898,-85.99999999999852,35.999999999991594,62.000000000006494,-91.99999999999208,48.000000000003595,-97.99999999999898,-41.000000000002146,-213.00000000002228,-198.99999999999363,126.0000000000039,-66.0000000000025,-174.99999999999716,-157.0000000000107,130.99999999999224,116.99999999998934,,-560.0000000000227
2020.01.20,35.00000000000725,21.00000000000435,-109.99999999999943,46.999999999997044,55.000000000005045,-95.99999999999609,78.00000000000028,-146.0000000000008,-24.999999999997247,-240.0000000000091,-222.99999999999542,38.99999999998904,-70.99999999999795,-176.9999999999925,-165.00000000000625,125.99999999999278,85.99999999998609,,-766.0000000000127
2020.01.20,29.000000000001247,7.0000000000014495,-102.99999999999443,49.99999999999449,37.00000000000925,-67.9999999999903,41.99999999998649,-140.00000000000057,-10.999999999994348,-225.00000000002274,-212.99999999999653,42.999999999993044,-57.999999999992724,-164.99999999999204,-144.00000000000546,112.99999999999643,121.99999999999989,,-684.0000000000067
2020.01.20,17.000000000000348,4.000000000004,-82.99999999999841,51.000000000001044,38.0000000000047,-102.99999999999754,49.99999999999449,-128.0000000000001,4.000000000004,-153.00000000002,-171.00000000001003,48.99999999998794,-39.00000000000148,-162.9999999999967,-159.00000000000603,118.99999999999133,109.00000000000354,,-558.0000000000389
2020.01.20,12.000000000000899,29.00000000001235,-89.9999999999892,55.000000000005045,41.000000000002146,-88.99999999999464,48.000000000003595,-143.00000000000068,12.000000000000899,-171.99999999999704,-161.99999999999548,28.000000000005798,-48.00000000000182,-155.9999999999917,-142.00000000001012,109.99999999999899,110.99999999999443,,-555.9999999999566
2020.01.20,39.00000000000014,29.00000000001235,-101.99999999998965,68.00000000000139,70.0000000000034,-89.99999999999008,75.99999999998718,-129.0000000000049,17.999999999995797,-179.00000000000205,-160.00000000000458,95.999999999985,-54.99999999999261,-196.99999999998852,-161.00000000000136,151.9999999999966,124.99999999999733,,-399.9999999999946
2020.01.20,19.999999999997797,34.000000000000696,-98.99999999998954,66.99999999999484,64.0000000000085,-78.99999999999574,65.00000000000395,-148.00000000001035,17.999999999995797,-180.00000000000682,-182.0000000000155,55.99999999998939,-54.000000000002046,-181.99999999998795,-153.0000000000058,146.99999999999713,143.00000000000423,,-463.0000000000215
2020.01.20,19.999999999997797,48.000000000003595,-85.99999999999852,62.99999999999084,70.0000000000034,-94.99999999998954,65.99999999998829,-142.00000000001012,17.999999999995797,-173.00000000000182,-182.0000000000155,69.9999999999923,-46.999999999997044,-185.99999999999284,-160.0000000000108,153.99999999999858,119.00000000000244,,-443.00000000004326
2020.01.20,30.000000000007798,32.999999999994145,-82.99999999999841,58.000000000002494,80.00000000000229,-114.99999999999844,66.99999999999484,-127.00000000000955,7.0000000000014495,-188.0000000000166,-185.99999999999727,90.99999999999665,-48.00000000000182,-181.99999999998795,-183.9999999999975,156.99999999999602,102.99999999998644,,-487.00000000002535
2020.01.20,67.00000000000594,19.999999999997797,-84.99999999999375,62.000000000006494,85.00000000000173,-115.99999999999389,93.99999999999409,-80.0000000000125,0.0,-180.00000000000682,-168.0000000000126,121.99999999999989,-48.99999999999238,-176.9999999999925,-183.9999999999975,167.9999999999904,89.00000000000574,,-331.9999999999999
2020.01.20,36.999999999998145,26.999999999999247,-88.99999999999864,36.999999999998145,82.99999999999974,-115.99999999999389,75.00000000000284,-123.00000000000466,4.999999999999449,-176.00000000001614,-177.00000000000495,121.99999999999989,-61.99999999999761,-185.99999999999284,-191.0000000000025,164.99999999999292,89.00000000000574,,-480.00000000001506
2020.01.20,34.000000000000696,28.000000000005798,-91.99999999999875,35.999999999991594,81.00000000000884,-108.99999999999244,68.00000000000139,-136.0000000000099,21.00000000000435,-164.0000000000157,-127.00000000001043,126.99999999998823,-69.00000000000261,-192.99999999999784,-186.00000000000705,152.99999999999204,95.00000000000064,,-433.0000000000412
2020.01.20,53.00000000000304,29.999999999996696,-87.99999999999386,35.999999999991594,91.00000000000774,-115.99999999999389,80.99999999999774,-108.00000000000409,43.999999999999595,-122.0000000000141,-90.00000000001229,140.99999999999113,-57.00000000000216,-211.9999999999891,-186.9999999999976,170.99999999999892,97.9999999999981,,-235.00000000002254
2020.01.20,60.00000000000449,53.999999999998494,-81.00000000000307,7.0000000000014495,115.00000000000954,-125.99999999999278,129.99999999998568,-88.00000000000807,78.00000000000028,-94.00000000002251,-32.999999999994145,129.00000000000134,-75.00000000000284,-215.99999999999397,-194.00000000000261,169.99999999999238,124.99999999999733,,-39.00000000002905
2020.01.20,65.99999999999939,62.000000000006494,-75.9999999999934,-15.999999999993797,106.00000000000608,-128.99999999999022,146.99999999998602,-74.00000000001228,100.00000000000009,-78.00000000000296,32.999999999994145,121.99999999999989,-91.99999999999875,-217.9999999999893,-195.0000000000074,156.00000000000057,120.99999999999334,,34.99999999999788
2020.01.20,55.000000000005045,53.999999999998494,-75.9999999999934,-39.999999999995595,106.00000000000608,-135.99999999999167,123.99999999999079,-91.00000000000819,68.00000000000139,-127.00000000000955,-9.999999999998899,123.00000000000644,-108.99999999999466,-228.9999999999992,-201.99999999999818,144.99999999999514,123.99999999999079,,-220.99999999999523
2020.01.20,29.000000000001247,19.00000000001345,-75.9999999999934,-21.00000000000435,33.000000000005244,-95.99999999999609,65.99999999998829,-89.00000000001285,146.00000000000168,36.99999999997772,156.99999999998494,18.0000000000069,-90.00000000000341,-190.9999999999883,-157.0000000000107,91.99999999999208,113.99999999999189,,-9.000000000045645
2020.01.20,28.000000000005798,-28.000000000005798,-49.99999999999716,55.99999999998939,-14.999999999998348,-59.99999999999339,49.99999999999449,-82.00000000000784,131.99999999999878,106.99999999999932,92.99999999998754,-46.999999999997044,-15.000000000000568,-83.99999999998897,-94.99999999999886,56.0000000000005,92.00000000000318,,137.99999999999102
2020.01.20,67.00000000000594,-34.000000000000696,-66.0000000000025,65.00000000000395,-24.999999999997247,-34.99999999999615,51.000000000001044,-55.00000000000682,109.00000000000354,66.99999999997885,75.99999999998718,-42.999999999993044,-27.000000000001023,-77.99999999998875,-78.00000000000296,36.999999999998145,110.99999999999443,,141.9999999999839
2020.01.20,92.99999999999864,-99.99999999998899,-66.0000000000025,83.9999999999952,-62.99999999999084,8.000000000008,45.000000000006146,-35.0000000000108,141.99999999999767,192.99999999998363,188.9999999999947,-83.9999999999952,-19.99999999999602,-59.99999999998806,-35.0000000000108,0.0,122.99999999998423,,413.999999999985
2020.01.20,53.00000000000304,-75.00000000000284,-72.99999999999329,59.99999999999339,-44.99999999999504,-3.999999999992898,28.999999999990145,-92.00000000001296,97.00000000000264,69.99999999999318,99.00000000000463,-63.000000000013046,-39.00000000000148,-43.99999999999693,-49.99999999999716,8.999999999992347,104.99999999999955,,36.999999999973284
2020.01.20,57.00000000000705,-87.99999999999919,-70.99999999999795,62.000000000006494,-71.99999999999429,-2.999999999997449,29.999999999996696,-80.0000000000125,60.00000000000449,72.00000000000273,63.99999999999739,-100.0000000000112,-34.000000000006025,-32.99999999998704,-49.000000000006594,-23.00000000000635,55.99999999998939,,-152.00000000001432
2020.01.20,108.00000000000809,-92.00000000000318,-75.9999999999934,92.00000000000318,-113.99999999999189,19.00000000000235,34.99999999998504,-21.000000000000796,14.999999999998348,-4.000000000019099,-29.999999999996696,-181.9999999999933,-19.000000000005457,-1.9999999999953388,-27.000000000001023,-58.000000000002494,53.999999999998494,,-302.00000000000716
2020.01.20,114.99999999999844,-80.99999999999774,-84.99999999999375,73.99999999999629,-120.99999999999334,7.0000000000014495,75.99999999998718,-25.000000000005684,-24.000000000001798,-91.00000000000819,-92.00000000000318,-190.00000000000128,-39.99999999999204,-3.0000000000001137,-51.00000000000193,-65.99999999999939,42.999999999993044,,-554.000000000022
