date,USDCHF,EURUSD,AUDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.08.10,-1.0000000000065512,-28.000000000005798,-49.99999999999449,-201.99999999999818,0.0,-107.00000000000153,-60.99999999999994,-144.00000000000546,-51.99999999998539,-58.000000000002494,-115.0000000000091,-15.999999999993797,-262.999999999991,-99.00000000000375,-29.000000000001247,0.0,-157.00000000000713,,-1382.0000000000055
2020.08.10,66.99999999999484,-6.000000000017103,-3.999999999992898,-222.99999999999898,71.99999999999429,-42.0000000000087,-78.00000000000028,-157.99999999998704,55.000000000005045,-87.99999999999919,-109.00000000000887,90.99999999999665,-251.99999999998556,-73.99999999999807,24.000000000001798,44.99999999999504,-148.99999999999915,,-829.0000000000082
2020.08.10,21.999999999999797,-20.000000000020002,-12.999999999996348,-272.00000000000557,47.9999999999925,-158.0000000000026,-61.999999999995396,-102.00000000000387,98.0000000000203,-25.999999999992696,-134.00000000000034,65.00000000000395,-422.9999999999956,-61.99999999999761,60.99999999999994,91.99999999999208,-239.00000000001143,,-1125.0000000000125
2020.08.10,93.99999999999409,43.999999999999595,60.00000000000449,-192.99999999999784,73.00000000000084,-85.00000000000173,-78.00000000000028,30.000000000001137,141.00000000001333,106.99999999999044,-23.000000000010346,59.99999999999339,-479.99999999999153,18.999999999991246,92.99999999999864,148.99999999999915,-235.00000000000742,,-224.00000000002282
2020.08.10,84.99999999999064,35.999999999991594,27.00000000001035,-204.00000000000773,68.99999999999685,-97.00000000000264,-74.99999999999174,32.00000000001069,114.0000000000141,55.99999999998939,-28.000000000005798,58.000000000002494,-484.9999999999799,-4.0000000000048885,55.000000000005045,146.99999999999713,-261.0000000000001,,-474.99999999998454
2020.08.10,86.99999999999264,29.999999999996696,-6.999999999990347,-179.00000000000205,62.99999999999084,-81.00000000000884,-68.99999999999685,36.000000000001364,120.00000000000898,4.999999999988347,3.9999999999906777,68.00000000000139,-463.9999999999977,-11.00000000000989,21.999999999999797,83.9999999999952,-253.99999999999866,,-546.0000000000384
2020.08.10,44.99999999999504,-58.000000000002494,-94.99999999998954,-192.00000000000728,69.9999999999923,-53.00000000000304,-63.99999999999739,-13.00000000000523,77.00000000001594,-36.0000000000138,-44.00000000001114,58.000000000002494,-405.9999999999952,-67.99999999999784,-14.000000000002899,86.99999999999264,-285.00000000000193,,-991.0000000000293
2020.08.10,56.99999999999594,-89.00000000000574,-97.9999999999981,-141.00000000000534,108.99999999999244,-43.00000000000415,-54.999999999993946,-16.999999999995907,79.00000000000685,-31.000000000003247,-29.000000000010573,62.000000000006494,-443.99999999999994,-58.9999999999975,-26.000000000003798,91.99999999999208,-309.0000000000037,,-942.0000000000282
2020.08.10,53.999999999998494,-104.99999999999955,-104.99999999999955,-79.9999999999983,98.99999999999353,-81.00000000000884,-54.999999999993946,21.99999999999136,34.000000000000696,0.0,9.000000000000341,32.0000000000098,-576.9999999999831,-27.000000000001023,-21.999999999999797,132.99999999999423,-385.00000000001313,,-1054.0000000000086
2020.08.10,61.999999999995396,-93.00000000000975,-89.99999999999008,-100.00000000000853,110.99999999999443,-60.99999999999994,-49.99999999999449,-20.000000000010232,25.00000000000835,48.000000000003595,-23.000000000010346,9.999999999998899,-527.9999999999951,-37.00000000000614,-12.999999999996348,128.99999999999022,-345.0000000000175,,-975.0000000000476
2020.08.10,96.99999999999153,-116.00000000000499,-137.9999999999937,-73.0000000000075,135.99999999999167,-29.000000000001247,-27.999999999994696,-69.99999999999318,8.000000000008,-19.00000000001345,-44.00000000001114,38.0000000000047,-516.9999999999897,-90.00000000000341,-49.99999999999449,104.99999999999955,-344.00000000001097,,-1134.000000000023
2020.08.10,105.99999999999498,-119.00000000000244,-103.99999999999298,-69.00000000000261,161.99999999999548,32.999999999994145,-31.999999999998696,-92.99999999998931,5.000000000010552,75.99999999998718,-64.00000000000716,29.00000000001235,-426.9999999999996,-64.00000000000716,-9.00000000000345,95.99999999999609,-274.00000000001864,,-748.0000000000312
2020.08.10,136.99999999999824,-81.00000000001995,-74.99999999999174,-37.00000000000614,156.99999999999602,22.999999999995246,-14.999999999998348,-87.99999999999386,-7.999999999985796,113.99999999999189,-34.000000000006025,48.000000000003595,-403.99999999998215,-34.000000000006025,4.999999999999449,91.99999999999208,-260.0000000000158,,-460.00000000002933
2020.08.10,130.99999999999224,-87.99999999999919,-76.99999999999375,-43.00000000000637,162.99999999999093,37.99999999999359,-8.999999999992347,-91.00000000000819,-4.999999999988347,136.99999999998712,-46.00000000000648,55.000000000005045,-349.99999999998363,-40.99999999999682,12.000000000000899,80.99999999999774,-237.00000000002052,,-370.0000000000281
2020.08.10,127.99999999999478,-97.00000000001374,-78.99999999999574,-49.99999999999716,165.9999999999995,41.9999999999976,-12.999999999996348,-102.00000000000387,-27.999999999983594,136.00000000000279,-51.00000000000193,38.0000000000047,-376.9999999999829,-45.000000000001705,2.000000000002,67.9999999999903,-219.00000000001364,,-480.999999999999
2020.08.10,129.00000000000134,-82.00000000000429,-65.99999999999939,-27.000000000001023,156.99999999999602,40.99999999999105,-18.999999999991246,-74.99999999998863,-32.999999999994145,140.0000000000068,-13.00000000000523,42.0000000000087,-342.9999999999822,-12.000000000000455,14.999999999998348,62.99999999999084,-203.00000000001984,,-285.9999999999934
2020.08.10,144.99999999999514,-77.00000000001594,-78.99999999999574,-4.0000000000048885,165.9999999999995,42.999999999993044,-24.999999999997247,-30.000000000001137,12.000000000012001,100.99999999999554,9.000000000000341,41.000000000002146,-331.999999999999,-16.000000000005343,5.999999999994898,57.99999999999139,-211.00000000000563,,-193.00000000004093
2020.08.10,144.99999999999514,-77.00000000001594,-64.99999999999284,-4.0000000000048885,166.99999999999494,58.99999999999794,-25.999999999992696,-36.000000000001364,-9.999999999998899,107.99999999999699,-7.000000000005002,45.000000000006146,-337.99999999999386,-15.000000000000568,4.999999999999449,52.99999999999194,-220.00000000002018,,-216.00000000004368
