date,USDCHF,EURUSD,AUDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.08.10,96.99999999999153,8.999999999992347,-0.999999999995449,-129.0000000000049,75.9999999999983,12.999999999996348,-34.000000000000696,-37.00000000000614,102.00000000000209,46.999999999997044,-56.000000000011596,85.00000000000173,-229.99999999999687,-32.00000000001069,39.00000000000014,95.99999999999609,-124.00000000001299,,-79.00000000006368
2020.08.10,90.99999999999665,17.999999999984695,32.0000000000098,-168.00000000000637,144.99999999999514,9.999999999998899,-29.999999999996696,-33.999999999991815,313.00000000000773,65.99999999998829,-58.000000000006935,273.9999999999965,-219.99999999999798,-9.000000000000341,151.9999999999966,164.99999999999292,-104.00000000001519,,642.9999999999519
2020.08.10,135.99999999999167,116.99999999998934,106.00000000000608,-155.00000000000114,90.99999999999665,-60.99999999999994,-49.99999999999449,88.99999999999864,194.0000000000053,170.99999999998784,48.00000000000182,148.99999999999915,-348.9999999999993,76.99999999999818,138.00000000000477,157.99999999999147,-155.00000000001623,,703.9999999999598
2020.08.10,135.99999999999167,104.99999999999955,99.00000000000463,-162.00000000000614,104.99999999999955,-85.00000000000173,-61.999999999995396,76.99999999999818,222.00000000001108,154.99999999999403,27.999999999991587,154.99999999999403,-462.9999999999912,60.000000000002274,141.00000000000225,211.99999999998997,-223.00000000001762,,499.9999999999668
2020.08.10,117.99999999999588,71.99999999998319,71.00000000000995,-149.0000000000009,71.99999999999429,-82.00000000000429,-66.99999999999484,103.00000000000864,148.00000000001478,113.99999999999189,36.000000000001364,69.00000000000794,-463.9999999999977,57.00000000000216,78.00000000000028,164.99999999999292,-242.00000000000887,,98.9999999999967
2020.08.10,103.99999999999298,54.99999999998284,31.000000000003247,-147.99999999999613,83.9999999999952,-42.0000000000087,-54.999999999993946,82.99999999999841,144.0000000000108,68.00000000000139,31.999999999996476,93.99999999999409,-363.9999999999866,28.999999999996362,55.000000000005045,121.99999999999989,-217.0000000000005,,74.99999999999085
2020.08.10,65.99999999999939,-40.0000000000178,-66.99999999999484,-118.00000000000921,111.99999999998988,-16.0000000000049,-24.999999999997247,18.000000000000682,85.00000000000173,46.999999999997044,16.999999999995907,93.00000000000975,-335.9999999999808,-22.00000000000557,-4.000000000004,114.99999999999844,-268.0000000000016,,-343.00000000002314
2020.08.10,73.00000000000084,-75.00000000000284,-68.99999999999685,-70.99999999999795,120.99999999999334,-42.0000000000087,-51.000000000001044,62.00000000001182,104.00000000001519,5.999999999994898,24.00000000000091,66.00000000001049,-443.99999999999994,1.9999999999953388,0.999999999995449,150.99999999999002,-303.0000000000088,,-445.00000000000784
2020.08.10,90.0000000000012,-48.000000000003595,-30.999999999992145,-52.99999999999727,120.99999999999334,-60.00000000000449,-27.999999999994696,54.000000000002046,60.99999999999994,134.99999999999625,48.00000000000182,66.99999999999484,-472.9999999999901,39.00000000000148,39.00000000000014,172.99999999998983,-291.00000000001904,,-157.0000000000205
2020.08.10,112.000000000001,-67.00000000001705,-64.99999999999284,-58.000000000006935,141.99999999999767,-19.00000000000235,-25.999999999992696,-13.00000000000523,39.00000000001125,83.9999999999952,-7.000000000005002,46.0000000000127,-502.9999999999868,-19.000000000005457,-2.999999999997449,164.99999999999292,-334.00000000001205,,-526.0000000000132
2020.08.10,112.99999999999643,-97.9999999999981,-82.99999999999974,-57.00000000000216,161.99999999999548,34.99999999999615,-13.999999999991797,-61.9999999999834,20.000000000020002,112.000000000001,-39.00000000000148,51.000000000001044,-378.999999999996,-37.00000000000614,2.000000000002,106.99999999999044,-257.0000000000183,,-423.9999999999946
