date,AUDUSD,GBPCHF,EURCHF,GBPCAD,EURCAD,EURAUD,AUDCAD,NZDCAD,empty,sum
2020.03.16,-697.9999999999986,-1195.999999999997,-256.99999999999613,750.9999999999906,1524.9999999999986,-3042.999999999996,-123.00000000000644,-57.00000000000705,,-3098.000000000012
2020.03.16,-754.9999999999945,-1624.9999999999875,-239.99999999999577,47.99999999998139,1788.9999999999961,-3268.9999999999886,-216.0000000000051,-51.000000000001044,,-4318.999999999995
2020.03.16,-846.9999999999977,-1745.999999999981,-259.0000000000092,-350.00000000000585,1584.0000000000077,-3207.9999999999886,-214.99999999999852,-101.00000000000664,,-5141.999999999979
2020.03.16,-742.9999999999936,-1744.9999999999966,-279.00000000000705,-156.00000000000057,1141.9999999999986,-2798.999999999996,-104.00000000000409,-43.999999999999595,,-4727.999999999998
2020.03.16,-742.9999999999936,-1292.9999999999886,-261.0000000000001,125.99999999998168,1381.9999999999943,-2476.999999999996,26.999999999999247,47.9999999999925,,-3191.00000000001
2020.03.16,-807.0000000000022,-1290.9999999999977,-259.9999999999936,140.99999999999113,1383.000000000001,-2407.9999999999877,-73.00000000000084,48.99999999999905,,-3265.9999999999914
2020.03.16,-788.9999999999952,-1320.9999999999943,-290.9999999999968,221.99999999998886,1377.9999999999905,-2484.999999999982,-31.000000000003247,171.99999999999437,,-3144.9999999999973
2020.03.16,-914.0000000000038,-1370.9999999999889,-266.0000000000107,444.9999999999843,1524.9999999999986,-3212.999999999999,-270.99999999999903,112.99999999999643,,-3952.0000000000223
2020.03.16,-1373.000000000002,-1495.9999999999861,-283.99999999999534,261.0000000000001,1537.999999999995,-4170.999999999992,-736.9999999999987,-126.0000000000039,,-6387.999999999983
2020.03.16,-1346.0000000000027,-1410.0000000000002,-303.0000000000088,85.00000000000173,1398.9999999999948,-3925.999999999985,-748.9999999999997,-92.00000000000318,,-6342.000000000004
2020.03.16,-1620.9999999999948,-1501.9999999999811,-306.00000000000625,182.99999999999983,1354.999999999995,-4470.999999999981,-853.0000000000038,-304.9999999999997,,-7519.999999999972
2020.03.16,-1366.0000000000005,-1627.999999999985,-293.0000000000099,-94.00000000001629,1492.9999999999889,-3720.9999999999964,-541.9999999999981,235.99999999999176,,-5915.0000000000255
2020.03.16,-1251.9999999999975,-1350.9999999999911,-341.99999999999784,212.99999999999653,957.0000000000078,-3149.000000000002,-526.0000000000042,391.9999999999924,,-5057.999999999995
2020.03.16,-1241.9999999999986,-773.9999999999858,-336.00000000000296,524.9999999999977,889.0000000000065,-2797.9999999999895,-468.00000000000176,436.9999999999985,,-3766.999999999976
2020.03.16,-1175.9999999999993,-1105.9999999999848,-324.9999999999975,849.9999999999952,1364.999999999994,-3083.9999999999977,-226.99999999999943,1007.9999999999978,,-2694.999999999992
2020.03.16,-1119.0000000000034,-1394.9999999999907,-322.00000000000006,668.0000000000019,1814.9999999999889,-3045.999999999993,-156.00000000000057,1344.0000000000007,,-2210.9999999999964
2020.03.16,-1112.9999999999973,-1445.9999999999918,-204.00000000000418,624.9999999999867,1950.0000000000073,-3159.000000000001,-57.00000000000705,1303.999999999994,,-2100.000000000013
2020.03.16,-1158.0000000000034,-1774.9999999999932,-202.9999999999976,123.99999999999079,2098.0,-3309.999999999991,-56.0000000000005,1044.999999999996,,-3234.9999999999995
2020.03.16,-1158.9999999999989,-1844.0000000000011,-180.0000000000024,142.99999999998204,2146.9999999999877,-3562.9999999999827,-174.00000000000747,930.999999999993,,-3699.000000000029
2020.03.16,-1188.9999999999957,-1636.9999999999995,-65.00000000000395,53.999999999998494,2180.000000000004,-3621.999999999992,-161.00000000000003,776.9999999999943,,-3662.9999999999945
2020.03.16,-1208.9999999999934,-1461.0000000000011,76.99999999999375,81.9999999999821,2027.000000000001,-3740.9999999999945,-174.00000000000747,679.9999999999917,,-3719.000000000028
2020.03.16,-1190.0000000000023,-1396.9999999999816,45.99999999999049,415.99999999999415,2048.9999999999895,-3655.9999999999927,-195.00000000000074,705.9999999999956,,-3221.0000000000077
2020.03.16,-1292.0000000000043,-1335.9999999999816,-26.0000000000149,658.0000000000031,2251.9999999999873,-3889.9999999999936,-279.00000000000705,573.9999999999967,,-3339.000000000014
2020.03.16,-1463.9999999999986,-1435.9999999999927,-22.0000000000109,600.0000000000006,2238.999999999991,-4574.999999999995,-363.0000000000022,595.0000000000011,,-4426.000000000007
2020.03.16,-1400.9999999999966,-1516.9999999999907,25.999999999992696,775.9999999999989,2591.999999999994,-4348.999999999981,-312.9999999999966,546.000000000002,,-3639.9999999999773
2020.03.16,-1551.0000000000023,-1632.9999999999955,-104.99999999999955,795.9999999999967,2445.9999999999927,-4287.999999999981,-417.0000000000007,464.9999999999932,,-4286.999999999996
2020.03.16,-1483.000000000001,-1566.999999999985,-141.00000000001333,784.9999999999912,2505.000000000002,-4437.000000000002,-417.0000000000007,464.9999999999932,,-4290.000000000015
2020.03.17,-1385.9999999999984,-1490.999999999998,-76.0000000000094,1062.9999999999918,2546.999999999988,-4292.999999999991,-340.00000000000693,485.99999999999756,,-3490.000000000026
2020.03.17,-1315.999999999995,-1271.9999999999843,17.999999999984695,1027.9999999999845,2400.0000000000023,-3984.999999999994,-248.99999999999923,651.999999999997,,-2724.0000000000036
2020.03.17,-1317.0000000000016,-1139.9999999999854,58.000000000002494,1012.9999999999973,2387.99999999999,-3934.9999999999995,-257.0000000000072,632.9999999999947,,-2557.00000000001
2020.03.17,-1430.9999999999934,-1091.9999999999818,53.999999999998494,1091.9999999999818,2371.9999999999964,-4231.999999999991,-395.0000000000009,557.9999999999918,,-3073.9999999999986
2020.03.17,-1466.9999999999961,-1185.9999999999982,55.99999999998939,963.0000000000027,2407.0000000000036,-4377.999999999993,-429.0000000000016,657.9999999999919,,-3376.000000000001
2020.03.17,-1359.9999999999945,-1346.999999999987,126.0000000000039,680.9999999999983,2482.0000000000064,-4198.999999999997,-304.9999999999997,624.0000000000023,,-3297.9999999999677
2020.03.17,-1275.9999999999993,-1281.9999999999832,194.0000000000053,424.00000000000216,2167.9999999999923,-3942.9999999999854,-226.99999999999943,756.9999999999966,,-3184.999999999971
2020.03.17,-1188.9999999999957,-1139.9999999999854,269.9999999999925,279.99999999999136,2039.9999999999973,-3630.0,-268.99999999999704,830.9999999999928,,-2807.0000000000036
2020.03.17,-1427.0000000000005,-1224.9999999999873,282.0000000000045,449.9999999999948,2167.0000000000077,-4414.999999999991,-473.99999999999665,557.9999999999918,,-4083.9999999999764
2020.03.17,-1337.9999999999948,-1208.9999999999934,276.9999999999939,560.9999999999893,2408.9999999999945,-4305.999999999987,-355.0000000000053,595.0000000000011,,-3366.000000000002
2020.03.17,-1346.0000000000027,-1254.9999999999839,245.0000000000063,546.9999999999864,2371.9999999999964,-4224.99999999999,-365.0000000000042,605.0,,-3421.9999999999914
2020.03.17,-1239.0000000000011,-1173.9999999999861,259.9999999999936,602.999999999998,2378.9999999999977,-3993.0000000000023,-263.99999999999756,663.999999999998,,-2764.0
2020.03.17,-1207.0000000000025,-1142.999999999983,276.9999999999939,737.9999999999942,2468.9999999999877,-3869.9999999999955,-178.00000000000037,609.9999999999994,,-2304.000000000006
2020.03.17,-1271.0,-1223.9999999999807,245.99999999999068,614.9999999999877,2417.0000000000023,-4048.9999999999914,-341.0000000000024,627.9999999999952,,-2978.999999999998
2020.03.17,-1288.0000000000002,-1172.9999999999795,228.00000000000597,658.0000000000031,2363.000000000004,-4108.000000000001,-333.0000000000055,580.0000000000027,,-3072.9999999999704
2020.03.17,-1471.9999999999955,-1281.9999999999832,197.99999999998707,608.9999999999928,2407.0000000000036,-4572.999999999983,-533.0000000000057,496.99999999999187,,-4148.999999999992
2020.03.17,-1705.9999999999964,-1317.999999999997,195.9999999999962,556.0000000000009,2390.000000000003,-5181.999999999997,-797.0000000000033,298.9999999999937,,-5562.000000000001
2020.03.17,-1763.0000000000034,-1389.9999999999802,156.99999999998494,373.99999999998545,2272.0000000000073,-5279.999999999995,-892.0000000000039,295.99999999999625,,-6226.000000000009
2020.03.17,-1702.0000000000034,-1386.9999999999827,110.99999999999443,336.9999999999873,2038.0000000000064,-4782.999999999982,-799.0000000000052,369.99999999999255,,-5814.999999999993
2020.03.17,-1639.0000000000016,-1339.9999999999857,119.99999999998678,56.99999999999594,1880.9999999999993,-4448.999999999992,-834.9999999999968,476.9999999999941,,-5728.0
2020.03.17,-1619.0000000000039,-1340.9999999999923,80.99999999999774,120.99999999999334,1997.9999999999886,-4383.999999999988,-619.0000000000028,563.9999999999978,,-5199.00000000001
2020.03.17,-1778.9999999999973,-1251.9999999999864,75.99999999998718,548.9999999999995,2102.999999999988,-4479.999999999995,-639.0000000000007,578.9999999999961,,-4843.000000000008
2020.03.17,-1905.9999999999966,-1455.9999999999907,-73.99999999999629,583.0000000000002,2161.9999999999973,-4733.999999999994,-672.0000000000059,461.99999999999574,,-5634.99999999999
2020.03.17,-2061.9999999999973,-1522.0000000000011,-103.00000000000864,395.99999999999636,2204.9999999999905,-5189.999999999984,-867.0000000000067,174.99999999999181,,-6968.000000000018
2020.03.17,-2146.999999999999,-1464.999999999983,-114.99999999999844,262.999999999991,1756.000000000002,-5006.999999999984,-1011.0000000000064,-92.99999999999864,,-7818.999999999976
2020.03.17,-2485.000000000004,-1571.9999999999957,-151.9999999999966,-224.000000000002,1461.0000000000011,-5201.999999999995,-1426.000000000005,-184.00000000000637,,-9784.000000000004
2020.03.17,-2439.9999999999977,-1567.9999999999916,-236.00000000001398,-209.00000000001472,1417.999999999986,-5190.99999999999,-1316.0000000000061,-102.99999999999754,,-9645.000000000025
2020.03.17,-2381.0,-1471.0,-243.00000000001543,356.9999999999851,1686.999999999994,-4692.999999999992,-899.0000000000053,126.99999999999933,,-7516.000000000035
2020.03.17,-2593.000000000001,-1502.9999999999877,-275.000000000003,276.9999999999939,1358.999999999999,-5278.999999999989,-1126.0000000000048,48.99999999999905,,-9090.999999999995
2020.03.17,-2429.9999999999986,-1189.99999999998,-289.0000000000059,130.99999999999224,1062.0000000000073,-4389.999999999983,-1114.0000000000039,19.00000000000235,,-8200.999999999969
2020.03.17,-2439.9999999999977,-1153.9999999999884,-194.0000000000053,1.999999999990898,1248.0000000000045,-4349.999999999987,-1036.0000000000036,239.0000000000003,,-7684.999999999987
2020.03.17,-2439.0000000000023,-1637.9999999999839,-188.00000000001037,-301.0000000000179,1229.9999999999977,-4555.999999999983,-1041.000000000003,341.0000000000024,,-8592.000000000002
2020.03.17,-2588.0000000000014,-1646.9999999999984,-246.99999999999721,-594.0000000000057,683.9999999999957,-4835.999999999995,-1229.9999999999977,264.999999999993,,-10193.00000000001
2020.03.17,-2579.9999999999936,-1646.9999999999984,-253.99999999999866,-485.0000000000021,807.9999999999865,-4564.999999999997,-1358.0000000000036,246.99999999999721,,-9834.000000000011
2020.03.17,-2663.000000000004,-1576.999999999984,-232.00000000000998,-209.00000000001472,1156.0000000000014,-4777.999999999994,-1319.9999999999989,402.9999999999978,,-9220.000000000005
2020.03.17,-2822.0000000000023,-1522.0000000000011,-113.00000000000753,-490.999999999997,1151.9999999999975,-5292.999999999992,-1316.0000000000061,88.99999999999464,,-10316.000000000015
2020.03.17,-2725.999999999995,-1530.9999999999934,32.999999999994145,-307.99999999999716,1611.0000000000068,-5045.9999999999945,-1092.000000000004,271.9999999999945,,-8786.999999999987
2020.03.17,-2822.9999999999977,-1359.9999999999834,-29.999999999996696,380.00000000000256,2025.9999999999945,-5249.999999999999,-941.000000000003,275.99999999999847,,-7721.999999999984
2020.03.17,-2785.9999999999995,-1230.999999999982,-102.00000000000209,821.9999999999894,2150.999999999992,-5257.000000000001,-992.9999999999994,329.00000000000153,,-7067.000000000001
2020.03.17,-2700.0000000000023,-975.9999999999991,-83.9999999999952,1244.999999999985,2238.999999999991,-4921.999999999982,-789.0000000000064,422.9999999999956,,-5564.000000000013
2020.03.17,-2529.0000000000036,-1059.9999999999943,7.999999999985796,929.000000000002,2059.999999999995,-4787.999999999992,-736.9999999999987,565.9999999999999,,-5551.000000000006
2020.03.17,-2554.9999999999964,-1097.999999999999,-18.0000000000069,1237.9999999999836,2350.0000000000077,-4966.999999999988,-668.9999999999974,524.0000000000023,,-5194.9999999999945
2020.03.17,-2763.0000000000045,-1369.9999999999823,-31.000000000003247,1230.999999999982,2631.0000000000055,-5444.999999999989,-740.0000000000073,488.999999999995,,-5998.0000000000055
2020.03.17,-2681.9999999999955,-1406.9999999999804,-80.99999999999774,1207.0000000000025,2709.000000000006,-5493.999999999999,-724.0000000000024,512.9999999999968,,-5958.999999999969
2020.03.17,-2554.000000000001,-1366.999999999985,-69.00000000000794,1035.9999999999925,2598.999999999996,-5071.999999999987,-589.0000000000061,476.9999999999941,,-5539.0000000000055
2020.03.17,-2505.9999999999973,-1571.9999999999957,-56.99999999999594,359.99999999998255,2187.99999999999,-4891.999999999985,-707.000000000002,210.99999999999451,,-6975.000000000009
2020.03.17,-2495.999999999998,-1635.999999999993,-103.00000000000864,248.99999999998812,2185.999999999999,-4660.999999999982,-705.0000000000001,-114.00000000000298,,-7279.999999999997
2020.03.17,-2407.999999999999,-1512.9999999999866,-86.0000000000083,520.9999999999936,2181.999999999995,-4500.999999999999,-563.9999999999978,368.9999999999971,,-6000.000000000005
2020.03.18,-2317.9999999999977,-1507.9999999999982,29.999999999996696,523.9999999999911,2377.000000000007,-4516.999999999994,-443.99999999999994,464.9999999999932,,-5391.000000000002
2020.03.18,-2588.999999999997,-1526.9999999999895,-41.000000000002146,1083.9999999999961,2673.9999999999986,-5305.999999999988,-622.0000000000003,553.999999999999,,-5772.999999999983
2020.03.18,-2595.999999999998,-1462.999999999992,-49.00000000001015,1157.9999999999923,2937.9999999999964,-5379.9999999999845,-648.0000000000041,586.9999999999931,,-5453.000000000007
2020.03.18,-2568.999999999999,-1134.999999999997,-38.0000000000047,1769.9999999999827,2956.000000000003,-5281.999999999986,-626.0000000000043,663.0000000000025,,-4261.000000000004
2020.03.18,-2554.000000000001,-1114.9999999999993,-53.999999999998494,1757.999999999993,2723.999999999993,-5235.999999999996,-602.999999999998,703.9999999999935,,-4376.000000000014
2020.03.18,-2549.999999999997,-1048.9999999999889,-60.99999999999994,1794.9999999999911,2634.9999999999873,-5033.999999999983,-546.000000000002,618.9999999999918,,-4191.0
2020.03.18,-2585.9999999999995,-947.9999999999933,-76.99999999999375,1645.9999999999918,2509.0000000000055,-4888.999999999988,-636.9999999999986,554.9999999999944,,-4426.999999999982
2020.03.18,-2415.999999999996,-954.9999999999948,-97.00000000001374,1659.9999999999948,2405.999999999997,-4634.999999999989,-487.0000000000041,656.9999999999965,,-3867.000000000009
2020.03.18,-2383.9999999999973,-973.999999999986,-110.00000000001009,1568.9999999999982,2435.9999999999936,-4493.999999999998,-522.0000000000002,590.0000000000016,,-3888.999999999998
2020.03.18,-2352.999999999994,-972.9999999999794,-104.00000000001519,1356.999999999986,2337.9999999999955,-4613.9999999999845,-526.9999999999997,568.0000000000018,,-4307.99999999999
2020.03.18,-2330.999999999994,-1046.999999999998,-42.0000000000087,1292.9999999999886,2336.0000000000045,-4600.999999999988,-575.0000000000033,544.0,,-4422.999999999999
2020.03.18,-2305.999999999997,-1173.9999999999861,-49.99999999999449,1135.9999999999814,2309.99999999999,-4553.999999999992,-575.9999999999987,471.99999999999466,,-4742.000000000003
2020.03.18,-2281.999999999995,-1251.9999999999864,-62.000000000006494,1202.9999999999984,2526.9999999999905,-4649.999999999998,-473.0000000000012,519.9999999999983,,-4468.999999999999
2020.03.18,-2283.000000000002,-1238.99999999999,-31.000000000003247,1210.0,2621.999999999991,-4667.999999999984,-468.9999999999972,541.0000000000026,,-4316.999999999982
2020.03.18,-2256.9999999999977,-1368.999999999998,-43.00000000001525,1175.9999999999993,2645.9999999999927,-4631.999999999992,-448.000000000004,566.9999999999953,,-4360.000000000019
2020.03.18,-2293.999999999996,-1502.9999999999877,-83.00000000001084,1180.0000000000032,2747.999999999995,-4862.999999999995,-402.9999999999978,588.9999999999951,,-4628.9999999999945
2020.03.18,-2507.0000000000036,-1483.9999999999964,-104.00000000001519,1122.0000000000007,2763.9999999999886,-5149.999999999988,-648.9999999999995,573.9999999999967,,-5434.000000000018
2020.03.18,-2569.9999999999945,-1366.999999999985,-182.99999999999983,1428.9999999999914,2696.9999999999936,-5175.999999999981,-636.0000000000032,522.9999999999957,,-5282.999999999983
2020.03.18,-2532.9999999999964,-1505.0000000000007,-178.00000000001148,1210.0,2693.9999999999964,-4988.999999999999,-582.0000000000048,549.9999999999949,,-5333.000000000022
2020.03.18,-2759.999999999996,-1716.9999999999907,-205.99999999999508,753.9999999999881,2523.9999999999927,-5257.9999999999845,-802.0000000000027,217.0000000000005,,-7247.999999999987
2020.03.18,-3076.9999999999964,-1639.999999999997,-219.00000000001364,783.0000000000003,2449.999999999997,-6123.999999999996,-1102.000000000003,-153.00000000000313,,-9082.000000000015
2020.03.18,-3205.9999999999977,-1726.9999999999895,-222.00000000001108,1004.9999999999892,2610.0000000000014,-6278.99999999999,-1180.0000000000032,-324.9999999999975,,-9324.0
2020.03.18,-3134.0000000000036,-2244.999999999986,-235.00000000000742,815.9999999999945,2898.0000000000005,-6552.999999999986,-1053.0000000000039,-226.00000000000398,,-9731.999999999995
2020.03.18,-3118.999999999994,-2279.999999999993,-243.00000000001543,1296.9999999999925,3465.000000000007,-6633.0,-726.0000000000044,-129.00000000000134,,-8368.00000000001
2020.03.18,-2942.9999999999955,-2356.999999999987,-241.00000000000233,1217.9999999999857,3425.999999999996,-6484.000000000001,-680.9999999999983,70.99999999999883,,-7991.000000000003
2020.03.18,-3179.999999999994,-2402.9999999999995,-239.99999999999577,1041.000000000003,3637.0000000000014,-6924.999999999981,-997.9999999999989,-135.00000000000733,,-9202.99999999997
2020.03.18,-3244.9999999999977,-2825.999999999995,-231.0000000000034,-52.000000000007596,3305.0000000000023,-7009.999999999983,-1046.999999999998,-239.0000000000003,,-11344.999999999982
2020.03.18,-3303.0000000000005,-3208.999999999995,-246.00000000001288,-616.0000000000165,3200.0000000000027,-7007.999999999992,-1134.999999999997,-50.0000000000056,,-12367.000000000016
2020.03.18,-3481.000000000001,-3538.999999999981,-246.00000000001288,-999.0000000000166,3384.9999999999936,-7392.999999999983,-1162.0000000000075,4.999999999999449,,-13430.000000000007
2020.03.18,-3469.0,-3447.0,-262.00000000000665,-741.0000000000139,3408.9999999999955,-7244.99999999999,-1116.000000000006,66.99999999999484,,-12804.000000000025
2020.03.18,-3661.000000000003,-3094.999999999981,-283.000000000011,-155.00000000001623,3458.99999999999,-7174.999999999998,-1121.0000000000052,46.00000000000159,,-11985.000000000022
2020.03.18,-3739.0000000000036,-3586.0000000000005,-304.9999999999997,-717.000000000012,3447.0,-7246.999999999981,-1101.0000000000075,75.9999999999983,,-13172.000000000005
2020.03.18,-3622.000000000003,-3387.999999999991,-314.99999999999864,-511.000000000017,3088.000000000002,-6792.999999999983,-1029.000000000002,185.99999999999727,,-12383.999999999996
2020.03.18,-3825.999999999996,-3098.999999999985,-326.0000000000041,-216.00000000001617,3371.9999999999973,-6914.999999999983,-989.0000000000066,136.99999999999824,,-11861.999999999996
2020.03.18,-4105.999999999998,-3153.99999999999,-334.00000000001205,190.99999999998562,3665.9999999999914,-7418.999999999998,-1192.000000000004,190.99999999999673,,-12157.00000000003
2020.03.18,-4281.000000000002,-3286.9999999999955,-336.00000000000296,5.999999999994898,3532.9999999999864,-8038.999999999996,-1390.0000000000023,-179.00000000000693,,-13973.000000000024
2020.03.18,-4239.000000000004,-3122.999999999987,-353.0000000000033,-52.000000000007596,3429.9999999999995,-7484.999999999986,-1239.0000000000011,-29.000000000001247,,-13089.999999999993
2020.03.18,-4613.0,-5800.999999999989,-385.99999999999744,-3832.9999999999977,3523.9999999999936,-8227.99999999999,-1604.0000000000055,-213.00000000000762,,-21154.0
2020.03.18,-5399.999999999994,-5518.999999999985,-395.99999999999636,-2690.999999999999,3705.9999999999873,-10715.999999999993,-2316.000000000007,-548.0000000000041,,-23879.99999999999
2020.03.18,-4957.999999999995,-5341.99999999998,-400.00000000000034,-2094.000000000018,4052.9999999999955,-9762.999999999989,-1680.0000000000036,-206.00000000000617,,-20389.999999999996
2020.03.18,-4974.000000000001,-5224.999999999991,-384.00000000000654,-2504.0000000000173,3994.999999999993,-9956.999999999993,-1912.0000000000025,-143.9999999999997,,-21105.000000000022
2020.03.18,-4822.999999999999,-5091.999999999985,-365.99999999999966,-2249.0000000000123,4078.0000000000036,-9934.999999999984,-1993.0000000000002,-497.000000000003,,-20876.99999999998
2020.03.18,-4749.999999999999,-5155.999999999983,-357.00000000000733,-2834.000000000003,3692.999999999991,-9518.999999999989,-2051.0000000000027,-656.000000000001,,-21629.999999999996
2020.03.18,-4615.000000000003,-5404.999999999993,-300.99999999999574,-3687.000000000018,3336.99999999999,-9587.999999999996,-2216.000000000007,-924.9999999999981,,-23400.000000000022
2020.03.18,-4640.999999999995,-5342.999999999986,-276.00000000000955,-4312.000000000005,2583.000000000002,-9985.0,-2583.000000000002,-1379.000000000008,,-25936.0
2020.03.18,-4774.000000000001,-5165.999999999982,-243.00000000001543,-2727.9999999999973,3909.9999999999914,-10531.000000000002,-2146.999999999999,-919.0000000000032,,-22598.000000000007
2020.03.18,-4901.999999999995,-6291.999999999986,-334.00000000001205,-3793.000000000002,3875.0000000000064,-10517.999999999984,-2500.9999999999977,-1334.9999999999973,,-25799.999999999964
2020.03.18,-4805.999999999999,-5580.999999999992,-320.00000000000915,-3551.0000000000155,3852.9999999999955,-10273.999999999984,-2426.000000000006,-1109.9999999999998,,-24215.000000000007
2020.03.19,-4762.999999999995,-5511.999999999984,-246.99999999999721,-2943.000000000007,4096.999999999995,-10198.99999999998,-2280.000000000004,-1033.0000000000061,,-22879.999999999975
2020.03.19,-4588.999999999998,-5049.999999999999,-208.00000000000819,-2527.0000000000127,4105.999999999987,-10050.999999999987,-1983.0000000000014,-1019.0000000000032,,-21321.00000000002
2020.03.19,-4820.000000000002,-5174.999999999996,-53.00000000001415,-2595.000000000014,4383.000000000004,-11396.99999999999,-2334.0000000000027,-1505.0000000000007,,-23496.00000000002
2020.03.19,-4686.999999999996,-5057.9999999999845,110.99999999999443,-2753.0000000000055,4283.999999999999,-10898.999999999993,-2205.999999999997,-1695.000000000002,,-22902.999999999985
2020.03.19,-4766.999999999999,-4991.999999999996,187.00000000000384,-2656.999999999998,4174.999999999995,-10897.999999999985,-2351.000000000003,-1755.0000000000066,,-23057.999999999993
2020.03.19,-5252.999999999996,-4991.999999999996,218.99999999999142,-2756.0000000000027,4163.99999999999,-11895.999999999996,-2649.0000000000014,-2051.0000000000027,,-25214.000000000015
2020.03.19,-5615.000000000004,-5783.999999999989,217.99999999998488,-3302.000000000005,4634.000000000005,-13071.999999999995,-3117.9999999999986,-2375.000000000005,,-28414.000000000004
2020.03.19,-7336.999999999994,-5901.999999999985,92.00000000000318,-3012.0000000000146,5099.999999999994,-19158.999999999993,-5169.000000000002,-3795.9999999999995,,-39182.99999999999
2020.03.19,-7223.000000000002,-5913.999999999997,34.000000000000696,-2624.000000000004,5400.000000000005,-18659.99999999999,-4954.999999999998,-3425.0000000000005,,-37366.999999999985
2020.03.19,-6911.999999999996,-5962.9999999999845,-175.99999999999838,-2465.000000000006,5491.000000000002,-17733.0,-4531.000000000007,-3498.000000000001,,-35786.99999999999
2020.03.19,-7270.9999999999945,-6131.999999999982,-198.99999999999363,-2419.0000000000155,5630.999999999986,-18801.0,-4934.0000000000055,-3771.0000000000023,,-37896.00000000001
2020.03.19,-7021.9999999999945,-6165.999999999983,-185.00000000001293,-2737.000000000012,5377.999999999994,-17777.99999999998,-4681.000000000002,-3088.9999999999973,,-36279.99999999999
2020.03.19,-6833.0,-6029.99999999998,-178.00000000001148,-2644.000000000002,5397.000000000007,-17246.99999999999,-4386.999999999996,-2998.0000000000005,,-34919.99999999997
