names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,20,"['CADJPY', 'CADCHF']",100.0,-0.369984903984904,S
GBPUSD,10,"['GBPAUD', 'GBPCAD', 'AUDJPY']",80.0,-0.46304761904761926,S
EURUSD,10,"['AUDUSD', 'NZDUSD']",80.0,1.0,B
USDCAD,10,['GBPAUD'],100.0,0.97,B
GBPCHF,50,"['GBPJPY', 'GBPCAD', 'AUDNZD']",80.0,0.4808379281537178,B
EURCHF,10,['EURAUD'],80.0,-1.0,S
CHFJPY,10,"['USDCHF', 'AUDUSD', 'NZDUSD']",100.0,1.0,B
NZDCHF,10,"['AUDNZD', 'CHFJPY', 'GBPUSD']",80.0,0.8916904761904761,B
GBPJPY,20,"['USDCHF', 'AUDUSD', 'NZDUSD', 'GBPUSD']",100.0,0.755087357087357,B
GBPCAD,10,['NZDJPY'],100.0,1.0,B
GBPAUD,10,['EURAUD'],80.0,-0.9540000000000001,S
EURJPY,30,['USDCAD'],100.0,0.49245957680090835,B
EURCAD,30,"['USDCHF', 'CHFJPY']",80.0,0.10991053391053392,B
EURAUD,10,['EURAUD'],80.0,-0.97,S
EURNZD,10,"['AUDCHF', 'AUDUSD', 'NZDUSD']",80.0,-0.2855714285714287,S
CADJPY,20,"['USDCAD', 'NZDUSD']",100.0,0.29118703518703515,B
NZDCAD,10,"['AUDJPY', 'GBPAUD']",100.0,1.0,B
AUDNZD,10,"['USDCHF', 'AUDUSD', 'NZDUSD']",80.0,0.6616428571428572,B
