date,USDCHF,GBPUSD,EURUSD,USDCAD,GBPCHF,EURCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDCAD,AUDNZD,empty,sum
2018.02.19,-92.00000000000318,-110.99999999999443,-31.000000000003247,-31.000000000003247,-75.00000000000284,-66.00000000001049,-50.99999999998772,-72.0000000000054,-21.000000000015007,-29.00000000001235,-160.99999999998892,0.0,-28.000000000005798,-204.00000000000418,-162.00000000001768,-40.99999999999682,-8.999999999992347,-22.999999999995246,,-1207.0000000000389
2018.02.19,-124.99999999999733,-215.99999999999397,78.99999999998464,2.999999999997449,-72.99999999998974,-69.9999999999923,59.00000000001171,-77.00000000000485,165.99999999999682,146.99999999998602,-292.9999999999877,125.0,137.9999999999937,-228.00000000000597,-226.00000000001506,-19.000000000005457,29.000000000001247,-18.999999999991246,,-600.000000000012
2018.02.19,-34.99999999999615,-251.00000000000122,127.99999999999478,-72.0000000000054,21.00000000000435,-83.9999999999952,68.00000000001205,-45.000000000006146,85.99999999998431,187.00000000000384,-269.9999999999925,45.000000000015916,106.00000000000608,-215.99999999999397,-198.00000000000927,-49.000000000006594,40.00000000000669,-106.00000000000608,,-644.9999999999845
2018.02.19,-31.999999999998696,-241.99999999998667,98.99999999998244,-59.99999999999339,28.000000000005798,-39.999999999995595,42.00000000000159,36.999999999998145,7.999999999981355,184.99999999999073,-205.99999999999508,-7.999999999981355,95.00000000000064,-147.99999999999258,-28.000000000005798,-78.99999999999352,114.00000000000298,-121.99999999999989,,-356.99999999997897
2018.02.19,-43.00000000000415,-248.00000000000378,99.99999999998899,-110.99999999999443,51.000000000001044,-95.00000000000064,106.99999999999932,46.999999999997044,137.00000000000045,107.99999999999699,-202.9999999999976,70.99999999999795,69.9999999999923,-161.99999999999548,-58.000000000002494,-13.999999999995794,109.99999999999899,-102.00000000000209,,-235.00000000002348
2018.02.19,-53.999999999998494,-341.99999999999784,182.99999999999983,-295.0000000000008,62.000000000006494,-185.00000000001293,88.00000000000807,69.9999999999923,203.9999999999793,-15.999999999993797,-201.99999999999108,165.00000000002046,-66.99999999999484,-141.99999999999767,34.99999999998504,84.00000000000318,68.00000000000139,-103.99999999999298,,-447.9999999999843
2018.02.19,-36.0000000000027,-339.0000000000004,212.99999999999653,-263.99999999999756,140.0000000000068,-156.00000000000057,31.00000000000591,117.00000000000044,150.00000000000568,19.999999999997797,-153.9999999999875,120.00000000000455,-39.00000000001125,-114.99999999999844,17.999999999984695,69.99999999999318,64.0000000000085,-76.0000000000094,,-236.0000000000037
2018.02.19,-12.000000000000899,-368.9999999999971,243.99999999999977,-282.9999999999888,123.00000000000644,-153.00000000000313,16.000000000005343,126.99999999999933,68.9999999999884,28.999999999990145,-68.00000000000139,78.00000000000296,4.999999999988347,-48.99999999998794,42.999999999993044,33.00000000000125,89.00000000000574,-69.9999999999923,,-147.99999999999085
2018.02.19,-34.000000000000696,-363.0000000000022,276.9999999999939,-296.0000000000074,150.00000000000568,-194.0000000000053,-0.999999999990564,151.9999999999966,102.99999999998022,21.999999999988695,35.00000000000725,100.00000000002274,-19.999999999997797,39.00000000001125,101.99999999997988,49.000000000006594,104.00000000000409,-42.999999999993044,,181.99999999999991
2018.02.19,-53.999999999998494,-354.9999999999942,234.00000000000088,-285.00000000000193,226.99999999999943,-204.00000000000418,-15.000000000000568,224.9999999999974,132.99999999998136,25.999999999992696,97.9999999999981,86.00000000001273,-42.0000000000087,92.00000000000318,193.99999999998306,75.9999999999934,165.9999999999995,-63.99999999999739,,537.9999999999562
