date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,EURGBP,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2019.11.18,-36.0000000000138,1.0000000000065512,-5.000000000010552,29.999999999996696,26.000000000003798,11.999999999986244,110.99999999999443,143.9999999999997,-42.0000000000087,-21.000000000000796,0.0,-24.00000000000091,107.00000000000153,67.00000000001705,,369.99999999997124
2019.11.18,-63.99999999999739,7.0000000000014495,-12.999999999996348,9.999999999998899,-4.999999999999449,38.99999999998727,51.99999999999649,70.99999999999883,-70.99999999999883,-24.00000000000091,-33.00000000000125,-52.00000000000671,48.000000000003595,125.00000000001954,,90.00000000000517
2019.11.18,-5.000000000010552,8.999999999992347,5.999999999994898,27.999999999994696,-4.999999999999449,40.99999999999682,86.99999999999264,80.00000000000229,-57.00000000000705,-49.99999999999716,-57.999999999992724,-85.99999999999852,39.999999999995595,173.00000000000094,,202.99999999996476
2019.11.18,-9.000000000014552,29.00000000001235,-26.999999999999247,29.999999999996696,0.0,80.99999999998886,69.9999999999923,68.99999999999685,-77.00000000000485,-63.00000000000239,-51.00000000000193,-75.00000000000284,65.00000000000395,161.00000000001114,,202.99999999997632
2019.11.18,-11.00000000000545,49.99999999999449,-25.999999999992696,47.9999999999925,-1.999999999990898,114.99999999999488,73.99999999999629,56.99999999999594,-97.00000000000264,-52.00000000000671,-21.000000000000796,-67.00000000000728,61.999999999995396,190.00000000000128,,319.99999999996436
2019.11.18,-21.00000000000435,46.0000000000127,-7.0000000000014495,65.99999999999939,0.0,148.9999999999867,118.99999999999133,80.00000000000229,-99.00000000000463,19.000000000005457,51.00000000000193,-18.000000000000682,51.000000000001044,215.00000000000963,,650.9999999999993
2019.11.18,-8.000000000008,59.99999999999339,15.00000000000945,35.999999999991594,-4.999999999999449,151.9999999999868,92.99999999999864,80.99999999999774,-103.00000000000864,40.00000000000625,26.00000000001046,-19.000000000005457,34.000000000000696,175.00000000001404,,576.9999999999875
2019.11.18,-1.0000000000065512,66.00000000001049,42.0000000000087,54.999999999993946,-10.999999999994348,152.9999999999916,133.99999999998968,95.99999999999609,-101.00000000000664,85.99999999999852,70.99999999999795,0.0,5.999999999994898,217.0000000000005,,812.999999999975
2019.11.18,53.999999999998494,86.0000000000083,42.0000000000087,58.99999999999794,-17.999999999995797,122.99999999999045,130.99999999999224,82.00000000000429,-81.00000000000884,55.00000000000682,47.000000000011255,-34.000000000006025,-0.999999999995449,240.00000000001796,,785.0000000000304
2019.11.18,58.000000000002494,104.99999999999955,49.99999999999449,56.99999999999594,4.999999999999449,139.99999999998636,130.99999999999224,105.99999999999498,-96.00000000000719,72.99999999999329,58.000000000006935,3.9999999999906777,24.999999999997247,198.00000000000927,,913.9999999999559
