date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,EURGBP,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2019.11.18,-126.0000000000039,-32.999999999994145,-29.999999999996696,-23.00000000000635,-7.9999999999968985,-48.00000000000182,-17.000000000000348,0.0,-109.99999999999899,-57.00000000000216,-43.99999999999693,-75.00000000000284,0.0,-7.999999999985796,,-578.9999999999868
2019.11.18,-92.00000000000318,-8.000000000008,-22.999999999995246,7.9999999999968985,-6.999999999990347,-41.00000000001103,5.999999999994898,58.000000000002494,-87.00000000000374,-34.000000000006025,-33.999999999991815,-52.00000000000671,43.999999999999595,57.00000000001815,,-205.0000000000041
2019.11.18,-112.000000000001,1.0000000000065512,-24.000000000001798,9.999999999998899,-9.999999999998899,36.99999999999193,51.99999999999649,70.99999999999883,-121.99999999999989,-55.999999999997385,-60.99999999999284,-91.99999999999875,29.999999999996696,125.00000000001954,,-150.99999999998158
2019.11.18,-56.000000000011596,2.0000000000131024,-28.000000000005798,17.999999999995797,-5.999999999994898,16.999999999995907,50.99999999998994,68.99999999999685,-90.0000000000012,-69.99999999999318,-72.99999999999329,-100.99999999999909,34.000000000000696,132.00000000002098,,-100.99999999998579
2019.11.18,-42.999999999993044,22.999999999995246,-32.0000000000098,29.000000000001247,-23.999999999990695,66.99999999999307,54.999999999993946,36.999999999998145,-116.00000000000499,-63.99999999999295,-51.9999999999925,-108.00000000000409,29.999999999996696,155.00000000001623,,-42.99999999999349
2019.11.18,-42.999999999993044,43.999999999999595,-25.999999999992696,46.999999999997044,-9.999999999998899,108.99999999999466,63.99999999999739,54.999999999993946,-121.00000000000443,-58.000000000006935,-25.99999999999625,-72.00000000000273,31.000000000003247,144.0000000000108,,138.00000000000168
2019.11.18,-31.000000000003247,43.999999999999595,-14.000000000002899,32.999999999994145,-19.999999999997797,126.99999999999534,86.99999999999264,65.99999999999939,-109.99999999999899,7.000000000005002,23.000000000010346,-49.000000000006594,26.000000000003798,167.00000000000603,,355.99999999999676
2019.11.18,-29.00000000001235,55.000000000005045,1.0000000000065512,-13.00000000000745,-45.99999999999049,133.99999999998613,43.999999999999595,43.999999999999595,-118.00000000000699,21.000000000000796,-27.000000000001023,-62.00000000001182,-21.999999999999797,159.00000000002024,,140.99999999998803
2019.11.18,-1.0000000000065512,65.00000000000395,35.00000000000725,46.00000000000159,-23.999999999990695,112.99999999999955,102.99999999999754,71.99999999999429,-104.99999999999955,43.00000000000637,32.00000000001069,-44.00000000001114,-21.00000000000435,206.00000000001728,,520.0000000000263
2019.11.18,36.999999999998145,76.0000000000094,22.999999999995246,35.999999999991594,-23.999999999990695,107.99999999998988,103.99999999999298,78.00000000000028,-99.00000000000463,34.000000000006025,23.000000000010346,-43.00000000000637,-12.999999999996348,198.00000000000927,,538.000000000005
2019.11.18,43.999999999999595,86.99999999999264,32.0000000000098,52.99999999999194,-9.999999999998899,123.99999999999523,114.99999999999844,90.0000000000012,-107.00000000000153,49.000000000006594,44.00000000001114,-22.00000000000557,4.000000000004,163.00000000000205,,666.0000000000066
2019.11.18,85.00000000000173,110.00000000001009,28.000000000005798,8.999999999992347,4.000000000004,126.99999999999534,68.99999999999685,100.00000000000009,-85.00000000000173,58.9999999999975,10.000000000005116,0.0,26.000000000003798,91.00000000001884,,633.0000000000298
2019.11.18,56.99999999999594,103.99999999999298,32.999999999994145,-28.000000000005798,-4.999999999999449,134.9999999999909,21.999999999999797,87.00000000000374,-97.9999999999981,54.000000000002046,-30.9999999999917,-9.000000000000341,17.999999999995797,65.00000000000395,,403.99999999998397
2019.11.18,24.000000000001798,95.00000000000064,19.999999999997797,-33.000000000005244,-19.999999999997797,137.99999999999102,29.999999999996696,83.9999999999952,-114.00000000000298,49.99999999999716,-36.99999999999193,-19.000000000005457,9.999999999998899,79.00000000000685,,306.99999999998266
2019.11.18,11.999999999989797,83.9999999999952,22.999999999995246,-43.00000000000415,-32.999999999994145,102.99999999999443,37.99999999999359,75.00000000000284,-118.00000000000699,57.00000000000216,-52.99999999999727,-40.00000000000625,-12.999999999996348,79.00000000000685,,170.999999999975
2019.11.18,17.000000000000348,83.9999999999952,25.00000000000835,-31.999999999998696,-32.999999999994145,99.99999999999432,60.99999999999994,85.99999999999719,-116.00000000000499,52.99999999999727,-37.9999999999967,-36.000000000001364,-16.0000000000049,102.00000000000209,,256.9999999999939
2019.11.18,32.999999999994145,75.00000000000284,26.999999999999247,-19.999999999997797,-20.999999999993246,80.99999999998886,74.99999999999174,104.00000000000409,-114.00000000000298,63.00000000000239,-19.99999999999602,-19.000000000005457,-5.999999999994898,99.00000000000463,,356.9999999999976
2019.11.18,39.999999999995595,73.00000000001194,31.000000000003247,-13.00000000000745,-14.999999999998348,81.99999999999363,96.99999999999153,131.00000000000333,-111.00000000000554,75.9999999999934,0.0,0.0,2.999999999997449,99.00000000000463,,492.9999999999833
2019.11.18,90.99999999999665,95.00000000000064,52.99999999999194,15.999999999993797,30.000000000007798,74.99999999998863,95.99999999999609,144.99999999999514,-75.9999999999983,64.99999999999773,2.0000000000095497,27.000000000001023,41.000000000002146,47.00000000001925,,707.000000000002
2019.11.18,242.99999999999324,52.000000000007596,15.999999999993797,12.000000000000899,15.00000000000945,218.9999999999941,80.99999999999774,124.99999999999733,29.000000000001247,118.99999999999977,61.00000000000705,74.99999999998863,41.000000000002146,64.0000000000196,,1152.0000000000125
2019.11.18,228.00000000000597,36.999999999998145,22.0000000000109,2.999999999997449,19.00000000000235,209.99999999999375,92.99999999999864,126.0000000000039,37.99999999999359,132.000000000005,70.00000000000739,85.99999999999852,46.00000000000159,41.000000000002146,,1151.000000000019
2019.11.18,266.999999999995,72.0000000000054,28.999999999990145,-11.00000000000545,20.0000000000089,220.99999999998943,25.999999999992696,100.00000000000009,17.000000000000348,168.00000000000637,85.00000000000796,110.99999999999,50.0000000000056,30.0000000000189,,1185.0000000000055
