names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['NZDCHF', 'EURUSD']",100.0,-0.86,B
GBPUSD,10,"['GBPUSD', 'EURGBP', 'GBPCHF']",100.0,-1.0,B
EURUSD,20,['GBPUSD'],80.0,-0.29966537384184433,B
USDCAD,20,"['GBPCAD', 'GBPCHF', 'GBPUSD']",80.0,1.0,S
AUDUSD,15,"['AUDCAD', 'GBPUSD']",80.0,-0.16444444444444442,B
NZDUSD,15,['EURNZD'],80.0,0.11366477966477964,S
GBPCHF,15,"['GBPUSD', 'NZDCAD']",80.0,0.4417142857142858,S
EURCHF,15,"['EURNZD', 'EURAUD']",80.0,0.01503968253968257,S
CHFJPY,15,"['EURGBP', 'GBPCHF']",80.0,1.0,S
CADCHF,10,"['EURAUD', 'NZDCHF', 'GBPAUD']",80.0,-0.48661904761904756,B
AUDCHF,10,"['EURGBP', 'GBPCHF']",100.0,-0.946,B
NZDCHF,15,"['EURGBP', 'GBPCHF']",80.0,-0.6921818181818183,B
EURGBP,15,"['GBPUSD', 'NZDCAD']",80.0,-0.47009523809523807,B
GBPJPY,10,['GBPUSD'],80.0,-0.6173888888888892,B
GBPCAD,20,"['NZDCAD', 'AUDCAD', 'CADJPY', 'CADCHF']",80.0,-0.58,B
GBPAUD,10,"['USDJPY', 'AUDCAD']",80.0,-1.0,B
EURJPY,20,"['NZDUSD', 'AUDUSD', 'NZDCHF']",100.0,1.0,S
EURCAD,10,"['EURAUD', 'NZDCHF', 'GBPAUD']",80.0,0.5058095238095239,S
EURAUD,20,"['EURGBP', 'GBPCHF', 'EURAUD', 'NZDCHF', 'AUDCHF', 'EURNZD', 'AUDNZD']",100.0,0.98,S
CADJPY,10,"['EURAUD', 'NZDCHF', 'GBPAUD']",80.0,-0.5432380952380953,B
AUDJPY,10,"['EURAUD', 'NZDCHF', 'GBPAUD']",100.0,-0.4704523809523809,B
NZDJPY,10,['NZDUSD'],100.0,1.0,S
NZDCAD,20,['USDJPY'],100.0,0.5400001110001112,S
AUDNZD,10,"['EURGBP', 'GBPCHF']",100.0,-1.0,B
