date,USDCHF,EURUSD,AUDUSD,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.09.24,63.99999999999739,-7.0000000000014495,43.00000000000415,27.000000000001023,-14.999999999998348,-155.9999999999775,-86.0000000000083,14.000000000002899,104.99999999999955,12.000000000000899,-8.999999999992347,69.9999999999923,,62.000000000020265
2018.09.24,-0.999999999995449,39.999999999995595,26.999999999999247,131.00000000000023,-36.999999999998145,-157.99999999998704,0.0,-86.0000000000083,-3.999999999981796,7.9999999999968985,-24.000000000001798,88.99999999998354,,-14.999999999997044
2018.09.24,11.00000000000545,66.99999999999484,69.00000000000794,239.00000000000432,-41.9999999999976,-217.9999999999893,1.999999999990898,-93.00000000000975,36.999999999998145,48.99999999999905,-63.99999999999739,95.00000000000064,,152.00000000000725
2018.09.24,19.999999999997797,52.99999999999194,70.99999999999883,237.99999999999955,-78.99999999999574,-167.0000000000016,-55.99999999998939,-90.00000000001229,53.999999999998494,56.99999999999594,-81.9999999999932,78.99999999998464,,97.99999999997499
2018.09.24,29.000000000001247,60.99999999999994,121.00000000000443,188.0000000000024,-90.0000000000012,-108.99999999998045,-116.99999999998934,-52.99999999999194,155.00000000001623,96.99999999999153,-131.99999999999878,69.9999999999923,,220.00000000004638
2018.09.24,50.0000000000056,75.99999999998718,126.0000000000039,186.9999999999976,-80.00000000000229,-174.99999999998295,-109.00000000000354,-42.0000000000087,144.0000000000108,85.00000000000173,-129.00000000000134,54.99999999998284,,187.99999999999093
2018.09.24,73.99999999999629,89.00000000000574,162.0000000000066,213.99999999999864,-34.99999999999615,-331.99999999999363,32.999999999994145,-95.00000000000064,202.00000000001327,151.9999999999966,-219.00000000000253,24.000000000001798,,269.0000000000201
2018.09.24,109.00000000000354,58.99999999998684,138.00000000000477,192.99999999999784,-17.999999999995797,-352.00000000000387,60.99999999999994,-96.00000000000719,192.99999999999872,146.00000000000168,-197.00000000000273,42.999999999993044,,278.9999999999768
2018.09.24,114.00000000000298,59.99999999999339,153.99999999999858,177.99999999999727,-34.000000000000696,-311.9999999999834,70.99999999999883,-124.99999999999733,225.00000000000853,181.9999999999933,-227.99999999999488,49.99999999999449,,335.0000000000111
2018.09.24,151.9999999999966,-21.00000000000435,57.00000000000705,129.0000000000049,-14.000000000002899,-246.99999999998568,89.99999999999008,-106.00000000000608,121.99999999999989,110.99999999999443,-146.99999999999713,68.00000000000139,,193.99999999999824
2018.09.24,141.99999999999767,1.0000000000065512,82.99999999999974,144.99999999999602,-15.999999999993797,-274.99999999997726,63.99999999999739,-89.00000000000574,147.00000000000824,117.00000000000044,-126.99999999999933,97.9999999999981,,290.0000000000281
2018.09.24,143.00000000000423,-14.000000000002899,36.999999999998145,144.99999999999602,-24.000000000001798,-242.999999999995,36.999999999998145,-83.9999999999952,66.00000000001049,65.99999999999939,-97.00000000000264,75.99999999998718,,107.99999999999608
2018.09.24,139.00000000000023,-14.000000000002899,19.999999999997797,135.00000000000512,-34.000000000000696,-205.99999999998886,38.99999999998904,-100.0000000000112,28.000000000005798,53.999999999998494,-120.99999999999334,34.000000000000696,,-25.999999999999815
2018.09.24,136.00000000000279,11.999999999989797,47.00000000000814,161.00000000000136,-51.99999999999649,-237.99999999999955,19.999999999997797,-114.99999999999844,57.00000000001815,76.99999999999375,-81.9999999999932,112.000000000001,,135.00000000002512
2018.09.24,119.99999999999788,11.00000000000545,47.00000000000814,156.0000000000059,-31.000000000003247,-242.999999999995,114.99999999999844,-165.9999999999995,57.00000000001815,109.99999999999899,-110.99999999999443,104.99999999999955,,170.00000000004036
2018.09.24,146.99999999999713,28.000000000005798,28.000000000005798,125.0,-37.99999999999359,-251.99999999998113,151.9999999999966,-208.00000000000819,-8.999999999992347,98.99999999999353,-97.9999999999981,112.000000000001,,86.00000000002655
2018.09.24,172.00000000000549,1.999999999990898,18.0000000000069,91.99999999999875,-43.999999999999595,-204.99999999998408,109.00000000000354,-180.0000000000024,4.000000000004,90.0000000000012,-107.99999999999699,89.99999999999008,,40.000000000017785
2018.09.24,200.99999999999562,-87.00000000001484,-22.999999999995246,79.00000000000773,-5.999999999994898,-187.99999999998818,133.00000000000534,-136.00000000000279,36.0000000000138,78.99999999999574,-108.99999999999244,76.99999999999375,,56.000000000023576
2018.09.24,217.99999999999596,-129.00000000000134,-58.99999999999794,-9.999999999990905,16.0000000000049,-84.00000000000318,140.99999999999113,-103.00000000000864,14.000000000002899,46.00000000000159,-48.99999999999905,116.99999999998934,,117.99999999998478
2018.09.24,153.00000000000313,-46.0000000000127,-17.000000000000348,55.999999999997385,40.00000000000669,-210.9999999999843,256.99999999999613,-165.9999999999995,-7.0000000000014495,73.00000000000084,-85.00000000000173,100.99999999999554,,147.99999999999966
2018.09.24,153.99999999999858,38.99999999998904,38.0000000000047,106.99999999999932,150.00000000000568,-562.9999999999882,567.9999999999907,-262.00000000000665,0.0,134.99999999999625,-87.99999999999919,166.99999999998383,,444.99999999997397
2018.09.24,197.99999999999818,0.0,45.000000000006146,73.0000000000075,131.00000000000333,-477.00000000000387,449.9999999999948,-222.00000000001108,69.00000000000794,148.99999999999915,-93.99999999999409,176.99999999998272,,498.99999999999073
2018.09.24,89.00000000000574,266.999999999995,124.00000000000189,216.99999999999875,50.0000000000056,-723.9999999999895,685.0000000000023,-537.0000000000097,-124.99999999999733,234.00000000000088,-132.99999999999423,224.99999999998633,,372.0000000000056
2018.09.24,105.99999999999498,268.0000000000016,91.00000000000774,269.00000000000546,41.9999999999976,-801.9999999999925,722.0000000000005,-581.9999999999936,-203.99999999998198,219.99999999999798,-166.99999999999494,167.9999999999904,,131.00000000003317
2018.09.24,66.99999999999484,275.000000000003,119.00000000000244,296.99999999999704,48.99999999999905,-804.000000000002,717.9999999999964,-560.0000000000049,-148.99999999999915,235.99999999999176,-97.00000000000264,272.99999999998994,,423.99999999996567
