date,USDCHF,EURUSD,AUDUSD,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.09.24,-51.99999999999649,-24.000000000001798,0.0,-18.000000000000682,-142.99999999999312,-191.0000000000025,-139.00000000000023,-168.99999999999693,-17.999999999984695,-7.0000000000014495,-117.00000000000044,-14.000000000002899,,-891.9999999999811
2018.09.24,-17.999999999995797,-21.00000000000435,4.999999999999449,4.0000000000048885,-85.99999999999719,-201.99999999999818,-139.00000000000023,-116.00000000000499,-59.99999999999339,-41.000000000002146,-87.99999999999919,19.999999999997797,,-741.9999999999933
2018.09.24,-12.999999999996348,38.99999999998904,26.999999999999247,131.00000000000023,-68.99999999999685,-229.99999999998977,-59.99999999999339,-107.00000000001265,-20.999999999982144,-6.0000000000060005,-92.99999999999864,59.99999999999339,,-341.99999999999386
2018.09.24,0.0,46.999999999997044,67.00000000000594,207.9999999999984,-83.9999999999952,-262.00000000000045,-86.99999999999264,-95.00000000000064,29.00000000001235,41.9999999999976,-97.9999999999981,58.99999999998684,,-173.99999999998886
2018.09.24,7.0000000000014495,38.99999999998904,69.00000000000794,183.9999999999975,-121.99999999999989,-188.99999999999295,-157.99999999999147,-93.00000000000975,40.0000000000178,54.999999999993946,-141.00000000000225,42.999999999993044,,-265.9999999999956
2018.09.24,24.999999999997247,58.000000000002494,114.99999999999844,174.0000000000066,-103.99999999999298,-179.9999999999784,-147.00000000000824,-66.00000000001049,125.00000000001954,81.9999999999932,-158.0000000000026,35.999999999991594,,-39.999999999983565
2018.09.24,43.00000000000415,65.00000000000395,123.00000000000644,174.0000000000066,-92.00000000000318,-346.00000000000364,-140.0000000000068,-103.99999999999298,137.00000000000932,82.99999999999974,-226.99999999999943,11.999999999989797,,-271.999999999986
2018.09.24,73.99999999999629,53.999999999998494,126.99999999999933,185.00000000000227,-58.99999999999794,-366.9999999999902,-29.999999999996696,-120.00000000000898,155.00000000001623,121.99999999999989,-232.99999999999432,8.999999999992347,,-82.99999999998334
2018.09.24,104.99999999999955,9.999999999998899,91.00000000000774,141.9999999999959,-49.99999999999449,-353.999999999985,-22.0000000000109,-126.0000000000039,141.00000000001333,100.00000000000009,-229.00000000000142,-16.000000000016,,-207.99999999999616
2018.09.24,102.99999999999754,-36.999999999998145,43.00000000000415,85.00000000000796,-34.99999999999615,-346.00000000000364,59.000000000009045,-148.99999999999915,96.00000000000719,100.00000000000009,-236.99999999999832,45.99999999999049,,-271.9999999999789
2018.09.24,139.00000000000023,-35.00000000000725,48.000000000003595,97.99999999999898,-31.000000000003247,-277.9999999999916,28.000000000005798,-113.00000000000753,114.0000000000141,102.00000000000209,-158.0000000000026,55.99999999998939,,-29.999999999998003
2018.09.24,133.00000000000534,-22.0000000000109,36.0000000000027,140.00000000000057,-41.9999999999976,-281.99999999998226,11.00000000000545,-106.00000000000608,64.0000000000196,65.99999999999939,-158.99999999999804,72.99999999998974,,-87.99999999997209
2018.09.24,136.00000000000279,-25.00000000000835,14.000000000002899,120.00000000000455,-39.999999999995595,-254.99999999999545,18.0000000000069,-109.00000000000354,19.999999999997797,46.999999999997044,-151.9999999999966,21.999999999988695,,-203.99999999999886
2018.09.24,131.00000000000333,-21.00000000000435,12.000000000000899,131.00000000000023,-53.00000000000304,-239.99999999998067,19.999999999997797,-123.00000000000644,5.000000000010552,41.000000000002146,-132.99999999999423,18.999999999991246,,-210.99999999998255
2018.09.24,119.99999999999788,-14.000000000002899,17.000000000000348,135.99999999999568,-51.99999999999649,-253.99999999999068,18.0000000000069,-175.99999999999838,17.000000000000348,46.999999999997044,-153.00000000000313,68.00000000000139,,-225.99999999999196
2018.09.24,119.00000000000244,7.0000000000014495,28.000000000005798,117.00000000000443,-46.999999999997044,-256.0000000000002,97.9999999999981,-215.99999999999397,-9.999999999998899,96.99999999999153,-120.99999999999334,95.00000000000064,,-88.99999999997912
2018.09.24,126.99999999999933,-9.000000000014552,-0.999999999995449,85.00000000000796,-81.9999999999932,-280.9999999999775,75.00000000000284,-251.00000000000122,-28.999999999990145,68.00000000000139,-130.99999999999224,80.99999999999774,,-347.9999999999551
2018.09.24,161.00000000000003,-89.00000000000574,-32.999999999994145,64.00000000000716,-56.99999999999594,-233.99999999998045,80.99999999999774,-200.00000000000017,-35.999999999991594,56.0000000000005,-131.99999999999878,53.999999999998494,,-364.9999999999628
2018.09.24,197.99999999999818,-158.0000000000137,-108.99999999999244,-18.000000000000682,-19.999999999997797,-246.99999999998568,72.0000000000054,-222.99999999999542,-97.9999999999981,-2.999999999997449,-136.99999999999824,64.99999999998174,,-677.9999999999942
2018.09.24,151.9999999999966,-168.0000000000126,-107.99999999999699,-72.00000000000273,-25.999999999992696,-227.99999999998022,35.00000000000725,-175.99999999999838,-72.99999999998974,-26.999999999999247,-95.00000000000064,61.99999999998429,,-723.9999999999851
2018.09.24,134.99999999999625,-62.000000000006494,-36.999999999998145,55.00000000000682,38.0000000000047,-640.9999999999911,245.0000000000063,-287.9999999999994,-43.999999999999595,53.999999999998494,-132.99999999999423,82.99999999998863,,-594.9999999999877
2018.09.24,146.00000000000168,-58.000000000002494,-0.999999999995449,28.999999999996362,95.00000000000064,-620.0000000000045,357.99999999999164,-282.0000000000045,-41.99999999998649,109.99999999999899,-109.99999999999899,132.99999999998312,,-242.00000000002
2018.09.24,82.99999999999974,-19.00000000001345,40.00000000000669,43.99999999999693,31.000000000003247,-794.9999999999875,438.00000000000506,-556.0000000000009,-139.9999999999846,144.99999999999514,-154.99999999999403,136.00000000000279,,-747.9999999999709
2018.09.24,89.00000000000574,180.99999999998673,63.99999999999739,167.0000000000016,4.999999999999449,-807.9999999999927,564.000000000009,-585.9999999999976,-215.99999999999397,182.99999999999983,-169.99999999999238,164.99999999999292,,-361.9999999999841
2018.09.24,44.99999999999504,226.99999999999943,82.99999999999974,228.9999999999992,-9.00000000000345,-804.9999999999784,570.0000000000039,-625.9999999999932,-202.9999999999976,195.9999999999962,-171.99999999999437,146.99999999998602,,-317.9999999999875
2018.09.24,22.999999999995246,265.0000000000041,58.99999999999794,286.00000000000136,26.000000000003798,-893.999999999977,712.0000000000015,-661.0000000000005,-288.99999999998374,190.00000000000128,-124.00000000000189,205.99999999999508,,-200.9999999999629
