date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,NZDCAD,AUDNZD,empty,sum
2015.10.05,-141.00000000000225,-310.0000000000103,-265.99999999998846,-45.000000000006146,-257.0000000000072,-142.99999999999312,-144.99999999999514,-214.00000000000307,-296.99999999999704,64.0000000000085,90.99999999999665,-236.99999999999477,-312.00000000000114,-222.99999999998477,-320.9999999999935,-207.00000000000162,-262.00000000000665,-171.99999999999437,-249.99999999999466,,-3646.9999999999695
2015.10.05,-85.00000000000173,-303.9999999999932,-248.99999999998812,-143.00000000000423,-240.00000000000688,-131.99999999999878,-147.99999999999258,-205.00000000001074,-281.0000000000059,119.00000000000244,92.99999999999864,-319.0000000000168,-272.00000000000557,-229.99999999998977,-297.9999999999983,-200.00000000000017,-306.00000000000625,-125.99999999999278,-304.9999999999997,,-3631.0000000000095
2015.10.05,-69.00000000000794,-310.9999999999946,-184.00000000000637,-172.0000000000166,-208.00000000000819,-129.00000000000134,-173.99999999998528,-171.00000000001003,-302.99999999999727,77.00000000000485,45.000000000006146,-366.00000000001387,-201.99999999999108,-215.0000000000034,-112.99999999998533,-195.00000000001182,-224.000000000002,-85.00000000000173,-234.99999999998522,,-3234.000000000011
2015.10.05,-57.00000000000705,-296.9999999999917,-150.99999999999002,-207.00000000000162,-176.0000000000095,-82.99999999999974,-259.9999999999936,-152.0000000000188,-286.00000000000136,80.00000000000229,17.999999999995797,-364.0000000000043,-136.00000000000279,-187.99999999998818,-46.999999999997044,-195.00000000001182,-238.0000000000049,11.00000000000545,-207.99999999998596,,-2936.0000000000045
2015.10.05,-8.000000000008,-259.0000000000092,-70.99999999999883,-204.00000000000418,-154.0000000000097,-115.99999999999389,-218.99999999999142,-140.0000000000068,-305.0000000000068,100.00000000000009,16.0000000000049,-383.0000000000098,-56.99999999999594,-188.99999999999295,45.000000000006146,-231.0000000000034,-43.999999999999595,-68.00000000000139,-132.99999999998312,,-2420.000000000004
2015.10.05,-87.99999999999919,-255.00000000000523,-164.00000000000858,-134.99999999999625,-158.0000000000026,-108.99999999999244,-158.99999999999804,-174.00000000000747,-349.00000000000375,18.0000000000069,41.9999999999976,-358.0000000000041,-174.00000000000747,-227.99999999998022,-129.00000000000134,-209.00000000001472,-209.9999999999991,-70.99999999999883,-130.99999999999224,,-3041.000000000007
2015.10.05,-63.00000000000195,-261.0000000000001,-181.9999999999933,-127.00000000001043,-126.0000000000039,-142.99999999999312,-156.99999999998494,-169.00000000001913,-243.99999999999977,-5.999999999994898,67.00000000000594,-278.99999999999636,-174.00000000000747,-173.00000000000182,-153.9999999999875,-18.0000000000069,-249.99999999999466,-119.00000000000244,-75.99999999998718,,-2653.99999999998
2015.10.05,-76.0000000000094,-259.0000000000092,-163.00000000000205,-111.00000000001664,-134.0000000000008,-180.99999999999784,-224.99999999998633,-210.0000000000213,-243.99999999999977,-4.999999999999449,65.99999999999939,-266.00000000001955,-180.0000000000024,-156.0000000000059,-129.00000000000134,-74.0000000000185,-113.99999999999189,-187.9999999999993,-9.999999999998899,,-2659.0000000000814
2015.10.05,3.999999999992898,-276.9999999999939,-195.9999999999962,-208.00000000000819,-224.000000000002,-247.99999999999267,-265.0000000000041,-267.0000000000172,-227.00000000000387,106.00000000000608,48.000000000003595,-361.99999999999477,-190.00000000000128,-260.9999999999957,-102.00000000000209,-199.00000000001583,46.999999999997044,-259.9999999999936,-7.999999999985796,,-3089.0000000000077
2015.10.05,-36.0000000000027,-354.0000000000099,-231.99999999998778,-188.00000000001037,-151.00000000000114,-180.99999999999784,-302.9999999999866,-265.0000000000041,-267.0000000000101,47.00000000000814,45.000000000006146,-432.00000000001637,-201.99999999999108,-298.0000000000018,-156.99999999998494,-48.000000000003595,-68.00000000000139,-142.99999999999312,-0.9999999999843467,,-3233.999999999973
2015.10.05,-225.00000000000853,-408.9999999999927,-391.000000000008,-381.0000000000091,-235.00000000000742,-354.9999999999942,-515.9999999999832,-321.0000000000157,-487.000000000009,21.999999999999797,-5.999999999994898,-484.00000000000887,-170.00000000000347,-448.0000000000075,-202.9999999999976,-192.00000000001438,12.999999999996348,-303.9999999999932,13.000000000018552,,-5079.000000000033
2015.10.05,-100.00000000000009,-568.9999999999973,-356.00000000000074,-357.00000000000733,-282.99999999999994,-470.9999999999992,-527.9999999999951,-365.0000000000153,-396.0000000000008,70.0000000000034,6.0000000000060005,-835.000000000008,-229.99999999999687,-516.9999999999959,-133.99999999998968,-189.00000000001694,270.99999999999903,-409.99999999999926,159.00000000002024,,-5233.9999999999945
2015.10.05,-50.0000000000056,-516.9999999999897,-442.9999999999934,-426.00000000001523,-400.00000000000034,-620.9999999999937,-500.9999999999959,-484.00000000001774,-442.0000000000073,242.00000000000887,60.00000000000449,-903.9999999999964,-75.99999999998718,-705.9999999999889,-161.99999999999548,-341.00000000001353,392.9999999999989,-571.9999999999948,190.00000000000128,,-5759.999999999982
2015.10.05,-31.999999999998696,-313.00000000000773,-417.0000000000007,-456.9999999999963,-369.0000000000082,-517.9999999999962,-198.99999999999363,-443.0000000000156,-412.00000000000614,258.0000000000027,207.00000000000162,-491.00000000001387,205.00000000001074,-676.9999999999925,-144.99999999999514,-323.0000000000066,364.00000000000875,-443.99999999999994,140.0000000000068,,-4065.9999999999995
2015.10.05,-116.00000000000499,-153.00000000000313,-557.9999999999918,-622.0000000000115,-439.0000000000005,-610.9999999999949,-66.99999999999484,-511.000000000017,-508.0000000000098,272.00000000000557,336.9999999999984,-436.00000000000705,554.00000000001,-843.9999999999941,-136.99999999998712,-260.0000000000158,492.0000000000035,-434.9999999999965,221.00000000000452,,-3821.0000000000073
2015.10.05,-172.00000000000549,-265.0000000000041,-687.9999999999998,-800.0000000000007,-562.0000000000069,-731.9999999999993,-39.999999999995595,-576.0000000000209,-659.000000000006,291.0000000000079,368.9999999999971,-676.0000000000161,700.0000000000117,-1060.0000000000023,-174.99999999999181,-337.0000000000095,496.99999999999187,-500.9999999999959,200.00000000000017,,-5186.0000000000455
2015.10.05,-120.00000000000898,-270.99999999999903,-601.9999999999915,-836.9999999999989,-504.00000000000443,-670.9999999999993,-34.99999999998504,-511.000000000017,-657.0000000000107,318.00000000000716,361.0000000000002,-742.0000000000186,858.0000000000032,-1044.9999999999875,39.999999999995595,-292.00000000000335,601.000000000007,-424.9999999999976,257.0000000000183,,-4276.99999999999
2015.10.05,-69.00000000000794,-139.00000000000023,-510.99999999999477,-722.0000000000005,-514.0000000000033,-727.9999999999953,-139.9999999999846,-487.0000000000152,-525.0000000000057,383.0,229.99999999999687,-516.0000000000196,838.0000000000055,-870.9999999999809,104.00000000001519,-734.0000000000124,872.0000000000061,-539.999999999996,255.00000000000523,,-3813.9999999999873
2015.10.05,29.999999999996696,-66.99999999999484,-297.9999999999983,-553.0000000000035,-455.0000000000054,-600.0000000000006,-312.00000000000114,-448.000000000004,-359.99999999999943,378.00000000000057,126.0000000000039,-403.99999999999636,546.000000000002,-579.0000000000077,102.00000000000209,-736.0000000000033,875.0000000000035,-470.9999999999992,225.00000000000853,,-3000.9999999999964
2015.10.05,139.99999999999568,-79.99999999999119,-157.99999999999147,-429.99999999999704,-419.00000000000273,-603.9999999999934,-322.00000000000006,-436.00000000001415,-228.00000000000864,421.0000000000047,119.00000000000244,-372.0000000000141,405.0000000000109,-403.99999999999636,168.99999999999693,-713.0000000000081,934.9999999999969,-558.9999999999984,207.00000000000162,,-2329.0000000000064
2015.10.05,196.99999999999162,15.00000000000945,-194.0000000000053,-439.99999999999596,-377.0000000000051,-557.9999999999918,-453.99999999999886,-565.0000000000155,-157.0000000000107,443.0000000000045,182.99999999999983,-278.00000000002,436.9999999999985,-441.0000000000025,96.00000000000719,-644.0000000000001,873.0000000000126,-568.0000000000018,207.00000000000162,,-2225.000000000021
2015.10.05,176.99999999999383,-7.0000000000014495,-222.99999999999542,-523.0000000000068,-361.0000000000002,-563.0000000000024,-476.9999999999941,-510.00000000001046,-154.00000000001057,422.00000000000017,117.00000000000044,-245.00000000000455,699.0000000000052,-467.9999999999893,262.00000000000665,-656.0000000000122,967.9999999999911,-419.00000000000273,265.0000000000041,,-1696.0000000000289
2015.10.05,323.99999999999096,83.00000000001084,19.999999999997797,-479.0000000000072,-233.00000000000543,-461.0000000000003,-478.0000000000006,-493.0000000000101,33.999999999991815,253.0000000000032,117.99999999999588,-169.00000000001114,710.999999999995,-186.9999999999834,390.0000000000015,-574.0000000000078,824.0000000000025,-380.999999999998,282.0000000000045,,-416.00000000003007
2015.10.05,359.99999999999363,103.00000000000864,35.00000000000725,-580.0000000000027,-216.0000000000051,-471.99999999999466,-500.9999999999959,-467.0000000000174,33.00000000000125,343.00000000000443,58.000000000002494,-235.00000000001364,750.0000000000063,-197.00000000000273,448.000000000004,-547.0000000000086,829.0000000000131,-285.9999999999974,311.0000000000168,,-230.99999999998022
2015.10.05,323.99999999999096,75.00000000000284,-41.000000000002146,-602.999999999998,-242.00000000000887,-458.9999999999983,-638.9999999999895,-542.0000000000202,7.999999999995566,289.0000000000059,78.00000000000028,-295.0000000000159,710.0000000000106,-256.0000000000002,324.9999999999975,-692.0000000000038,829.9999999999974,-327.99999999999494,329.00000000000153,,-1129.0000000000293
2015.10.05,367.99999999999056,24.000000000001798,-42.0000000000087,-665.0000000000044,-294.00000000000534,-495.000000000001,-654.9999999999834,-556.0000000000009,-5.000000000009663,470.00000000000375,80.99999999999774,-343.9999999999941,798.9999999999942,-300.9999999999877,523.0000000000068,-667.0000000000176,968.9999999999976,-300.99999999999574,199.00000000001583,,-892.000000000001
2015.10.05,263.99999999999756,62.000000000006494,9.999999999998899,-666.9999999999953,-317.0000000000006,-475.99999999999864,-486.999999999993,-419.0000000000138,-160.0000000000108,458.00000000000284,58.99999999999794,-419.00000000001114,784.0000000000069,-294.9999999999875,582.0000000000158,-819.0000000000142,974.0000000000082,-244.99999999999523,165.00000000001512,,-945.9999999999706
2015.10.05,230.99999999999233,52.000000000007596,8.999999999992347,-677.0000000000165,-356.00000000000074,-524.0000000000023,-480.99999999999807,-326.0000000000041,-192.99999999999784,468.00000000000176,6.0000000000060005,-383.0000000000098,1029.0000000000132,-301.9999999999925,751.0000000000127,-956.0000000000013,1181.999999999994,-275.99999999999847,216.00000000001617,,-529.999999999985
2015.10.05,376.99999999999403,228.00000000000597,207.00000000000162,-649.0000000000107,-325.00000000000864,-461.99999999999574,-463.9999999999977,-307.00000000001285,-91.00000000000819,540.0000000000072,-29.999999999996696,-308.00000000002115,1225.9999999999939,-139.99999999998636,975.0000000000148,-1224.000000000003,1402.9999999999986,-227.99999999999488,176.00000000002058,,904.0000000000007
2015.10.05,449.9999999999948,326.0000000000041,334.9999999999964,-530.0000000000082,-276.00000000000955,-412.9999999999967,-356.9999999999851,-290.00000000001245,-103.00000000000864,530.0000000000082,2.000000000002,-269.00000000000546,1202.000000000014,-105.99999999999454,933.000000000006,-1196.0000000000193,1290.9999999999977,-212.00000000000108,90.00000000001229,,1406.9999999999945
2015.10.05,407.99999999999727,279.00000000000705,324.9999999999975,-578.9999999999961,-299.00000000000483,-427.99999999999505,-387.99999999998835,-276.00000000000955,-177.99999999999727,530.0000000000082,12.999999999996348,-368.9999999999998,1160.0000000000055,-176.9999999999925,916.0000000000057,-1171.000000000011,1263.9999999999984,-217.0000000000005,95.00000000000064,,908.0000000000218
2015.10.05,381.99999999999346,255.99999999998957,303.0000000000088,-619.9999999999983,-372.0000000000057,-573.9999999999967,-414.00000000000324,-282.0000000000045,-148.00000000001035,554.00000000001,-7.9999999999968985,-378.0000000000143,1202.9999999999984,-145.99999999998658,1005.0000000000115,-1307.0000000000136,1432.0000000000111,-385.99999999999744,173.00000000000094,,672.9999999999961
2015.10.05,445.99999999999085,261.0000000000001,385.99999999999744,-618.0000000000074,-377.0000000000051,-529.0000000000017,-461.99999999998465,-287.9999999999994,-133.00000000000978,647.0000000000086,-32.999999999994145,-383.0000000000098,1163.000000000003,-74.99999999998863,1085.0000000000027,-1405.0000000000118,1700.999999999997,-354.9999999999942,161.00000000001114,,1192.0000000000043
2015.10.05,437.999999999994,316.99999999998954,351.99999999999676,-710.999999999995,-434.000000000001,-571.9999999999948,-402.9999999999978,-251.00000000000122,-99.00000000000375,668.0000000000019,1.0000000000065512,-290.00000000002046,1478.0000000000016,-72.00000000000273,1210.0,-1519.0000000000036,1733.0000000000068,-342.9999999999933,195.00000000001182,,1697.9999999999955
2015.10.05,451.9999999999969,292.00000000000335,324.9999999999975,-716.0000000000056,-374.0000000000077,-493.99999999999443,-392.9999999999989,-279.00000000000705,-91.99999999999875,604.0000000000045,12.999999999996348,-308.00000000002115,1279.000000000008,-97.00000000000841,1053.9999999999993,-1336.0000000000039,1459.9999999999945,-251.99999999999667,164.00000000000858,,1301.9999999999668
2015.10.05,457.99999999999176,293.0000000000099,324.9999999999975,-649.0000000000107,-338.00000000000495,-481.9999999999935,-388.9999999999949,-275.000000000003,-85.00000000000796,593.0000000000102,24.000000000001798,-317.0000000000073,1283.0000000000118,-112.99999999999955,1056.0000000000125,-1218.000000000008,1483.000000000012,-239.0000000000003,170.00000000000347,,1580.000000000021
2015.10.05,457.99999999999176,351.99999999999676,344.00000000001097,-646.9999999999976,-338.00000000000495,-481.9999999999935,-341.99999999999784,-279.00000000000705,-73.0000000000075,597.0000000000031,43.00000000000415,-224.00000000001796,1391.9999999999932,-61.9999999999834,1039.000000000012,-1217.0000000000014,1252.0000000000086,-231.99999999999886,24.000000000001798,,1605.0000000000125
2015.10.05,447.99999999999284,411.99999999999017,303.0000000000088,-629.9999999999973,-315.0000000000097,-365.99999999999966,-289.9999999999903,-277.00000000001614,-82.99999999999841,565.0000000000044,68.00000000000139,-153.00000000002,1373.000000000002,-139.99999999998636,1029.9999999999975,-1169.00000000002,1228.0000000000068,-139.00000000000023,40.0000000000178,,1904.9999999999836
2015.10.06,445.99999999999085,384.9999999999909,304.9999999999997,-683.0000000000114,-334.00000000000097,-351.0000000000013,-275.000000000003,-279.00000000000705,-76.99999999999818,538.0000000000051,51.99999999999649,-129.99999999999545,1520.9999999999945,-123.99999999999523,1107.0000000000136,-1234.0000000000018,1130.0000000000089,-73.99999999999629,-0.9999999999843467,,1922.0000000000055
2015.10.06,448.9999999999994,391.000000000008,313.00000000000773,-676.0000000000099,-311.00000000000574,-334.00000000000097,-337.99999999999386,-286.00000000000847,-82.00000000000784,537.0000000000097,56.0000000000005,-201.99999999999818,1514.9999999999998,-129.99999999999545,1090.9999999999975,-1127.0000000000114,1153.000000000004,-31.000000000003247,-17.000000000000348,,1970.9999999999911
2015.10.06,474.9999999999921,381.99999999999346,306.00000000000625,-678.0000000000008,-326.0000000000041,-346.9999999999973,-326.9999999999884,-311.0000000000168,-64.99999999999773,598.0000000000097,58.000000000002494,-227.00000000000387,1459.9999999999945,-158.99999999999181,1070.0000000000155,-1134.0000000000127,1144.999999999996,-43.999999999999595,-34.000000000000696,,1841.9999999999961
2015.10.06,470.9999999999992,384.00000000000654,292.00000000000335,-617.0000000000009,-315.0000000000097,-329.00000000000153,-314.99999999999864,-317.0000000000117,-58.000000000006935,562.0000000000069,85.99999999999719,-234.00000000000887,1438.000000000006,-165.99999999999682,1029.9999999999975,-1092.000000000004,1052.0000000000084,-37.99999999999359,-32.999999999994145,,1800.9999999999982
2015.10.06,463.9999999999977,371.00000000001023,266.999999999995,-653.0000000000147,-311.00000000000574,-332.99999999999443,-300.99999999999574,-331.0000000000146,-54.000000000002046,550.000000000006,107.99999999999699,-169.00000000001114,1485.000000000003,-164.99999999999204,1019.0000000000143,-1056.0000000000125,1110.000000000011,-41.000000000002146,21.00000000000435,,1980.9999999999934
2015.10.06,464.9999999999932,323.99999999999096,252.0000000000078,-673.9999999999968,-311.00000000000574,-368.9999999999971,-341.99999999999784,-331.0000000000146,-97.99999999999898,593.0000000000102,90.0000000000012,-272.99999999999613,1456.0000000000127,-227.00000000000387,1035.0000000000082,-1036.0000000000148,1154.0000000000105,-70.99999999999883,19.00000000001345,,1656.0000000000234
2015.10.06,447.99999999999284,347.0000000000084,232.00000000000998,-659.0000000000095,-341.0000000000024,-383.0,-347.9999999999928,-339.0000000000004,-87.0000000000033,594.0000000000057,68.99999999999685,-266.9999999999959,1456.0000000000127,-222.0000000000084,1014.0000000000038,-1164.0000000000095,1202.9999999999984,-85.00000000000173,-1.999999999990898,,1466.0000000000134
2015.10.06,434.9999999999965,364.00000000000875,228.00000000000597,-659.0000000000095,-323.0000000000066,-330.9999999999924,-319.999999999987,-332.00000000002115,-115.99999999999966,443.0000000000045,78.00000000000028,-210.00000000000796,1431.0000000000045,-229.99999999998977,967.0000000000067,-1149.0,958.9999999999987,-26.999999999999247,31.000000000003247,,1239.0000000000157
2015.10.06,498.9999999999939,405.9999999999952,295.0000000000008,-609.9999999999994,-247.00000000000833,-278.9999999999959,-400.00000000000034,-336.00000000000296,-75.00000000000284,550.000000000006,9.999999999998899,-278.99999999999636,1405.0000000000118,-151.9999999999868,1055.000000000006,-1057.000000000019,1059.9999999999943,-26.999999999999247,-1.999999999990898,,1816.0000000000045
2015.10.06,512.0000000000014,283.99999999999534,295.0000000000008,-602.999999999998,-322.00000000000006,-349.99999999999477,-472.9999999999901,-352.000000000019,-70.99999999999795,577.0000000000052,36.999999999998145,-287.00000000000614,1310.9999999999955,-169.9999999999875,1005.0000000000115,-1111.0000000000175,1045.000000000007,-78.99999999999574,-18.999999999991246,,1229.0000000000173
2015.10.06,479.99999999999153,209.9999999999991,262.999999999991,-656.0000000000122,-341.0000000000024,-456.9999999999963,-482.999999999989,-347.0000000000084,-43.99999999999693,611.000000000006,21.00000000000435,-359.00000000000887,1244.0000000000007,-144.9999999999818,1025.0000000000093,-1113.0000000000084,1259.9999999999945,-195.00000000000074,50.0000000000167,,1024.000000000008
2015.10.06,493.99999999999443,194.99999999998963,302.0000000000023,-636.9999999999986,-309.99999999999915,-458.9999999999983,-515.9999999999832,-320.00000000000915,-58.000000000006935,570.9999999999993,-37.99999999999359,-439.0000000000214,1253.9999999999995,-138.99999999998158,1093.999999999995,-1101.0000000000186,1310.9999999999955,-198.99999999999363,104.99999999999955,,1109.999999999971
2015.10.06,483.0000000000001,265.0000000000041,373.00000000000114,-656.0000000000122,-299.00000000000483,-412.9999999999967,-512.9999999999857,-242.00000000000887,-75.00000000000284,564.000000000009,-65.99999999999939,-432.00000000001637,1316.0000000000061,-82.99999999999841,1156.0000000000014,-1170.0000000000043,1422.000000000012,-139.99999999999568,128.000000000017,,1618.000000000026
2015.10.06,456.9999999999963,214.00000000000307,317.9999999999961,-740.0000000000073,-665.9999999999999,-578.0000000000007,-468.00000000000176,-269.00000000000813,-82.99999999999841,546.000000000002,-26.000000000003798,-408.00000000001546,1313.0000000000086,-114.99999999998067,1170.0000000000043,-1920.0000000000107,1557.9999999999927,-290.00000000000136,-286.99999999999284,,-274.00000000001785
2015.10.06,484.999999999991,235.99999999999176,354.0000000000099,-737.0000000000099,-746.0000000000023,-456.9999999999963,-475.0000000000032,-268.0000000000016,-64.99999999999773,908.0000000000088,-34.000000000000696,-403.99999999999636,1410.0000000000002,-87.99999999999386,1226.000000000016,-2159.0,1445.9999999999918,-132.99999999999423,-478.999999999985,,20.000000000028535
2015.10.06,488.999999999995,235.99999999999176,384.00000000000654,-825.0000000000091,-794.0000000000058,-458.00000000000284,-514.9999999999987,-281.0000000000201,-67.99999999999784,987.0000000000045,-56.0000000000005,-414.0000000000157,1439.9999999999968,-86.99999999998909,1313.0000000000086,-2303.0000000000105,1507.9999999999982,-86.99999999999264,-548.9999999999995,,-80.00000000004059
2015.10.06,491.99999999999244,249.99999999999466,344.99999999999534,-819.9999999999985,-756.0000000000011,-452.99999999999227,-515.9999999999832,-295.0000000000008,-76.00000000000762,990.000000000002,-26.999999999999247,-421.99999999999704,1554.9999999999952,-102.99999999998022,1317.0000000000125,-2181.000000000011,1483.9999999999964,-80.99999999999774,-479.99999999999153,,223.00000000002825
2015.10.06,430.9999999999925,218.00000000000708,282.0000000000045,-832.0000000000105,-739.0000000000008,-415.99999999999415,-469.99999999999267,-313.00000000000773,-55.00000000000682,941.000000000003,0.0,-328.00000000000296,1523.0000000000077,-84.00000000000318,1246.9999999999982,-2053.000000000016,1276.0000000000105,-19.999999999997797,-584.9999999999911,,22.99999999999966
2015.10.06,414.9999999999987,236.99999999999832,330.9999999999924,-807.0000000000022,-677.0000000000053,-380.00000000000256,-480.99999999999807,-267.0000000000172,57.999999999992724,897.0000000000033,-56.99999999999594,-167.0000000000016,1410.0000000000002,57.00000000001637,1154.0000000000105,-2009.0000000000164,1164.9999999999939,-68.99999999999685,-522.0000000000002,,287.99999999997
2015.10.06,398.9999999999938,297.9999999999983,252.99999999999213,-706.0000000000066,-657.0000000000076,-376.99999999999403,-332.9999999999833,-337.0000000000095,73.99999999999807,792.0000000000039,31.999999999998696,73.99999999998386,1378.0000000000125,49.000000000006594,944.0000000000115,-1846.0000000000143,1075.0000000000036,-114.99999999999844,-437.99999999998283,,559.0000000000065
2015.10.06,256.0000000000007,289.0000000000059,104.99999999999955,-655.0000000000056,-691.0000000000083,-490.999999999997,-255.99999999998957,-328.00000000001717,-99.00000000000375,754.0000000000102,60.00000000000449,-88.99999999999864,1266.999999999996,-200.9999999999934,751.0000000000127,-1832.0000000000114,1089.999999999991,-234.00000000000088,-407.99999999998613,,-711.9999999999911
2015.10.06,234.99999999999633,235.99999999999176,12.000000000012001,-628.0000000000064,-628.0000000000064,-454.9999999999943,-190.99999999998562,-345.0000000000175,-85.99999999999852,686.0000000000089,168.00000000000148,-14.000000000010004,1194.0000000000061,-207.9999999999984,625.0000000000089,-1402.0000000000143,929.000000000002,-224.9999999999974,-326.9999999999884,,-423.99999999998977
2015.10.06,225.99999999999287,256.99999999999613,7.0000000000014495,-609.9999999999994,-596.0000000000076,-439.0000000000005,-173.99999999998528,-324.0000000000132,-173.00000000000182,653.0000000000035,170.00000000000347,-87.00000000001751,1202.9999999999984,-246.99999999998568,592.9999999999991,-1392.9999999999998,916.0000000000057,-229.99999999999687,-247.99999999998158,,-495.99999999998846
2015.10.06,285.9999999999974,157.00000000000713,93.99999999999409,-689.0000000000063,-635.0000000000077,-447.99999999999284,-353.99999999998766,-340.00000000000693,-149.0000000000009,692.9999999999992,63.99999999999739,-316.0000000000025,1246.9999999999982,-239.00000000000432,758.0000000000142,-1623.0000000000189,957.0000000000078,-158.0000000000026,-308.9999999999815,,-1003.9999999999968
2015.10.06,320.9999999999935,73.99999999999629,102.00000000000209,-731.9999999999993,-690.0000000000017,-434.9999999999965,-502.9999999999868,-413.00000000001893,-154.00000000001057,764.0000000000091,63.00000000000195,-433.00000000002115,1150.0000000000066,-286.00000000000136,809.0000000000152,-1683.0000000000123,961.0000000000118,-161.00000000000003,-405.9999999999952,,-1652.000000000007
2015.10.06,323.99999999999096,78.00000000000028,48.000000000003595,-730.0000000000084,-691.0000000000083,-413.99999999999216,-526.0000000000042,-442.00000000000904,-111.0000000000042,830.0000000000085,45.000000000006146,-420.0000000000159,1201.0000000000077,-293.00000000000637,794.0000000000058,-1686.0000000000098,863.9999999999981,-85.99999999999719,-497.99999999999847,,-1713.0000000000325
2015.10.06,353.99999999999875,167.9999999999904,75.00000000000284,-700.0000000000117,-656.000000000001,-383.0,-458.9999999999872,-511.000000000017,-41.00000000001103,845.0000000000068,117.00000000000044,-234.00000000000887,1225.9999999999939,-258.99999999998613,768.0000000000131,-1540.000000000008,841.0000000000028,-73.00000000000084,-459.99999999999375,,-922.0000000000164
