date,EURUSD,USDCAD,EURCHF,empty,sum
2019.09.16,712.9999999999859,-486.999999999993,362.99999999998,,588.9999999999729
2019.09.16,687.9999999999998,-417.0000000000007,340.9999999999913,,611.9999999999905
2019.09.16,651.0000000000016,-466.9999999999952,341.99999999999784,,526.0000000000042
2019.09.16,607.9999999999864,-452.99999999999227,356.9999999999851,,511.9999999999792
2019.09.16,612.9999999999969,-459.99999999999375,265.99999999998846,,418.99999999999164
2019.09.16,639.9999999999961,-388.9999999999949,270.99999999999903,,522.0000000000002
2019.09.16,678.0000000000008,-453.99999999999886,308.9999999999815,,532.9999999999834
2019.09.17,689.9999999999907,-478.0000000000006,359.99999999998255,,571.9999999999726
2019.09.17,697.9999999999986,-482.999999999989,346.9999999999862,,561.9999999999959
2019.09.17,682.0000000000048,-499.000000000005,315.99999999998295,,498.9999999999827
2019.09.17,658.0000000000031,-497.99999999999847,308.9999999999815,,468.99999999998613
2019.09.17,668.0000000000019,-466.9999999999952,305.9999999999841,,506.9999999999908
2019.09.17,678.9999999999852,-445.0000000000065,295.99999999998516,,529.9999999999638
2019.09.17,656.9999999999965,-449.9999999999948,317.9999999999961,,524.9999999999977
2019.09.17,604.0000000000045,-451.0000000000014,350.9999999999902,,503.99999999999335
2019.09.17,611.000000000006,-431.0000000000036,369.99999999998147,,549.9999999999839
2019.09.17,609.9999999999994,-374.0000000000077,353.99999999998766,,589.9999999999794
2019.09.17,602.999999999998,-351.99999999999676,375.9999999999986,,626.9999999999998
2019.09.17,585.9999999999976,-364.9999999999931,359.99999999998255,,580.999999999987
2019.09.17,587.9999999999885,-360.9999999999891,383.0,,609.9999999999994
2019.09.17,585.9999999999976,-327.99999999999494,368.9999999999971,,626.9999999999998
2019.09.17,590.999999999986,-381.99999999999346,357.99999999999164,,566.9999999999842
2019.09.17,587.0000000000042,-378.999999999996,351.99999999999676,,560.000000000005
2019.09.17,580.999999999987,-348.9999999999993,352.9999999999811,,584.9999999999688
2019.09.17,591.9999999999925,-354.9999999999942,368.9999999999971,,605.9999999999955
2019.09.17,592.9999999999991,-347.0000000000084,368.9999999999971,,614.9999999999877
2019.09.17,676.9999999999943,-300.99999999999574,328.9999999999793,,704.999999999978
2019.09.17,601.9999999999915,-404.0000000000044,153.9999999999875,,351.9999999999746
2019.09.17,544.9999999999955,-418.0000000000073,130.99999999999224,,257.99999999998045
2019.09.17,495.000000000001,-409.99999999999926,82.99999999998863,,167.9999999999904
2019.09.17,506.9999999999908,-398.00000000000944,61.99999999998429,,170.99999999996564
2019.09.17,533.99999999999,-381.0000000000091,58.99999999998684,,211.99999999996774
2019.09.17,519.9999999999872,-371.99999999999454,11.999999999989797,,159.9999999999824
2019.09.17,544.9999999999955,-299.99999999998914,-18.0000000000069,,226.9999999999994
2019.09.17,469.99999999999267,-310.0000000000103,-77.00000000001594,,82.99999999996643
2019.09.17,470.9999999999992,-310.9999999999946,-40.0000000000178,,119.99999999998681
2019.09.17,448.000000000004,-330.9999999999924,-87.00000000001484,,29.99999999999676
2019.09.17,431.0000000000036,-290.9999999999968,-92.00000000000318,,48.00000000000358
2019.09.17,398.9999999999938,-249.99999999999466,-174.00000000000747,,-25.000000000008328
2019.09.17,333.9999999999899,-251.00000000000122,-329.00000000000153,,-246.00000000001288
2019.09.17,329.99999999998585,-144.99999999999514,-333.0000000000055,,-148.0000000000148
2019.09.17,285.00000000000193,-52.99999999999194,-284.00000000001756,,-52.00000000000756
2019.09.17,217.0000000000005,-180.0000000000024,-309.0000000000037,,-272.00000000000557
2019.09.17,124.99999999999733,-333.0000000000055,-290.00000000001245,,-498.00000000002063
2019.09.17,55.99999999998939,-398.00000000000944,-275.000000000003,,-617.0000000000231
2019.09.17,72.99999999998974,-438.00000000000506,-228.00000000000597,,-593.0000000000214
2019.09.17,8.999999999992347,-451.0000000000014,-256.00000000001177,,-698.0000000000209
2019.09.17,-1.0000000000065512,-513.0000000000078,-293.0000000000099,,-807.0000000000243
2019.09.17,-14.000000000002899,-489.0000000000061,-342.00000000002007,,-845.0000000000291
2019.09.17,14.999999999987246,-418.9999999999916,-357.00000000000733,,-761.0000000000116
2019.09.17,0.0,-364.00000000000875,-374.0000000000077,,-738.0000000000164
2019.09.17,4.000000000004,-347.0000000000084,-382.0000000000157,,-725.0000000000201
2019.09.17,-5.999999999994898,-398.00000000000944,-381.0000000000091,,-785.0000000000134
2019.09.17,-25.00000000000835,-452.00000000000796,-377.0000000000051,,-854.0000000000214
2019.09.17,-14.000000000002899,-434.000000000001,-370.00000000000364,,-818.0000000000075
2019.09.18,-9.999999999998899,-425.0000000000087,-367.0000000000062,,-802.0000000000139
2019.09.18,2.999999999997449,-425.99999999999307,-354.0000000000099,,-777.0000000000055
2019.09.18,-12.000000000012001,-428.00000000000614,-354.0000000000099,,-794.000000000028
2019.09.18,-5.000000000010552,-402.9999999999978,-348.00000000001495,,-756.0000000000233
2019.09.18,-1.0000000000065512,-394.9999999999898,-345.0000000000175,,-741.0000000000139
2019.09.18,-36.0000000000138,-432.9999999999945,-347.0000000000084,,-816.0000000000167
2019.09.18,-26.0000000000149,-434.000000000001,-381.0000000000091,,-841.000000000025
2019.09.18,8.999999999992347,-381.0000000000091,-380.00000000000256,,-752.0000000000193
2019.09.18,1.999999999990898,-356.00000000000074,-384.00000000000654,,-738.0000000000164
2019.09.18,22.999999999995246,-341.99999999999784,-394.00000000000546,,-713.0000000000081
2019.09.18,22.999999999995246,-337.99999999999386,-379.0000000000182,,-694.0000000000168
2019.09.18,48.99999999998794,-313.00000000000773,-364.00000000000875,,-628.0000000000285
2019.09.18,48.99999999998794,-323.0000000000066,-372.00000000001677,,-646.0000000000355
2019.09.18,45.000000000006146,-330.0000000000081,-380.00000000000256,,-665.0000000000045
2019.09.18,62.000000000006494,-324.9999999999975,-381.0000000000091,,-644.0000000000001
2019.09.18,60.99999999999994,-306.9999999999906,-369.0000000000193,,-615.00000000001
2019.09.18,63.99999999999739,-289.0000000000059,-368.00000000001273,,-593.0000000000213
2019.09.18,55.000000000005045,-303.0000000000088,-369.0000000000193,,-617.0000000000231
2019.09.18,35.00000000000725,-293.0000000000099,-385.00000000001313,,-643.0000000000157
2019.09.18,38.99999999998904,-275.000000000003,-385.00000000001313,,-621.0000000000271
2019.09.18,35.999999999991594,-255.00000000000523,-399.00000000001603,,-618.0000000000297
2019.09.18,116.99999999998934,-262.00000000000665,-465.0000000000043,,-610.0000000000216
2019.09.18,156.00000000000057,-246.99999999999721,-395.000000000012,,-486.00000000000864
2019.09.18,187.99999999998818,-198.00000000000927,-391.000000000008,,-401.0000000000291
2019.09.18,282.0000000000045,-214.00000000000307,-356.00000000000074,,-287.9999999999993
2019.09.18,228.99999999999034,-241.00000000000233,-392.00000000001455,,-404.00000000002655
2019.09.18,197.99999999998707,-251.00000000000122,-415.0000000000098,,-468.00000000002393
2019.09.18,242.99999999999324,-211.00000000000563,-458.00000000000284,,-426.00000000001523
2019.09.18,245.0000000000063,-221.00000000000452,-395.000000000012,,-371.00000000001023
2019.09.18,197.99999999998707,-326.0000000000041,-401.00000000000693,,-529.000000000024
2019.09.18,175.99999999999838,-374.999999999992,-437.0000000000207,,-636.0000000000143
2019.09.18,144.99999999999514,-462.0000000000068,-447.0000000000196,,-764.0000000000314
2019.09.18,109.00000000000354,-415.99999999999415,-489.0000000000061,,-795.9999999999967
2019.09.18,160.99999999998892,-343.00000000000443,-517.0000000000119,,-699.0000000000275
2019.09.18,114.99999999999844,-289.0000000000059,-442.00000000000904,,-616.0000000000165
2019.09.18,62.000000000006494,-289.9999999999903,-597.0000000000031,,-824.9999999999868
2019.09.18,92.00000000000318,-212.99999999999653,-514.0000000000144,,-635.0000000000077
2019.09.18,68.99999999998573,-147.00000000000824,-470.9999999999992,,-549.0000000000217
2019.09.18,42.999999999993044,-79.00000000000685,-518.0000000000184,,-554.0000000000322
2019.09.18,36.999999999998145,-80.99999999999774,-509.00000000000387,,-553.0000000000034
2019.09.18,68.00000000000139,-117.99999999999588,-454.00000000002103,,-504.0000000000155
2019.09.18,42.999999999993044,-144.0000000000108,-556.0000000000009,,-657.0000000000186
2019.09.18,75.00000000000284,-144.99999999999514,-561.0000000000115,,-631.0000000000038
2019.09.18,297.9999999999983,11.00000000000545,-445.0000000000065,,-136.00000000000273
2019.09.18,329.99999999998585,36.999999999998145,-416.00000000001637,,-49.0000000000324
2019.09.18,248.99999999998812,-112.000000000001,-477.0000000000163,,-340.0000000000292
2019.09.18,361.9999999999957,-15.999999999993797,-447.0000000000196,,-101.00000000001774
2019.09.18,414.9999999999876,34.000000000000696,-443.99999999999994,,4.999999999988347
2019.09.19,354.9999999999942,-59.000000000009045,-409.99999999999926,,-114.0000000000141
2019.09.19,367.0000000000062,-15.999999999993797,-412.00000000001234,,-60.99999999999994
2019.09.19,378.999999999996,-1.0000000000065512,-421.0000000000047,,-43.000000000015234
2019.09.19,402.9999999999978,72.99999999998974,-415.0000000000098,,60.99999999997772
2019.09.19,404.0000000000044,79.00000000000685,-381.0000000000091,,102.00000000000216
2019.09.19,414.9999999999876,99.00000000000463,-389.0000000000171,,124.99999999997516
2019.09.19,425.99999999999307,140.99999999999113,-472.00000000000574,,94.99999999997846
2019.09.19,441.0000000000025,161.99999999999548,-469.0000000000083,,133.99999999998965
2019.09.19,408.9999999999927,188.9999999999947,-459.0000000000094,,138.99999999997812
2019.09.19,391.9999999999924,188.9999999999947,-439.0000000000116,,141.99999999997544
2019.09.19,364.9999999999931,167.9999999999904,-445.0000000000065,,87.99999999997704
2019.09.19,361.9999999999957,87.99999999999919,-458.00000000000284,,-8.000000000007958
2019.09.19,344.99999999999534,69.00000000000794,-453.0000000000145,,-39.0000000000112
2019.09.19,340.00000000000693,49.00000000001015,-415.0000000000098,,-25.999999999992724
2019.09.19,337.99999999999386,39.999999999995595,-399.00000000001603,,-21.000000000026603
2019.09.19,323.99999999999096,51.000000000001044,-426.9999999999996,,-52.00000000000762
2019.09.19,326.9999999999884,79.99999999999119,-433.0000000000167,,-26.00000000003712
2019.09.19,292.00000000000335,-19.999999999997797,-408.00000000000836,,-136.00000000000279
2019.09.19,252.99999999999213,-25.00000000000835,-451.0000000000014,,-223.00000000001765
2019.09.19,231.0000000000034,-55.000000000005045,-483.0000000000112,,-307.00000000001285
2019.09.19,256.99999999999613,-55.000000000005045,-586.0000000000198,,-384.0000000000287
2019.09.19,194.99999999998963,24.000000000001798,-548.0000000000151,,-329.0000000000237
2019.09.19,73.99999999999629,-5.000000000010552,-203.00000000001984,,-134.0000000000341
2019.09.19,95.00000000000064,-32.999999999994145,-159.00000000002024,,-97.00000000001374
2019.09.19,68.99999999998573,-32.999999999994145,-60.000000000015596,,-24.00000000002401
2019.09.19,35.999999999991594,28.999999999990145,-126.0000000000039,,-61.000000000022155
2019.09.19,80.99999999999774,11.999999999989797,-91.00000000001884,,1.9999999999686935
2019.09.19,48.99999999998794,-15.00000000000945,-87.99999999999919,,-54.0000000000207
2019.09.19,-2.999999999997449,-69.00000000000794,-121.00000000001555,,-193.00000000002095
2019.09.19,-14.000000000002899,-100.99999999999554,-120.00000000000898,,-235.00000000000742
2019.09.19,-2.0000000000131024,-150.99999999999002,-129.00000000000134,,-282.00000000000443
2019.09.19,32.999999999994145,-173.00000000000094,-168.0000000000126,,-308.0000000000194
2019.09.19,21.999999999988695,-188.9999999999947,-159.00000000002024,,-326.00000000002626
2019.09.19,53.999999999998494,-282.0000000000045,-246.00000000001288,,-474.0000000000189
2019.09.19,109.99999999998789,-221.00000000000452,-196.0000000000184,,-307.000000000035
2019.09.19,133.00000000000534,-224.000000000002,-273.0000000000121,,-364.00000000000875
2019.09.19,146.99999999998602,-350.9999999999902,-219.00000000001364,,-423.00000000001785
2019.09.19,211.99999999998997,-353.0000000000033,-165.9999999999995,,-307.00000000001285
2019.09.19,255.99999999998957,-364.00000000000875,-95.00000000000064,,-203.00000000001984
2019.09.19,245.99999999999068,-383.0,-144.0000000000108,,-281.0000000000201
2019.09.19,102.99999999998644,-425.0000000000087,-209.00000000001472,,-531.0000000000371
2019.09.19,116.00000000000499,-387.000000000004,-140.0000000000068,,-411.0000000000058
2019.09.19,119.99999999998678,-397.0000000000029,-70.0000000000145,,-347.00000000003064
2019.09.19,158.99999999999804,-340.00000000000693,-59.000000000009045,,-240.00000000001793
2019.09.19,178.99999999999582,-316.99999999998954,-84.0000000000174,,-222.0000000000111
2019.09.19,272.00000000000557,-276.9999999999939,-59.000000000009045,,-63.99999999999739
2019.09.19,273.9999999999965,-235.99999999999176,-59.000000000009045,,-21.000000000004327
2019.09.19,272.00000000000557,-231.0000000000034,-70.0000000000145,,-29.000000000012335
2019.09.20,287.9999999999994,-261.0000000000001,-40.0000000000178,,-13.000000000018538
2019.09.20,279.99999999999136,-241.00000000000233,-15.00000000000945,,23.99999999997958
2019.09.20,289.0000000000059,-270.99999999999903,-81.00000000001995,,-63.000000000013074
2019.09.20,268.9999999999859,-283.99999999999534,-76.0000000000094,,-91.00000000001883
2019.09.20,265.99999999998846,-287.9999999999994,-72.0000000000054,,-94.00000000001631
2019.09.20,262.999999999991,-286.99999999999284,-80.00000000001339,,-104.0000000000152
2019.09.20,214.00000000000307,-255.99999999998957,-103.00000000000864,,-144.99999999999514
2019.09.20,201.99999999999108,-252.0000000000078,-103.00000000000864,,-153.00000000002535
2019.09.20,184.99999999999073,-218.99999999999142,-73.00000000001194,,-107.00000000001262
2019.09.20,177.00000000000495,-224.000000000002,-40.0000000000178,,-87.00000000001484
2019.09.20,187.00000000000384,-171.99999999999437,-40.0000000000178,,-25.000000000008335
2019.09.20,124.99999999999733,-200.00000000000017,-8.000000000008,,-83.00000000001084
2019.09.20,130.99999999999224,-198.00000000000927,9.999999999998899,,-57.000000000018126
2019.09.20,154.99999999999403,-194.0000000000053,-60.99999999999994,,-100.0000000000112
2019.09.20,126.0000000000039,-185.99999999999727,-60.99999999999994,,-120.99999999999332
2019.09.20,126.99999999998823,-177.99999999998929,-70.0000000000145,,-121.00000000001555
2019.09.20,130.99999999999224,-195.9999999999962,-47.00000000001925,,-112.00000000002319
2019.09.20,147.99999999999258,-184.00000000000637,-20.000000000020002,,-56.000000000033786
2019.09.20,137.9999999999937,-255.00000000000523,-25.00000000000835,,-142.0000000000199
2019.09.20,76.99999999999375,-228.00000000000597,-35.00000000000725,,-186.00000000001947
2019.09.20,45.000000000006146,-211.99999999998997,-84.0000000000174,,-251.00000000000122
2019.09.20,92.00000000000318,-201.00000000000674,34.000000000000696,,-75.00000000000286
2019.09.20,143.00000000000423,-192.99999999999872,-7.0000000000014495,,-56.999999999995936
2019.09.20,144.99999999999514,-171.00000000001003,-7.0000000000014495,,-33.00000000001634
2019.09.20,188.9999999999947,-114.99999999999844,46.999999999997044,,120.99999999999332
2019.09.20,178.99999999999582,-188.9999999999947,58.99999999998684,,48.99999999998795
2019.09.20,198.99999999999363,-234.00000000000088,63.99999999999739,,28.999999999990145
2019.09.20,234.99999999998522,-232.99999999999432,91.99999999998099,,93.99999999997189
2019.09.20,287.9999999999994,-208.00000000000819,120.99999999999334,,200.99999999998454
2019.09.20,356.00000000000074,-195.9999999999962,173.00000000000094,,333.00000000000546
2019.09.20,383.0,-232.99999999999432,162.99999999997982,,312.9999999999855
2019.09.20,426.9999999999996,-148.99999999999915,173.99999999998528,,451.99999999998573
2019.09.20,458.9999999999872,-62.99999999999084,223.99999999997976,,619.9999999999761
2019.09.20,517.9999999999962,0.0,240.9999999999801,,758.9999999999764
2019.09.20,495.99999999998533,5.999999999994898,185.99999999999727,,687.9999999999775
2019.09.20,509.99999999998823,-229.99999999999687,192.99999999999872,,472.9999999999901
2019.09.20,546.000000000002,-232.00000000000998,248.99999999998812,,562.9999999999802
2019.09.20,678.9999999999852,-234.00000000000088,305.9999999999841,,750.9999999999684
2019.09.20,629.9999999999973,-181.9999999999933,306.9999999999906,,754.9999999999945
2019.09.20,614.9999999999877,-133.00000000000534,303.9999999999932,,785.9999999999756
2019.09.20,550.000000000006,-177.99999999998929,296.9999999999917,,669.0000000000084
2019.09.20,524.9999999999977,-276.9999999999939,367.99999999999056,,615.9999999999943
2019.09.20,523.0000000000068,-304.9999999999997,369.99999999998147,,587.9999999999886
2019.09.20,554.9999999999944,-171.00000000001003,337.99999999999386,,721.9999999999783
2019.09.20,533.99999999999,-103.00000000000864,344.99999999999534,,775.9999999999767
2019.09.20,502.9999999999868,-103.99999999999298,353.99999999998766,,752.9999999999816
2019.09.20,502.9999999999868,-131.99999999999878,377.9999999999894,,748.9999999999775
2019.09.20,513.9999999999923,-215.00000000000963,383.0,,681.9999999999826
