names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,['NZDJPY'],100.0,0.7840000000000003,B
EURUSD,15,['NZDCAD'],80.0,-0.7359999999999998,S
USDJPY,30,"['AUDCAD', 'GBPAUD', 'EURJPY', 'GBPCAD']",100.0,-0.10592857142857146,S
AUDUSD,15,"['USDCAD', 'AUDUSD']",80.0,-0.98,S
NZDUSD,20,"['AUDCAD', 'CHFJPY', 'EURAUD', 'GBPJPY', 'EURJPY']",100.0,-0.28,S
GBPCHF,10,"['USDCHF', 'EURUSD', 'USDCAD', 'EURAUD', 'AUDCHF', 'EURCAD', 'AUDUSD', 'USDJPY']",80.0,-0.42,S
EURCHF,50,"['GBPAUD', 'EURGBP']",80.0,-0.27753882014098724,S
CADCHF,10,"['CHFJPY', 'USDCHF', 'EURJPY', 'CADCHF']",80.0,-0.6,S
AUDCHF,10,"['NZDUSD', 'CHFJPY']",80.0,0.22,B
NZDCHF,20,['CADJPY'],100.0,0.23464885114885103,B
EURGBP,15,"['USDCHF', 'EURUSD', 'USDCAD', 'EURAUD', 'AUDCHF', 'EURCAD', 'AUDUSD', 'USDJPY', 'NZDJPY', 'CHFJPY']",100.0,-0.44,S
GBPJPY,50,"['EURGBP', 'EURCAD', 'EURAUD', 'EURJPY', 'EURUSD']",80.0,0.7983237318237316,B
GBPCAD,10,['EURCHF'],80.0,1.0,B
EURJPY,10,"['CHFJPY', 'USDCHF', 'EURUSD', 'EURJPY']",80.0,0.56,B
EURCAD,10,"['NZDUSD', 'CHFJPY']",80.0,-0.1,S
EURAUD,10,"['NZDUSD', 'CHFJPY']",80.0,-0.36,S
EURNZD,10,"['USDJPY', 'AUDUSD']",80.0,0.3833333333333333,B
CADJPY,10,['AUDJPY'],80.0,0.27049206349206345,B
AUDJPY,10,"['GBPCHF', 'EURGBP']",100.0,0.45304761904761903,B
NZDJPY,15,['USDCHF'],80.0,0.28829365079365077,B
AUDCAD,10,"['GBPCAD', 'NZDJPY', 'CADJPY']",80.0,0.56,B
NZDCAD,10,['AUDCAD'],80.0,-1.0,S
