date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.07.27,-11.00000000000545,-11.999999999989797,27.000000000001023,7.0000000000014495,-34.000000000000696,-5.999999999994898,-60.99999999999994,21.999999999999797,31.999999999998696,12.999999999996348,-9.999999999998899,-70.99999999999795,104.99999999997733,-44.999999999987494,-74.0000000000185,-31.999999999987594,-30.999999999981043,-27.999999999991587,-22.00000000000557,30.000000000001137,62.000000000006494,-107.99999999999699,,-246.99999999997414
2015.07.27,-22.999999999995246,8.000000000008,37.00000000000614,-11.00000000000545,-31.999999999998696,26.999999999999247,-41.000000000002146,41.9999999999976,38.0000000000047,26.999999999999247,-10.999999999994348,-88.99999999999864,99.99999999998899,-72.00000000000273,-55.000000000005045,21.00000000000435,-87.99999999999919,-57.999999999992724,-10.000000000005116,19.99999999999602,81.00000000000884,-107.99999999999699,,-196.9999999999832
2015.07.27,51.000000000001044,-39.999999999995595,-49.99999999999716,-56.0000000000005,-87.99999999999919,-72.99999999998974,-90.99999999999665,41.000000000002146,69.00000000000794,124.00000000000189,-9.999999999998899,116.99999999999022,226.00000000001506,74.00000000001228,-117.00000000001154,26.999999999999247,-129.99999999998568,32.00000000001069,96.00000000000364,140.00000000000057,120.00000000000898,-181.9999999999933,,280.0000000000855
2015.07.27,62.000000000006494,16.000000000016,-75.9999999999934,-73.00000000000084,-107.99999999999699,-89.00000000000574,-42.0000000000087,29.000000000001247,92.00000000000318,146.00000000000168,29.000000000001247,163.0000000000109,222.99999999999542,32.99999999998704,-35.00000000000725,141.00000000001333,-248.99999999998812,62.00000000001182,134.00000000000034,175.99999999998772,136.00000000000279,-201.99999999999108,,568.0000000000471
2015.07.27,124.99999999999733,39.00000000001125,-52.99999999999727,-112.000000000001,-114.99999999999844,-160.00000000000458,-34.000000000000696,9.999999999998899,136.00000000000279,161.99999999999548,70.0000000000034,205.0000000000125,279.00000000000705,-20.000000000010232,12.999999999996348,243.00000000001543,-304.9999999999997,54.000000000002046,165.00000000000625,175.99999999998772,174.00000000000747,-203.99999999999307,,848.000000000039
2015.07.27,121.00000000001555,39.999999999995595,-10.000000000005116,-40.00000000000669,-107.00000000000153,-168.99999999999693,-36.0000000000138,12.000000000000899,74.00000000000739,160.00000000000458,70.0000000000034,137.00000000000045,288.99999999998374,-63.99999999999295,2.999999999997449,102.00000000000209,-270.99999999999903,17.000000000010118,48.00000000000182,134.9999999999909,90.0000000000012,-197.99999999999818,,403.0000000000009
2015.07.27,126.0000000000039,-21.00000000000435,70.99999999999795,-31.000000000003247,-63.00000000000195,-106.00000000000608,-39.999999999995595,49.99999999999449,28.000000000005798,85.99999999999719,33.000000000005244,22.999999999996135,303.9999999999932,-78.00000000000296,-78.00000000000028,-0.9999999999843467,-75.99999999998718,-45.000000000001705,-22.00000000000557,27.999999999991587,77.00000000000485,-146.99999999999713,,117.99999999999991
2015.07.27,150.00000000000568,-123.99999999999079,108.00000000000409,-90.0000000000012,-136.99999999999824,36.999999999998145,-22.999999999995246,98.99999999999353,19.00000000000235,89.00000000000574,-24.999999999997247,-10.99999999999568,251.00000000000122,6.000000000000227,-155.00000000001623,-21.999999999988695,-100.99999999999554,-37.9999999999967,22.999999999996135,94.99999999999886,114.00000000000298,-207.99999999999707,,57.00000000003635
2015.07.27,175.99999999999838,-129.00000000000134,93.00000000000352,-156.00000000000057,-280.00000000000244,51.000000000001044,-1.0000000000065512,120.99999999999334,53.999999999998494,204.99999999999963,-15.999999999993797,45.99999999999227,282.9999999999888,32.99999999998704,-161.00000000001114,113.00000000000753,-461.0000000000003,-22.999999999996135,117.00000000000443,283.9999999999918,202.0000000000022,-378.00000000000057,,172.99999999995566
2015.07.27,204.00000000000418,-177.99999999998929,87.0000000000033,-170.99999999999892,-245.0000000000063,-5.999999999994898,-69.9999999999923,102.00000000000209,81.00000000000884,190.99999999999673,-35.999999999991594,86.00000000001273,304.9999999999997,94.99999999999886,-216.00000000001617,70.99999999999883,-299.99999999998914,-16.999999999995907,138.00000000000523,242.999999999995,218.00000000000708,-341.99999999999784,,240.00000000006025
