date,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.07.27,-48.000000000003595,-22.999999999995246,-19.000000000005457,-36.0000000000027,-38.0000000000047,-121.99999999999989,-156.00000000000057,-26.000000000003798,-20.999999999993246,-21.999999999999797,-19.999999999997797,-152.9999999999916,-29.00000000001235,-80.0000000000125,-77.00000000001594,-72.0000000000054,-66.99999999999484,-84.99999999999375,-66.99999999999307,-64.00000000000716,-7.9999999999968985,-108.99999999999244,,-1342.000000000023
2015.07.27,-53.999999999998494,-14.999999999987246,6.000000000000227,-19.999999999997797,-43.999999999999595,-26.999999999999247,-60.99999999999994,25.999999999992696,-51.99999999999649,-2.000000000002,-25.999999999992696,-133.99999999998613,16.999999999978144,-105.99999999999454,-75.00000000000284,-52.99999999999194,-114.99999999999844,-194.99999999999318,-49.99999999999716,-5.000000000009663,20.0000000000089,-158.99999999999804,,-1123.9999999999654
2015.07.27,-35.999999999991594,-43.999999999999595,-69.99999999999318,-65.00000000000395,-87.99999999999919,-127.99999999999478,-134.00000000001188,-28.000000000005798,48.000000000003595,7.0000000000014495,-24.999999999997247,-88.99999999999864,106.99999999999044,-66.0000000000025,-133.00000000000534,-38.0000000000047,-143.99999999998857,-59.99999999998806,10.000000000005116,4.9999999999954525,75.00000000000284,-182.99999999999983,,-1078.999999999986
2015.07.27,39.999999999995595,-43.999999999999595,-79.9999999999983,-80.00000000000229,-121.99999999999989,-113.99999999999189,-95.00000000000064,17.000000000000348,45.000000000006146,82.99999999999974,-13.999999999991797,111.99999999999477,197.00000000000273,22.999999999996135,-123.00000000000644,-5.999999999994898,-268.9999999999859,28.000000000005798,73.0000000000075,108.99999999999466,98.0000000000092,-224.9999999999974,,-346.99999999995646
2015.07.27,63.000000000013046,7.0000000000014495,-75.00000000000284,-136.00000000000279,-128.00000000000588,-177.99999999998929,-48.000000000003595,-19.999999999997797,87.00000000000374,106.00000000000608,30.000000000007798,127.00000000000955,208.99999999999253,-97.00000000000841,-39.00000000001125,137.00000000000932,-350.9999999999902,25.000000000005684,123.99999999999523,97.99999999999898,131.00000000000333,-213.99999999999199,,-141.9999999999574
2015.07.27,90.00000000001229,38.0000000000047,-64.99999999999773,-112.99999999999643,-117.00000000000044,-180.0000000000024,-39.999999999995595,-14.999999999998348,58.000000000002494,112.000000000001,68.00000000000139,104.00000000001342,238.0000000000049,-105.99999999999454,2.999999999997449,92.00000000000318,-309.99999999998806,11.00000000000989,28.000000000005798,74.99999999998863,57.00000000000705,-207.00000000000162,,-178.99999999992295
2015.07.27,41.000000000002146,-29.999999999996696,-31.999999999996476,-121.00000000000443,-148.0000000000037,-181.00000000000892,-59.000000000009045,-19.00000000000235,-14.999999999998348,78.00000000000028,14.000000000002899,-33.999999999991815,164.00000000000858,-116.99999999999022,-84.0000000000174,-65.00000000000395,-354.9999999999942,-51.00000000000193,-60.000000000002274,10.99999999999568,9.00000000000345,-236.99999999999832,,-1291.000000000007
2015.07.27,94.00000000001629,-146.00000000000168,37.9999999999967,-106.00000000000608,-168.99999999999693,-106.00000000000608,-63.000000000013046,34.000000000000696,-34.99999999999615,60.99999999999994,-29.999999999996696,-25.000000000005684,239.99999999997357,-108.00000000000409,-201.00000000000674,-96.99999999999153,-279.99999999999136,-54.000000000002046,-42.00000000000159,18.000000000000682,50.0000000000056,-249.99999999999466,,-1177.000000000021
2015.07.27,148.99999999999915,-168.99999999999693,3.0000000000001137,-212.99999999999653,-311.00000000000574,-75.00000000000284,-70.99999999999883,74.99999999999174,3.0000000000085514,87.99999999999919,-39.00000000000014,-13.00000000000523,229.99999999999687,-15.999999999991132,-206.00000000001728,-28.999999999990145,-526.9999999999886,-45.000000000001705,10.99999999999568,87.99999999999386,101.00000000000664,-430.9999999999925,,-1396.999999999996
2015.07.27,148.99999999999915,-221.00000000000452,54.000000000002046,-229.99999999999687,-316.0000000000052,-55.000000000005045,-103.00000000000864,88.99999999999464,28.000000000005798,185.00000000000182,-57.99999999999139,0.0,266.99999999997283,12.000000000000455,-268.0000000000016,-7.0000000000014495,-479.99999999999153,-78.99999999999352,51.00000000000193,222.99999999999898,159.00000000000912,-417.99999999999613,,-1018.0000000000089
2015.07.27,130.0000000000079,-296.9999999999917,87.0000000000033,-282.99999999999994,-317.0000000000006,-39.999999999995595,-154.0000000000097,41.000000000002146,82.00000000000429,192.00000000000327,-107.99999999999699,-175.99999999998772,75.00000000000284,28.999999999996362,-289.0000000000059,4.000000000004,-364.9999999999931,-74.99999999998863,58.9999999999975,186.9999999999976,174.00000000000747,-388.9999999999949,,-1432.9999999999382
2015.07.27,82.00000000000429,-336.9999999999873,191.99999999999307,-273.9999999999965,-318.00000000000716,-43.999999999999595,-251.00000000000122,17.999999999995797,47.00000000000814,182.00000000000438,-147.99999999999258,-298.0000000000018,36.99999999997594,-19.000000000005457,-320.00000000000915,-63.99999999999739,-355.99999999997857,-131.00000000000023,16.000000000005343,135.99999999999568,146.00000000000168,-393.9999999999944,,-2097.9999999999873
2015.07.27,69.00000000000794,-383.99999999998437,251.00000000000477,-289.0000000000059,-360.0000000000048,83.9999999999952,-171.99999999999437,61.999999999995396,39.00000000000014,165.00000000000404,-197.99999999999818,-407.99999999998704,-4.999999999988347,-25.000000000005684,-361.0000000000113,-45.000000000006146,-353.99999999998766,-144.99999999999602,-4.9999999999954525,141.9999999999959,187.00000000000384,-420.9999999999936,,-2172.9999999999513
2015.07.27,66.00000000001049,-330.9999999999924,230.00000000000398,-240.00000000000688,-321.0000000000046,120.99999999999334,-151.00000000001222,100.00000000000009,35.00000000000725,156.00000000000057,-168.99999999999693,-389.99999999998636,84.99999999997954,-26.00000000001046,-371.00000000001023,-51.000000000001044,-308.9999999999815,-149.99999999999147,1.0000000000047748,140.00000000000057,187.00000000000384,-409.99999999999926,,-1797.999999999989
2015.07.27,103.00000000000864,-300.99999999999574,240.99999999999966,-212.00000000000108,-324.9999999999975,106.00000000000608,-127.99999999999478,83.9999999999952,-23.999999999990695,112.99999999999643,-127.99999999999478,-313.99999999999295,92.99999999998754,-42.00000000000159,-294.0000000000165,-170.00000000000347,-322.9999999999844,-146.0000000000008,-78.00000000000296,57.999999999992724,97.00000000000264,-386.9999999999929,,-1976.9999999999814
2015.07.27,113.00000000000753,-286.99999999999284,230.99999999999454,-172.00000000000549,-226.00000000000398,86.0000000000083,-120.00000000000898,92.99999999999864,-5.999999999994898,90.0000000000012,-125.99999999999278,-290.9999999999968,147.99999999999258,-22.999999999996135,-342.00000000002007,-167.9999999999904,-139.00000000000023,-143.99999999999125,-57.999999999992724,49.99999999999716,128.00000000000588,-295.0000000000008,,-1457.9999999999814
2015.07.27,121.00000000001555,-353.0000000000033,239.00000000000432,-250.00000000000577,-340.00000000000693,86.0000000000083,-154.0000000000097,85.00000000000173,18.0000000000069,89.00000000000574,-168.00000000000148,-334.0000000000032,22.999999999973042,31.00000000000591,-346.0000000000019,-123.99999999999079,-280.9999999999979,-120.99999999999511,-7.000000000005002,51.9999999999925,165.9999999999995,-400.9999999999958,,-1969.0000000000032
2015.07.27,92.00000000000318,-330.9999999999924,227.00000000000387,-236.99999999999832,-312.00000000000114,167.00000000000603,-137.00000000000932,87.99999999999919,28.000000000005798,109.99999999999899,-169.99999999999238,-344.99999999999886,19.999999999997797,26.999999999986812,-320.00000000000915,-62.000000000006494,-256.99999999999613,-116.99999999999022,25.99999999999625,108.99999999999466,195.00000000000074,-364.9999999999931,,-1563.9999999999943
2015.07.27,38.0000000000047,-639.9999999999961,206.99999999999363,-328.0000000000061,-465.0000000000043,109.00000000000354,-232.00000000000998,69.9999999999923,-14.999999999998348,150.00000000000568,-290.00000000000136,-349.9999999999943,-26.999999999999247,22.999999999996135,-507.000000000013,-319.0000000000026,-322.00000000000006,-104.99999999998977,31.999999999996476,158.00000000000125,143.9999999999997,-437.999999999994,,-3107.000000000016
2015.07.27,86.0000000000083,-639.9999999999961,254.99999999999545,-334.00000000000097,-468.9999999999972,137.00000000000932,-208.00000000000819,115.99999999999389,-190.00000000000128,99.00000000000463,-295.0000000000008,-490.0000000000091,-11.000000000027654,114.00000000000432,-588.0000000000107,-561.9999999999958,-192.99999999999872,-185.99999999999284,-191.99999999999307,134.9999999999909,3.0000000000085514,-449.9999999999948,,-3863.0000000000123
2015.07.27,-187.99999999998818,-1136.0000000000036,325.9999999999934,-114.99999999999844,-401.00000000000693,289.0000000000059,-270.99999999999903,190.99999999999673,-500.00000000000045,-182.00000000000438,-712.0000000000015,-878.9999999999907,-364.9999999999931,79.00000000000773,-1231.0000000000043,-1377.9999999999905,-58.99999999998684,-256.9999999999908,-328.00000000000296,18.000000000000682,-81.9999999999932,-422.00000000000017,,-7602.999999999952
2015.07.27,-70.99999999999883,-1130.9999999999932,344.99999999999886,-182.99999999999983,-409.0000000000038,937.9999999999944,-317.0000000000117,254.99999999999412,-467.9999999999906,-146.00000000000168,-748.9999999999997,-806.0000000000116,-695.9999999999856,682.9999999999927,-1114.9999999999993,-1305.0000000000007,590.0000000000016,-150.99999999999625,-227.99999999999443,113.99999999999011,-157.99999999999147,-384.9999999999909,,-5392.999999999998
2015.07.27,-7.999999999985796,-1370.9999999999889,352.00000000000387,-204.00000000000418,-492.999999999999,811.0000000000061,-412.00000000001234,249.99999999999466,-512.0000000000014,-185.00000000000182,-849.9999999999952,-764.9999999999864,-706.0000000000066,813.999999999993,-1192.0000000000152,-1554.9999999999952,471.0000000000214,-3.9999999999906777,-195.99999999999795,174.99999999999716,-256.0000000000007,-400.00000000000034,,-6235.999999999965
2015.07.27,65.00000000000395,-1120.9999999999943,263.9999999999958,-277.000000000005,-501.000000000007,651.0000000000016,-442.9999999999934,175.99999999999838,-288.9999999999948,48.99999999999905,-659.999999999994,-465.0000000000034,-554.9999999999944,854.0000000000134,-1007.0000000000024,-1205.999999999996,354.0000000000099,43.00000000000637,-78.99999999999352,306.99999999998795,-117.99999999999588,-385.99999999999744,,-4343.9999999999545
2015.07.27,-78.00000000000028,-1020.9999999999831,191.0000000000025,-209.00000000000364,-436.9999999999985,663.999999999998,-425.99999999999307,153.99999999999858,-265.99999999999955,21.00000000000435,-645.999999999991,-560.0000000000023,-602.999999999998,707.9999999999984,-918.0000000000188,-1102.000000000003,397.0000000000029,84.00000000000318,-28.999999999996362,234.99999999999943,-93.99999999999409,-342.9999999999933,,-4277.999999999968
2015.07.27,-85.00000000000173,-1082.9999999999895,272.99999999999613,-282.99999999999994,-429.99999999999704,781.0000000000094,-388.0000000000106,178.00000000000037,-266.999999999995,-31.000000000003247,-670.9999999999993,-633.9999999999861,-641.0000000000249,711.0000000000127,-929.000000000002,-1053.9999999999993,419.0000000000138,15.000000000000568,-81.00000000000307,190.9999999999883,-76.99999999999375,-317.0000000000006,,-4402.9999999999845
2015.07.27,2.0000000000131024,-1014.9999999999882,370.00000000000455,-297.9999999999983,-462.0000000000068,770.000000000004,-364.9999999999931,197.99999999999818,-263.99999999999756,-27.999999999994696,-652.9999999999925,-669.0000000000111,-607.0000000000242,644.0000000000055,-862.0000000000072,-922.0000000000006,324.0000000000132,9.000000000000341,-19.99999999999602,203.99999999999352,-0.999999999995449,-335.99999999999187,,-3980.999999999965
2015.07.27,-0.9999999999843467,-998.9999999999943,388.00000000000523,-311.00000000000574,-457.0000000000074,723.9999999999914,-371.00000000001023,182.99999999999983,-229.99999999999687,7.9999999999968985,-617.9999999999964,-699.9999999999886,-479.99999999999153,550.0000000000114,-928.0000000000177,-885.9999999999868,316.0000000000052,-109.99999999999943,-75.00000000000284,170.99999999999227,52.000000000007596,-381.99999999999346,,-4155.999999999965
2015.07.27,-69.9999999999923,-1025.9999999999936,439.9999999999977,-240.00000000000688,-418.0000000000073,744.0000000000114,-408.00000000000836,236.99999999999832,-280.9999999999979,4.999999999999449,-652.9999999999925,-956.9999999999936,-385.99999999999744,513.0000000000052,-1188.0000000000114,-1119.9999999999877,422.00000000001125,-330.99999999998886,-250.0,71.99999999998852,65.00000000000395,-469.99999999999267,,-5299.999999999955
2015.07.27,33.00000000001635,-1014.0000000000038,460.9999999999985,-197.99999999999818,-431.0000000000036,591.9999999999925,-390.0000000000015,246.00000000000176,-264.999999999993,33.000000000005244,-623.9999999999912,-787.0000000000061,-153.9999999999875,443.9999999999884,-1112.0000000000018,-1079.999999999992,383.0,-289.0000000000015,-275.99999999999625,90.99999999999397,29.000000000001247,-481.9999999999935,,-4789.999999999973
2015.07.27,22.999999999995246,-946.0000000000024,530.0000000000011,-251.99999999999667,-501.000000000007,407.0000000000018,-426.9999999999996,252.99999999999213,-235.99999999999176,39.999999999995595,-595.0000000000011,-909.9999999999966,-228.0000000000282,318.9999999999884,-1122.0000000000007,-1025.9999999999936,6.000000000017103,-400.99999999999625,-295.99999999999227,62.99999999998818,53.00000000000304,-539.0000000000006,,-5785.000000000025
2015.07.27,93.00000000000975,-1103.9999999999939,504.99999999999545,-304.00000000000426,-518.0000000000074,400.00000000000034,-448.000000000004,239.0000000000003,-173.9999999999964,2.999999999997449,-595.9999999999966,-802.9999999999973,-22.0000000000109,341.0000000000082,-1363.0000000000032,-1001.9999999999918,57.00000000001815,-464.9999999999892,-242.00000000000443,87.99999999999386,165.00000000000404,-670.9999999999993,,-5820.999999999972
2015.07.27,158.0000000000137,-1235.9999999999927,557.0000000000022,-548.0000000000041,-714.999999999999,461.0000000000003,-480.00000000001376,217.0000000000005,-154.99999999999403,136.00000000000279,-632.9999999999947,-734.9999999999852,-76.0000000000094,430.0000000000068,-1205.0000000000116,-939.0000000000009,-50.99999999997884,-393.0000000000007,-215.0000000000034,137.99999999999102,155.00000000000514,-726.9999999999999,,-5855.999999999967
2015.07.27,321.0000000000157,-1319.999999999988,584.9999999999937,-529.0000000000017,-685.9999999999977,445.99999999999085,-554.9999999999944,315.9999999999941,-125.99999999999278,126.0000000000039,-664.9999999999934,-716.0000000000082,8.000000000008,612.9999999999995,-1463.0000000000143,-933.000000000006,187.00000000000384,-460.9999999999985,-88.99999999999864,189.99999999999773,309.0000000000037,-707.9999999999975,,-5149.999999999979
