date,NZDCAD,empty,sum
2017.11.07,-120.99999999999334,,-120.99999999999334
2017.11.07,-219.00000000000253,,-219.00000000000253
2017.11.07,-187.00000000000384,,-187.00000000000384
2017.11.07,-205.99999999999508,,-205.99999999999508
2017.11.07,-202.0000000000022,,-202.0000000000022
2017.11.07,-168.00000000000148,,-168.00000000000148
2017.11.07,-163.99999999999747,,-163.99999999999747
2017.11.07,-171.99999999999437,,-171.99999999999437
2017.11.08,-148.0000000000037,,-148.0000000000037
2017.11.08,-231.0000000000034,,-231.0000000000034
2017.11.08,-219.00000000000253,,-219.00000000000253
2017.11.08,-163.00000000000205,,-163.00000000000205
2017.11.08,-146.00000000000168,,-146.00000000000168
2017.11.08,-131.99999999999878,,-131.99999999999878
2017.11.08,-214.99999999999852,,-214.99999999999852
2017.11.08,-234.99999999999633,,-234.99999999999633
2017.11.08,-236.99999999999832,,-236.99999999999832
2017.11.08,-212.99999999999653,,-212.99999999999653
2017.11.08,-200.99999999999562,,-200.99999999999562
2017.11.08,-124.00000000000189,,-124.00000000000189
2017.11.08,-66.99999999999484,,-66.99999999999484
2017.11.08,-100.99999999999554,,-100.99999999999554
2017.11.08,-136.99999999999824,,-136.99999999999824
2017.11.08,-192.00000000000327,,-192.00000000000327
2017.11.08,-190.99999999999673,,-190.99999999999673
2017.11.08,-165.00000000000404,,-165.00000000000404
2017.11.08,-195.9999999999962,,-195.9999999999962
2017.11.08,-204.00000000000418,,-204.00000000000418
2017.11.08,-148.99999999999915,,-148.99999999999915
2017.11.08,-112.000000000001,,-112.000000000001
2017.11.08,-87.99999999999919,,-87.99999999999919
2017.11.08,-63.00000000000195,,-63.00000000000195
2017.11.08,-87.00000000000374,,-87.00000000000374
2017.11.08,-195.00000000000074,,-195.00000000000074
2017.11.08,-229.99999999999687,,-229.99999999999687
2017.11.08,-253.99999999999866,,-253.99999999999866
2017.11.08,-236.00000000000287,,-236.00000000000287
2017.11.08,-200.99999999999562,,-200.99999999999562
2017.11.08,-202.0000000000022,,-202.0000000000022
2017.11.08,-139.00000000000023,,-139.00000000000023
2017.11.08,-202.9999999999976,,-202.9999999999976
2017.11.08,-219.99999999999798,,-219.99999999999798
2017.11.08,-170.00000000000347,,-170.00000000000347
2017.11.08,-209.00000000000364,,-209.00000000000364
2017.11.08,-120.99999999999334,,-120.99999999999334
2017.11.08,-63.99999999999739,,-63.99999999999739
2017.11.08,-27.999999999994696,,-27.999999999994696
2017.11.08,11.00000000000545,,11.00000000000545
2017.11.08,-37.99999999999359,,-37.99999999999359
2017.11.08,-63.00000000000195,,-63.00000000000195
2017.11.08,-60.99999999999994,,-60.99999999999994
2017.11.08,-102.00000000000209,,-102.00000000000209
2017.11.08,-515.9999999999942,,-515.9999999999942
2017.11.08,-426.00000000000415,,-426.00000000000415
2017.11.08,-653.999999999999,,-653.999999999999
2017.11.08,-602.999999999998,,-602.999999999998
2017.11.09,-624.9999999999977,,-624.9999999999977
2017.11.09,-634.0000000000013,,-634.0000000000013
2017.11.09,-619.0000000000028,,-619.0000000000028
2017.11.09,-495.9999999999964,,-495.9999999999964
2017.11.09,-536.0000000000032,,-536.0000000000032
2017.11.09,-546.9999999999975,,-546.9999999999975
2017.11.09,-449.9999999999948,,-449.9999999999948
2017.11.09,-463.9999999999977,,-463.9999999999977
2017.11.09,-561.9999999999958,,-561.9999999999958
2017.11.09,-619.9999999999983,,-619.9999999999983
2017.11.09,-578.9999999999961,,-578.9999999999961
2017.11.09,-576.9999999999942,,-576.9999999999942
2017.11.09,-520.9999999999936,,-520.9999999999936
2017.11.09,-505.99999999999534,,-505.99999999999534
2017.11.09,-476.9999999999941,,-476.9999999999941
2017.11.09,-514.0000000000033,,-514.0000000000033
2017.11.09,-463.9999999999977,,-463.9999999999977
2017.11.09,-461.99999999999574,,-461.99999999999574
2017.11.09,-517.0000000000008,,-517.0000000000008
2017.11.09,-624.0000000000023,,-624.0000000000023
2017.11.09,-622.0000000000003,,-622.0000000000003
2017.11.09,-612.9999999999969,,-612.9999999999969
2017.11.09,-568.0000000000018,,-568.0000000000018
2017.11.09,-514.0000000000033,,-514.0000000000033
2017.11.09,-453.99999999999886,,-453.99999999999886
2017.11.09,-470.9999999999992,,-470.9999999999992
2017.11.09,-483.0000000000001,,-483.0000000000001
2017.11.09,-527.9999999999951,,-527.9999999999951
2017.11.09,-424.9999999999976,,-424.9999999999976
2017.11.09,-424.9999999999976,,-424.9999999999976
2017.11.09,-387.000000000004,,-387.000000000004
2017.11.09,-341.99999999999784,,-341.99999999999784
2017.11.09,-217.99999999999596,,-217.99999999999596
2017.11.09,-265.99999999999955,,-265.99999999999955
2017.11.09,-258.0000000000027,,-258.0000000000027
2017.11.09,-187.00000000000384,,-187.00000000000384
2017.11.09,-114.00000000000298,,-114.00000000000298
2017.11.09,-171.99999999999437,,-171.99999999999437
2017.11.09,-217.0000000000005,,-217.0000000000005
2017.11.09,-241.99999999999778,,-241.99999999999778
2017.11.09,-188.9999999999947,,-188.9999999999947
2017.11.09,-153.99999999999858,,-153.99999999999858
2017.11.09,-161.99999999999548,,-161.99999999999548
2017.11.09,-151.00000000000114,,-151.00000000000114
2017.11.09,-81.9999999999932,,-81.9999999999932
2017.11.09,-88.99999999999464,,-88.99999999999464
2017.11.09,-87.99999999999919,,-87.99999999999919
2017.11.09,-46.00000000000159,,-46.00000000000159
2017.11.10,-60.99999999999994,,-60.99999999999994
2017.11.10,-473.99999999999665,,-473.99999999999665
2017.11.10,68.99999999999685,,68.99999999999685
2017.11.10,12.000000000000899,,12.000000000000899
2017.11.10,-31.999999999998696,,-31.999999999998696
2017.11.10,-58.000000000002494,,-58.000000000002494
2017.11.10,-90.99999999999665,,-90.99999999999665
2017.11.10,-46.999999999997044,,-46.999999999997044
2017.11.10,107.00000000000153,,107.00000000000153
2017.11.10,248.00000000000378,,248.00000000000378
2017.11.10,219.99999999999798,,219.99999999999798
2017.11.10,117.00000000000044,,117.00000000000044
2017.11.10,124.99999999999733,,124.99999999999733
2017.11.10,109.00000000000354,,109.00000000000354
2017.11.10,111.00000000000554,,111.00000000000554
2017.11.10,73.99999999999629,,73.99999999999629
2017.11.10,90.99999999999665,,90.99999999999665
2017.11.10,63.00000000000195,,63.00000000000195
2017.11.10,65.99999999999939,,65.99999999999939
2017.11.10,92.99999999999864,,92.99999999999864
2017.11.10,117.99999999999588,,117.99999999999588
2017.11.10,106.00000000000608,,106.00000000000608
2017.11.10,80.00000000000229,,80.00000000000229
2017.11.10,21.999999999999797,,21.999999999999797
2017.11.10,28.000000000005798,,28.000000000005798
2017.11.10,53.00000000000304,,53.00000000000304
2017.11.10,92.00000000000318,,92.00000000000318
2017.11.10,121.99999999999989,,121.99999999999989
2017.11.10,85.99999999999719,,85.99999999999719
2017.11.10,73.99999999999629,,73.99999999999629
2017.11.10,43.999999999999595,,43.999999999999595
2017.11.10,17.000000000000348,,17.000000000000348
2017.11.10,-71.99999999999429,,-71.99999999999429
2017.11.10,-97.9999999999981,,-97.9999999999981
2017.11.10,-93.99999999999409,,-93.99999999999409
2017.11.10,-124.99999999999733,,-124.99999999999733
2017.11.10,12.000000000000899,,12.000000000000899
2017.11.10,99.00000000000463,,99.00000000000463
2017.11.10,133.00000000000534,,133.00000000000534
2017.11.10,151.00000000000114,,151.00000000000114
2017.11.10,119.00000000000244,,119.00000000000244
2017.11.10,129.00000000000134,,129.00000000000134
2017.11.10,136.99999999999824,,136.99999999999824
2017.11.10,145.00000000000622,,145.00000000000622
2017.11.10,211.00000000000563,,211.00000000000563
2017.11.10,187.9999999999993,,187.9999999999993
2017.11.10,145.00000000000622,,145.00000000000622
2017.11.10,123.00000000000644,,123.00000000000644
