,name,direction
0,USDCAD,B
1,AUDUSD,S
2,NZDUSD,S
3,GBPCHF,S
4,EURCHF,S
5,CADCHF,S
6,AUDCHF,S
7,NZDCHF,S
8,EURGBP,B
9,GBPAUD,B
10,EURJPY,S
11,EURCAD,B
12,EURAUD,B
13,EURNZD,B
14,CADJPY,S
15,AUDCAD,S
16,NZDCAD,S
