date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.01.04,136.99999999999824,-513.0000000000078,-182.99999999999983,-186.9999999999976,-246.00000000001288,-201.99999999999108,-192.00000000000327,-301.0000000000179,18.999999999991246,-350.00000000000585,-315.0000000000097,-317.0000000000006,-372.99999999999045,-373.00000000000114,-506.0000000000064,-107.99999999999699,-113.99999999999189,-106.99999999999044,-107.99999999998988,-76.99999999999818,-67.00000000000594,-39.00000000000014,,-4522.000000000028
2021.01.04,149.99999999999457,-530.0000000000082,-156.99999999998494,-183.9999999999975,-233.00000000001654,-183.99999999999528,-185.00000000000182,-302.0000000000023,78.00000000000296,-346.9999999999973,-270.0000000000036,-308.00000000000824,-387.00000000000045,-388.9999999999949,-567.9999999999907,-83.9999999999952,-5.999999999994898,-76.99999999999375,-67.99999999999784,-68.9999999999884,-54.00000000000959,-47.00000000000814,,-4220.999999999993
2021.01.04,190.00000000000128,-412.00000000001234,-102.99999999998644,-128.99999999999068,-196.0000000000184,-118.99999999999133,-148.99999999999915,-294.0000000000165,54.99999999999261,-345.0000000000064,-241.00000000000233,-290.00000000000136,-305.9999999999832,-273.9999999999965,-628.9999999999907,-92.99999999998754,70.0000000000145,-35.999999999991594,-36.99999999999193,-54.99999999999261,20.999999999993246,-7.0000000000014495,,-3378.9999999999586
2021.01.04,183.99999999999528,-375.9999999999986,-98.99999999998244,-137.00000000000045,-170.00000000000347,-47.9999999999925,-76.99999999999375,-286.00000000000847,46.999999999997044,-319.99999999999807,-171.00000000001003,-225.00000000000853,-292.0000000000016,-268.0000000000016,-709.0000000000041,-58.99999999998684,204.00000000000418,116.00000000000499,31.00000000000591,15.000000000000568,79.99999999999119,54.999999999993946,,-2504.9999999999973
2021.01.04,114.99999999999844,-407.0000000000018,-195.9999999999962,-125.99999999999056,-152.0000000000188,-100.99999999999554,-131.00000000000333,-282.0000000000045,-22.999999999996135,-290.9999999999968,-174.00000000000747,-218.00000000000708,-302.99999999999727,-332.9999999999833,-699.9999999999895,5.000000000010552,199.00000000001583,131.00000000001444,-30.9999999999917,-34.99999999999659,-4.999999999999449,-13.00000000000745,,-3070.999999999944
2021.01.04,136.99999999999824,-412.00000000001234,-168.99999999999693,-118.99999999999977,-186.0000000000195,-122.99999999999534,-139.99999999999568,-294.0000000000165,-22.00000000000557,-318.00000000000716,-245.0000000000063,-269.00000000000813,-358.99999999998045,-325.99999999998187,-526.9999999999886,-42.999999999993044,12.999999999996348,-17.999999999984695,-75.9999999999934,-58.9999999999975,-37.00000000000925,-17.000000000000348,,-3608.9999999999977
2021.01.04,80.99999999999774,-407.0000000000018,-181.9999999999933,-140.99999999999113,-208.00000000000819,-169.99999999999238,-175.00000000000293,-262.00000000000665,-69.00000000000261,-295.0000000000008,-229.00000000000142,-247.00000000000833,-305.9999999999832,-270.99999999999903,-435.0000000000076,-34.99999999998504,14.000000000002899,-42.999999999993044,-99.99999999999432,-84.99999999999375,-55.000000000005045,-51.000000000001044,,-3670.9999999999714
2021.01.04,51.000000000001044,-573.0000000000013,-286.99999999999284,-183.9999999999975,-292.00000000000335,-282.99999999999994,-298.9999999999937,-298.00000000002046,-73.99999999999807,-302.9999999999977,-300.0000000000003,-338.00000000000495,-407.99999999998704,-361.9999999999957,-418.0000000000073,-36.999999999998145,-72.99999999998974,-170.99999999998784,-167.0000000000016,-167.0000000000016,-125.00000000000844,-136.99999999999824,,-5244.999999999985
2021.01.04,8.999999999992347,-577.0000000000052,-293.99999999999426,-268.99999999999125,-351.0000000000124,-351.99999999999676,-304.9999999999997,-299.00000000000483,-79.00000000000773,-302.9999999999977,-330.0000000000081,-312.00000000000114,-379.99999999999545,-375.9999999999986,-262.999999999991,-32.999999999994145,-177.00000000000495,-160.00000000000458,-185.99999999999284,-159.9999999999966,-192.00000000000327,-136.99999999999824,,-5526.0000000000055
2021.01.04,-168.00000000000148,-507.9999999999973,-347.9999999999928,-292.0000000000016,-273.0000000000121,-288.9999999999948,-268.99999999999704,-268.0000000000016,-225.9999999999991,-263.99999999999756,-274.00000000000756,-262.00000000000665,-268.0000000000007,-305.9999999999841,-235.99999999999176,60.000000000015596,-72.99999999998974,-21.999999999988695,-146.0000000000008,-92.99999999998931,-173.00000000000094,-160.00000000000458,,-4857.999999999945
2021.01.04,-209.00000000000364,-473.0000000000123,-465.99999999998863,-353.9999999999992,-353.0000000000033,-375.9999999999986,-378.00000000000057,-157.00000000000713,-236.0000000000042,-135.00000000000733,-185.00000000000182,-233.00000000000543,-112.99999999999955,-224.99999999998633,-130.0000000000079,158.0000000000137,-60.99999999999994,-139.9999999999846,-158.99999999999181,-161.00000000000136,-233.00000000000543,-241.99999999999778,,-4860.999999999993
2021.01.04,-306.00000000000625,-514.0000000000144,-556.0000000000009,-387.00000000000045,-454.00000000002103,-411.99999999999017,-415.99999999999415,-165.00000000001512,-290.00000000000625,-139.00000000000023,-191.00000000000784,-233.00000000000543,-131.00000000000023,-173.00000000000094,25.00000000000835,144.0000000000108,-78.00000000000028,-154.99999999999403,-165.99999999999682,-158.00000000000125,-229.00000000000142,-219.99999999999798,,-5204.0000000000355
2021.01.04,-319.0000000000026,-371.99999999999454,-608.9999999999928,-408.9999999999918,-462.0000000000068,-393.9999999999944,-414.9999999999987,-161.00000000001114,-290.00000000000625,-136.00000000000279,-115.00000000000954,-182.99999999999983,88.99999999999864,133.00000000000534,171.99999999999437,154.0000000000097,77.00000000001594,-24.000000000001798,-131.9999999999908,-140.99999999999113,-143.9999999999997,-172.00000000000549,,-3852.999999999976
2021.01.04,-282.0000000000045,-404.0000000000044,-605.9999999999955,-406.9999999999965,-544.0000000000111,-419.9999999999982,-395.99999999999636,-176.00000000002058,-240.99999999999966,-180.99999999999784,-160.00000000000458,-220.00000000000907,27.000000000015234,111.00000000001664,134.00000000001188,72.0000000000054,62.000000000006494,-38.99999999998904,-138.9999999999958,-140.99999999999113,-128.00000000000588,-136.00000000000279,,-4213.999999999967
2021.01.04,-297.9999999999983,-513.0000000000078,-590.0000000000016,-371.9999999999999,-474.0000000000189,-386.9999999999929,-426.9999999999996,-176.00000000002058,-311.00000000000705,-158.99999999999804,-155.00000000000514,-221.99999999999997,-121.99999999998568,-54.99999999998284,-18.0000000000069,120.00000000000898,53.999999999998494,-79.99999999999119,-147.99999999999613,-180.99999999999739,-123.00000000000644,-192.00000000000327,,-4829.000000000013
2021.01.04,-314.99999999999864,-585.0000000000133,-598.999999999994,-332.9999999999984,-485.0000000000021,-391.9999999999924,-407.99999999999727,-160.00000000000458,-403.0000000000058,-126.99999999999933,-126.99999999999933,-189.00000000000583,-206.99999999999363,-100.99999999999554,-72.99999999998974,178.00000000001148,117.99999999999588,12.999999999996348,-165.99999999999682,-179.00000000000205,-115.00000000000954,-141.99999999999767,,-4796.999999999992
2021.01.04,-334.00000000000097,-385.99999999999744,-593.9999999999834,-299.99999999999716,-405.0000000000109,-322.9999999999955,-343.9999999999999,-179.00000000001802,-436.00000000000705,-82.00000000000429,-60.00000000000449,-109.00000000000354,-57.999999999992724,-7.0000000000014495,-72.0000000000054,286.00000000000847,249.99999999999466,171.00000000001003,-122.99999999999045,-134.9999999999909,-117.00000000000044,-113.00000000000753,,-3469.999999999999
2021.01.04,-319.99999999999807,-251.00000000000122,-605.9999999999955,-271.99999999999136,-367.0000000000062,-244.99999999999523,-261.0000000000001,-164.00000000000858,-451.0000000000076,-104.00000000000409,-57.00000000000705,-101.00000000000664,46.999999999997044,113.00000000000753,5.999999999994898,261.0000000000001,310.9999999999946,265.0000000000041,-86.99999999998909,-80.99999999998886,-70.0000000000034,-58.99999999999794,,-2493.000000000002
2021.01.04,-368.00000000000165,-256.00000000001177,-664.9999999999823,-260.9999999999957,-366.0000000000219,-255.99999999998957,-263.99999999999756,-137.00000000000932,-579.9999999999983,-26.999999999999247,31.999999999998696,-37.00000000000925,33.00000000001546,31.000000000003247,-8.000000000008,365.0000000000153,424.00000000000216,351.0000000000124,-85.99999999999852,-96.9999999999942,-69.00000000000794,-63.00000000000195,,-2303.9999999999795
2021.01.04,-372.0000000000057,-116.00000000000499,-653.999999999999,-222.99999999999898,-237.00000000002052,-214.99999999999852,-197.99999999999818,-135.00000000001845,-584.0000000000032,41.000000000002146,45.99999999999049,12.000000000000899,68.00000000001205,141.99999999999767,26.999999999999247,527.0000000000108,435.0000000000076,452.00000000000796,-118.99999999999977,-83.99999999998897,-164.00000000000858,-138.00000000000477,,-1489.0000000000207
2021.01.04,-340.00000000000693,68.00000000000139,-644.9999999999844,-182.00000000000216,-267.0000000000172,-277.99999999998937,-295.0000000000008,-163.00000000000205,-602.0000000000039,20.999999999993246,18.999999999991246,-47.00000000000814,219.0000000000225,303.0000000000088,390.0000000000015,466.9999999999952,412.00000000001234,343.00000000000443,-164.99999999999204,-183.9999999999975,-165.9999999999995,-165.9999999999995,,-1257.999999999973
2021.01.04,-338.00000000000495,133.99999999998968,-702.9999999999869,-120.99999999999511,-244.00000000002197,-236.99999999999832,-297.9999999999983,-225.00000000000853,-634.0000000000003,-6.0000000000060005,30.999999999992145,-68.00000000000139,218.00000000001774,436.00000000001415,337.0000000000095,485.0000000000021,486.00000000000864,333.0000000000055,-183.9999999999975,-223.99999999998954,-113.00000000000753,-178.00000000000037,,-1112.9999999999775
2021.01.04,-328.0000000000061,134.99999999999625,-683.9999999999957,-120.99999999999511,-240.00000000001796,-196.99999999999162,-258.0000000000027,-243.99999999999977,-635.0000000000051,-40.00000000000669,12.000000000000899,-36.0000000000027,222.0000000000084,372.00000000001677,347.0000000000084,473.99999999999665,544.9999999999955,499.000000000005,-141.9999999999959,-176.9999999999925,-129.00000000000134,-145.00000000000622,,-769.9999999999919
2021.01.04,-163.99999999999747,371.99999999999454,-512.9999999999857,-88.99999999999864,-166.00000000002169,-87.99999999999919,-122.99999999999534,-250.00000000001688,-484.99999999999943,-119.99999999999788,47.9999999999925,-39.00000000000014,426.00000000001614,636.9999999999986,360.0000000000048,309.0000000000037,614.0000000000034,567.0000000000064,-54.000000000002046,-68.9999999999884,6.999999999990347,-57.00000000000705,,1123.0000000000002
2021.01.04,-277.000000000005,597.9999999999874,-341.99999999999784,-0.999999999990564,39.999999999995595,98.0000000000092,-29.999999999996696,-201.00000000000674,-701.0000000000076,14.999999999998348,156.99999999999602,19.999999999997797,554.000000000002,446.0000000000131,198.00000000000927,476.0000000000098,788.0000000000109,513.0000000000078,44.00000000001114,-58.9999999999975,32.999999999994145,-158.99999999999804,,2210.0000000000423
2021.01.04,-300.0000000000003,489.99999999999045,-379.99999999998033,-15.000000000000568,173.99999999998528,141.00000000000225,-25.999999999992696,-7.0000000000014495,-737.000000000009,219.00000000000253,303.9999999999932,123.99999999999079,472.0000000000084,246.99999999999721,35.999999999991594,672.0000000000059,880.0000000000141,553.0000000000035,126.00000000000477,-24.999999999991473,-4.000000000004,-175.00000000000293,,2769.0000000000073
2021.01.04,-209.9999999999991,534.9999999999966,-316.99999999998954,-18.999999999991246,253.99999999999866,161.00000000000003,-3.999999999992898,-18.0000000000069,-594.0000000000083,217.99999999999596,309.99999999999915,111.99999999998988,493.0000000000234,253.99999999999866,19.00000000001345,746.0000000000023,900.0000000000119,578.9999999999961,156.0000000000059,7.000000000005002,-4.000000000004,-209.00000000000364,,3369.0000000000414
2021.01.04,-135.00000000000733,868.000000000002,-207.00000000000162,5.000000000009663,583.9999999999845,386.0000000000086,214.00000000000307,-13.000000000018552,-552.9999999999973,330.9999999999924,436.9999999999985,250.9999999999901,799.0000000000066,133.00000000000534,-160.00000000000458,968.9999999999976,1174.0000000000084,896.000000000008,340.0000000000034,192.00000000000728,37.99999999999359,-152.00000000000767,,6396.999999999984
2021.01.04,-114.00000000000298,736.0000000000033,-217.99999999998488,5.000000000009663,570.9999999999882,375.0000000000031,226.99999999999943,-25.00000000000835,-501.0000000000048,297.9999999999983,409.99999999999926,242.99999999999324,647.0000000000198,113.00000000000753,-218.00000000000708,933.000000000006,1129.0000000000023,905.0000000000002,329.00000000000773,204.9999999999983,20.999999999993246,-113.00000000000753,,5958.000000000014
2021.01.04,-116.00000000000499,767.0000000000066,-173.00000000000094,9.000000000000341,534.9999999999966,294.00000000000534,121.99999999999989,0.0,-496.9999999999999,278.9999999999959,356.9999999999962,170.99999999999892,685.0000000000023,124.00000000001299,-102.00000000000209,843.0000000000159,923.0000000000072,625.0000000000089,281.0000000000059,128.0000000000001,-55.000000000005045,-223.00000000000654,,4977.000000000034
2021.01.04,-113.00000000000753,787.0000000000043,-118.99999999998023,6.000000000000227,498.9999999999828,285.00000000000193,82.99999999999974,43.999999999999595,-487.000000000009,256.0000000000007,330.9999999999924,124.99999999999733,735.0000000000136,217.0000000000005,114.99999999999844,737.0000000000099,899.0000000000053,504.9999999999999,269.00000000000546,81.00000000000307,-46.00000000000159,-231.99999999999886,,4977.000000000017
2021.01.04,-118.00000000000699,807.0000000000022,-118.99999999998023,4.0000000000048885,505.99999999998425,276.00000000000955,75.9999999999983,66.99999999999484,-530.0000000000011,280.9999999999979,331.999999999999,125.99999999999278,735.0000000000136,276.00000000000955,140.0000000000068,795.9999999999967,866.9999999999956,480.99999999999807,243.0000000000092,48.00000000000182,-45.000000000006146,-270.0000000000036,,4979.000000000016
2021.01.04,-158.99999999999804,777.0000000000055,-130.99999999999224,-10.99999999999568,497.99999999999847,274.00000000000756,46.999999999997044,65.99999999998829,-534.9999999999966,283.99999999999534,347.9999999999928,129.9999999999968,751.0000000000048,243.99999999999977,147.99999999999258,802.0000000000139,903.0000000000093,463.9999999999977,259.00000000000034,63.00000000000239,-67.00000000000594,-282.99999999999994,,4872.000000000013
2021.01.04,-155.00000000000514,774.9999999999924,-129.00000000000134,-15.999999999991132,519.9999999999872,277.000000000005,48.000000000003595,86.99999999999264,-513.0000000000052,309.99999999999915,364.9999999999931,118.99999999999133,755.0000000000239,256.00000000001177,53.999999999998494,821.000000000005,899.0000000000053,439.99999999999596,271.0000000000008,62.00000000001182,-43.999999999999595,-286.00000000000847,,4916.000000000007
2021.01.04,-114.99999999999844,773.0000000000015,-100.99999999999554,20.000000000010232,590.999999999986,346.0000000000019,96.00000000000719,71.99999999998319,-498.00000000000466,305.99999999999517,397.99999999999835,135.99999999999167,701.0000000000218,131.99999999999878,-35.00000000000725,815.0000000000101,1005.0000000000115,492.0000000000035,320.0000000000074,87.0000000000033,-16.0000000000049,-284.0000000000065,,5241.000000000015
2021.01.04,-121.99999999999989,679.9999999999917,-101.99999999997988,20.000000000010232,599.9999999999783,324.00000000000205,90.99999999999665,74.99999999998064,-527.000000000001,341.99999999999784,373.99999999999653,123.99999999999079,606.000000000023,-30.999999999981043,-114.99999999999844,887.9999999999999,926.0000000000045,459.0000000000094,296.0000000000065,82.00000000000784,-65.00000000000395,-313.00000000000773,,4612.000000000024
2021.01.04,-134.0000000000008,661.0000000000005,-129.99999999998568,5.000000000009663,540.9999999999915,312.00000000000114,100.00000000000009,69.9999999999923,-522.0000000000056,300.0000000000003,365.99999999999966,127.99999999999478,581.0000000000173,-78.99999999998464,-106.00000000000608,795.9999999999967,900.9999999999962,465.0000000000043,288.0000000000109,105.00000000000398,-90.0000000000012,-297.9999999999983,,4260.000000000038
2021.01.05,-148.0000000000037,720.9999999999939,-122.99999999998423,-61.99999999999761,528.9999999999795,260.00000000000466,126.99999999999933,78.00000000000028,-445.0000000000074,317.9999999999961,344.99999999999534,156.00000000000057,695.0000000000216,100.0000000000112,-51.000000000001044,780.000000000003,741.9999999999982,384.00000000000654,262.00000000000045,136.0000000000099,-85.00000000000173,-211.00000000000563,,4508.000000000019
2021.01.05,-136.00000000000279,693.9999999999947,-115.99999999998278,-36.000000000001364,559.9999999999827,263.0000000000021,109.99999999999899,38.99999999998904,-433.00000000000693,347.9999999999928,322.00000000000006,143.9999999999997,681.0000000000116,9.000000000014552,51.000000000001044,844.0000000000003,819.0000000000142,483.99999999999557,267.0000000000101,117.00000000000443,-118.00000000000699,-256.0000000000007,,4657.00000000001
2021.01.05,-136.00000000000279,668.9999999999862,-139.9999999999846,-15.999999999991132,616.9999999999786,293.0000000000099,121.00000000000443,63.99999999999739,-489.0000000000043,354.9999999999942,359.99999999999363,174.99999999999181,623.0000000000189,-62.99999999999084,-69.9999999999923,922.0000000000006,914.0000000000148,609.9999999999994,289.0000000000015,134.00000000000034,-115.00000000000954,-269.00000000000813,,4848.000000000008
2021.01.05,-119.00000000000244,740.9999999999917,-139.9999999999846,-9.000000000000341,612.9999999999969,289.0000000000059,95.00000000000064,32.999999999994145,-474.00000000000375,332.99999999999443,336.9999999999984,128.99999999999022,697.0000000000027,68.00000000000139,7.0000000000014495,967.0000000000067,937.9999999999944,570.0000000000039,270.00000000001023,94.0000000000083,-94.00000000000519,-289.0000000000059,,5055.999999999998
2021.01.05,-95.00000000000064,705.0000000000001,-131.99999999999878,10.000000000005116,600.9999999999849,287.0000000000039,92.99999999999864,13.999999999980695,-483.0000000000041,317.9999999999961,331.999999999999,120.99999999999334,643.0000000000007,26.0000000000149,-38.99999999998904,958.0000000000144,936.0000000000035,571.0000000000103,254.0000000000049,85.00000000000796,-102.00000000000209,-299.00000000000483,,4804.000000000019
2021.01.05,-97.00000000000264,680.9999999999983,-174.99999999999181,-42.999999999992156,556.9999999999853,236.00000000000287,73.00000000000084,-4.000000000004,-463.99999999999864,302.0000000000023,291.99999999999227,102.99999999999754,633.0000000000098,58.000000000002494,12.000000000012001,947.000000000009,886.000000000009,544.0000000000111,227.00000000000387,73.0000000000075,-117.00000000000044,-297.9999999999983,,4426.000000000056
2021.01.05,-104.99999999999955,665.0000000000044,-236.99999999999832,-16.999999999995907,487.99999999999955,152.00000000000767,63.99999999999739,-51.000000000001044,-472.0000000000084,264.999999999993,222.99999999999542,100.99999999999554,623.0000000000189,100.0000000000112,56.000000000011596,927.0000000000111,787.0000000000043,625.0000000000089,143.00000000000068,61.00000000000705,-182.99999999999983,-264.0000000000087,,3951.000000000056
2021.01.05,-102.00000000000209,676.9999999999943,-232.99999999999432,-18.000000000000682,458.9999999999872,152.00000000000767,63.00000000000195,-43.00000000001525,-471.00000000000364,246.99999999999721,224.9999999999974,104.99999999999955,635.0000000000193,171.00000000001003,201.00000000000674,880.9999999999984,792.0000000000149,626.0000000000155,147.00000000000557,63.00000000000239,-165.00000000000404,-236.99999999999832,,4175.000000000041
2021.01.05,-125.00000000000844,658.9999999999874,-254.999999999983,-15.000000000000568,404.9999999999887,52.000000000007596,-34.000000000000696,-43.00000000001525,-492.999999999995,241.00000000000233,154.99999999999403,39.00000000000014,614.0000000000043,213.00000000001873,232.99999999999432,869.0000000000086,615.00000000001,443.0000000000156,33.00000000000125,-36.000000000001364,-226.99999999999943,-302.9999999999977,,3040.0000000000314
2021.01.05,-180.0000000000024,563.9999999999867,-334.9999999999964,-12.999999999991019,286.99999999999284,0.0,-136.00000000000279,-45.000000000006146,-548.0000000000018,214.99999999999852,127.99999999999478,-21.999999999999797,527.0000000000152,234.00000000000088,412.00000000001234,809.9999999999997,548.9999999999995,275.000000000003,-18.999999999991246,-131.9999999999908,-231.99999999999886,-365.99999999999966,,1973.0000000000223
2021.01.05,-216.0000000000051,490.999999999997,-358.9999999999982,-59.99999999998806,209.9999999999991,-104.99999999999955,-236.99999999999832,-26.999999999999247,-564.0000000000072,197.00000000000273,67.9999999999903,-76.0000000000094,505.0000000000239,307.00000000001285,489.0000000000061,737.0000000000099,395.000000000012,104.00000000001519,-115.99999999999966,-201.99999999999818,-296.0000000000074,-419.9999999999982,,825.0000000000609
2021.01.05,-229.00000000000142,510.99999999999477,-373.00000000000114,-99.99999999999432,196.99999999998053,-98.99999999999353,-256.99999999999613,-22.0000000000109,-558.9999999999975,207.99999999999707,93.99999999999409,-89.00000000000574,543.0000000000064,257.0000000000183,565.9999999999999,765.0000000000157,448.000000000004,72.0000000000054,-79.9999999999983,-221.9999999999942,-287.0000000000039,-499.000000000005,,845.0000000000143
2021.01.05,-224.000000000002,573.0000000000013,-332.9999999999833,-121.99999999999989,327.99999999999494,-30.999999999992145,-251.00000000000122,5.999999999994898,-504.0000000000049,273.9999999999965,146.99999999999713,-86.0000000000083,675.0000000000114,182.0000000000155,402.0000000000135,863.9999999999981,522.0000000000002,22.0000000000109,35.0000000000108,-173.00000000000182,-295.0000000000008,-536.0000000000032,,1475.0000000000477
2021.01.05,-192.99999999999872,551.9999999999969,-307.99999999999716,-132.99999999999557,355.99999999997857,-24.999999999997247,-229.99999999999687,-5.000000000010552,-466.0000000000082,263.99999999999756,127.99999999999478,-92.00000000000318,645.0000000000102,195.00000000001182,435.9999999999919,859.9999999999941,504.9999999999999,32.0000000000098,33.00000000000125,-161.99999999999193,-298.0000000000094,-518.0000000000074,,1575.999999999971
2021.01.05,-200.00000000000017,493.99999999999443,-329.00000000000153,-168.99999999999693,288.99999999998374,-95.99999999999609,-304.9999999999997,-9.999999999998899,-426.00000000000193,234.99999999999633,74.99999999999174,-147.00000000000824,675.0000000000114,179.00000000001802,539.0000000000006,812.999999999997,387.000000000004,-100.99999999999554,5.000000000009663,-194.99999999999318,-339.0000000000004,-562.0000000000069,,812.0000000000072
2021.01.05,-206.00000000000617,428.9999999999905,-339.99999999998477,-187.99999999998818,282.9999999999888,-145.9999999999906,-320.9999999999935,-24.000000000001798,-403.99999999999636,236.00000000000287,37.99999999999359,-160.00000000000458,637.0000000000005,100.0000000000112,496.00000000000756,827.0,310.0000000000103,-122.99999999998423,-31.999999999996476,-199.99999999998863,-406.00000000000637,-587.9999999999997,,218.000000000064
2021.01.05,-196.00000000000728,434.9999999999854,-339.0000000000004,-227.99999999999443,289.9999999999903,-155.99999999998948,-307.99999999999716,-26.999999999999247,-387.00000000000045,226.99999999999943,23.999999999990695,-152.00000000000767,632.000000000005,131.00000000001444,530.9999999999926,788.0000000000109,292.00000000000335,-88.99999999998354,-49.99999999999716,-194.99999999999318,-408.00000000000836,-572.0000000000058,,243.00000000000807
2021.01.05,-214.00000000000307,326.9999999999884,-349.99999999998363,-232.99999999998988,228.99999999999034,-183.99999999999528,-314.99999999999864,-29.00000000001235,-359.99999999999943,188.9999999999947,-11.00000000000545,-153.00000000000313,594.0000000000225,89.00000000000574,577.0000000000052,734.9999999999968,197.00000000000273,-104.99999999999955,-45.99999999999227,-152.9999999999916,-406.00000000000637,-531.9999999999991,,-153.9999999999734
