date,USDCAD,GBPJPY,EURAUD,AUDCAD,empty,sum
2017.05.08,-777.0000000000055,-795.0000000000159,-659.999999999994,-177.99999999998929,,-2410.0000000000045
2017.05.08,-595.9999999999966,-643.0000000000007,-657.9999999999808,-86.99999999999264,,-1983.999999999971
2017.05.08,-668.0000000000019,-719.9999999999989,-607.9999999999864,-126.99999999998823,,-2122.9999999999754
2017.05.08,-595.0000000000122,-493.9999999999998,-617.9999999999852,-95.00000000000064,,-1801.9999999999977
2017.05.08,-560.0000000000049,-431.0000000000116,-640.9999999999804,-49.99999999999449,,-1681.9999999999914
2017.05.08,-445.0000000000065,-307.00000000001637,-690.9999999999972,-0.9999999999843467,,-1444.0000000000043
2017.05.08,-373.00000000000114,-358.0000000000041,-670.9999999999993,50.0000000000167,,-1351.999999999988
2017.05.08,-392.00000000001455,-341.0000000000082,-636.9999999999986,32.0000000000098,,-1338.0000000000116
2017.05.08,-449.0000000000105,-326.9999999999982,-695.9999999999856,-27.999999999983594,,-1499.9999999999777
2017.05.08,-438.00000000000506,-189.99999999999773,-695.9999999999856,-12.999999999996348,,-1336.9999999999845
2017.05.08,-411.0000000000058,-84.00000000000318,-653.999999999999,59.000000000009045,,-1089.9999999999989
2017.05.08,-385.00000000001313,-132.000000000005,-744.9999999999957,50.0000000000167,,-1211.9999999999973
2017.05.09,-418.0000000000073,-94.99999999999886,-763.9999999999869,60.99999999999994,,-1215.9999999999932
2017.05.09,-443.0000000000156,-90.00000000000341,-733.9999999999902,38.0000000000047,,-1229.0000000000043
2017.05.09,-462.0000000000068,-81.99999999999363,-689.9999999999907,53.00000000001415,,-1180.999999999977
2017.05.09,-448.000000000004,-92.00000000001296,-696.999999999992,21.00000000000435,,-1216.0000000000048
2017.05.09,-405.9999999999952,-146.99999999999136,-779.9999999999807,-42.999999999993044,,-1375.9999999999602
2017.05.09,-395.000000000012,-141.9999999999959,-790.9999999999861,-11.999999999989797,,-1339.9999999999839
2017.05.09,-414.00000000000324,46.999999999997044,-689.9999999999907,19.999999999997797,,-1036.999999999999
2017.05.09,-436.00000000001415,-32.00000000001069,-800.9999999999851,-35.999999999991594,,-1305.0000000000016
2017.05.09,-365.99999999999966,31.999999999982265,-866.9999999999956,-3.999999999981796,,-1204.9999999999948
2017.05.09,-390.0000000000015,-94.99999999999886,-320.9999999999935,297.0000000000139,,-508.99999999997993
2017.05.09,-429.00000000001273,-38.000000000010914,-109.99999999998789,404.0000000000044,,-173.00000000000722
2017.05.09,-436.00000000001415,-158.00000000001546,-217.99999999998488,346.0000000000019,,-466.00000000001256
2017.05.09,-400.00000000000034,-61.00000000000705,-121.99999999999989,399.00000000001603,,-183.99999999999125
2017.05.09,-387.000000000004,19.99999999998181,-116.99999999998934,422.00000000001125,,-62.00000000000023
2017.05.09,-419.9999999999982,76.99999999999818,-38.99999999998904,453.0000000000145,,71.00000000002547
2017.05.09,-408.00000000000836,64.99999999999773,-41.99999999998649,446.0000000000131,,61.00000000001597
2017.05.09,-400.00000000000034,79.99999999998408,-39.999999999995595,507.9999999999973,,147.9999999999855
2017.05.09,-416.00000000001637,152.9999999999916,-56.99999999999594,506.0000000000064,,185.99999999998568
2017.05.09,-534.0000000000123,132.000000000005,-51.000000000001044,602.999999999998,,149.99999999998965
2017.05.09,-492.0000000000035,126.99999999998113,-15.999999999993797,622.0000000000115,,240.99999999999528
2017.05.09,-446.9999999999974,342.9999999999893,-63.99999999999739,567.0000000000064,,399.0000000000009
2017.05.09,-260.0000000000158,582.9999999999984,-137.9999999999937,554.00000000001,,738.9999999999989
2017.05.09,-368.00000000001273,395.9999999999866,-115.99999999998278,585.0000000000133,,497.0000000000044
2017.05.09,-233.00000000001654,367.999999999995,-278.00000000000045,635.0000000000077,,491.99999999998573
2017.05.09,-365.99999999999966,229.99999999998977,-219.99999999999798,677.0000000000165,,321.00000000000864
2017.05.09,-294.0000000000165,356.9999999999993,-205.99999999999508,650.0000000000173,,507.000000000005
2017.05.09,-226.99999999999943,408.9999999999918,-322.9999999999844,719.000000000003,,578.0000000000109
2017.05.09,-270.99999999999903,389.99999999998636,-526.9999999999886,537.0000000000097,,129.00000000000836
2017.05.09,-277.00000000001614,367.999999999995,-569.9999999999816,483.0000000000112,,4.00000000000847
2017.05.09,-485.0000000000021,449.99999999998863,-580.999999999987,438.00000000000506,,-177.9999999999954
2017.05.09,-646.0000000000132,506.0000000000002,-420.9999999999825,422.00000000001125,,-138.9999999999842
2017.05.09,-802.9999999999982,637.0000000000005,-288.99999999998374,418.0000000000073,,-36.99999999997419
2017.05.09,-744.0000000000114,676.9999999999925,-516.9999999999897,285.00000000000193,,-299.0000000000066
2017.05.09,-880.9999999999984,739.9999999999807,-410.99999999998363,168.99999999999693,,-383.00000000000443
2017.05.09,-863.0000000000138,1015.9999999999911,-446.9999999999974,177.00000000000495,,-117.00000000001506
2017.05.09,-493.0000000000101,1103.999999999985,-747.9999999999931,282.0000000000045,,144.9999999999863
2017.05.09,-636.9999999999986,936.9999999999834,-680.9999999999983,291.00000000001904,,-89.99999999999449
2017.05.09,-635.0000000000077,1087.9999999999939,-707.9999999999975,343.00000000000443,,87.99999999999307
2017.05.09,-816.0000000000167,1117.999999999995,-593.9999999999834,293.0000000000099,,1.0000000000047748
2017.05.09,-905.0000000000002,1158.9999999999918,-299.99999999998914,231.0000000000034,,185.00000000000585
2017.05.09,-917.9999999999966,1034.9999999999966,-318.9999999999804,312.00000000000114,,110.00000000002075
2017.05.09,-685.0000000000023,1084.0000000000032,-533.99999999999,335.00000000001864,,200.00000000002956
2017.05.09,-709.0000000000041,1020.9999999999866,-454.9999999999832,443.99999999999994,,300.99999999999926
2017.05.09,-668.0000000000019,1031.9999999999823,-500.9999999999959,527.0000000000108,,389.9999999999952
2017.05.09,-721.000000000016,1024.000000000001,-542.9999999999824,443.99999999999994,,204.00000000000244
2017.05.09,-748.9999999999997,698.9999999999839,-537.9999999999941,385.99999999999744,,-202.00000000001245
2017.05.09,-756.0000000000011,610.99999999999,-472.9999999999901,415.0000000000098,,-202.99999999999147
2017.05.09,-676.0000000000099,716.0000000000082,-586.999999999982,409.0000000000149,,-137.99999999996885
2017.05.10,-635.0000000000077,751.9999999999811,-541.9999999999981,472.00000000000574,,46.99999999998107
2017.05.10,-624.0000000000023,802.9999999999973,-577.9999999999897,422.00000000001125,,23.0000000000166
2017.05.10,-574.0000000000078,704.0000000000077,-609.9999999999994,402.0000000000135,,-77.99999999998607
2017.05.10,-536.0000000000032,574.9999999999886,-548.9999999999995,463.0000000000134,,-47.00000000000068
2017.05.10,-568.000000000013,615.9999999999854,-424.99999999998647,493.0000000000101,,115.99999999999613
2017.05.10,-556.0000000000009,560.0000000000023,-347.9999999999928,541.0000000000136,,197.00000000002223
2017.05.10,-607.0000000000019,647.9999999999961,-392.9999999999989,469.0000000000083,,117.00000000000358
2017.05.10,-564.000000000009,704.9999999999841,-448.9999999999883,389.0000000000171,,81.00000000000392
2017.05.10,-536.0000000000032,854.9999999999898,-483.99999999999557,395.000000000012,,230.000000000003
2017.05.10,-527.9999999999951,745.0000000000045,-520.9999999999936,368.9999999999971,,65.0000000000129
2017.05.10,-497.99999999999847,693.9999999999884,-586.999999999982,358.9999999999982,,-31.999999999993918
2017.05.10,-520.0000000000093,656.0000000000059,-516.9999999999897,392.9999999999989,,12.000000000005855
2017.05.10,-524.0000000000133,584.0000000000032,-576.9999999999831,319.0000000000026,,-197.99999999999056
2017.05.10,-570.0000000000039,671.999999999997,-639.9999999999961,267.0000000000172,,-270.99999999998573
2017.05.10,-529.0000000000017,564.9999999999977,-758.9999999999985,202.00000000001327,,-520.9999999999892
2017.05.10,-556.0000000000009,713.9999999999986,-698.999999999983,256.00000000001177,,-284.99999999997345
2017.05.10,-529.0000000000017,745.0000000000045,-855.9999999999901,181.00000000000892,,-458.99999999997834
2017.05.10,-558.9999999999984,807.9999999999927,-783.9999999999848,195.00000000001182,,-339.9999999999786
2017.05.10,-626.0000000000155,1132.000000000005,-774.9999999999924,168.99999999999693,,-100.00000000000591
2017.05.10,-787.0000000000043,1283.9999999999918,-631.9999999999882,164.00000000000858,,29.0000000000079
2017.05.10,-653.0000000000147,1387.0000000000005,-679.9999999999917,163.00000000000205,,216.99999999999613
2017.05.10,-524.9999999999977,1082.9999999999984,-788.9999999999952,217.0000000000005,,-13.999999999994031
2017.05.10,-426.00000000001523,1120.999999999981,-905.0000000000002,265.0000000000041,,54.99999999996953
2017.05.10,-385.00000000001313,853.0000000000086,-1160.9999999999898,253.99999999999866,,-438.9999999999957
2017.05.10,-543.0000000000045,838.9999999999986,-1034.999999999986,214.00000000000307,,-524.9999999999887
2017.05.10,-553.0000000000035,828.000000000003,-1180.9999999999877,145.00000000001734,,-760.9999999999709
2017.05.10,-553.0000000000035,780.0000000000011,-1311.9999999999798,50.0000000000167,,-1034.9999999999657
2017.05.10,-506.0000000000064,555.0000000000068,-1342.9999999999832,62.000000000006494,,-1231.9999999999761
2017.05.10,-560.0000000000049,683.9999999999975,-1513.9999999999932,-69.9999999999923,,-1459.9999999999927
2017.05.10,-466.9999999999952,789.999999999992,-1279.9999999999923,60.99999999999994,,-895.9999999999955
2017.05.10,-391.000000000008,842.9999999999893,-1088.9999999999845,230.00000000001907,,-406.9999999999841
2017.05.10,-390.0000000000015,716.0000000000082,-1137.9999999999945,182.99999999999983,,-628.999999999988
2017.05.10,-354.0000000000099,770.9999999999866,-1201.999999999992,185.00000000001293,,-600.0000000000024
2017.05.10,-441.0000000000025,641.9999999999959,-1410.9999999999845,40.0000000000178,,-1169.9999999999734
2017.05.10,-442.00000000000904,614.9999999999807,-1428.9999999999914,-1.999999999990898,,-1258.0000000000107
2017.05.10,-45.000000000006146,1001.9999999999811,-1577.9999999999905,235.00000000000742,,-386.0000000000081
2017.05.10,-212.99999999999653,1042.0000000000016,-1500.9999999999968,209.9999999999991,,-461.9999999999927
2017.05.10,0.9999999999843467,866.9999999999902,-1357.9999999999925,394.00000000000546,,-96.0000000000125
2017.05.10,-34.000000000000696,872.9999999999905,-1265.9999999999893,416.00000000001637,,-10.999999999983174
2017.05.10,-65.00000000000395,942.0000000000073,-1215.9999999999948,480.00000000001376,,141.00000000002228
2017.05.10,-49.00000000001015,1091.9999999999845,-1292.9999999999886,490.0000000000126,,239.9999999999983
2017.05.10,-117.99999999999588,1127.999999999986,-1320.9999999999943,458.00000000000284,,146.99999999999852
2017.05.10,-171.00000000001003,1162.9999999999825,-1191.9999999999932,499.000000000005,,298.9999999999843
2017.05.10,-208.00000000000819,1299.999999999983,-1130.9999999999932,502.00000000000244,,462.999999999984
2017.05.10,-107.00000000001265,1203.000000000003,-1072.9999999999907,574.0000000000078,,597.0000000000074
2017.05.10,-33.00000000001635,1234.9999999999852,-1079.999999999992,609.0000000000151,,730.9999999999919
2017.05.10,-43.00000000001525,1177.9999999999973,-1098.9999999999834,590.0000000000016,,626.0000000000002
2017.05.10,-19.999999999997797,1194.9999999999932,-1157.9999999999923,614.0000000000034,,631.0000000000066
2017.05.11,-92.00000000000318,1219.9999999999989,-979.9999999999809,673.0000000000125,,821.0000000000273
2017.05.11,-171.00000000001003,1155.0000000000011,-963.999999999987,582.0000000000158,,602.0000000000199
2017.05.11,-275.000000000003,1134.999999999991,-733.9999999999902,661.0000000000005,,786.9999999999982
2017.05.11,-249.99999999999466,1133.9999999999861,-908.999999999982,575.9999999999987,,551.0000000000082
2017.05.11,-578.9999999999961,1131.0000000000002,-812.999999999997,392.00000000001455,,131.0000000000216
2017.05.11,-588.0000000000107,1168.0000000000064,-934.9999999999969,301.0000000000179,,-53.999999999983345
2017.05.11,-626.9999999999998,1162.9999999999825,-871.9999999999839,319.0000000000026,,-16.999999999998522
2017.05.11,-689.0000000000063,1105.9999999999945,-868.9999999999865,206.00000000001728,,-245.9999999999809
2017.05.11,-798.0000000000098,973.9999999999895,-559.9999999999827,341.00000000001353,,-42.99999999998943
2017.05.11,-870.9999999999995,1031.000000000006,-557.9999999999918,307.99999999999716,,-89.99999999998829
2017.05.11,-787.0000000000043,1058.9999999999975,-644.9999999999844,234.00000000000088,,-138.99999999999037
2017.05.11,-754.0000000000102,1084.0000000000032,-614.9999999999877,297.9999999999983,,13.000000000003524
2017.05.11,-763.0000000000026,1085.000000000008,-615.9999999999943,300.00000000001137,,6.000000000022396
2017.05.11,-802.9999999999982,1109.9999999999852,-528.9999999999795,367.0000000000062,,145.0000000000137
2017.05.11,-824.0000000000025,1185.0000000000023,-617.9999999999852,294.0000000000165,,37.00000000003104
2017.05.11,-836.0000000000146,1120.0000000000045,-696.999999999992,252.0000000000078,,-160.99999999999426
2017.05.11,-846.9999999999977,1079.0000000000077,-749.999999999984,236.00000000001398,,-281.99999999996
2017.05.11,-878.000000000001,1100.999999999999,-705.9999999999844,165.00000000001512,,-317.99999999997124
2017.05.11,-748.9999999999997,1090.0000000000034,-827.9999999999843,162.00000000001768,,-324.9999999999629
2017.05.11,-712.0000000000015,955.9999999999889,-984.9999999999915,70.99999999999883,,-670.0000000000052
2017.05.11,-615.00000000001,1115.9999999999854,-1036.999999999999,107.00000000001265,,-429.000000000011
2017.05.11,-617.0000000000009,1049.999999999983,-800.9999999999851,181.00000000000892,,-186.99999999999415
2017.05.11,-548.0000000000151,1073.9999999999839,-981.999999999994,116.00000000000499,,-340.00000000002024
2017.05.11,-619.9999999999983,812.9999999999882,-1015.9999999999947,106.00000000000608,,-716.9999999999986
2017.05.11,-502.00000000000244,748.9999999999952,-990.9999999999864,260.0000000000158,,-483.99999999997783
2017.05.11,-326.0000000000041,868.9999999999998,-1137.9999999999945,318.00000000001825,,-276.9999999999806
2017.05.11,-439.0000000000116,710.000000000008,-1193.9999999999839,209.9999999999991,,-712.9999999999884
2017.05.11,-564.000000000009,716.0000000000082,-1216.9999999999793,97.9999999999981,,-966.9999999999819
2017.05.11,-588.0000000000107,347.0000000000084,-1245.9999999999916,73.00000000001194,,-1413.9999999999818
2017.05.11,-729.0000000000018,-263.00000000000523,-1227.0000000000002,93.00000000000975,,-2125.9999999999977
2017.05.11,-784.0000000000069,-170.99999999999227,-1408.9999999999936,0.0,,-2363.9999999999927
2017.05.11,-710.0000000000106,-27.999999999991587,-1361.9999999999966,56.000000000011596,,-2043.999999999987
2017.05.11,-805.0000000000113,-99.99999999999432,-1158.9999999999989,51.000000000001044,,-2013.0000000000034
2017.05.11,-909.0000000000042,-292.0000000000016,-944.9999999999958,53.00000000001415,,-2092.9999999999877
2017.05.11,-744.0000000000114,-326.9999999999982,-969.999999999982,124.00000000001299,,-1916.9999999999786
2017.05.11,-327.00000000001063,-230.99999999999454,-1135.9999999999814,352.000000000019,,-1341.9999999999677
2017.05.11,-399.00000000001603,-138.00000000000523,-1157.9999999999923,257.0000000000183,,-1437.9999999999955
2017.05.11,-398.00000000000944,-98.00000000001319,-1233.9999999999795,216.00000000001617,,-1513.9999999999861
2017.05.11,-443.99999999999994,-64.99999999999773,-1255.9999999999905,164.00000000000858,,-1600.9999999999795
2017.05.11,-499.000000000005,-131.00000000000023,-1210.0,180.0000000000024,,-1660.0000000000027
2017.05.11,-383.0,-9.000000000014552,-1289.9999999999911,170.00000000000347,,-1512.0000000000023
2017.05.11,-453.99999999999886,102.00000000000387,-1183.0000000000007,198.00000000000927,,-1336.9999999999864
2017.05.11,-364.00000000000875,156.99999999998226,-1282.9999999999898,224.000000000002,,-1266.0000000000143
2017.05.11,-417.0000000000007,120.9999999999809,-1247.9999999999825,215.00000000000963,,-1328.9999999999927
2017.05.11,-373.00000000000114,115.99999999998545,-1390.9999999999866,192.00000000001438,,-1455.999999999988
2017.05.11,-402.9999999999978,86.99999999998909,-1447.9999999999827,121.00000000001555,,-1642.999999999976
2017.05.11,-426.9999999999996,112.99999999999955,-1424.9999999999875,97.00000000001374,,-1641.9999999999739
2017.05.11,-442.00000000000904,61.00000000000705,-1450.99999999998,113.00000000000753,,-1718.9999999999745
2017.05.12,-470.00000000001484,25.999999999982037,-1356.999999999986,158.99999999999804,,-1642.0000000000207
2017.05.12,-458.00000000000284,21.99999999999136,-1454.999999999984,97.9999999999981,,-1792.9999999999973
2017.05.12,-475.0000000000032,78.00000000000296,-1334.9999999999973,151.00000000001222,,-1580.9999999999852
2017.05.12,-516.0000000000053,-33.00000000001546,-1282.9999999999898,139.00000000000023,,-1693.0000000000102
2017.05.12,-489.0000000000061,-14.000000000010004,-1275.9999999999882,139.00000000000023,,-1640.000000000004
2017.05.12,-502.00000000000244,40.99999999999682,-1352.999999999982,102.00000000000209,,-1711.9999999999857
2017.05.12,-487.99999999999955,72.00000000000273,-1347.9999999999936,103.00000000000864,,-1660.9999999999818
2017.05.12,-551.9999999999969,34.99999999999659,-1273.9999999999973,106.00000000000608,,-1684.9999999999916
2017.05.12,-468.00000000000176,61.9999999999834,-1352.999999999982,107.00000000001265,,-1651.9999999999877
2017.05.12,-395.99999999999636,3.9999999999906777,-1435.9999999999927,63.000000000013046,,-1764.9999999999854
2017.05.12,-442.00000000000904,-134.00000000001455,-1430.9999999999823,17.000000000000348,,-1990.0000000000055
2017.05.12,-473.99999999999665,-203.00000000000296,-1311.9999999999798,79.00000000000685,,-1909.9999999999725
2017.05.12,-425.0000000000087,-140.00000000001478,-1238.99999999999,165.9999999999995,,-1638.0000000000139
2017.05.12,-421.0000000000047,-125.0,-1289.9999999999911,156.00000000000057,,-1679.9999999999955
2017.05.12,-460.000000000016,-80.0000000000125,-1340.9999999999923,100.0000000000112,,-1781.0000000000095
2017.05.12,-455.0000000000054,-122.0000000000141,-1366.999999999985,59.000000000009045,,-1884.9999999999955
2017.05.12,-446.0000000000131,-118.99999999999977,-1353.9999999999886,66.00000000001049,,-1852.999999999991
2017.05.12,-399.00000000001603,-18.000000000000682,-1427.0000000000005,68.00000000000139,,-1776.000000000016
2017.05.12,-333.0000000000055,-151.00000000001046,-1401.999999999992,133.00000000000534,,-1753.0000000000027
2017.05.12,-425.0000000000087,-109.00000000000887,-1421.99999999999,151.00000000001222,,-1804.9999999999952
2017.05.12,-526.0000000000042,-324.0000000000123,-1366.999999999985,90.00000000001229,,-2126.999999999989
2017.05.12,-452.00000000000796,-545.9999999999923,-1604.9999999999898,-30.999999999981043,,-2633.999999999971
2017.05.12,-466.00000000001086,-382.000000000005,-1722.9999999999857,-120.99999999999334,,-2691.999999999995
2017.05.12,-510.00000000001046,-676.0000000000161,-1651.9999999999868,-124.99999999999733,,-2963.000000000011
2017.05.12,-468.00000000000176,-543.0000000000064,-1648.9999999999893,-144.99999999999514,,-2804.9999999999923
2017.05.12,-506.0000000000064,-486.0000000000184,-1583.0000000000011,-141.99999999999767,,-2717.0000000000236
2017.05.12,-577.0000000000052,-338.99999999999864,-1493.9999999999952,-107.99999999999699,,-2517.999999999996
2017.05.12,-668.0000000000019,-387.00000000000045,-1380.9999999999877,-150.99999999999002,,-2586.99999999998
2017.05.12,-739.0000000000008,-319.0000000000168,-1216.9999999999793,-95.999999999985,,-2370.9999999999823
2017.05.12,-736.0000000000033,-310.0000000000023,-1312.9999999999864,-105.99999999998388,,-2464.999999999976
2017.05.12,-693.9999999999947,-395.00000000001023,-1482.99999999999,-91.99999999998099,,-2663.999999999976
2017.05.12,-172.0000000000166,-638.0000000000052,-1603.9999999999832,-219.99999999999798,,-2634.000000000003
2017.05.12,-502.00000000000244,-522.9999999999961,-1058.9999999999877,-202.9999999999976,,-2286.999999999984
2017.05.12,-513.0000000000078,-504.0000000000191,-1076.9999999999945,-235.99999999999176,,-2330.000000000013
2017.05.12,-687.9999999999998,-593.0000000000177,-823.9999999999803,-180.0000000000024,,-2285.0
2017.05.12,-705.0000000000001,-682.0000000000164,-935.9999999999812,-298.9999999999826,,-2621.9999999999804
2017.05.12,-689.0000000000063,-801.0000000000161,-1015.9999999999947,-359.99999999998255,,-2865.9999999999995
2017.05.12,-656.0000000000122,-736.0000000000184,-894.9999999999792,-268.0000000000016,,-2555.000000000011
2017.05.12,-651.0000000000016,-842.000000000013,-925.9999999999824,-234.99999999998522,,-2653.999999999982
2017.05.12,-717.000000000012,-659.9999999999966,-842.9999999999937,-212.99999999999653,,-2432.9999999999986
2017.05.12,-662.000000000007,-713.9999999999986,-880.9999999999984,-215.99999999999397,,-2472.999999999998
2017.05.12,-625.0000000000089,-647.9999999999961,-896.9999999999923,-224.000000000002,,-2393.999999999999
2017.05.12,-615.00000000001,-620.0000000000045,-870.9999999999995,-181.9999999999933,,-2288.0000000000073
2017.05.12,-594.0000000000057,-573.0000000000075,-864.9999999999825,-186.99999999998164,,-2218.9999999999773
2017.05.12,-584.0000000000067,-682.9999999999927,-814.999999999988,-180.0000000000024,,-2261.9999999999895
2017.05.12,-585.0000000000133,-710.000000000008,-804.9999999999891,-193.99999999998306,,-2293.9999999999936
2017.05.12,-609.9999999999994,-694.0000000000168,-715.9999999999833,-157.99999999999147,,-2177.999999999991
2017.05.12,-513.0000000000078,-686.000000000007,-805.9999999999956,26.0000000000149,,-1978.9999999999955
