date,EURCHF,EURCAD,empty,sum
2017.06.05,-36.999999999998145,157.00000000000713,,120.00000000000898
2017.06.05,-19.999999999997797,95.00000000000064,,75.00000000000284
2017.06.05,-31.000000000003247,143.00000000000423,,112.000000000001
2017.06.05,-8.000000000008,191.00000000000784,,182.99999999999983
2017.06.05,-36.999999999998145,221.00000000000452,,184.00000000000637
2017.06.05,-21.00000000000435,211.99999999998997,,190.99999999998562
2017.06.05,-11.999999999989797,87.99999999999919,,76.0000000000094
2017.06.05,-15.00000000000945,143.00000000000423,,127.99999999999478
2017.06.05,-15.00000000000945,83.9999999999952,,68.99999999998575
2017.06.05,-28.000000000005798,82.99999999998863,,54.99999999998283
2017.06.05,-18.999999999991246,53.999999999998494,,35.00000000000725
2017.06.05,-35.00000000000725,89.99999999999008,,54.99999999998283
2017.06.05,-19.999999999997797,-75.00000000000284,,-95.00000000000064
2017.06.05,-32.0000000000098,-100.99999999999554,,-133.00000000000534
2017.06.05,-22.0000000000109,-140.99999999999113,,-163.00000000000205
2017.06.05,-39.999999999995595,-143.00000000000423,,-182.99999999999983
2017.06.05,-60.99999999999994,-144.99999999999514,,-205.99999999999508
2017.06.05,-29.999999999996696,-239.99999999999577,,-269.99999999999244
2017.06.05,-45.99999999999049,-131.99999999999878,,-177.99999999998926
2017.06.05,24.000000000001798,-235.99999999999176,,-211.99999999998997
2017.06.05,-45.000000000006146,-117.99999999999588,,-163.00000000000202
2017.06.05,-42.999999999993044,-256.00000000001177,,-299.00000000000483
2017.06.05,-22.0000000000109,-252.0000000000078,,-274.0000000000187
2017.06.05,-5.000000000010552,-265.0000000000041,,-270.00000000001467
2017.06.05,18.0000000000069,-357.00000000000733,,-339.00000000000045
2017.06.05,25.999999999992696,-350.00000000000585,,-324.0000000000132
2017.06.05,76.0000000000094,-574.0000000000078,,-497.99999999999847
2017.06.05,89.99999999999008,-523.9999999999911,,-434.000000000001
2017.06.05,46.999999999997044,-384.00000000000654,,-337.0000000000095
2017.06.05,22.999999999995246,-302.0000000000023,,-279.00000000000705
2017.06.05,25.999999999992696,-374.0000000000077,,-348.000000000015
2017.06.05,1.999999999990898,-348.9999999999993,,-347.0000000000084
2017.06.05,4.000000000004,-198.99999999999363,,-194.99999999998963
2017.06.05,8.999999999992347,-184.99999999999073,,-175.99999999999838
2017.06.05,51.000000000001044,-211.99999999998997,,-160.99999999998892
2017.06.05,68.00000000000139,-249.99999999999466,,-181.99999999999326
2017.06.05,35.00000000000725,-235.00000000000742,,-200.00000000000017
2017.06.05,-42.999999999993044,-326.0000000000041,,-368.99999999999716
2017.06.05,-25.999999999992696,-329.00000000000153,,-354.9999999999942
2017.06.05,-35.00000000000725,-377.0000000000051,,-412.0000000000124
2017.06.05,-56.99999999999594,-330.0000000000081,,-387.00000000000404
2017.06.05,-28.000000000005798,-500.00000000001154,,-528.0000000000173
2017.06.05,-4.000000000004,-395.99999999999636,,-400.00000000000034
2017.06.05,-19.999999999997797,-361.0000000000113,,-381.0000000000091
2017.06.05,-39.999999999995595,-364.9999999999931,,-404.99999999998875
2017.06.05,-45.99999999999049,-310.0000000000103,,-356.0000000000008
2017.06.05,-32.999999999994145,-364.9999999999931,,-397.99999999998727
2017.06.05,-29.999999999996696,-412.9999999999967,,-442.9999999999934
2017.06.06,-15.00000000000945,-374.999999999992,,-390.0000000000014
2017.06.06,5.999999999994898,-418.9999999999916,,-412.9999999999967
2017.06.06,-18.0000000000069,-329.00000000000153,,-347.0000000000084
2017.06.06,-38.0000000000047,-286.00000000000847,,-324.0000000000132
2017.06.06,-28.999999999990145,-314.99999999999864,,-343.9999999999888
2017.06.06,-29.999999999996696,-312.00000000000114,,-341.99999999999784
2017.06.06,-18.999999999991246,-258.0000000000027,,-276.9999999999939
2017.06.06,-5.000000000010552,-269.9999999999925,,-275.00000000000307
2017.06.06,11.999999999989797,-236.99999999999832,,-225.00000000000853
2017.06.06,1.999999999990898,-187.00000000000384,,-185.00000000001293
2017.06.06,32.999999999994145,-175.99999999999838,,-143.00000000000423
2017.06.06,34.000000000000696,-224.000000000002,,-190.0000000000013
2017.06.06,43.999999999999595,-256.99999999999613,,-212.99999999999653
2017.06.06,42.999999999993044,-253.99999999999866,,-211.00000000000563
2017.06.06,35.00000000000725,-331.999999999999,,-296.9999999999917
2017.06.06,-2.999999999997449,-327.99999999999494,,-330.9999999999924
2017.06.06,0.0,-295.0000000000008,,-295.0000000000008
2017.06.06,-2.999999999997449,-313.99999999999204,,-316.9999999999895
2017.06.06,28.000000000005798,-476.9999999999941,,-448.9999999999883
2017.06.06,43.999999999999595,-412.9999999999967,,-368.9999999999971
2017.06.06,76.0000000000094,-706.0000000000066,,-629.9999999999972
2017.06.06,130.99999999999224,-679.9999999999917,,-548.9999999999994
2017.06.06,102.00000000000209,-662.000000000007,,-560.000000000005
2017.06.06,69.9999999999923,-687.9999999999998,,-618.0000000000075
2017.06.06,133.00000000000534,-731.9999999999993,,-598.999999999994
2017.06.06,69.9999999999923,-676.9999999999943,,-607.000000000002
2017.06.06,65.00000000000395,-687.9999999999998,,-622.9999999999958
2017.06.06,85.00000000000173,-628.9999999999907,,-543.999999999989
2017.06.06,107.99999999999699,-540.9999999999915,,-432.9999999999945
2017.06.06,76.99999999999375,-539.0000000000006,,-462.0000000000068
2017.06.06,60.99999999999994,-275.000000000003,,-214.00000000000307
2017.06.06,35.00000000000725,-394.9999999999898,,-359.9999999999826
2017.06.06,51.000000000001044,-285.00000000000193,,-234.00000000000088
2017.06.06,-4.000000000004,-356.00000000000074,,-360.0000000000047
2017.06.06,79.99999999999119,-52.000000000007596,,27.999999999983594
2017.06.06,62.000000000006494,-302.0000000000023,,-239.9999999999958
2017.06.06,79.00000000000685,-191.99999999999218,,-112.99999999998533
2017.06.06,121.99999999999989,-478.0000000000006,,-356.00000000000074
2017.06.06,119.00000000000244,-435.9999999999919,,-316.9999999999895
2017.06.06,116.00000000000499,-387.000000000004,,-270.999999999999
2017.06.06,117.99999999999588,-415.99999999999415,,-297.9999999999983
2017.06.06,93.99999999999409,-269.9999999999925,,-175.9999999999984
2017.06.06,100.99999999999554,-256.99999999999613,,-156.0000000000006
2017.06.06,110.00000000001009,-368.9999999999971,,-258.99999999998704
2017.06.06,113.99999999999189,-350.00000000000585,,-236.00000000001398
2017.06.06,119.00000000000244,-458.00000000000284,,-339.0000000000004
