date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2016.03.14,58.000000000002494,-125.0,98.99999999998244,-5.999999999994898,-35.999999999991594,-137.00000000000932,41.000000000002146,-109.99999999999899,-115.99999999998545,97.00000000001374,103.9999999999992,299.00000000000483,149.0000000000009,90.00000000000341,-118.99999999999977,29.000000000001247,-52.000000000007596,,265.0000000000228
2016.03.14,42.0000000000087,-218.00000000000352,156.00000000000057,-7.9999999999968985,-14.999999999998348,-120.00000000000898,43.00000000000415,-118.99999999999133,-269.00000000000546,83.9999999999952,1.0000000000047748,279.00000000000705,245.00000000000455,158.00000000000125,-159.9999999999966,97.9999999999981,-12.000000000012001,,185.00000000001123
2016.03.14,60.99999999999994,-271.0000000000008,80.99999999999774,-73.00000000000084,77.00000000000485,-187.00000000000384,-9.999999999998899,-168.99999999999693,-318.9999999999884,-43.999999999999595,28.999999999996362,262.00000000000665,236.0000000000042,126.00000000000477,-87.0000000000033,173.00000000000094,39.999999999995595,,-74.99999999998164
2016.03.14,48.000000000003595,-142.00000000001012,89.99999999999008,-129.9999999999968,85.00000000000173,-202.00000000001327,-125.99999999999278,-121.99999999999989,-149.0000000000009,-207.99999999998596,88.99999999999864,51.000000000001044,146.99999999999136,-37.9999999999967,9.000000000000341,195.00000000000074,-42.0000000000087,,-445.0000000000176
2016.03.14,103.00000000000864,-186.00000000000705,19.999999999997797,-200.99999999999562,165.9999999999995,-130.0000000000079,-175.99999999999838,-68.00000000000139,-149.0000000000009,-310.9999999999946,-3.0000000000001137,-137.9999999999937,134.00000000000034,-81.99999999999363,67.99999999999784,253.0000000000032,-21.00000000000435,,-720.9999999999905
2016.03.14,55.000000000005045,15.000000000000568,-69.00000000000794,-265.99999999999955,159.00000000000912,-65.00000000000395,-258.9999999999981,-27.999999999994696,93.99999999999409,-546.9999999999864,112.99999999999955,-388.9999999999949,-78.00000000000296,-310.99999999999284,197.00000000000273,114.99999999999844,-120.00000000000898,,-1383.999999999981
2016.03.14,82.00000000000429,52.99999999999727,-73.00000000001194,-258.9999999999981,124.00000000000189,-90.00000000001229,-283.99999999999534,6.0000000000060005,167.0000000000016,-485.0000000000021,126.99999999999534,-407.0000000000018,-108.00000000000409,-331.00000000000307,180.99999999999739,133.00000000000534,-172.0000000000166,,-1336.0000000000362
2016.03.14,87.99999999999919,21.000000000000796,-74.0000000000185,-224.000000000002,107.00000000000153,-136.00000000000279,-247.99999999999267,-17.999999999995797,137.00000000000045,-390.9999999999858,135.00000000000512,-283.99999999999534,-85.00000000000796,-265.99999999999113,141.00000000000534,112.000000000001,-146.00000000000168,,-1130.9999999999802
2016.03.14,80.99999999999774,21.99999999999136,-108.00000000001918,-239.99999999999577,146.00000000000168,-199.00000000001583,-298.9999999999937,-34.99999999999615,125.0,-431.99999999998795,155.00000000000114,-293.0000000000099,-111.0000000000042,-286.9999999999919,186.9999999999976,139.99999999999568,-109.00000000000354,,-1257.0000000000325
2016.03.14,137.9999999999937,-12.000000000000455,-134.00000000001188,-346.0000000000019,208.00000000000819,-216.00000000001617,-398.9999999999938,-21.999999999999797,143.00000000000068,-621.0000000000049,152.00000000000102,-455.0000000000054,-100.99999999999909,-378.9999999999907,231.99999999999932,209.00000000000364,-160.00000000000458,,-1763.0000000000223
